GEOID,state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,pre_20_dem_bid,pre_20_rep_tru,uss_16_dem_sch,uss_16_rep_car,uss_18_dem_hir,uss_18_rep_cur,gov_18_dem_ige,gov_18_rep_tup,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20,ndv,nrv
150030095012001,15,003,4602,95,47,19,23,2,1,0,0,3,47,26,10,9,1,1,0,0,0,3.6,1.9,4.9,2.9,3.9,1.5,3.5,1.4,3,1.6,3.8,3.2,4.9,1.7,1.5,2.9,3.8,1.9
150030095012002,15,003,4602,37,12,11,9,4,0,0,0,1,15,5,4,4,2,0,0,0,0,1.1,0.6,1.6,0.9,1.3,0.5,1.1,0.4,1,0.5,1.2,1,1.6,0.6,0.4,0.9,1.2,0.6
150030095012003,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095012004,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095012005,15,003,4602,38,22,5,5,0,0,2,0,4,21,14,3,1,0,0,2,0,1,1.6,0.9,2.2,1.3,1.8,0.7,1.6,0.6,1.3,0.7,1.7,1.5,2.2,0.8,0.6,1.3,1.7,0.8
150030095012006,15,003,4602,188,92,16,55,2,8,0,0,15,111,54,13,29,2,8,0,0,5,8.5,4.6,11.6,6.9,9.3,3.6,8.2,3.3,7,3.8,8.9,7.6,11.6,4.1,3.5,6.9,8.9,4.4
150030095012007,15,003,4602,493,243,56,115,1,26,16,1,35,284,151,30,63,1,17,8,1,13,21.7,11.7,29.7,17.7,23.7,9.1,21.1,8.4,18,9.8,22.7,19.6,29.7,10.4,9.1,17.7,22.8,11.3
150030095012008,15,003,4602,767,310,144,161,10,18,47,2,75,385,170,77,71,6,13,22,2,24,29.4,15.8,40.3,23.9,32.2,12.4,28.5,11.3,24.4,13.2,30.8,26.4,40.3,14.1,12.2,23.9,31,15.3
150030095012009,15,003,4602,132,72,27,25,0,5,0,0,3,86,49,16,16,0,4,0,0,1,6.6,3.5,9,5.3,7.2,2.8,6.4,2.5,5.4,3,6.9,5.9,9,3.1,2.8,5.3,6.9,3.4
150030095012010,15,003,4602,73,31,21,18,0,0,0,0,3,51,24,14,11,0,0,0,0,2,3.9,2.1,5.3,3.2,4.3,1.6,3.8,1.5,3.2,1.8,4.1,3.5,5.3,1.9,1.6,3.2,4.1,2
150030095012011,15,003,4602,177,96,14,42,0,6,9,0,10,78,44,9,14,0,3,6,0,2,6,3.2,8.2,4.8,6.5,2.5,5.8,2.3,4.9,2.7,6.2,5.3,8.2,2.9,2.5,4.8,6.3,3.1
150030095012012,15,003,4602,171,86,30,33,4,5,0,0,13,76,42,14,12,2,2,0,0,4,5.8,3.1,8,4.7,6.4,2.4,5.6,2.2,4.8,2.6,6.1,5.2,8,2.8,2.4,4.7,6.1,3
150030095012013,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095012014,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095021000,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095021001,15,003,4602,73,39,9,19,0,0,4,0,2,47,28,7,9,0,0,2,0,1,3.6,1.9,4.9,2.9,3.9,1.5,3.5,1.4,3,1.6,3.8,3.2,4.9,1.7,1.5,2.9,3.8,1.9
150030095021002,15,003,4602,71,41,2,14,5,1,8,0,0,52,35,1,8,2,1,5,0,0,4,2.1,5.4,3.2,4.3,1.7,3.9,1.5,3.3,1.8,4.2,3.6,5.4,1.9,1.6,3.2,4.2,2.1
150030095021003,15,003,4602,513,243,76,89,5,6,44,0,50,258,137,40,40,3,5,19,0,14,19.7,10.6,27,16,21.6,8.3,19.1,7.6,16.3,8.9,20.6,17.7,27,9.4,8.2,16,20.7,10.3
150030095021004,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095021005,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095021006,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095021007,15,003,4602,140,73,9,42,4,1,0,0,11,100,58,8,27,2,1,0,0,4,7.6,4.1,10.5,6.2,8.4,3.2,7.4,2.9,6.3,3.4,8,6.8,10.5,3.6,3.1,6.2,8,4
150030095021008,15,003,4602,259,167,25,39,6,6,6,0,10,183,127,18,22,4,4,2,0,6,14,7.5,19.2,11.4,15.3,5.9,13.6,5.4,11.6,6.3,14.7,12.6,19.2,6.7,5.8,11.4,14.7,7.3
150030095021009,15,003,4602,46,28,1,17,0,0,0,0,0,30,20,1,9,0,0,0,0,0,2.3,1.2,3.1,1.9,2.5,1,2.2,0.9,1.9,1,2.4,2,3.1,1.1,0.9,1.9,2.4,1.2
150030095021010,15,003,4602,45,35,3,4,0,1,1,0,1,26,20,2,1,0,1,1,0,1,2,1.1,2.7,1.6,2.2,0.8,1.9,0.8,1.6,0.9,2.1,1.8,2.7,1,0.9,1.6,2.1,1
150030095021011,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095021012,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095021013,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095021014,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095022000,15,003,4602,166,85,42,22,0,9,0,0,8,82,42,21,10,0,5,0,0,4,6.3,3.4,8.6,5.1,6.9,2.6,6.1,2.4,5.2,2.8,6.6,5.7,8.6,3,2.6,5.1,6.6,3.3
150030095022001,15,003,4602,70,41,9,6,0,1,4,0,9,33,20,4,3,0,1,2,0,3,2.5,1.4,3.5,2.1,2.8,1.1,2.4,1,2.1,1.1,2.6,2.2,3.5,1.2,1,2.1,2.7,1.3
150030095022002,15,003,4602,57,26,11,20,0,0,0,0,0,25,14,3,8,0,0,0,0,0,1.9,1,2.6,1.6,2.1,0.8,1.9,0.7,1.6,0.9,2,1.8,2.6,0.9,0.8,1.6,2,1
150030095022003,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095022004,15,003,4602,206,95,16,67,6,3,4,0,15,106,54,8,30,4,3,2,0,5,8.1,4.4,11.1,6.6,8.9,3.4,7.9,3.1,6.7,3.6,8.5,7.3,11.1,3.9,3.4,6.6,8.5,4.2
150030095022005,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095022006,15,003,4602,70,26,30,3,0,3,0,0,8,42,17,18,2,0,3,0,0,2,3.2,1.7,4.4,2.6,3.5,1.3,3.1,1.2,2.7,1.4,3.4,2.9,4.4,1.5,1.3,2.6,3.4,1.6
150030095022007,15,003,4602,84,55,7,12,3,4,0,0,3,43,30,3,5,2,2,0,0,1,3.3,1.8,4.5,2.7,3.6,1.4,3.2,1.3,2.7,1.5,3.5,3,4.5,1.6,1.4,2.7,3.5,1.7
150030095022008,15,003,4602,57,13,23,15,0,1,5,0,0,30,8,12,7,0,1,2,0,0,2.3,1.2,3.1,1.9,2.5,1,2.2,0.9,1.9,1,2.4,2,3.1,1.1,0.9,1.9,2.4,1.2
150030095022009,15,003,4602,271,164,24,34,6,0,5,0,38,117,74,14,12,3,0,4,0,10,8.9,4.8,12.2,7.3,9.8,3.8,8.7,3.4,7.4,4,9.4,8.1,12.2,4.3,3.7,7.3,9.4,4.7
150030095022010,15,003,4602,198,118,11,19,2,6,2,0,40,83,51,7,8,2,5,2,0,8,6.3,3.4,8.7,5.2,6.9,2.7,6.2,2.4,5.3,2.8,6.6,5.8,8.7,3,2.6,5.2,6.7,3.3
150030095022011,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095022012,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095022013,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095022014,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095022015,15,003,4602,999,431,155,214,10,41,57,1,90,501,243,92,81,5,27,30,1,22,38.2,20.6,52.4,31.1,41.9,16.1,37.1,14.7,31.7,17.2,40,34.4,52.4,18.4,15.9,31.1,40.3,19.9
150030095022016,15,003,4602,3,0,0,3,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0.2,0.1,0.2,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.2,0.1,0.1,0.1,0.2,0.1
150030095022017,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095022018,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095022019,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095022020,15,003,4602,41,19,12,5,0,1,0,0,4,22,13,6,2,0,1,0,0,0,1.7,0.9,2.3,1.4,1.8,0.7,1.6,0.6,1.4,0.8,1.8,1.5,2.3,0.8,0.7,1.4,1.8,0.9
150030095022021,15,003,4602,133,68,17,32,0,2,4,1,9,68,36,9,13,0,2,3,1,4,5.2,2.8,7.1,4.2,5.7,2.2,5,2,4.3,2.3,5.4,4.7,7.1,2.5,2.1,4.2,5.5,2.7
150030095022022,15,003,4602,132,56,19,32,5,8,0,0,12,72,32,9,17,2,7,0,0,5,5.5,3,7.5,4.5,6,2.3,5.3,2.1,4.6,2.5,5.8,4.9,7.5,2.6,2.3,4.5,5.8,2.9
150030095022023,15,003,4602,49,27,7,7,0,4,0,0,4,22,13,4,3,0,2,0,0,0,1.7,0.9,2.3,1.4,1.8,0.7,1.6,0.6,1.4,0.8,1.8,1.5,2.3,0.8,0.7,1.4,1.8,0.9
150030095022024,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095022025,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095022026,15,003,4602,383,133,77,85,4,29,6,0,49,207,92,42,42,1,13,6,0,11,15.8,8.5,21.7,12.9,17.3,6.6,15.3,6.1,13.1,7.1,16.6,14.2,21.7,7.6,6.6,12.9,16.6,8.2
150030095022027,15,003,4602,121,71,16,16,0,2,4,0,12,64,40,10,7,0,2,3,0,2,4.9,2.6,6.7,4,5.4,2.1,4.7,1.9,4.1,2.2,5.2,4.4,6.7,2.4,2,4,5.2,2.6
150030095022028,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095022029,15,003,4602,56,27,11,5,0,1,6,0,6,30,17,7,1,0,1,2,0,2,2.3,1.2,3.1,1.9,2.5,1,2.2,0.9,1.9,1,2.4,2,3.1,1.1,0.9,1.9,2.4,1.2
150030095022030,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095031000,15,003,4602,181,78,38,35,2,7,2,0,19,93,40,23,13,2,7,2,0,6,7.1,3.8,9.7,5.8,7.8,3,6.9,2.7,5.9,3.2,7.4,6.4,9.7,3.4,3,5.8,7.5,3.7
150030095031001,15,003,4602,52,21,5,19,0,4,0,0,3,26,11,3,10,0,2,0,0,0,2,1.1,2.7,1.6,2.2,0.8,1.9,0.8,1.6,0.9,2.1,1.8,2.7,1,0.9,1.6,2.1,1
150030095031002,15,003,4602,98,51,18,29,0,0,0,0,0,49,26,11,12,0,0,0,0,0,3.7,2,5.1,3,4.1,1.6,3.6,1.4,3.1,1.7,3.9,3.4,5.1,1.8,1.5,3,3.9,1.9
150030095031003,15,003,4602,284,116,47,62,6,10,15,3,25,142,68,27,24,2,5,9,0,7,10.8,5.8,14.9,8.8,11.9,4.6,10.5,4.2,9,4.9,11.4,9.8,14.9,5.2,4.6,8.8,11.4,5.7
150030095031004,15,003,4602,48,21,3,18,0,1,0,0,5,33,14,3,12,0,1,0,0,3,2.5,1.4,3.5,2.1,2.8,1.1,2.4,1,2.1,1.1,2.6,2.2,3.5,1.2,1,2.1,2.7,1.3
150030095031005,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095031006,15,003,4602,51,24,14,6,0,7,0,0,0,32,15,8,4,0,5,0,0,0,2.4,1.3,3.3,2,2.7,1,2.4,0.9,2,1.1,2.5,2.2,3.3,1.1,1,2,2.6,1.3
150030095031007,15,003,4602,63,38,6,3,0,2,0,0,14,29,18,3,1,0,2,0,0,5,2.2,1.2,3,1.8,2.4,0.9,2.1,0.9,1.8,1,2.3,2,3,1,0.9,1.8,2.3,1.2
150030095031008,15,003,4602,104,66,13,13,0,1,0,0,11,57,37,8,8,0,1,0,0,3,4.3,2.3,6,3.5,4.8,1.8,4.2,1.7,3.6,2,4.6,3.9,6,2,1.9,3.5,4.6,2.3
150030095031009,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095031010,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095031011,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095031012,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095031013,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095031014,15,003,4602,205,141,20,18,1,8,5,2,10,204,140,20,18,1,8,5,2,10,15.6,8.4,21.4,12.7,17.1,6.5,15.1,6,12.9,7,16.4,14,21.4,7.4,6.5,12.7,16.4,8.1
150030095031015,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095031016,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095031017,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095031018,15,003,4602,211,123,38,25,4,6,2,1,12,211,123,38,25,4,6,2,1,12,16.1,8.7,22.1,13.1,17.6,6.8,15.6,6.2,13.4,7.2,16.9,14.5,22.1,7.8,6.7,13.1,17,8.4
150030095031019,15,003,4602,478,338,55,36,6,16,6,0,21,478,338,55,36,6,16,6,0,21,36.5,19.6,50,29.7,40,15.3,35.4,14.1,30.3,16.4,38.2,32.9,50,17.5,15.2,29.7,38.4,19
150030095031020,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095031021,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095031022,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095031023,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095031024,15,003,4602,713,507,73,69,14,11,8,0,31,713,507,73,69,14,11,8,0,31,54.4,29.3,74.6,44.3,59.6,22.9,52.9,21,45.2,24.5,57,49,74.6,26.1,22.8,44.3,57.3,28.4
150030095031025,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095031026,15,003,4602,467,298,67,40,7,17,6,1,31,467,298,67,40,7,17,6,1,31,35.6,19.2,48.9,29,39.1,15,34.6,13.7,29.6,16,37.4,32.1,48.9,17.1,14.8,29,37.6,18.6
150030095031027,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095031028,15,003,4602,229,154,26,26,7,3,1,1,11,229,154,26,26,7,3,1,1,11,17.5,9.4,24,14.2,19.1,7.4,17,6.7,14.5,7.9,18.3,15.8,24,8.4,7.3,14.2,18.4,9.1
150030095031029,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095031030,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095031031,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095031032,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095031033,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095031034,15,003,4602,219,148,20,27,5,10,2,0,7,219,148,20,27,5,10,2,0,7,30.9,17.3,40.2,28.2,35.8,12.1,30.7,13.6,27.3,15.3,33.3,29,40.2,14.7,14.4,28.2,33,17.3
150030095031035,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095031036,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095031037,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095031038,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095031039,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095031040,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095041000,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095041001,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095041002,15,003,4602,39,32,0,3,0,4,0,0,0,18,14,0,2,0,2,0,0,0,1.4,0.7,1.9,1.1,1.5,0.6,1.3,0.5,1.1,0.6,1.4,1.2,1.9,0.6,0.6,1.1,1.4,0.7
150030095041003,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095041004,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095041005,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095041006,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095041007,15,003,4602,270,172,40,25,0,4,11,0,18,154,102,23,10,0,4,6,0,9,21.7,12.2,28.3,19.8,25.2,8.5,21.6,9.5,19.2,10.8,23.4,20.4,28.3,10.3,10.2,19.8,23.2,12.2
150030095041008,15,003,4602,73,33,6,24,0,2,0,0,8,39,22,3,10,0,2,0,0,2,5.5,3.1,7.2,5,6.4,2.2,5.5,2.4,4.9,2.7,6,5.2,7.2,2.7,2.5,5,5.9,3.1
150030095041009,15,003,4602,51,15,6,11,0,0,5,1,13,25,11,3,4,0,0,2,1,4,3.5,2,4.6,3.2,4.1,1.4,3.5,1.5,3.1,1.7,3.8,3.3,4.6,1.7,1.6,3.2,3.8,2
150030095041010,15,003,3906,133,80,13,30,4,0,1,0,5,98,66,10,17,2,0,1,0,2,13.8,7.8,18,12.6,16,5.4,13.7,6.1,12.2,6.8,14.9,12.9,18,6.6,6.4,12.6,14.7,7.7
150030095041011,15,003,4602,3,1,0,2,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0.3,0.2,0.4,0.3,0.3,0.1,0.3,0.1,0.2,0.1,0.3,0.2,0.4,0.2,0.1,0.3,0.3,0.2
150030095041012,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095041013,15,003,3906,49,27,7,7,1,3,0,0,4,38,23,5,5,1,2,0,0,2,5.4,3,7,4.9,6.2,2.1,5.3,2.4,4.7,2.7,5.8,5,7,2.5,2.5,4.9,5.7,3
150030095041014,15,003,4602,48,17,5,5,0,11,6,1,3,38,16,3,4,0,8,4,1,2,5.4,3,7,4.9,6.2,2.1,5.3,2.4,4.7,2.7,5.8,5,7,2.5,2.5,4.9,5.7,3
150030095041015,15,003,4602,22,11,3,4,0,0,0,0,4,19,9,3,4,0,0,0,0,3,2.7,1.5,3.5,2.4,3.1,1.1,2.7,1.2,2.4,1.3,2.9,2.5,3.5,1.3,1.2,2.4,2.9,1.5
150030095041016,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095041017,15,003,4602,61,15,4,27,0,8,0,1,6,54,14,4,21,0,8,0,1,6,7.6,4.3,9.9,6.9,8.8,3,7.6,3.3,6.7,3.8,8.2,7.2,9.9,3.6,3.5,6.9,8.1,4.3
150030095041018,15,003,4602,41,33,0,0,0,0,8,0,0,17,15,0,0,0,0,2,0,0,1.3,0.7,1.8,1.1,1.4,0.5,1.3,0.5,1.1,0.6,1.4,1.2,1.8,0.6,0.6,1.1,1.4,0.7
150030095041019,15,003,4602,101,86,6,0,0,4,0,5,0,49,41,4,0,0,2,0,2,0,3.7,2,5.1,3,4.1,1.6,3.6,1.4,3.1,1.7,3.9,3.4,5.1,1.8,1.5,3,3.9,1.9
150030095041020,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095041021,15,003,4602,22,21,0,0,0,0,0,0,1,10,10,0,0,0,0,0,0,0,0.8,0.4,1,0.6,0.8,0.3,0.7,0.3,0.6,0.3,0.8,0.6,1,0.3,0.3,0.6,0.8,0.4
150030095041022,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095041023,15,003,4602,31,24,1,5,0,0,0,0,1,19,14,0,4,0,0,0,0,1,1.4,0.8,2,1.2,1.6,0.6,1.4,0.6,1.2,0.7,1.5,1.3,2,0.7,0.6,1.2,1.5,0.8
150030095041024,15,003,4602,51,36,12,3,0,0,0,0,0,32,24,7,1,0,0,0,0,0,2.4,1.3,3.3,2,2.7,1,2.4,0.9,2,1.1,2.5,2.2,3.3,1.1,1,2,2.6,1.3
150030095041025,15,003,4602,68,54,8,1,0,4,0,0,1,28,22,4,0,0,1,0,0,1,2.1,1.2,2.9,1.7,2.3,0.9,2.1,0.8,1.8,1,2.2,2,2.9,1,0.9,1.7,2.2,1.1
150030095041026,15,003,4602,54,48,5,1,0,0,0,0,0,27,23,3,1,0,0,0,0,0,2.1,1.1,2.8,1.7,2.3,0.9,2,0.8,1.7,0.9,2.2,1.9,2.8,1,0.9,1.7,2.2,1.1
150030095041027,15,003,4602,58,51,0,5,1,0,0,0,1,28,24,0,2,1,0,0,0,1,2.1,1.2,2.9,1.7,2.3,0.9,2.1,0.8,1.8,1,2.2,2,2.9,1,0.9,1.7,2.2,1.1
150030095041028,15,003,4602,53,43,3,0,0,6,0,0,1,24,18,2,0,0,3,0,0,1,1.8,1,2.5,1.5,2,0.8,1.8,0.7,1.5,0.8,1.9,1.6,2.5,0.9,0.8,1.5,1.9,1
150030095041029,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095041030,15,003,3906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095041031,15,003,3906,43,20,5,7,0,2,5,0,4,33,17,4,3,0,2,5,0,2,4.6,2.6,6.1,4.2,5.4,1.8,4.6,2,4.1,2.3,5,4.3,6.1,2.2,2.1,4.2,5,2.6
150030095071000,15,003,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030095071001,15,003,4602,135,70,31,19,0,5,0,0,10,87,48,22,7,0,4,0,0,6,6.6,3.6,9.1,5.4,7.3,2.8,6.4,2.6,5.5,3,6.9,6,9.1,3.2,2.8,5.4,7,3.5
