state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_18_rep_bar,uss_18_dem_tra,uss_20_rep_lum,uss_20_dem_dav,gov_18_rep_gor,gov_18_dem_thr,sos_18_rep_buc,sos_18_dem_byr,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20,ndv,nrv
56,037,0502,3088,2576,52,332,11,61,1,2,53,2213,1904,39,183,8,51,1,2,25,1023.9,244.3,999.8,300.8,722.8,321.3,1032.3,294.6,699.4,311.8,709.9,277.9,244.3,303.8,297.8,1023.9,710.1,1016.4,291.9,864.5
56,037,0503,3078,2666,28,280,14,67,1,4,18,2167,1915,23,162,8,45,1,2,11,1181.7,295.4,1154,391.1,902.9,404.9,1172.5,386,897.9,377.9,887.9,354,295.4,379.3,389.1,1181.7,895.6999999999999,1163.9,368.1,1032.6
56,037,0505,1780,1222,25,472,24,11,1,0,25,1237,914,19,268,15,10,1,0,10,344.7,65.2,266,79.8,162,80.9,261.8,85.9,153,85.3,156.5,77.4,65.2,80.9,82.5,344.7,156.8,263.7,78.7,224.1
56,037,0601,1716,1295,36,335,13,11,2,0,24,1315,1044,31,205,10,10,2,0,13,345.1,134.9,334.09999999999997,122.1,221.8,135.8,331.3,127.2,220.8,130.9,219,128.1,134.9,131.5,124.2,345.1,220.8,332.7,130.7,278.5
56,037,0602,1786,1308,25,402,10,4,8,2,27,1276,986,17,248,6,4,2,1,12,344.5,88.60000000000001,299.7,93.9,219.4,93,297.8,96.4,197.7,90.3,210.4,82.3,88.60000000000001,88.60000000000001,95.3,344.5,209.1,298.8,90.5,261.5
56,037,0603,883,737,8,116,2,0,4,0,16,654,568,4,69,2,0,2,0,9,259.1,65.1,251.9,84.8,198.9,87.2,269.09999999999997,83,195,83,204.1,80.9,65.1,83.6,83.9,259.1,199.2,260.4,80.7,229.7
56,037,0701,1189,1015,7,150,8,1,1,0,7,869,773,2,82,6,1,0,0,5,495.4,60.5,505.2,82,368.3,86.7,498.5,84.9,351.7,75.7,369.4,67.3,60.5,76.9,83.3,495.4,363.5,501.5,76.8,431
56,037,0901,465,403,3,48,4,2,0,0,5,356,313,3,32,3,2,0,0,3,162.8,23.6,155.5,27.5,89.2,35.7,146.20000000000002,34.3,92,29.5,87,34.9,23.6,33.8,30.4,162.8,89.1,150.9,30.400000000000002,122.3
56,037,0902,133,124,0,7,2,0,0,0,0,95,89,0,4,2,0,0,0,0,48.7,7.6000000000000005,48.5,9.4,35,10.3,46.199999999999996,10.4,36.7,7.6000000000000005,37.3,6.5,7.6000000000000005,8.4,9.6,48.7,36.6,47,8.6,41.8
56,037,1001,1604,1303,10,240,9,13,1,1,27,1268,1042,7,185,9,13,1,0,11,389.2,159.9,479.5,201.3,270.2,217,463,214.3,279.8,201.3,263.6,187.8,159.9,201.8,208.1,389.2,270.5,471.5,197.6,357.2
56,037,1002,618,516,3,85,8,1,0,0,5,485,408,3,62,7,1,0,0,4,161.2,71.8,168,73.6,123,79.6,163.4,73.6,114.4,81,115.2,78.2,71.8,79.6,73.6,161.2,117.6,165.7,75.9,140.7
56,037,1003,1620,1381,9,194,2,11,0,0,23,1168,1008,7,132,2,7,0,0,12,475.2,138.9,467.2,143,351.4,133.9,461.9,154.2,345,131.9,348.7,118.3,138.9,127.9,148.3,475.2,348.8,465.1,136.7,408.4
56,037,1004,4210,3606,14,503,16,17,6,5,43,2879,2506,9,307,11,15,4,5,22,1339.1,370.1,1574.6,455.2,967,474.4,1597.8,476,976.1,445.8,953,426.4,370.1,448.3,465.1,1339.1,965.5,1586.5,441.5,1234.2
56,037,1005,2101,1867,11,171,17,9,1,3,22,1545,1388,6,117,13,6,1,3,11,734.9,223.7,725.9,260.2,524.9,260.1,733.3,274.9,510.7,258.7,517.9,232.5,223.7,250.5,267.8,734.9,517.8,729.6,251.3,624.9
56,037,1006,2362,1813,5,489,26,7,0,4,18,1613,1287,5,286,17,6,0,1,11,447.2,164.1,497.9,171.1,286.9,182.7,493.2,181,282,175.2,286.9,161.3,164.1,173.1,176.1,447.2,285.6,495.6,172.7,382.3
56,037,1201,742,625,3,94,4,1,0,2,13,539,468,2,58,3,1,0,2,5,183.9,37.9,151,37.9,110.8,47,152.1,37.9,96.1,47,104.4,45.3,37.9,46.8,37.9,183.9,104,151.3,42.2,133.20000000000002
56,037,1202,1046,934,2,82,18,0,0,0,10,758,687,1,49,13,0,0,0,8,416.9,52.5,410,71.3,308.8,75.6,405.9,74.1,294.8,64.6,308,59.3,52.5,66.8,72.2,416.9,304.2,407.8,66.1,357.5
56,037,1301,61,59,0,2,0,0,0,0,0,57,56,0,1,0,0,0,0,0,25.9,3.9,31.900000000000002,5.1,20.9,3.9,31.1,5.9,17,5.9,20,3.9,3.9,4.5,5.6,25.9,19.4,31.400000000000002,4.9,24.3
56,037,1901,380,308,2,50,9,2,0,0,9,279,233,2,33,6,2,0,0,3,114.4,18,118.7,23.900000000000002,81.6,30.2,119.4,19.3,81.7,28,80.6,25.5,18,27.9,22,114.4,81.5,118.89999999999999,24.3,98.7
56,037,2001,844,780,0,45,7,0,2,0,10,603,564,0,27,4,0,2,0,6,305.8,13.9,327.3,25.8,240.4,20,328.1,31.7,229.4,19.9,230.3,16.6,13.9,19.400000000000002,28.6,305.8,233.1,327.6,21,276.3
56,037,2101,143,133,2,5,1,0,0,0,2,120,110,2,5,1,0,0,0,2,27.3,7.7,19.7,11,17.1,12.9,18.9,11.8,20.1,10.2,18,11.8,7.7,11.7,11.4,27.3,18.3,19.3,11,19.9
56,037,2301,501,378,3,96,14,1,0,0,9,376,298,3,61,8,1,0,0,5,95.6,12.8,107.6,7.7,86.1,10,100.6,12.8,70.1,11,76.9,10,12.8,10.1,9.9,95.6,77.4,104.60000000000001,10.7,89.39999999999999
56,037,2401,166,156,2,3,0,1,0,0,4,114,109,0,3,0,1,0,0,1,87.7,0.8,93.5,0.8,50.9,6.1000000000000005,91.8,0,56.2,2,51.8,3.3000000000000003,0.8,3.8000000000000003,0,87.7,53,92.3,2.2,71.7
56,037,2501,111,85,0,23,2,0,0,0,1,93,74,0,16,2,0,0,0,1,57.1,2.1,52.5,4,51.199999999999996,5.3,53.4,4.2,45.9,4.2,50.1,2.1,2.1,3.7,4,57.1,49.1,53,3.7,51.6
56,037,7011,496,318,3,169,0,1,0,0,5,318,210,3,103,0,1,0,0,1,195,37,219.5,54.8,131,56.8,216.5,54.5,131.2,46.5,137,42,37,48.300000000000004,54.8,195,133,218,48.7,171.8
56,039,0101,1972,1798,1,130,6,11,0,1,25,1453,1344,0,82,5,8,0,1,13,443.3,610.8,512.8,838.3,460.7,637.9,657.9,724.1999999999999,568.5,501.7,479.59999999999997,538.5,610.8,559.5,781.4,443.3,503.3,584.8,641.7,520.4
56,039,010101,1437,1240,1,162,7,14,0,2,11,1118,994,1,99,6,9,0,0,9,415.9,291.7,447.6,498.6,390.2,364.1,504.1,451.7,439.2,291.7,384.8,300.5,291.7,319.1,475.4,415.9,404.7,475.7,366.8,430.6
56,039,010201,1349,998,2,295,9,15,5,6,19,1173,920,2,213,9,15,4,1,9,171.5,504.5,167.2,702.5,157.8,578.2,207.70000000000002,663.7,220.20000000000002,505.3,182.6,521,504.5,534.7,682.8,171.5,186.8,187.5,578.9,184.5
56,039,010202,1387,1175,1,176,2,6,4,7,16,1169,1014,1,133,2,4,4,0,11,263.3,640,275,772.6,251.5,623.3,334.9,718.2,307.6,550.6,268.4,538.9,640,570.9,745.5,263.3,275.8,304.7,640.6,283.6
56,039,0103,116,109,0,5,0,1,0,0,1,97,93,0,3,0,0,0,0,1,30.2,37.2,32.5,52,30.3,38.5,41.2,45.1,36,32.6,32.3,32.5,37.2,34.8,48.6,30.2,32.8,37,39.6,33.6
56,039,010301,765,711,4,37,0,8,0,0,5,631,590,3,30,0,7,0,0,1,156.2,231,171.4,314.7,173.1,223.6,231.6,260,207.6,186.8,183.7,186.9,231,198.9,287.2,156.2,188.3,201.3,233.9,187.3
56,039,0104,1031,674,1,311,6,22,0,10,7,870,610,1,231,6,14,0,1,7,148.2,318.4,189.6,467.3,145.5,328.7,230.6,436.8,178.6,284.5,150.9,291.5,318.4,301.8,452,148.2,158.2,209.9,354.4,173.9
56,039,0105,3843,2472,8,1240,22,65,1,11,24,3155,2180,8,863,20,59,1,4,20,427.3,1204.5,496.5,1590.3,412,1258.9,609.3,1503.9,545.7,1090.6,441.8,1126.6,1204.5,1158.9,1547.4,427.3,466.1,552.5,1295.9,489
56,039,0106,1982,1311,4,601,7,24,1,1,33,1503,1050,4,405,4,21,1,1,17,281,605,299.1,765.3,244.1,656.1,351.7,725.1,303.1,560.8,263.1,576,605,597.4,744.9,281,270.1,325.4,647.9,290.3
56,039,0107,1042,974,0,40,2,16,0,0,10,830,791,0,24,2,8,0,0,5,179,482,191,573.1,191,505.90000000000003,248,527,268,410,208,449.1,482,454.90000000000003,550.1,179,222.29999999999998,219.4,491.40000000000003,214.1
56,039,0201,1327,1278,2,27,3,5,0,0,12,1111,1078,2,19,3,3,0,0,6,391.2,454.2,421.7,640.7,374.3,483,516.3,573.8,438.5,414.7,400.9,413.09999999999997,454.2,437.2,606.8,391.2,403.7,469.3,496.5,423.90000000000003
56,039,0301,519,486,1,21,1,5,0,0,5,452,433,1,11,1,5,0,0,1,126.3,165.5,149,233,99.7,160.1,168.7,219,105,149,98.9,148,165.5,152.2,226,126.3,100.7,158.8,179.5,124.6
56,039,0401,836,784,2,32,3,5,0,0,10,691,652,2,21,2,5,0,0,9,139,380,143.2,503.70000000000005,139.4,388.1,188.4,461.6,188.5,331.5,152.5,346.7,380,355.1,482.6,139,160.1,165.6,401.7,158.3
56,039,040102,864,835,1,14,1,8,0,1,4,693,669,1,12,1,5,0,1,4,133.3,387.3,138.8,512.5,135.3,400.8,182.29999999999998,473.3,184.7,343.5,147.2,358,387.3,367.4,492.9,133.3,155.8,160.29999999999998,412.40000000000003,153.6
56,039,0402,1201,1112,3,54,1,12,0,0,19,1002,937,3,45,1,9,0,0,7,259.4,453.3,310.4,658.7,272.7,473.7,419.1,576.7,328.8,400,285.6,406.3,453.3,426.4,618,259.4,295.6,364.9,494.59999999999997,312.7
56,039,040201,1079,1028,0,32,5,9,0,0,5,885,853,0,22,5,3,0,0,2,203.4,430.09999999999997,217.1,551.3,208.5,444.5,276,507,264.59999999999997,370.1,222.5,385.2,430.09999999999997,399.9,529.2,203.4,231.8,246.5,448.09999999999997,232.1
56,039,0501,544,520,1,14,1,2,2,0,4,385,370,0,9,1,2,1,0,2,152.2,118.8,177.6,174.1,147.1,127,200.8,161.7,153.3,116.8,151.2,112.2,118.8,118.1,168.1,152.2,150.70000000000002,189.3,135.4,164.1
56,041,0101,4461,3889,4,469,27,7,2,0,63,3112,2777,4,272,19,7,2,0,31,1057.9,307.6,1246.9,431.3,810.3,348.9,1282.2,418.8,792.9,327.1,792.1,303.9,307.6,326.1,425.1,1057.9,795.9,1262.1,354.7,995.9
56,041,0102,3752,3326,5,293,25,18,15,0,70,2595,2334,2,176,21,14,6,0,42,1247,277.3,1458.5,397,949.7,314,1496,372.9,949,281.9,950.9,262.4,277.3,285.6,385.3,1247,949.7,1477.6,317.7,1175.1
56,041,0103,4167,3252,23,764,34,11,2,2,79,2958,2423,12,444,29,9,2,2,37,803.1,224.1,1046.4,284.5,610.6,214.3,1045.2,289.2,584.9,207.6,596.4,196.1,224.1,205.6,286.3,803.1,596.7,1045.6,236.6,781.1
56,041,0201,1700,1548,1,114,9,9,4,0,15,1263,1163,0,79,7,5,2,0,7,574.1,74.5,682.7,90.6,485,80.5,684.6999999999999,99.5,444.9,90.4,468.4,70.9,74.5,80.6,94.9,574.1,465.9,683.4,83.9,556.5
56,041,0301,2094,1974,3,80,9,3,3,0,22,1408,1340,3,41,9,2,1,0,12,678.4,99.8,806.6,84,465.3,110.8,823.1,93.1,440.8,109.7,458.4,94.8,99.8,105.3,87.7,678.4,455.3,814.8,98.5,612
56,041,0302,1150,1094,9,27,7,3,1,0,9,774,746,2,12,5,2,1,0,6,438.2,33.1,590,60.5,319.1,55.9,570.3,73.2,301.3,47.1,320.4,44.9,33.1,49.1,66.6,438.2,313.5,580,52.6,423.3
56,041,0401,1019,976,1,15,9,1,7,0,10,739,707,1,12,7,1,4,0,7,368.7,56.3,477.5,66.7,307,72.6,470.4,71.5,294.6,66.7,304,60.4,56.3,66.7,69.4,368.7,301.9,473.8,65.7,370
56,041,0402,1286,1220,1,50,1,1,0,0,13,871,835,0,25,1,1,0,0,9,450.40000000000003,47.8,530.2,77.8,326,75.3,529.2,79,308.1,77,320.8,66,47.8,73,78.1,450.40000000000003,318.5,530,70.5,410.8
56,041,0403,951,919,0,15,1,5,0,0,11,645,621,0,12,1,3,0,0,8,322.1,49.5,416.8,58.2,268.2,63.5,411,62.5,257.5,58.2,265.4,52.9,49.5,58.2,60.1,322.1,263.7,413.2,57.5,323.1
56,041,2-1-2,20,19,0,1,0,0,0,0,0,18,17,0,1,0,0,0,0,0,8.1,1,9.8,1.2,7,1.1,9.8,1.5,6.3,1.2,6.6,0.9,1,1.1,1.5,8.1,6.6,9.8,1.1,8
56,041,2-2,518,479,1,27,1,1,0,0,9,364,340,1,16,1,1,0,0,5,207,34.8,228.9,38,164.1,34.8,228.9,36.9,169,28,161.9,28,34.8,30.3,37.6,207,165,228.9,33.3,193.29999999999998
56,043,0301,732,688,0,24,4,1,0,0,15,589,565,0,12,3,1,0,0,8,386.3,50.9,414.5,59.9,340.4,64.4,416.4,70.4,332.09999999999997,61.2,325.3,62,50.9,62.2,64.5,386.3,332.09999999999997,415.5,61.4,368.7
56,043,0501,1787,1533,4,216,7,9,0,0,18,1359,1199,4,129,7,8,0,0,12,640.8,127.3,708.2,143.4,524.8,135.5,730.1,135.2,527.4,131.1,544.7,108.2,127.3,124.8,139.8,640.8,532.3,718.7,129.9,612.3
56,043,0502,2111,1748,4,315,8,13,1,0,22,1552,1326,4,192,8,8,1,0,13,614.1,136.7,691.9,185.9,512.4,165.1,705.8,191.9,499,163.2,523.1,133.9,136.7,154.4,188.9,614.1,512.3,698.5,163,591.2
56,043,0503,1543,1112,6,379,15,10,0,0,21,1153,881,6,230,10,10,0,0,16,405.2,78.5,419.6,103.1,290,77.9,414,115,284.5,76.2,292.3,69.5,78.5,75.8,108.8,405.2,289.9,416,86.2,350.8
56,043,0505,2360,2077,8,228,17,13,0,0,17,1708,1560,4,111,13,9,0,0,11,860.1,138.7,1008.5,159.6,754.1,144.8,1007.3,148.3,752,137,740.4,137,138.7,138.2,152.3,860.1,750.6,1007.5,142.7,853.4
56,045,0101,1200,1114,1,59,3,2,1,0,20,929,886,0,28,3,2,0,0,10,547.2,43.2,558.3,51.2,407.3,60.7,543.8,61.3,380.40000000000003,72.4,414.6,51.2,43.2,60.6,55.7,547.2,401.8,550.8,56.7,473.8
56,045,0201,295,284,0,3,3,0,0,0,5,238,228,0,2,3,0,0,0,5,159.6,6.9,151.3,7.300000000000001,118.6,10,134.2,19,105.9,14.6,114.5,8.9,6.9,10.6,13.200000000000001,159.6,114.1,142.8,10.3,131
56,045,0301,448,429,3,8,3,2,0,0,3,345,333,2,6,2,1,0,0,1,241,11.4,272.9,10.4,190.9,12.1,252.8,15.700000000000001,182.5,15.6,182.70000000000002,11.6,11.4,12.6,13.5,241,184.5,264.5,12.200000000000001,219.4
56,045,0401,1073,1012,2,25,19,5,0,0,10,802,759,2,18,11,4,0,0,8,465.8,36.4,483.4,28.2,369,38,473.3,30.9,353.6,38.2,357.1,35.8,36.4,37.6,29.7,465.8,359.9,478.09999999999997,35.1,417.40000000000003
56,045,0501,1047,996,0,20,11,0,0,0,20,823,790,0,16,10,0,0,0,7,401.4,47.6,405.5,71.4,303.9,52.7,412.7,72.5,266.2,62.5,304.5,43.9,47.6,52.7,71.7,401.4,291.5,409.40000000000003,58.3,349.1
56,045,0502,1041,932,9,53,27,3,0,1,16,868,771,9,49,25,3,0,1,10,318,31.8,311.3,55.1,234.9,31.8,315.2,48.3,222.6,33.2,234.9,25.7,31.8,30.8,50.9,318,231.5,312.9,37.2,273.2
56,045,0503,1443,1346,3,46,15,6,1,0,26,1064,1014,2,24,8,4,1,0,11,490.7,71.1,497.09999999999997,75.9,325.6,67,481.5,91.6,308.7,68.4,323.8,60.6,71.1,65.3,83.2,490.7,319.5,488.9,72.6,405.2
56,045,2-1,661,649,0,2,5,2,0,0,3,566,557,0,2,3,2,0,0,2,411.6,52.6,428.7,61.6,327.5,48.199999999999996,430.1,58.1,305.1,45.7,327,44.5,52.6,45.8,59.4,411.6,321.2,429.7,51.4,371.9
