state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,pre_20_dem_bid,pre_20_rep_tru,uss_16_dem_cor,uss_16_rep_hec,uss_18_dem_ros,uss_18_rep_hel,gov_18_dem_sis,gov_18_rep_lax,atg_18_dem_for,atg_18_rep_dun,sos_18_dem_ara,sos_18_rep_ceg,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
32,003,1328,2150,1025,140,461,8,367,39,3,107,1499,779,83,281,5,274,26,2,49,597.5,346.1,835.9,600.9,575.3,333.6,553.4,260.90000000000003,541.1,265.8,518.1,284,527.6,290.7,586.4,535.1,835.9,340,275.4,600.9
32,003,1330,2638,1712,144,476,19,164,16,5,102,2045,1408,109,316,16,131,12,5,48,595.8,668.1,683.8,882.1,587.3,609.4,540.1,570,522,588.4,490.9,601.9,470,624,591.3,505.90000000000003,683.8,638.9,595.7,882.1
32,003,1331,3217,1486,511,758,25,280,25,7,125,2644,1347,403,543,24,231,19,6,71,587.1,407.09999999999997,791.1,540,569.8,360,535.1,297,527.1999999999999,297,519.1,308,516.9,323.09999999999997,578.7,524.4,791.1,383.3,306.3,540
32,003,1332,1093,619,115,173,5,131,10,4,36,932,566,91,126,5,111,7,2,24,262,188.1,323,273,256,154,228,149.9,223,146.1,210,158.9,213,165,259,218.5,323,171,155,273
32,003,1333,1932,1163,117,267,10,295,12,4,64,1557,998,94,180,8,241,9,0,27,432.8,426.1,574.9,523.1,419.2,402,424.9,354.2,429.3,341.9,400,366,397,368.1,426.3,412.8,574.9,414.1,357.4,523.1
32,003,1334,2844,1459,141,505,9,582,33,1,114,2067,1107,110,328,7,441,21,1,52,623.2,478,781.9,655,587.9,459,569.8,350.1,564.8,346.9,519,371.2,530.8,386.2,605.8,546.2,781.9,468.2,363,655
32,003,1335,2412,1420,149,412,11,270,40,4,106,1878,1159,110,308,8,211,22,2,58,567,505.1,638.9,664.1,551.9,459.3,498,362.9,483.9,366,441,383,444,408.09999999999997,559.3,466.9,638.9,482,380,664.1
32,003,1336,1553,809,163,337,25,135,13,1,70,1339,762,138,246,21,120,9,1,42,428.9,305,621.9,439.1,416.9,273.1,370.90000000000003,249.1,383.09999999999997,236.9,360.09999999999997,250.9,361.9,267.9,423,369.1,621.9,289,250.99999999999997,439.1
32,003,1337,3225,1858,224,544,16,420,28,10,125,2807,1711,192,430,16,360,15,9,74,646.1,449.9,839.1,676.1,598.9,413,590.1,371,586.9,362,568.9,378,555.9,396,622.6,575.5,839.1,431.5,376.8,676.1
32,003,1340,3833,1587,353,933,40,673,50,9,188,3019,1355,277,664,33,543,33,5,109,737,413.5,1084.4,676.9,709.7,383.8,636.1,291.7,612.7,285,591.5,304.59999999999997,596.9,316.8,723.4,609,1084.4,398.6,299.8,676.9
32,003,1341,3298,1909,182,628,14,376,50,9,130,2633,1606,148,448,11,306,38,2,74,591.1,393.09999999999997,731.8,569.9,579,372.9,536,286,525.1,293.90000000000003,493,301.9,489.9,324,585,510.99999999999994,731.8,382.9,301.4,569.9
32,003,1342,2633,1465,151,516,2,367,22,1,109,1918,1121,107,334,2,282,12,1,59,462.90000000000003,360.1,537.1,444,428.90000000000003,357.1,383.2,259.8,383.2,265,360.1,277.1,370,284,445.8,374.1,537.1,358.59999999999997,271.7,444
32,003,1343,1506,973,76,210,0,175,11,0,61,1123,753,49,148,0,137,8,0,28,297.1,391.1,362,472.8,305.1,351,269,305.9,274,298,263.9,305.1,250.1,318,301.2,264.2,362,371.1,306.9,472.8
32,003,1344,1279,654,84,245,4,237,4,0,51,998,527,64,177,4,197,2,0,27,281.9,216.20000000000002,359,245,281.9,201.9,238,170.1,234.1,174.1,217.1,180.1,226.1,175.1,281.9,228.7,359,209,174.79999999999998,245
32,003,1345,1490,842,83,269,4,207,17,6,62,1159,674,72,194,2,172,17,6,22,275,195,334,267.9,256,174.1,239.9,141.9,238,145,232.9,150,238,147.9,265.5,237.2,334,184.5,146.1,267.9
32,003,1346,2295,1408,116,338,7,331,14,2,79,1807,1180,78,230,6,256,12,2,43,547.1,576.8,603.1,710.9,527.1,545.1,519.1,446,514.1,444.3,481.09999999999997,464,484.3,482.1,537.2,499.4,603.1,560.8,459.1,710.9
32,003,1347,952,587,49,145,18,114,1,0,38,751,488,34,95,17,98,0,0,19,428.6,491.9,1146.2,1112.8,414.3,479.1,765.3000000000001,694.6,766.9,688,702.6999999999999,717.4,694.4,734.8,421.2,732.3,1146.2,485.5,708.5,1112.8
32,003,1348,2936,1237,175,555,16,752,49,5,147,2094,909,123,356,8,594,26,5,73,558.2,412,738.9,572.2,535.1,380.2,478.9,325.2,461.90000000000003,334.2,458,338.2,459,350.2,546.8,464.7,738.9,396.2,336.9,572.2
32,003,1349,3006,1191,260,714,6,604,66,7,158,2166,945,179,463,3,456,36,5,79,571,338,802.7,600.3,523.1,339.1,521.5,289.1,512.1,298.7,489.5,304.2,489.1,323,546.6,503.1,802.7,338.4,303.9,600.3
32,003,1350,1668,911,71,286,3,255,35,11,96,1311,746,53,204,3,212,21,7,65,327.40000000000003,252.70000000000002,427.6,375,305.3,236.89999999999998,265.40000000000003,194.6,255.8,199.1,252,203.7,252,205.8,316.2,256.2,427.6,244.70000000000002,200.8,375
32,003,1351,3341,1456,224,859,14,457,121,7,203,2457,1157,164,582,12,353,78,5,106,578,290.8,667.1,397.90000000000003,533.8,290.8,432,210.8,438.2,208,412.8,223.9,412.8,233.1,556,423.8,667.1,290.8,218.6,397.90000000000003
32,003,1352,3648,1853,263,769,11,505,48,4,195,2691,1416,202,516,6,412,33,2,104,506.4,350.40000000000003,635.9,482.5,468.2,333.3,469.2,254.6,457.2,256.4,443.2,257.6,441.1,276.8,487.2,452.7,635.9,342,261.3,482.5
32,003,1353,4007,1901,372,917,16,498,53,13,237,3003,1526,259,625,12,400,33,7,141,700.1,397,1193,766.9,657.9,387,723.1,336.9,705,353.2,683.9,360.09999999999997,683.2,371,678.7,698.6,1193,392,355.6,766.9
32,003,1354,1518,855,102,297,6,191,10,4,53,1190,694,75,218,6,153,10,3,31,349.8,216.2,490,305.40000000000003,338.9,191.1,305.9,172.29999999999998,314.2,163.2,292.7,180.1,295.9,190.2,344.6,302.6,490,203.7,176.4,305.40000000000003
32,003,1355,1902,1327,43,259,3,183,17,5,65,1464,1064,35,177,3,142,14,3,26,596.8,766.8,1163.2,1497.6,578.9,733.6,698.4,782.1,681.9,790.3,661.5,797.3,646.2,820.7,587.6,671.8,1163.2,750.6,797.6,1497.6
32,003,1356,3132,1247,258,702,14,708,56,7,140,2210,943,184,443,11,526,34,6,63,645,427,954.9,712,614,406.1,595.2,344.9,576.1,358,572.9,355.8,562.7,368.8,629.6,576.6999999999999,954.9,416.5,357,712
32,003,1357,1929,1024,131,319,13,329,25,4,84,1480,822,95,224,9,258,19,4,49,405.59999999999997,378.40000000000003,509.3,530.9,388.9,374.8,343.2,294.4,340.09999999999997,288.8,320.1,298.40000000000003,313.3,307.3,397.3,329,509.3,376.5,297.2,530.9
32,003,1360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,003,1361,2,1,0,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0.8,1,1,0.2,1
32,003,1362,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.7,1.6,93.8,59.599999999999994,0.7,1.5,0.6,1.5,0.6,1.5,0.6,1.5,1.6,0.5,0.7,0.6,93.8,1.6,1.5,59.599999999999994
32,003,1363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
32,003,1365,20,17,2,0,0,1,0,0,0,17,15,1,0,0,1,0,0,0,6.3,0.3,6,8.200000000000001,5.3,0.3,4.4,3.2,3.3000000000000003,3.3000000000000003,4.3,3.3000000000000003,4.2,3.3000000000000003,5.8,4.1,6,0.3,3.3000000000000003,8.200000000000001
32,003,1367,4012,1959,271,854,21,593,81,14,219,2918,1524,190,560,14,475,45,8,102,754,443.90000000000003,965.9,670.1,700,424,622.1,343.09999999999997,603.2,357.1,587,358,579.8,387,727.1,598.1,965.9,433.90000000000003,361.4,670.1
32,003,1368,3789,1797,372,904,11,409,71,5,220,2711,1424,230,566,10,317,48,3,113,701.5,442.5,905.2,592.4,661,433.9,569.5,320.3,550.8,328.4,532.5,339.5,536.9,358.2,681.6,547.2,905.2,438.2,336.7,592.4
32,003,1370,5,5,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,11.9,12.6,0,0,0,0,0,0,0,0,0,0,0,0,11.9,0,0,12.6
32,003,1371,6,4,0,1,0,1,0,0,0,6,4,0,1,0,1,0,0,0,2,3,0,2,2,3,3,3,3,3,3,3,3,3,2,3,0,3,3,2
32,003,1373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,003,1374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,003,1375,4,0,0,0,0,4,0,0,0,3,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32,003,1376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,003,1377,9,9,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,2,4,3,4,2,4,4,3,3,3,2,4,3,4,2,3,3,4,3.5,4
32,003,1378,5,5,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0.8,0.8,0,2.5,0.8,0.8,0.8,1.7,0.8,1.7,0.8,1.7,0.8,1.7,0.8,0.8,0,0.8,1.7,2.5
32,003,1379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,003,1380,5,0,0,0,0,5,0,0,0,2,0,0,0,0,2,0,0,0,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,1
32,003,1381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,2,0,2,0,2,0,2,1,0,0,0,2,2
32,003,1382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,003,1384,227,176,2,30,0,9,1,0,9,181,149,2,16,0,7,1,0,6,58.2,52.5,732.4,767.6,56.7,54.800000000000004,243.9,223.3,238.2,228.5,226.1,234,225.29999999999998,241.7,57.400000000000006,233.3,732.4,53.7,232.2,767.6
32,003,1385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,003,1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,003,1387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,003,1389,845,417,64,141,10,149,13,0,51,622,326,46,84,6,122,10,0,28,428,365,565.2,520.9,392.1,361.3,370.9,298.3,360.5,300.5,342.2,303,341.2,311.59999999999997,410.2,353.8,565.2,363.2,303,520.9
32,003,1390,2895,1892,190,394,11,280,19,10,99,2258,1542,149,270,10,221,12,4,50,780.8000000000001,645,1500,1201.8,763.2,615.5,696,525.2,704.6999999999999,514.6,687.4,522.8000000000001,677.1,544.4,771.8,691.2,1500,630.4,526.4,1201.8
32,003,1391,2177,1248,147,383,4,305,9,2,79,1707,1042,115,257,3,233,6,2,49,645,504,837.9000000000001,726,613.9,504,626.1,381.1,613,371,583.1,394.1,577,410,629.4,599.8,837.9000000000001,504,389,726
32,003,1392,2004,1406,32,237,6,228,14,8,73,1464,1052,28,156,3,178,6,5,36,452.5,649.8,711.5,835.5,439,668,480.8,611.1,482,600.8,440.2,619.7,437.9,638.5,445.9,460.09999999999997,711.5,659,617.5,835.5
32,003,1393,618,426,39,56,1,75,3,0,18,479,332,29,42,1,63,2,0,10,150.4,224,254.7,299.5,149,230.1,165.1,216.70000000000002,164.1,215.2,150.8,222.4,150.1,227.5,149.7,157.4,254.7,227,220.4,299.5
32,003,1394,1985,1361,117,209,7,225,2,3,61,1510,1057,89,132,6,189,2,3,32,441,592,547.1,715.9,418.9,589.9,437.09999999999997,526.2,453.8,508,404.8,536.1,409,539.8,429.8,426.3,547.1,590.7,527.5,715.9
32,003,1395,1863,1297,60,204,6,222,4,0,70,1357,987,48,126,3,165,2,0,26,375,600,527,721,339.1,619,357.9,499.09999999999997,368.9,490,331.1,513.2,316,534.9,357,343.5,527,609.5,509.3,721
32,003,1396,2009,1124,101,345,14,319,8,6,92,1491,877,78,236,8,242,6,5,39,456,364.9,548.1,442,435.1,346.1,393.9,274,397.8,268.9,376,282,373,291.9,445.7,385.09999999999997,548.1,355.6,279.3,442
32,003,1400,1263,946,58,140,6,67,4,1,41,994,779,42,92,4,54,3,1,19,257.8,422.4,342.3,538.8,275,405.9,271.9,394,257.8,401.9,243.1,401,243.1,407,266.3,254,342.3,414.1,401.2,538.8
32,003,1401,1602,1030,114,173,13,154,17,4,97,1197,810,79,120,7,120,9,1,51,326.8,460.1,418,537,328,444,305.9,404.90000000000003,325.8,381.1,289.9,411.1,289.09999999999997,419.6,327.6,302.6,418,451.6,404,537
32,003,1402,2528,1708,103,285,9,321,4,3,95,1926,1350,89,181,7,245,4,3,47,729,761.9,954.8000000000001,924.8,695.2,756,690,638.9,692.9,640.1,637.9,671,612.1,703.2,712.4,658.4,954.8000000000001,758.7,663.1,924.8
32,003,1403,676,500,26,76,2,37,5,1,29,581,448,21,58,2,34,3,1,14,179.1,160,225,174.1,165.1,152,164,137.1,170,130,150,145.9,150.9,148.1,172.1,158.9,225,156.1,140.3,174.1
32,003,1404,1726,1266,44,150,2,188,2,3,71,1260,954,37,89,2,140,2,3,33,425.1,494.90000000000003,508,593.1,384,537.1,386,468.9,403.1,449.2,361.1,485.8,352.9,496.9,404.6,375.7,508,516.1,475.1,593.1
32,003,1405,2644,1815,145,314,9,219,32,3,107,2133,1531,117,216,7,183,17,2,60,695.1,607,931,798.2,671.9,586.9,665.3,469.2,677.1,448.1,637.9,482.9,613,499.1,683.5,648.3,931,596.9,474.90000000000003,798.2
32,003,1410,2651,1792,101,452,4,184,11,1,106,1932,1318,83,302,4,154,6,1,64,554.8,636.1,835.2,811.1,530.1,647.1,598,531.9,593.1,529.1,550,553.1,539.6999999999999,592.2,542.5,570,835.2,641.3000000000001,551.5,811.1
32,003,1411,2198,1427,143,295,8,219,8,5,93,1639,1118,112,196,6,161,6,2,38,465.2,520.2,615.7,577,419.9,515,432.90000000000003,458.9,439.8,444.1,401.8,460.9,405.8,475.1,442.6,420,615.7,517.5,459.8,577
32,003,1412,453,305,22,63,0,47,5,1,10,362,262,14,40,0,38,2,0,6,101.1,117.1,137.4,135.7,103.1,106.7,96.9,96.10000000000001,93.8,97.89999999999999,91.6,97.89999999999999,88,103.7,102.2,92.6,137.4,111.9,98.8,135.7
32,003,1413,1188,773,90,179,2,77,11,5,51,933,627,61,130,2,70,8,4,31,260.7,301.8,354,349.7,265.7,275.1,250.1,247.9,242,252.20000000000002,236.3,252.20000000000002,227,267.2,263.2,238.79999999999998,354,288.5,254.9,349.7
32,003,1416,567,430,2,64,0,23,16,0,32,374,290,2,36,0,20,13,0,13,108.10000000000001,147.6,139.8,182.3,101.3,149.6,103.1,132.3,104.3,130.2,93.8,137.3,90.5,141.1,104.6,98,139.8,148.5,135.1,182.3
32,003,1420,936,854,18,33,0,24,1,0,6,936,854,18,33,0,24,1,0,6,285.1,379,345,377,288.1,368.9,286.90000000000003,345,278.09999999999997,353,256,358.3,243.9,372.1,286.5,266.1,345,374,357.3,377
32,003,1421,1035,945,15,41,2,26,1,0,5,1035,945,15,41,2,26,1,0,5,347,454,373.1,486.1,333.1,440,347.7,436.8,336.1,441,302.2,447,284.2,458.8,340,317.5,373.1,446.8,446,486.1
32,003,1422,983,767,42,110,2,42,1,1,18,676,535,27,64,2,37,1,0,10,251.1,288,310.9,329.9,230,297.09999999999997,259.9,283,275.1,261,243.1,275.1,230,295.2,240.6,251.9,310.9,292.5,278.6,329.9
32,003,1423,1453,1038,39,168,1,134,14,3,56,1039,756,30,111,1,104,8,2,27,382.1,355.2,447.8,407.1,362,370.9,357,296,366.8,291.9,338.9,302.9,322,328.7,372.1,346.3,447.8,362.7,305,407.1
32,003,1424,1496,1183,32,125,2,97,7,4,46,1149,931,25,90,2,70,7,3,21,410.90000000000003,428,476,497.2,388,423.9,383,391,393,382.2,347.2,398,328.9,429.90000000000003,399.5,362.9,476,426,400.2,497.2
32,003,1425,1192,906,18,124,5,86,12,0,41,846,662,16,85,3,56,8,0,16,357.09999999999997,340,487,391,354.3,340,372.8,259.9,372,254.7,337.2,268.1,352.1,269,355.5,358.4,487,340,263.1,391
32,003,1430,2346,1773,60,183,8,203,16,3,100,1718,1344,50,115,5,148,11,0,45,525.1,679.9,697.1,903.2,475.1,709,507.9,623.1,511,623.1,457.8,642.3,433.9,686.4,500.3,477.8,697.1,694.2,643.7,903.2
32,003,1432,566,439,11,79,0,23,3,0,11,428,335,9,56,0,19,3,0,6,140,169,194,195,129.9,178,164,143.1,157.9,145.9,145.9,155,145.9,161,135,153.4,194,173.4,151.2,195
32,003,1433,1946,1461,70,216,7,115,9,9,59,1438,1092,60,138,6,95,8,6,33,440.4,444.5,579.3000000000001,504.3,420.9,466.4,440.2,389.3,451.4,381.40000000000003,399.3,408.7,405.1,427.3,430.5,424,579.3000000000001,455.2,401.8,504.3
32,003,1434,636,519,14,30,1,44,2,1,25,506,427,11,19,1,33,2,1,12,160.3,193.7,200.2,216.29999999999998,147.5,201.1,153,172.29999999999998,153.4,171.3,132,177.3,127.39999999999999,184.3,154,141.3,200.2,197.4,176.3,216.29999999999998
32,003,1435,1868,1251,150,234,9,124,16,10,74,1452,1021,110,159,7,95,16,6,38,388,433,468.1,460.8,371.90000000000003,437,349.9,355.90000000000003,343.90000000000003,361.2,318,376.1,313,387.2,379.8,331.2,468.1,434.8,370.2,460.8
32,003,1440,1714,1081,69,340,10,124,13,3,74,1339,895,61,229,8,101,7,1,37,406.9,342,525.1,431.9,399.9,306.40000000000003,414.8,265.2,405.6,267.5,395.40000000000003,277.4,391.5,282.6,403.4,401.9,525.1,324.3,273.2,431.9
32,003,1441,1559,919,113,312,10,95,7,4,99,1184,759,85,196,9,76,7,2,50,327.9,274.9,406,315.2,322.3,245.1,324.1,210.7,316.2,215.6,302.5,224.6,301.4,233.5,325.1,311,406,260.1,221.2,315.2
32,003,1442,2594,1787,144,419,14,124,9,4,93,2018,1479,114,270,11,97,7,3,37,576.1,662.1,762.1,730.2,531.1,663.1,518.1,559.7,518.9,561.1,478.2,575.1,478,583,553.5,498.5,762.1,662.4,569.7,730.2
32,003,1444,2224,1234,212,527,11,119,20,7,94,1814,1078,167,364,10,108,15,5,67,388.1,260.8,481.8,325,364.1,245.9,327,186,325.9,182,304,200,307.2,203,376.1,315.8,481.8,253.4,192.9,325
32,003,1445,1082,895,26,82,1,34,7,4,33,890,750,20,56,1,31,5,4,23,289.09999999999997,316,377,347.9,288,316,284.9,277.9,285.9,275.1,256.1,291,252,308.09999999999997,288.5,269.7,377,316,288.1,347.9
32,003,1448,204,69,8,54,0,65,3,0,5,154,61,5,31,0,52,2,0,3,35.4,31.200000000000003,49.5,45.2,32.9,30.900000000000002,30.900000000000002,29.7,30.2,30.400000000000002,28.099999999999998,30.700000000000003,28.099999999999998,32.6,34.1,29.4,49.5,31.1,30.8,45.2
32,003,1449,1498,1145,54,160,5,76,5,1,52,1244,970,45,122,5,66,5,0,31,325.4,482.4,419.6,577.6,330,462.3,304,409.3,299.7,404.9,278.1,414,274.5,423.4,327.6,289.1,419.6,472.5,413,577.6
32,003,1450,943,760,29,90,0,32,2,2,28,718,589,22,64,0,30,2,2,9,239,297.9,287.1,351,215.1,320.1,235,287.1,240.9,279.1,206,306.9,195.1,317.90000000000003,227.1,219.2,287.1,309.2,297.7,351
32,003,1451,2564,1781,123,323,4,236,13,1,83,1919,1364,99,215,4,197,9,1,30,587.7,612,756.9,749.5,566.1,618.6,574.8,517.4,576.9,509.7,525.4,544.8,529.1,561.3,577.1,551.1,756.9,615.3,533.3,749.5
32,003,1452,1918,1355,110,171,9,167,17,9,80,1600,1176,94,117,6,135,10,8,54,481,414.9,603,475.5,449.7,407.70000000000005,414,333.3,397.2,346.2,377.8,338.2,382.7,357.7,465.3,393,603,411.4,343.9,475.5
32,003,1453,2189,1536,102,303,7,141,12,8,80,1747,1254,80,225,5,122,8,8,45,499,465.4,625.6,549.6,463,454.1,472.2,379.2,470.1,384.09999999999997,443,394.1,434.09999999999997,398.2,480.8,454.59999999999997,625.6,459.7,388.7,549.6
32,003,1454,1359,997,63,130,2,127,2,3,35,1138,835,55,114,2,104,2,1,25,330,336.9,438.9,354,312,310,295.9,257,296.9,252.10000000000002,282.9,265.9,287,264.9,320.90000000000003,290.7,438.9,323.4,260,354
32,003,1455,2154,1390,135,330,8,160,29,7,95,1752,1192,111,238,6,129,18,4,54,503,514.1,663.1,582,474,496.7,463.90000000000003,388,445.90000000000003,388,429.1,403.09999999999997,423,430.8,488.8,440.5,663.1,505.1,402.4,582
32,003,1456,1935,1282,118,360,3,104,2,2,64,1534,1066,83,251,3,90,2,2,37,447.2,420.1,517.8,502.2,441,405,421.1,352.1,417.2,354.2,382.9,378.2,388,392,444,402.4,517.8,412.5,369.1,502.2
32,003,1457,125,68,15,15,0,20,4,0,3,102,63,9,10,0,14,3,0,3,26.7,39.6,34.4,47.4,27.1,37.9,24.9,33.6,24.6,33.2,22.8,33.9,22.5,34.7,26.9,23.7,34.4,38.8,33.9,47.4
32,003,1460,1154,761,70,160,1,112,9,4,37,835,568,51,103,1,80,7,4,21,262,258,379.9,419.1,248.9,241,303,280.9,299,275,280.9,286.8,265.9,304,255.4,287.2,379.9,249.5,286.7,419.1
32,003,1461,1900,1231,101,284,2,169,29,12,72,1400,936,72,201,2,130,18,8,33,472,551.2,662.1,665.8,448,522.1,482,417.2,473.8,420,444.1,436.1,449,436.1,459.9,462.1,662.1,536.9,427.4,665.8
32,003,1462,1123,753,77,150,11,96,2,0,34,873,603,62,98,8,80,2,0,20,222,236,285.09999999999997,266,219,207,207.9,173.2,207,162.2,194,179,201.9,186.1,220.4,202.6,285.09999999999997,221.5,175.1,266
32,003,1463,2075,1289,133,414,13,146,9,0,71,1604,1060,105,261,10,122,7,0,39,605.1,696,783.9000000000001,893.9,584.9,697,642.9,629.9,640.1,618.1,589.2,646.9,612.1,656.8000000000001,595.1,621.2,783.9000000000001,696.5,637.9,893.9
32,003,1464,3816,2825,108,459,12,260,32,14,106,2941,2238,92,316,10,206,22,7,50,824.2,1170.9,1165.1,1654.6,809,1140,869.9,1041.9,866,1034.8,821.8,1051.9,804,1106.9,816.4,840.4,1165.1,1155.3,1059,1654.6
32,003,1467,2718,1906,81,413,9,167,5,1,136,1707,1236,57,223,7,128,4,1,51,419.9,791.7,591.9,1102.3,420.4,786.9,487.6,717.5,492.5,703.2,451.2,730,442.7,754,420.1,468.59999999999997,591.9,789.6,726.2,1102.3
32,003,1468,1999,1570,44,250,5,67,2,9,52,1372,1100,29,143,5,58,2,4,31,371.3,641.5,469.9,738.7,373.5,609.8,373.5,532.3,379.3,525.9,346.3,554.2,345.2,559.3,372.3,361,469.9,625.7,543.1,738.7
32,003,1469,3021,2089,89,492,9,217,13,6,106,1908,1355,61,259,7,175,7,5,39,466,919.9,716.9,1218.1,468.9,890.9,513.2,799.9,517.7,786.9,468.1,816.9,471,833,467.4,492.9,716.9,905.6,809,1218.1
32,003,1470,1730,1391,45,184,6,52,4,1,47,1339,1113,34,112,6,44,2,1,27,354.9,534,389,662.9,356.1,498.9,321.9,450,331,448.90000000000003,298.8,468.2,287.1,489.09999999999997,355.7,309.5,389,516.5,464.09999999999997,662.9
32,003,1471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,003,1472,2192,1733,84,259,19,21,8,7,61,1684,1372,60,162,15,20,8,5,42,442.9,829.1,575.1,981,462.8,785,433.1,711.2,439.9,695.1,404,716.1,399.1,750.1,453.09999999999997,418.9,575.1,807.1,718.2,981
32,003,1474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
32,003,1475,12,6,0,6,0,0,0,0,0,11,6,0,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32,003,1476,300,259,3,27,0,6,4,0,1,204,177,3,16,0,4,3,0,1,40.7,136.3,123.3,325.3,42.9,133.3,56.3,165.9,61.4,161.4,56.3,162.4,57.5,167.4,41.9,57.699999999999996,123.3,134.8,164.3,325.3
32,003,1477,1855,1275,88,352,5,64,2,4,65,1307,933,68,201,5,54,2,3,41,317.2,357.1,493.1,484.1,325.9,339,317.2,263.3,312.9,255.9,291.9,279.2,288,288.9,321.8,302.6,493.1,348.2,271.9,484.1
32,003,1478,1915,1185,118,327,11,175,8,14,77,1453,950,80,220,10,133,7,8,45,471.79999999999995,388,737,568,439.9,400.1,524,377,515.9,373,489.9,389,495.09999999999997,389,455.8,506.3,737,394.2,381.9,568
32,003,1479,1864,1128,160,337,21,119,7,5,87,1305,840,109,195,13,101,7,1,39,378,325,459,450.09999999999997,363.9,310,338.1,284.8,338.1,285.9,319.9,295,313,310.9,371.1,327.3,459,317.4,294.2,450.09999999999997
32,003,1480,3085,2195,94,447,23,191,15,4,116,2154,1588,58,264,17,150,10,4,63,605.1,1030.1,996.2,1420,615.2,937,680.2,915.9,668.3,927.9,638,937,636.2,956.7,610.1999999999999,655.7,996.2,983.8,934.4,1420
32,003,1481,1896,1502,28,235,5,47,2,8,69,1429,1164,22,150,5,42,2,3,41,243,483.09999999999997,425.9,767.9,248.1,420.2,288.1,429.6,290,423,270,443.90000000000003,264.8,458.8,245.6,278.3,425.9,451.59999999999997,438.7,767.9
32,003,1482,2222,1713,68,298,27,59,5,2,50,1678,1323,50,203,22,51,5,1,23,398,687.9,545.9,915.9,436,620.9,400,551.3,389.3,553.2,371,561.7,364.2,576,417,381,545.9,654.2,560.6999999999999,915.9
32,003,1484,1549,1341,17,125,16,20,7,5,18,1181,1037,15,84,12,18,4,4,7,232.1,616.4,306.1,762.1,244.3,565,243.29999999999998,545.6,249.70000000000002,535.6,229.7,539,230.4,555.7,237.9,237,306.1,590.9,544.8,762.1
32,003,1486,33,28,0,1,0,3,1,0,0,27,24,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,003,1490,2202,1685,74,270,14,98,9,0,52,1695,1364,57,155,10,77,9,0,23,389,709.8,502.2,880,392.2,674.2,368.09999999999997,562,357,562.9,332.1,582,335.90000000000003,592.4,390.3,348.4,502.2,691.7,574.6,880
