state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_16_rep_cra,uss_16_dem_stu,uss_20_rep_ris,uss_20_dem_jor,gov_18_rep_lit,gov_18_dem_jor,atg_18_rep_was,atg_18_dem_bis,sos_18_rep_den,sos_18_dem_hum,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
16,055,055041,1468,1370,2,45,9,16,0,0,26,1102,1050,2,25,6,9,0,0,10,454.7,182.8,604.9,312,502.7,163.6,601.4,292.4,401.1,198.8,413.40000000000003,178.6,405.2,190.3,173,189.1,301.9,478.7,406.5,603
16,055,055042,1070,975,4,48,9,6,2,1,25,845,786,4,24,7,4,2,1,17,330.2,185.1,474.40000000000003,275.5,371.9,171.1,471.3,261.3,318.6,200.2,326.3,199.9,316,210.5,178,203.7,268.4,350.8,320.3,472.59999999999997
16,055,055043,1525,1411,5,69,5,2,3,3,27,1243,1164,5,43,5,2,1,3,20,651.8000000000001,399.59999999999997,1046.1000000000001,548.7,727.1,368.3,1025,529.6,614.1,420.7,619.4,403.6,610.2,422.8,383.8,415.8,539.3,689.3,614.5,1035.5
16,055,055044,2477,2217,5,132,35,16,1,0,71,1917,1764,4,63,29,12,1,0,44,630.4,325.9,870.9,459.1,710.9,290.90000000000003,843.8000000000001,433,522.9,358.2,528,357.1,526,363.8,308.4,359.6,445.9,670.3,525.7,857.4
16,055,055045,2831,2574,13,122,49,18,3,2,50,2338,2154,10,88,36,14,2,2,32,708,293,910.2,450.9,780.8,281.9,887.1,433.9,610.2,280.7,635.2,258.8,611,291.7,287.1,277.2,441.9,744.3,619.1,899
16,055,055046,2517,2338,7,85,14,30,1,0,42,1897,1794,2,45,13,21,1,0,21,841.4,354.8,1053.7,528.4,906.7,320.3,1067.9,480,739.7,355.7,748.2,338,735.2,358.9,337.5,350.9,504.5,873.6,740.6,1061
16,055,055047,1667,1500,5,72,24,13,4,0,49,1339,1235,5,49,13,7,4,0,26,362.9,173.9,444.8,270.6,385,173.2,416.7,250,270.6,187,267.8,202.5,267.4,208,173.6,199,260.2,373.9,268.4,431
16,055,055048,1713,1574,11,57,15,11,4,5,36,1312,1230,6,33,13,8,4,2,16,479.1,219,587.8,325.7,498.2,216.1,554.3,323.8,341,266,354,263.4,343.1,272,218,266.6,324.4,488.8,346.3,571.5
16,055,055049,1440,1320,4,67,14,8,1,0,26,1081,1009,3,36,11,6,1,0,15,363.6,196.1,472.7,291.1,419.4,173,444.8,289.8,281.5,204.79999999999998,284,194.7,284.5,197.7,184.6,198.8,290.5,391.3,283.8,458.8
16,055,055050,1650,1562,2,33,13,16,0,1,23,1363,1304,2,21,11,11,0,1,13,505.8,249.3,718.3,424.9,586.5,222,722.7,396.7,464.3,264.3,468.1,246.8,466.6,252.2,235.3,254.29999999999998,410.7,546.7,466.3,720.6
16,055,055051,1556,1393,21,62,21,4,1,4,50,1303,1186,15,46,16,4,1,3,32,472.5,271.90000000000003,782.8,524.4,487.8,254.6,761.9,478.9,437.8,370.1,451.2,366.90000000000003,447.1,372.7,263.1,370.1,501.9,480.2,445.3,772.4
16,055,055052,1604,1476,8,73,13,5,2,3,24,1236,1151,4,45,12,5,2,2,15,409,188.9,427.1,263.2,441,203.7,408.09999999999997,233.9,283,242.7,300.9,236.9,310.8,232.1,196.1,237.2,248.3,425.2,298.2,417.5
16,055,055053,2343,2117,8,115,28,20,5,0,50,1785,1638,8,66,23,15,1,0,34,461,289.7,567.3,361.8,469.6,319.4,516.9,381.6,368,342.9,388.4,332.4,381.6,340.6,305.2,339.1,370.7,465,379.5,541.7
16,055,055054,1960,1812,9,64,19,15,2,2,37,1678,1560,9,50,19,13,1,1,25,296.2,322.7,401.6,449.2,361.3,332.5,394.9,436.6,237.9,359.2,268.1,330.40000000000003,259.4,343.2,329,343.2,443.4,329.5,256.2,397.7
16,055,055055,1361,1247,9,48,10,20,2,0,25,1153,1074,4,35,10,12,2,0,16,251.7,260.8,342.6,339.1,296.8,249,349.2,315.8,228.8,281.9,236.6,268.8,230.6,277.3,255.5,276.8,326.8,273.5,231,345.9
16,055,055056,1275,1163,2,54,9,9,2,0,36,1034,960,2,32,6,7,1,0,26,230.1,270.1,313,357.5,294.2,272.2,304.5,359.1,236.3,310.2,248.8,285,244.8,300.3,270.7,298.7,358.5,261.5,244.29999999999998,308.8
16,055,055057,1573,1444,1,59,18,14,1,5,31,1196,1118,1,38,12,10,1,2,14,361.90000000000003,270,463.7,337.1,409,268.4,447.59999999999997,333.3,295.1,330.5,302.3,312.9,295.7,331.6,269.1,325.59999999999997,335.1,385.40000000000003,297.8,455.7
16,055,055058,1575,1457,2,62,11,10,6,1,26,1259,1181,1,36,11,8,2,1,19,300.5,405.1,420.5,495,399.3,381.9,427.8,459.7,295.1,414.2,318.2,369.1,297.4,395.8,394.1,394.5,477.3,348.9,302.7,423.5
16,055,055059,1227,1128,3,51,4,7,3,0,31,1023,952,3,32,4,6,3,0,23,223.2,231,276.9,285.7,251.5,218.2,263.6,287.8,173.1,228.1,183.6,208.20000000000002,178.5,218.2,226.6,218.6,286.4,237.3,178.5,271
16,055,055060,1134,1038,6,32,14,9,4,2,29,899,839,5,19,12,5,4,2,13,214.5,234.1,274.8,259.1,241.8,238.5,269.5,249.2,185.1,249.7,190,235.7,188.4,237,237.1,239.9,253.5,228.4,187.9,272.3
16,055,055061,1601,1522,3,30,8,9,0,6,23,1270,1215,3,21,8,6,0,5,12,544.1,199.3,889,323,605.5,183,873.1,310.8,513.4,194.7,520.1,183.6,517.3,192.29999999999998,191.6,191.4,316.8,574.2,517.3,882.1
16,055,055062,948,916,0,14,7,3,0,0,8,753,728,0,11,7,2,0,0,5,380.09999999999997,133.8,417.1,142.3,380,135.4,393.5,146.5,323.3,118.9,310.8,130.5,314.7,126.60000000000001,134.7,125.5,144.5,380.09999999999997,315.9,404.7
16,055,055063,1807,1682,1,64,12,13,3,0,32,1335,1271,1,27,9,9,3,0,15,772.9,146,1089.8999999999999,249.3,816.9,146,995.9,238.6,702.2,165.79999999999998,699.5,160,697.8,169.4,146,165,244.3,794.9,699.5,1043
16,055,055064,1066,1000,1,39,7,3,0,0,16,849,802,1,28,6,2,0,0,10,415.1,80.60000000000001,552.8,151.6,430.2,75.2,547.8,146.2,355.7,87.4,352.8,90.3,347.3,96.4,77.7,91.4,148.7,422.6,352,550.3
16,055,055065,1163,1104,8,29,6,1,1,1,13,917,882,6,11,6,0,1,1,10,498.3,158.6,687.6,267,544.6,121.4,691.6,250,480.2,171.7,483.6,165,475.2,175.6,139.9,170.7,258.8,521.1,479.7,689.7
16,055,055066,1162,1109,2,12,17,4,0,0,18,925,894,1,9,8,3,0,0,10,525.2,180,753.4,257.3,575.9,171.6,770.7,236.9,529,172.5,542.4,149.6,538.3,165.9,175.9,163.2,247.3,550.2,537.1,762.3
16,055,055067,624,594,0,12,2,5,0,2,9,548,526,0,7,2,5,0,2,6,278.3,107.8,413.5,148.8,283.2,106.4,415.8,134.4,286.7,96.5,279.9,92.8,274.5,105.7,107.2,98.5,141.9,280.5,280.5,414.2
16,055,055068,362,335,0,13,3,0,0,0,11,292,276,0,7,3,0,0,0,6,148,52.5,162.8,55.6,147.6,52.800000000000004,152.6,57.3,126.1,46.1,120.7,50.5,122.3,49.2,52.7,48.7,56.1,147.6,122.60000000000001,157.4
16,055,055069,1639,1066,4,53,441,3,0,3,69,1268,916,3,31,266,3,0,3,46,448.1,245.1,685.6,345.4,490.4,207.1,683.1,339.9,368.3,319.1,361.4,293.4,361.4,299.5,225.4,302.5,343.1,471,362.6,684.5
16,055,055070,319,312,0,4,3,0,0,0,0,264,261,0,2,1,0,0,0,0,149.4,42.3,169.5,48.9,146.2,45.4,164.3,51.6,112.3,45.6,111.9,45.1,108.4,48.9,43.7,46.2,50.2,147.7,111.1,166.7
16,055,055071,589,557,1,8,12,1,0,0,10,483,459,1,6,9,1,0,0,7,268.9,78.5,304.8,89.8,263.9,83.3,293.4,94.3,206.4,82,203.7,82.2,198.8,88.2,80.7,83.9,92.3,266.1,202.5,298.3
16,057,057001,1175,969,16,111,8,30,3,5,33,1143,948,16,105,8,30,3,2,31,136.5,331,147.4,593.2,208.9,291.1,158,504.40000000000003,68.1,303.09999999999997,101.5,249.5,80.1,283.8,310.9,278.8,548.9,172.6,83.3,152.7
16,057,057002,2485,2163,32,130,8,100,5,1,46,2229,1938,28,110,8,97,5,1,42,340.6,698.1,387.59999999999997,948.1,518.1,678,376.5,901.9,266.3,747.5,326.8,647.8,275,725.6999999999999,687.8,707.3,925.2,429.2,289.3,382.09999999999997
16,057,057003,1605,1441,21,62,5,40,4,0,32,1237,1119,19,43,5,29,4,0,18,281.2,293.1,329.7,250.9,416.1,300.8,328.1,278,255.9,371.1,28.9,337,272.1,356,296.7,355.2,264.3,348.5,185.8,329
16,057,057004,1334,1250,8,31,5,14,3,2,21,974,933,5,14,4,10,0,0,8,230.20000000000002,266,227,205,358.1,263,230.20000000000002,230.20000000000002,255.8,294,283.8,280,255.8,314.1,264.6,296,217.4,294.1,265.2,228.2
16,057,057005,1718,1548,11,75,3,54,1,0,26,1242,1136,6,46,3,41,1,0,9,277.59999999999997,432.8,320.4,423.9,445,391.7,345,436.1,335.9,490.3,369.9,440.2,335,473.8,412.1,468,430.3,361.2,347,332.7
16,057,057006,1586,1361,23,70,7,64,1,2,58,1414,1220,20,59,7,63,0,2,43,118.2,329.8,209.1,499.8,211.7,352.7,203.9,496.8,154.4,425.6,178.29999999999998,376.7,163.7,398.9,341.1,399.9,498.3,165.3,165.4,205.5
16,057,057007,1597,1394,12,77,11,42,6,1,54,1303,1143,12,67,11,31,5,1,33,321.7,388.6,455.9,767,432.5,415.4,463.8,745.6,299.7,521.7,347,457.3,321.9,488.3,402.3,489.2,756.6,376.7,323.09999999999997,460
16,057,057008,1477,1329,11,58,8,24,1,4,42,1418,1272,10,58,8,23,1,4,42,199.8,353.8,172.20000000000002,576.8,298.09999999999997,308.90000000000003,173.6,542.6,96.7,314.3,137.9,250.5,115,283.7,331.1,282.7,559.7,248.8,116.7,172.70000000000002
16,057,057009,1127,1038,13,20,4,14,1,4,33,823,772,8,12,2,10,1,4,14,161.1,288,175.7,215.5,264.5,264.2,190.1,218.5,207.79999999999998,288.7,229.6,259.1,203.5,291.5,276.2,279.6,217,212.9,213.6,182.9
16,057,057010,1351,1225,20,47,8,30,0,2,19,1053,965,13,31,6,27,0,2,9,161.3,319.1,213.3,308.2,273.7,329.1,204.2,332.7,207.5,387.7,233.4,349.5,212.9,378.7,323.9,371.9,320.7,217.5,217.7,208.9
16,057,057011,1262,1173,7,36,14,14,0,0,18,1007,940,7,27,8,12,0,0,13,122.7,323.7,156.9,223.9,226.7,343.2,165.7,237.5,164.1,364.1,179,341,164.1,359.7,333.40000000000003,354.8,230.6,174.7,169.2,161.5
16,057,057012,1576,1464,10,42,8,6,6,5,35,1191,1123,7,28,7,6,2,2,16,278.5,273.2,322.6,282,391.5,287.7,316.8,323.3,276.4,322.8,312,284.1,286.2,311.3,280.5,306.2,302.8,334.9,291.1,319.7
16,057,057013,1017,934,6,30,10,20,0,0,17,817,756,5,25,10,13,0,0,8,102.7,274.9,149.9,227.9,183.1,265.7,155.7,220,124.7,291.1,152.9,267.8,137.1,282.1,270.4,280.5,224.1,143,138.2,152.70000000000002
16,057,057014,1356,1228,22,45,6,27,4,5,19,1123,1027,16,32,5,23,3,5,12,104.3,336.3,141.1,273.3,200.9,362.5,143.6,283.3,132.1,348.4,158,323.1,150.5,326.5,349.3,332.8,278.7,152.5,146.8,142.3
16,057,057015,1473,1348,8,59,7,17,3,2,29,1137,1063,5,37,3,14,2,0,13,156.6,404.7,253.1,322.8,258.6,415.4,253.6,308.7,172.7,414.8,211.4,359.2,182,391.2,410.1,388.4,316.1,207.4,189,253.5
16,057,057016,1892,1598,17,96,15,128,0,0,38,1815,1544,13,84,15,122,0,0,37,206.7,493.2,246.8,957,344.2,489,251.2,905.4,165.2,629.9,197.8,545.5,185.7,566,490.9,580.3,931.3000000000001,275.1,182.5,248.8
16,057,057017,1291,1192,5,30,19,18,0,3,24,1017,958,4,18,12,15,0,1,9,206.6,270.4,208.5,205.7,298.7,240.6,208.5,231.1,224.6,207.3,237,181.8,206.6,211,255.6,200.2,217.9,253,222.7,208.5
16,057,057018,1738,1407,33,127,10,99,4,0,58,1518,1251,29,95,7,90,4,0,42,167.79999999999998,457,198.2,832,242.9,484.90000000000003,198.2,787,97.89999999999999,437,123,393.8,113,407.9,471,412.9,809.6,205.2,111.2,198.2
16,057,057019,1272,1196,4,28,9,4,0,0,31,981,937,3,13,7,2,0,0,19,530.5,165.4,828.3,250.9,546.3,177.2,817.7,311.7,476.3,192.2,40.1,168.6,469.8,183.3,170.1,181.6,281.8,537.8,328.1,823.5
16,057,057020,43,42,0,0,0,0,0,0,1,32,31,0,0,0,0,0,0,1,30.799999999999997,3.1,44.199999999999996,22.8,30,6.1000000000000005,46,21,25.2,5,27,3.1,25.2,5,4.7,4.5,22.099999999999998,30.3,25.6,44.9
16,057,057021,1365,1307,0,15,5,10,0,0,28,1003,969,0,8,4,9,0,0,13,442,203.6,564.3,365.2,506,200.6,558.2,402.2,402.6,254.79999999999998,440.5,209.7,419.4,215.9,202.1,226.2,383.8,474.5,420,559.8
16,057,057022,388,370,0,3,4,0,0,0,11,299,288,0,2,2,0,0,0,7,178.6,28,241.4,40.7,164.4,34.6,233.4,59.9,138.9,35.9,141.8,32.5,135.5,40.2,31.3,36.1,49.9,171.4,138.8,237.4
16,057,057023,738,696,1,8,11,0,2,1,19,607,575,1,5,11,0,2,1,12,237.3,101.7,363.7,199.4,246.8,98.1,351.2,224.7,182.1,108.10000000000001,179.4,120.7,173.9,125.7,99.9,118.89999999999999,212.1,241.9,179.4,357.8
16,057,057024,535,505,0,12,4,0,0,0,14,436,417,0,6,4,0,0,0,9,209.2,95.4,286,121.1,229.9,101.2,294.3,119.1,178.9,123.2,202.9,109.4,190.6,118.1,97.9,117,120,219.4,190.7,290.3
16,057,057025,141,136,0,2,1,0,0,0,2,128,124,0,1,1,0,0,0,2,72,6.1,98.8,17.1,71,10.9,106.9,16,55.1,16,66.8,8,57.9,16,8.5,13.5,16.4,71.5,59.8,102.8
16,057,057026,516,489,0,7,9,7,0,1,3,376,361,0,2,9,2,0,1,1,171.1,64.3,223.4,77,189,67.7,223.2,88.5,160,74.8,182.8,56.2,172.2,68.3,65.7,66.6,82.4,179.7,171.7,223.3
16,057,057027,1408,1348,1,28,3,0,0,1,27,1055,1023,1,11,3,0,0,1,16,502,195.5,769.5,271.1,537.6999999999999,200.9,760.7,318.8,406,241.4,451.1,210,420.7,241.9,198.5,231.5,293.2,518.9,425.4,764.9
16,057,057028,633,612,1,10,1,1,0,0,8,490,477,0,4,1,1,0,0,7,311.1,91.1,439.1,72.8,339.3,90.3,421.4,111.3,250.3,114.5,260.8,99.7,260.8,99.7,90.6,103.9,92.8,325.3,258.2,430.90000000000003
16,057,057029,1968,1860,6,58,6,5,0,2,31,1497,1438,5,31,5,2,0,1,15,601.6,419.6,787,409.3,743.5,386,783.5,475.5,618.7,430.3,657.6,383.4,631.2,403.1,403.2,405,442.5,671.8,636,785.4
16,057,057030,547,531,0,3,5,1,0,0,7,419,407,0,3,5,1,0,0,3,179.9,89.3,252.5,149.6,208.3,91.6,261.3,145.5,185.6,119.7,199.5,98.1,194.4,111.1,90.3,109.60000000000001,147.4,193.9,193.29999999999998,257.2
16,057,057031,306,285,0,5,3,3,1,0,9,246,232,0,3,3,3,1,0,4,161,47.7,167.7,106.5,171.2,45.6,185.1,73.8,138.8,62.2,145.5,61,133.6,70.1,46.7,64.1,90.60000000000001,166.3,138.9,176.1
16,057,057032,324,307,0,1,1,1,0,5,9,245,235,0,1,1,1,0,2,5,66.3,47.8,94.6,23.6,68.6,59,93.6,21.4,76.6,47.8,80.7,40.8,76.6,47.8,52.6,46,22.2,68,77,94.1
16,059,059001,2083,1970,8,48,18,14,1,0,24,1641,1570,6,30,12,7,1,0,15,718.7,201.3,802.7,243.1,701.6,197.9,776.8,235.4,560,251.2,610.8,194.6,601.2,218.8,200.1,220.8,239.3,710.2,591.5,788.6999999999999
16,059,059002,1728,1679,1,23,8,4,0,0,13,1400,1366,1,11,8,3,0,0,11,637.2,128.4,703.8,162,662.1,108.3,690.7,147,533.9,154,546.9,141.4,534.4,155,116.8,151.2,154.2,650,537.2,698.7
16,059,059003,2454,2330,2,70,10,8,0,1,33,1912,1830,2,42,9,8,0,0,21,834,250.2,893.9,342.8,849.6,258,867.3,331.9,680,312.4,710.4,293.4,700.9,301.8,253.8,301.8,335.5,842.5,698.4,881.9
16,059,059005,397,375,1,6,1,0,1,0,13,354,340,1,4,1,0,0,0,8,183.4,59,257.5,106.4,177.2,47.1,252.7,80.5,165.1,71.5,170.6,70.8,173.3,67.2,53.2,70.6,93.9,179.8,170.4,254.4
16,059,059007,49,37,0,0,2,0,0,0,10,42,36,0,0,2,0,0,0,4,44.7,16.900000000000002,88.7,52.8,50.8,14.2,96.8,40,42,14.2,42,14.2,44,14.2,15.9,14.2,46.300000000000004,47.300000000000004,42.4,92.7
16,059,059008,334,312,0,9,4,0,0,0,9,299,278,0,9,3,0,0,0,9,143.1,24.1,194,25.5,140.4,30.7,180.1,53,110.7,18.3,113.9,22.3,114,18.3,26.2,19.1,39.3,141.4,113.3,186.8
16,059,059009,142,135,0,6,1,0,0,0,0,120,113,0,6,1,0,0,0,0,62.2,12,140.5,22.4,55,17.3,132,37.3,56.699999999999996,12.6,58.7,14.4,59.8,13.6,14.2,13.6,29.4,58.6,58.6,135.7
16,059,059011,394,368,1,14,2,2,1,0,6,317,295,1,10,2,2,1,0,6,210.3,26.7,249.8,50.3,203.2,25.9,243.4,63.1,171.5,27.6,172.3,27.6,172.5,27.6,26.2,27.6,55.7,207.1,172.20000000000002,247.20000000000002
16,059,059013,355,337,3,5,3,1,0,0,6,275,262,2,5,3,1,0,0,2,179.9,17.2,262.5,24.1,170.5,25.3,256.8,29.7,150.1,21.9,150.1,24.1,149.20000000000002,27.5,21.5,24.1,26.5,174.4,150,259.8
16,061,061001,701,665,1,10,19,1,0,1,4,536,504,1,7,19,1,0,1,3,232,82.6,277.40000000000003,82.8,271.8,65,268.9,84,208,85.10000000000001,214,71.9,206.3,82.7,72.7,80.8,83.1,251.1,208.5,272.2
16,061,061002,358,314,4,19,6,0,0,0,15,279,255,4,7,6,0,0,0,7,103.1,17.3,134.9,29.7,97.4,20.7,128.4,31,90.3,26.9,92,26.1,90.3,27,18.9,26.9,30.400000000000002,100,90.8,131.5
16,061,061003,1341,1087,5,72,122,5,4,0,46,1020,854,3,45,84,5,2,0,27,364.9,63.7,475.6,100.9,348.5,73,445.1,107,312,85.5,321.9,78.4,321.2,79.3,68.1,80.7,103.7,357,318.6,460.4
16,061,061004,664,624,0,17,7,6,1,0,9,528,498,0,10,6,5,1,0,8,241.1,47.800000000000004,286.9,55.7,245.9,49.9,264.8,62.7,193.1,61.7,204,51,200.4,51.8,48.8,52.8,57.4,244.6,200.4,274.1
16,061,061005,554,515,4,10,17,0,0,0,8,461,439,0,5,10,0,0,0,7,215.5,44.7,248.6,59.2,214.5,38.4,248.2,53.9,192.4,51.2,198.8,42.5,191.8,48,40.4,46.7,56.2,215.1,193.4,248.4
16,061,061006,99,94,0,0,3,0,0,0,2,70,67,0,0,2,0,0,0,1,22.5,7,31.2,9.4,27,6.5,28.2,11,22.3,8.1,26.9,6.5,24.8,8.1,6.8,7.6,10.4,24.7,24.8,30
16,061,061007,84,84,0,0,0,0,0,0,0,61,61,0,0,0,0,0,0,0,25,8.3,36.9,7,35,5.2,37.7,3.4,34.8,6.2,33.5,8.9,35.2,7,6.4,7.2,5.2,30,34.4,36.7
16,061,061008,20,15,0,0,2,0,0,0,3,18,14,0,0,2,0,0,0,2,4,2,6,5,5,1,6,5,3,4,3,4,3,3,1.4,3.6,5,4.6,3,6
16,063,063001,824,573,0,226,4,9,0,0,12,600,447,0,136,4,7,0,0,6,173.5,86.5,218.5,86.7,199.1,77.6,206.4,93.2,155.2,92.9,172.2,72.1,161.6,82.6,82,82.8,90.7,184.9,161.8,212.6
16,063,063002,1140,693,1,416,6,5,2,1,16,778,525,1,229,6,4,2,1,10,227.3,111.4,286.1,112.2,259.3,99.6,268.4,120.3,202.9,119.2,223.6,93.8,210.8,105.9,105.2,106.2,116.9,243.29999999999998,211.9,277.6
16,063,063003,1179,760,0,392,10,4,0,2,11,793,543,0,233,7,2,0,2,6,231.4,77.7,291.3,102.1,247.29999999999998,69.1,284,94.8,201.2,79.3,212.2,71.9,214.8,72.9,73.1,74.2,97.4,238.9,209.7,287.3
16,063,063004,1053,841,1,195,8,0,0,0,8,730,601,1,116,8,0,0,0,4,297.8,47.4,352.3,67.2,292.2,65.7,312.4,102.5,238.9,84,253.1,67.9,253.1,70.9,55.9,73.2,82.5,294.3,249,330.2
16,063,063005,897,679,16,193,2,0,1,1,5,543,428,1,108,2,0,1,0,3,223,35.9,284.7,46.9,233,45.3,265.5,57.7,205.20000000000002,42.5,214.6,39.2,213.2,42.2,40.2,41.2,50.9,228.5,212.1,275.3
16,063,063006,115,61,0,54,0,0,0,0,0,65,30,0,35,0,0,0,0,0,32,0.3,36.3,0.9,29.6,0.5,34.900000000000006,0.6,19.4,0.4,20.4,0.4,20.2,0.4,0.4,0.4,0.7,30.1,20.2,35.6
16,065,065001,590,561,0,19,5,2,0,0,3,401,385,0,7,4,2,0,0,3,252.5,12.1,318.2,14.8,280.7,27.4,312.3,21.9,206.6,33.2,228.7,18.9,221.5,25.5,19.8,25.5,18.2,266.8,219.7,314.9
16,065,065002,1733,1657,0,48,8,11,1,0,8,1136,1092,0,30,5,6,1,0,2,666,46.8,961.1,89.9,767.5,76.4,970.1,105.5,517.6,87.8,560.8,63.6,551.1999999999999,74.5,61,74.7,96.1,716.1,544.5,965
16,065,065003,2168,2062,6,68,4,5,1,5,17,1270,1224,0,32,3,3,1,4,3,681.9,52,1034.5,119,853.8,80.9,1043,94.5,647.9,62.8,673.2,53.9,662.7,66.1,66.5,60.8,106.8,767.8000000000001,661.3,1038.8
16,065,065004,843,785,0,38,7,4,1,0,8,535,501,0,24,4,3,1,0,2,328.1,22,448.6,25.3,386.3,34.1,436.1,29.3,309.9,25.3,320.4,17.400000000000002,309.1,28.3,28.2,23.7,27.4,357.4,312.7,442.1
16,065,065005,2250,2002,19,159,4,36,7,0,23,1601,1454,12,90,4,27,5,0,9,527.8,78.3,763.3,118.8,788.4,81.2,734.2,128.5,409.6,89.6,424.4,79.1,412.4,95.8,79.9,88.4,123.7,657.6,415.7,749.1
16,065,065006,1958,1745,0,183,6,6,0,0,18,1189,1071,0,101,3,5,0,0,9,608.3,54.5,895.6,139,806.6,87.3,900.1999999999999,125.5,554.6,94.2,593.6,70.9,573,92.4,70.6,86.5,131.6,708.2,573.1999999999999,898.7
16,065,065007,2397,2185,4,187,5,8,0,1,7,1578,1440,2,120,5,6,0,1,4,691.3,78.9,954.8,151.7,934.1,103.3,947.9,138.6,572.8,122.4,609.4,96.7,596.1,112.2,91,110.8,145.2,812.5,593,951.5
16,065,065008,4743,4386,20,214,9,43,6,6,59,3283,3058,9,142,2,34,3,5,30,987.1,174.9,1798.1,405.6,1627.7,223.4,1819.5,354.8,688.6,224.8,753.9,170.6,705.3,231.7,199.1,208.8,380.2,1307.5,716.1,1808.6000000000001
16,065,065009,1573,1383,4,142,1,23,4,2,14,1259,1129,2,92,1,18,4,2,11,261.6,40,472.8,131.2,465.5,59.6,481.09999999999997,110.1,175.9,59,193.9,47.1,177.4,64,50,56.9,120.8,363.7,182.29999999999998,476.9
16,065,065010,2533,2269,30,141,7,50,4,5,27,2206,2006,19,115,4,35,4,5,18,341.5,63.6,794.6,296.2,558.2,67.9,751.4,171.1,171.8,67.2,192.4,56.3,175.8,78.1,65.7,67.3,233.70000000000002,450,179.9,773
16,065,065011,1262,1135,9,72,2,16,5,2,21,1205,1082,9,68,2,16,5,2,21,201.6,55.300000000000004,253.4,106.1,341,49.800000000000004,243.8,81.1,78.1,36.3,85.60000000000001,34.4,83.1,38.3,52.4,36.3,93.6,271.2,82.2,248.5
16,065,065012,1809,1670,8,71,3,21,6,3,27,1776,1639,8,69,3,21,6,3,27,264.9,48.2,375.4,101.6,430.29999999999995,50.400000000000006,370.3,89.19999999999999,91.5,32,104.8,26.5,96.3,34.9,49.2,31.200000000000003,95.30000000000001,347.7,97.6,372.8
16,065,065013,1539,1393,10,82,5,23,3,4,19,1521,1375,10,82,5,23,3,4,19,212.6,41.8,318.6,99.5,355.6,44.4,315,69.60000000000001,76.1,25.5,86.8,20,79.2,29.4,43.199999999999996,25,84.6,284,80.80000000000001,316.8
16,065,065014,2131,1898,22,116,5,36,4,2,48,2008,1786,18,109,5,36,4,2,48,354.9,73.2,373.1,133.2,562.8,68,358.6,108.1,93.4,42.4,104.8,37.7,99.7,44.4,70.8,41.6,120.7,458.90000000000003,99.2,365.6
16,065,065015,3267,2977,24,183,3,22,2,5,51,2466,2263,15,127,3,20,2,0,36,814.2,119.60000000000001,1420.7,336.2,1277.5,139.3,1459.8999999999999,270.4,688.3,172.2,750,121.3,705.3000000000001,169.5,129.4,154.4,303.1,1045.8,714.1999999999999,1439.9
16,065,065016,3144,2931,11,138,0,30,3,3,28,2155,2028,5,81,0,20,3,3,15,645.4,148.2,868.7,268.3,1037.8,151.2,890,206,654.3000000000001,192.9,721.7,133.8,676.4,191.29999999999998,149.3,172.8,237.1,841.6999999999999,683.5,879
16,065,065017,426,382,3,40,0,1,0,0,0,277,252,0,24,0,1,0,0,0,154.7,8.5,237.8,8.5,170.8,12.4,231.2,8.5,125.6,15.4,136.1,12.9,128.2,17.9,10.8,15.4,8.5,162.3,129,233.8
16,065,065018,1781,1548,7,188,6,10,3,3,16,1025,910,0,98,5,5,2,2,3,467.4,44.8,615.9,74.1,629.8,68,607.2,108.8,416,80.5,452.8,59.3,434.5,77.4,56.199999999999996,72.7,91.5,548.5,434.4,611.6
16,065,065019,1389,1249,1,129,1,1,1,2,5,897,826,0,64,1,1,1,2,2,483.6,38.2,659.1,49,555.5,46.4,648.6,68.9,410.8,59.6,421.6,49.8,406.3,63.6,42.2,58.1,59.4,519.1,412.4,653
16,067,067001,1886,1430,4,414,6,19,0,0,13,1353,1068,0,253,5,16,0,0,11,623.5,112.5,909.8,155.7,636.7,122.8,890,159.5,514.1,116.7,531,94.8,515.1,121.7,114.7,115.10000000000001,158.3,625.3,518.7,900
16,067,067002,1774,1266,0,450,11,10,0,5,32,1266,972,0,253,10,7,0,5,19,513.5,130.4,661,145.8,535.7,122.8,608,154.2,396.4,124,404.5,120.6,396.4,126.6,126.6,124,148.2,523,397.3,634.2
16,067,067003,2066,1394,0,643,12,3,0,0,14,1430,1048,0,361,10,3,0,0,8,536,73.5,629.2,82.1,531,81.8,594.8,92,406.1,83.3,429,68.4,416.4,78.9,75.9,79.1,86.4,531.2,414.4,616.7
16,067,067004,1694,1050,1,615,3,3,0,5,17,1179,762,1,398,2,3,0,2,11,408.5,81.3,463.9,99.3,448.3,74.1,451.1,94.9,348.9,76.7,355.6,70.3,353.8,76.2,77.2,76.2,96.60000000000001,428.9,353.7,457.2
