state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,pre_20_dem_bid,pre_20_rep_tru,uss_16_dem_van,uss_16_rep_sze,uss_18_dem_car,uss_18_rep_cam,gov_18_dem_jea,gov_18_rep_hog,atg_18_dem_fro,atg_18_rep_wol,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
24,031,02-006,3097,1798,242,266,0,705,0,4,82,2216,1328,161,180,0,497,0,4,46,2376,720.1,3471.9,1209.1,2294.2,826.9,2287.9,684.9,1559.8,1582.1,2254.4,850,2335.1,2034.1,3471.9,773.8,1038.9,1209.1
24,031,02-007,520,466,9,29,1,5,0,1,9,407,369,8,19,1,3,0,1,6,183.8,122.5,318.5,121.6,187,126.30000000000001,172.39999999999998,77.2,122.1,139.4,172.2,80.5,185.4,155.6,318.5,124.4,99.1,121.6
24,031,02-008,5022,2056,1024,548,4,1249,1,5,135,3808,1638,786,401,3,911,1,4,64,1703.4,723.1,3160.8,1133.3,1644.6000000000001,795.3000000000001,1746.8,641.2,1293.3,1232.9,1753.2,705.5,1674.3,1597.8,3160.8,758.5,859.8,1133.3
24,031,02-009,2187,980,341,266,0,504,3,3,90,1524,689,229,187,0,368,3,1,47,640.4,180,863.6,224.5,620.1999999999999,198.2,573.1,142,446.6,308.1,586.7,161.2,630.3000000000001,535.4,863.6,189.2,203.7,224.5
24,031,02-010,2359,905,531,270,3,577,0,3,70,1811,752,380,193,2,445,0,2,37,767.1999999999999,159.7,939.7,204.3,736.9,181.1,622.8,109.4,486.7,274.4,624.6,130.2,751.9,578,939.7,170.5,171.4,204.3
24,031,02-011,7117,2812,1113,681,7,2234,8,16,246,4636,1893,686,421,5,1529,5,7,90,2749,909.3,3377.8,1031.9,2650.9,986.9,2443.5,685.7,1712.8,1546.2,2427.8,810,2698.9,2194.7,3377.8,948.2,1014,1031.9
24,031,03-001,3492,2898,235,213,15,66,1,3,61,2553,2159,166,142,12,47,0,1,26,1617.4,1114.1,1497.1,874.9,1625.9,1129.2,1400.2,825.1,835.1,1562.7,1401,934.6,1621.7,1212.5,1497.1,1121.7,1107.4,874.9
24,031,03-002,2803,2307,147,224,7,60,0,1,57,2107,1792,103,147,6,41,0,1,17,1303.2,909.4,1217,739.1,1332.2,984.8,1130.8,771,643.7,1401.3,1090.2,898.6,1317.5,955,1217,947.1,1023.9,739.1
24,031,04-001,6532,2405,1224,1763,19,924,6,27,164,5108,2098,900,1245,13,751,5,16,80,2233.1,441.7,2249.2,501.5,2223.7,463.1,1745.4,300.1,1374.2,747.1,1765.4,368.9,2228.3,1628.2,2249.2,452.3,472.2,501.5
24,031,04-002,4166,2668,299,325,2,712,1,4,155,3285,2202,221,217,2,553,1,3,86,1564.8,417.2,2129.2,394.4,1578.9,493.8,1508.8,339.3,974.1,958.9,1529.5,419.1,1571.8,1337.8,2129.2,455.4,572.5,394.4
24,031,04-003,5782,3706,510,475,4,896,1,8,182,4662,3043,406,363,4,753,1,8,84,1984.1,542.9,3060.2,594.9,2015.1,587.8,1980.6,367,1460.3,994.2,1973.7,468.3,2000,1804.9,3060.2,565.3,610,594.9
24,031,04-004,4081,2919,223,412,6,375,1,13,132,3443,2536,193,311,5,313,1,9,75,1481,251.7,2350.9,359.3,1453.9,299.7,1882.5,309.4,1332.9,917.8,1914.4,361.6,1467.5,1710,2350.9,275.7,529.7,359.3
24,031,04-005,5357,2242,451,722,8,1780,1,19,134,4300,1924,343,540,5,1408,1,13,66,1454.5,476.1,1732,501.2,1407.8999999999999,484.8,1269.3999999999999,374.6,964.1,783,1316.4,422,1431.2,1183.4,1732,480.7,526.5,501.2
24,031,04-006,3806,1828,210,1263,7,390,0,15,93,2962,1536,136,922,5,313,0,8,42,1481,421.2,1447.1000000000001,407,1500,405.8,1313,318.3,909.5,775.9,1309,380.5,1489.8,1177.5,1447.1000000000001,413.6,491.5,407
24,031,04-007,4439,1827,359,1496,21,625,4,15,92,3490,1550,258,1105,12,503,4,8,50,1405.9,458.7,1530.1,411.1,1453.8,412.9,1390.1,347.2,1014.3,778.9,1422.8,392.1,1429.6,1275.8,1530.1,436,505.9,411.1
24,031,04-008,4139,2575,343,335,4,748,0,3,131,3550,2235,303,263,4,645,0,3,97,2461.5,428,2663.9,407.4,2423.2,541.2,1794.3,265.9,1290.3,843.6,1820.1,327.1,2442.1,1634.9,2663.9,483.90000000000003,478.7,407.4
24,031,04-009,2412,1167,161,679,6,318,2,11,68,1951,995,122,505,4,273,2,9,41,1089.8,232.1,1006.7,223.9,1108.1,261.9,919,219,674.9,502.1,938,252.8,1098.6,844,1006.7,247,324.5,223.9
24,031,04-010,3782,2778,199,265,5,432,2,6,95,3257,2452,157,215,5,356,2,2,68,1607,392.9,1786.9,401.1,1626.1,485,1438.1,343.1,906.1,924.1,1437.1,403.2,1616.5,1260.3,1786.9,438.90000000000003,556.6,401.1
24,031,04-012,4519,2857,160,384,4,986,1,11,116,3358,2173,110,277,4,728,0,9,57,1700.8999999999999,534,2218.8,615.8,1746.7,612,1517.1000000000001,420.4,973.1,1041.9,1473.1,521.1,1723.5,1321.1,2218.8,572.6,661.3,615.8
24,031,04-013,2694,2276,37,146,0,171,0,4,60,1957,1683,27,95,0,129,0,1,22,1522.1,381.8,1516.9,293,1480.2,476.8,1430.8,351.2,876.1,957.9,1434,405.8,1501.2,1246.9,1516.9,429.1,571.3,293
24,031,04-014,6547,3286,924,674,8,1408,2,41,204,4893,2595,661,465,6,1049,2,20,95,1943.7,453.3,2521.3,474.8,1949.1,512,1727.2,340.90000000000003,1247.7,920.2,1775.2,406.3,1946.1,1583.4,2521.3,482.7,555.6,474.8
24,031,04-015,7034,2942,536,2035,17,1272,0,55,177,5607,2542,422,1490,14,1005,0,31,103,2377.9,529,2256.2,585.3,2328.8,557,1937.2,393.7,1416.9,996,1941.1,465.4,2353.1,1765,2256.2,543.3,618.5,585.3
24,031,04-016,3739,2090,318,294,1,941,0,8,87,2978,1734,255,213,1,718,0,4,53,1153.2,392.8,1544.6000000000001,444.1,1139.5,433.6,1082,311.7,686.5,767.4,1064.1,381.40000000000003,1146.1,944.1,1544.6000000000001,413.59999999999997,486.7,444.1
24,031,04-017,2814,1939,154,252,2,410,0,4,53,2490,1774,131,199,2,345,0,2,37,1488.8,333.1,2211.8,426.90000000000003,1518,325.9,1419,221.9,921,767.8000000000001,1427.2,290,1503.3,1255.8,2211.8,329.7,426.5,426.90000000000003
24,031,04-018,4316,3072,187,374,4,582,1,7,89,3359,2439,144,266,4,451,1,5,49,1593.2,456.9,2054,494.2,1596.3,537.8,1466.8,384.3,844.1,1082.9,1482.7,450.1,1594.9,1264.4,2054,497.2,639.1,494.2
24,031,04-019,2945,1479,315,353,6,677,3,17,95,2330,1228,257,253,6,536,3,10,37,1032.9,368.3,1284.2,410.7,1057.2,401.09999999999997,844,292.7,536.9,657,850.6,331,1045.1,743.9,1284.2,384.8,426.90000000000003,410.7
24,031,04-020,3834,2045,187,143,1,1329,0,19,110,2727,1503,115,87,0,951,0,11,60,1151.3,453.3,1734.2,557.4,1120.5,523.4,1056.8,378.6,602,916,1039.4,464.5,1136.2,899.5,1734.2,488.40000000000003,586.2,557.4
24,031,04-021,3561,2431,106,258,1,646,0,12,107,2581,1825,65,172,1,467,0,5,46,1432.2,390.40000000000003,1806.3,408.1,1437.9,451.1,1404.3,338,907.1,920,1376,425.3,1435.1,1229.1,1806.3,420.7,561,408.1
24,031,04-022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,031,04-023,3456,2680,85,182,2,424,0,8,75,2523,1989,55,129,2,326,0,3,19,1108.2,414.8,1763.7,524.9,1114.9,495.6,1054.9,372.7,607,926.1,1041.7,461.4,1111.6,901.4,1763.7,455.2,586.4,524.9
24,031,04-024,4679,2388,345,202,7,1613,0,11,113,3226,1681,253,140,3,1084,0,6,59,1506.2,448.1,1876,576,1465.1,508,1315.9,399.09999999999997,789.1,991,1294,467.2,1485.6,1133.1,1876,478.4,619,576
24,031,04-025,2984,2052,237,231,0,385,0,4,75,2298,1598,184,171,0,307,0,4,34,1084,369.4,1571.1,464.2,1117.2,398.9,1041.9,298.8,618.9,772.9,1035.1,341.1,1100.8,898.7,1571.1,384.09999999999997,471,464.2
24,031,04-026,2603,1742,78,156,2,554,1,1,69,2048,1442,57,102,2,406,1,1,37,793.1,270,1062.3,304.8,783.2,298.2,744.3,214.29999999999998,472.7,527.9,732,262.1,788,649.7,1062.3,284.1,334.9,304.8
24,031,04-027,2021,417,276,673,10,608,8,6,23,1587,360,206,510,7,479,8,2,15,739.9,140,533,77,721.9,155,441,39,379.9,115.89999999999999,450,47,730.9,423.7,533,147.5,67.3,77
24,031,04-028,2405,1513,266,186,8,348,10,5,69,2203,1437,232,159,8,302,10,4,51,882,145,852,149.1,884,154.9,716.1,112.1,524.9,317.90000000000003,722.9,129.1,882.9000000000001,654.6,852,149.9,186.4,149.1
24,031,04-030,6083,3042,316,408,18,2156,4,22,117,4790,2487,261,318,14,1612,4,13,81,1394.8,329.4,1826.9,392.2,1394.8,352,1235.4,237.3,870.3000000000001,671,1187.1,320.8,1394.8,1097.7,1826.9,341.1,409.5,392.2
24,031,04-031,4393,2941,329,366,3,631,0,5,118,3906,2703,270,298,3,546,0,5,81,1758.3,326.1,2028,380,1758.3,362.9,1541.9,255.3,1089.9,750,1568.8,298.2,1758.3,1400.2,2028,344.40000000000003,434.4,380
24,031,04-032,1847,1399,34,168,0,208,0,5,33,1301,978,26,117,0,158,0,4,18,689,173.1,904,242,693.1,223.1,740.9,153,417.1,512.1,701.9,214.9,690.9,620.1,904,198.20000000000002,293.5,242
24,031,04-034,2376,1603,171,236,5,270,2,11,78,1806,1249,126,158,4,218,1,8,42,914.3,391.1,909.9,344,910.6,455.9,755.2,317.5,466.1,651.8,723.1,374,912.3,648.2,909.9,423.5,447.8,344
24,031,05-001,4943,1682,1477,762,5,827,0,21,169,3713,1392,998,522,5,676,0,14,106,1762.9,425.1,2156.1,555.7,1781.1,430,1572.8,340,1142.9,840.8000000000001,1581.2,399.9,1772.1,1432.5,2156.1,427.7,526.9,555.7
24,031,05-002,5281,1053,2810,537,10,672,9,29,161,4171,955,2166,376,9,526,7,19,113,1828,156.1,2134.3,239.2,1804.1,165.8,1622.7,119,1386.1,377.2,1627.2,135.2,1816,1545.3,2134.3,160.7,210.7,239.2
24,031,05-003,2750,1048,686,632,3,318,0,16,47,2160,883,533,445,1,263,0,6,29,1024,168.1,1107.7,203.5,1018.3,164.5,929.3,126.8,729.7,354.1,937.9,150.6,1020.8000000000001,865.3,1107.7,166.7,210.4,203.5
24,031,05-004,1528,499,671,122,3,202,0,0,31,1247,492,487,79,1,170,0,0,18,1399.9,295,1233.8999999999999,182,1381.8,273,1265.9,202,833,662,1235,248,1390.9,1111.3,1233.8999999999999,284,370.6,182
24,031,05-005,3066,1365,1023,308,2,254,5,18,91,2340,1093,761,200,2,214,3,12,55,891,145.7,1195.1,215.6,905.3,146.6,819.6,111.2,594.7,357,805.4,141.2,898.6,739.9,1195.1,146,203.1,215.6
24,031,05-006,5965,1608,2066,971,6,1070,1,41,202,4504,1382,1443,676,3,845,1,31,123,2057.3,354.8,2560.1,473.2,1970.2,414.6,1793.3,308.7,1416.7,758.1,1805.1,364.59999999999997,2013.9,1671.6,2560.1,384.7,477.1,473.2
24,031,05-007,1365,651,256,261,2,162,0,4,29,1064,531,210,183,2,126,0,0,12,504.1,82.9,545.8,100.6,501.6,81.1,457.6,62.1,359.4,174.2,461.9,74.4,502.6,426.1,545.8,82.2,103.6,100.6
24,031,05-008,2604,604,1140,337,0,419,0,14,90,2076,519,938,230,0,325,0,10,54,1076.8,205.3,1341,256.1,1089,225.1,1009.5,168,732.8,460.9,999.8,194.4,1082.8,914.2,1341,215.2,274.5,256.1
24,031,05-009,4902,2058,1212,439,10,1038,0,15,130,3868,1730,913,303,8,852,0,7,55,1977.8,573.8,2491,594.7,1975.2,605.2,1961.1,486.1,1409.8,1111.3,1958.5,564.3,1976.6,1776.7,2491,589.3,720.8,594.7
24,031,05-010,4021,1071,1989,535,2,276,7,21,120,3086,859,1521,366,2,234,5,16,83,1281.7,197.9,1314.7,211.6,1305.7,196.2,1074.1000000000001,129.7,919.7,329.4,1075,160.1,1294.2,1022.9,1314.7,197.1,206.2,211.6
24,031,05-011,4945,1746,1376,867,6,809,1,18,122,3868,1493,1038,596,3,650,0,13,75,2068.3,358.8,2365.8,459.7,2052.7,373.9,1900.5,295.5,1439.2,798.6,1902.1000000000001,334.7,2061,1747,2365.8,366.3,475.7,459.7
24,031,05-012,5379,2798,1115,619,10,703,2,17,115,4591,2647,840,443,9,572,2,13,65,1611.1,299,1954.5,375.7,1554.1,312.9,1511.8,238.6,1171.3,633.7,1526.5,278,1582.7,1403.1000000000001,1954.5,305.7,383.5,375.7
24,031,05-013,9938,840,5635,2372,18,799,15,40,219,7203,757,4073,1563,15,621,15,24,135,3118.9,217.9,3119,357.4,3057.2,230.3,2458.5,149.1,2088.4,552.5,2480.2,177.5,3088.1,2342.4,3119,224,293,357.4
24,031,05-014,8100,680,2131,3910,7,1183,7,60,122,5829,601,1571,2660,4,884,5,29,75,2227.7,307.3,1865.4,438.5,2183.2,282.1,1711.2,230.5,1428.1,569.9,1742.1,254.1,2205.3,1627,1865.4,294.3,351.5,438.5
24,031,05-015,4557,2254,851,448,19,797,2,26,160,3479,1827,607,311,14,617,2,24,77,1275.9,561,2084.4,711.3000000000001,1288.1,617.8,1291.2,420,887.1,890.2,1288.1,477.7,1281.8,1155.6,2084.4,589.5,595.7,711.3000000000001
24,031,05-016,4225,1937,1080,379,12,678,3,12,124,3207,1526,791,260,4,555,3,6,62,1814,477.7,2184.1,468.09999999999997,1902.6,493.09999999999997,1669.8,390.9,1162,967.7,1682.7,435.90000000000003,1858.2,1504.8999999999999,2184.1,485.5,598.1,468.09999999999997
24,031,05-017,4965,1622,1746,574,5,856,1,18,143,3773,1397,1229,393,5,673,0,12,64,1470.9,360.1,2348,460,1466,403.1,1440.9,239.29999999999998,1148,596,1445.7,284,1468.4,1345.1,2348,381.9,373.2,460
24,031,05-018,2235,1314,315,242,3,289,0,3,69,1722,1069,238,147,2,230,0,2,34,716.6,380.8,951.1,438.9,700.9,414.4,603.4,309.3,380.9,600.7,616.5,356.6,708.5,533.5,951.1,397.7,422.3,438.9
24,031,05-019,4361,2075,861,338,3,939,5,24,116,3392,1731,597,234,3,739,3,18,67,1082.1,441.3,1989.9,609.1,1064.9,487.8,1148.2,352.8,792,773,1127.9,409.1,1073.5,1022.5,1989.9,464.3,511.5,609.1
24,031,05-020,3857,768,1797,373,7,790,2,6,114,2765,650,1173,263,4,606,2,5,62,1137.4,149.3,1905.1,290.7,1107.1,172.7,1175.3,121.8,969.1,353.2,1183.5,136,1122.2,1109.4,1905.1,161.1,203.79999999999998,290.7
24,031,05-021,7184,690,4524,1035,16,716,3,24,176,5053,610,3098,654,11,557,3,20,100,1990.1000000000001,168.8,2353.2,242.8,1897.5,205.79999999999998,1623.8,111.8,1419.1,366.7,1661,129.2,1943.8,1567.8999999999999,2353.2,187.4,202.4,242.8
24,031,05-022,1920,1056,329,235,1,243,0,19,37,1528,892,242,160,1,192,0,15,26,771.0999999999999,167.7,987,230.9,755.3,196.9,746,142.7,562.9,350,735,179.2,763.3,681.4,987,182.8,223.9,230.9
24,031,05-023,3220,432,1871,265,13,536,0,11,92,2277,376,1233,186,6,419,0,9,48,936.6,122.7,1568.9,239.4,911.6,142.2,967.9,100.10000000000001,798.2,290.8,974.5,111.9,924.1,913.3,1568.9,132.6,167.7,239.4
24,031,05-024,3622,741,1684,367,6,711,0,3,110,2596,626,1137,236,4,529,0,3,61,911,169,1105.3,212.3,878.8,177.1,854.9,134.9,662.5,358.5,863,157.1,895,793.3,1105.3,173.1,216.8,212.3
24,031,06-001,2915,2252,132,145,1,288,0,2,95,2092,1647,105,85,1,208,0,2,44,964.6,672.9,1315.3999999999999,583,918.1,777.1,956,545.5,525.2,1054,929.3,616.6,941.1,803.4,1315.3999999999999,725.1,738.6999999999999,583
24,031,06-002,3033,2069,182,108,0,581,0,9,84,2200,1488,127,74,0,449,0,6,56,1006.9,457.4,1316.4,501.9,979.7,522.4,857,353.8,512.1,780.3,839.9,438.2,993.3,736.4,1316.4,489.7,523.8,501.9
24,031,06-003,3302,2189,186,292,11,541,0,5,78,2473,1678,137,200,4,417,0,1,36,1365.2,530,1493.9,465.9,1355.7,562.9,1216,412,714.8,964.1,1170.1,498.8,1360,1033.6,1493.9,546.6,624.8,465.9
24,031,06-004,3021,1873,80,128,0,863,0,6,71,2208,1418,58,91,0,613,0,2,26,1474,408.90000000000003,1516.8,349.9,1493.2,468.8,1334.1,314,870,843,1328.1,386.1,1483.6,1177.4,1516.8,438.90000000000003,514.7,349.9
24,031,06-005,2777,2002,180,173,6,326,0,3,87,2009,1479,119,107,4,263,0,1,36,1142.1,481.9,1279.4,410.7,1123.2,545.6,999.5,385.40000000000003,655.8,803.3,984.5,440.7,1132.9,879.8,1279.4,513.7,543.2,410.7
24,031,06-006,4243,1798,196,190,1,1943,3,13,99,3017,1327,114,133,1,1391,2,11,38,1811.8,566.3000000000001,1746.1,562.2,1822,572.3000000000001,1479.1,429,926,1056.6,1446.9,519,1817.1,1284,1746.1,569.3,668.1,562.2
24,031,06-007,5197,2335,695,438,9,1532,0,14,174,3610,1633,479,289,4,1114,0,5,86,1655,570.6,2122.8,662.2,1619.7,636.4,1423.3,452.4,971.8000000000001,977.9,1415.3,513.7,1637.3,1270.2,2122.8,603.4,648,662.2
24,031,06-008,5064,2146,162,182,2,2456,0,3,113,3648,1578,116,142,2,1766,0,3,41,1953,643.9,2123.2,564.6,1928.9,669.3,1576.8,474.3,958.8000000000001,1178.1,1568.1,567.9,1941,1367.8,2123.2,656.8,740.1999999999999,564.6
24,031,06-009,2597,2015,136,111,8,240,0,8,79,1874,1464,93,87,5,184,0,3,38,902.5,568.2,1152.3,557.8,851,649.1999999999999,753.3000000000001,499.5,468.4,863.7,758.3,541.1,876.9,660,1152.3,608.6,634.9,557.8
24,031,06-010,5341,1927,1192,1207,9,832,0,16,158,4116,1639,865,860,8,651,0,10,83,1936.1,452,1963,501.3,1944.1000000000001,417,1510,304,1205,698.4,1545.1,353,1940,1420.2,1963,434.5,451.8,501.3
24,031,06-011,7337,2414,821,592,13,3224,0,15,258,4802,1585,511,366,9,2214,0,1,116,2096.7,693.4,2788.7,923.1,2093.7,723.3,1846.6,588.3,1215.9,1326.2,1822.6,670.9,2095.3,1628.2,2788.7,708.4,861.9,923.1
24,031,06-012,2935,1491,125,78,1,1185,0,10,45,2005,1015,79,58,1,831,0,6,15,936.5,492.2,1212.4,512.3,900.3,562.3,790.9,405.8,480.3,794.9,783.9,469.6,918.4,684.9,1212.4,527.2,556.9,512.3
24,031,06-013,2523,1598,131,173,2,543,0,1,75,1874,1179,90,124,0,442,0,1,38,1182.1,308.8,1175,340.1,1158.8999999999999,331.1,984.2,270,622.1,667,960,316,1170.3,855.4,1175,319.9,417.40000000000003,340.1
24,031,06-014,2229,1274,214,121,1,549,0,0,70,1603,922,145,84,0,428,0,0,24,911,384.5,1020.6,328.1,895.9,435.3,797.4,307.4,523.2,640.9,785.6,351.4,903.5,702.1,1020.6,409.7,433.2,328.1
24,031,07-001,2621,1929,107,242,2,251,2,9,79,2181,1599,99,203,1,229,2,8,40,931.8,188.8,1081.4,167,873.3000000000001,228.3,850.2,145.1,616.9,424.7,854.8,187.7,902.6,774,1081.4,208.5,252.6,167
24,031,07-002,2487,2302,19,75,2,49,0,12,28,1793,1663,12,58,2,38,0,7,13,1395.1,277.9,1520,245.1,1359.9,410.3,1208.9,291.1,722.9,827.1,1209.6,345.7,1377.5,1047,1520,344.1,488.2,245.1
24,031,07-003,3773,2920,137,177,6,407,1,12,113,2878,2258,107,131,3,324,1,8,46,2081.2,345.1,2187.7,312.9,2062.1,435.1,1876.9,302.8,1338.1,914.1,1904.2,356,2072.2,1706.2,2187.7,390.1,524.3,312.9
24,031,07-004,5461,4103,239,404,8,563,3,11,130,4520,3440,196,320,6,471,3,5,79,2241.4,340.8,3283.8,483.8,2170.2,476,2142.1,364.2,1500.3,1110.6,2184.1,432.3,2206.6,1942.4,3283.8,408.8,635.7,483.8
24,031,07-005,2678,2299,99,108,1,85,5,6,75,1927,1663,77,75,1,70,5,3,33,1327.3,189,1639.4,209.2,1345,279.9,1173.1,234.2,740.1,721.8,1155.8,297.8,1336.3,1022.7,1639.4,234.3,417.9,209.2
24,031,07-006,2836,2498,27,134,2,110,0,6,59,2058,1844,22,90,2,82,0,0,18,976.7,183.5,1859.4,246.9,907.9,290.4,994.8,201.8,585,629.5,977.3000000000001,258.6,942.7,852.3,1859.4,236.8,363.1,246.9
24,031,07-007,2605,2173,60,151,0,116,3,19,83,1823,1553,38,100,0,89,3,12,28,1362.1,176.3,1537.7,145.3,1354.1,259.8,1226.1,172.4,795,639.1,1258,212.1,1358.1,1093.7,1537.7,217.5,341.2,145.3
24,031,07-008,4340,3198,182,317,1,523,0,11,108,3965,2981,161,274,1,464,0,7,77,1773,255.1,2791.9,371.2,1688,357.3,1660.1,229.2,1176.1,756.3000000000001,1661,280.1,1730.6,1499.1,2791.9,306.2,421.9,371.2
24,031,07-009,3705,2890,151,313,6,233,3,12,97,2860,2240,133,240,4,192,1,5,45,1540.1,254.6,1801.8,269.2,1523.2,314.2,1459.7,253.9,981.8,773.8,1477.7,287.8,1531.3,1306.2,1801.8,284.1,438.4,269.2
24,031,07-010,4279,3196,175,330,9,435,8,14,112,3378,2587,140,235,7,345,5,6,53,1916.8,346.5,2184.1,358.5,1897.6,432.1,1788.6,316.8,1254.6,899.7,1826.4,363.8,1907.5,1623.7,2184.1,388.8,526.7,358.5
24,031,07-011,4556,3601,144,358,1,331,0,16,105,3525,2810,121,266,1,263,0,14,50,2058.1,234.9,2407.1,274.3,2037.1,323.9,1759.1,242.1,1255.2,784.9,1802.7,262.7,2047.5,1605.9,2407.1,279.6,430.09999999999997,274.3
24,031,07-012,3712,3133,54,191,2,244,0,4,84,2602,2240,35,111,2,192,0,1,21,1637.9,265.6,2150.9,264.2,1613.4,359.9,1566.6,264.2,1045.7,877.8,1606.3,328.8,1625.7,1406.2,2150.9,313.3,490.2,264.2
24,031,07-013,4614,3629,177,338,2,345,1,18,104,3393,2701,125,235,2,265,1,12,52,1892,414.8,2145,407.90000000000003,1894.8,565.6,1731.8,481.9,1157,1176,1774.5,568,1893.3,1554.3999999999999,2145,489.7,741.7,407.90000000000003
24,031,07-015,4465,3482,114,273,1,460,4,18,113,3272,2621,86,174,1,343,2,8,37,2086.3,494.7,2452.4,525,2062.1,623.9,1862.1,420,1142,1224.1,1870.8,495.90000000000003,2074.4,1624.6,2452.4,559.8,713.2,525
24,031,07-016,2626,2061,199,138,4,140,0,13,71,1951,1554,153,98,2,106,0,7,31,1245.9,220.70000000000002,1393.1,211.1,1272.2,278.8,1148.4,235.5,812.5,624.2,1131.1,294.5,1259.2,1030.6,1393.1,250,384.8,211.1
24,031,07-017,2627,1970,103,194,4,268,1,5,82,1894,1469,66,128,4,196,1,4,26,1326.7,281.9,1410,235.79999999999998,1321.1,340,1182.8,228.2,801.6,644.4,1182.8,277.5,1323.6,1055.6,1410,311.2,383.2,235.79999999999998
24,031,07-018,3224,2808,57,149,3,125,1,3,78,2330,2050,40,106,3,100,0,2,29,1889.2,267.4,1953,217.2,1881.5,351.1,1826.5,244.6,1141.2,947.5,1814.2,307.7,1885,1593.7,1953,309.2,499.90000000000003,217.2
24,031,07-019,3124,2576,55,171,1,238,2,7,74,2156,1809,32,116,1,169,2,3,24,1509.9,321.2,1605.1,268.2,1503.5,387,1346.2,259.8,913.2,733.8,1346.2,315.6,1507,1202,1605.1,354.1,436.5,268.2
24,031,07-020,3436,2366,158,338,5,439,3,22,105,2548,1786,114,231,4,351,3,10,49,1681.8,373.5,1589.8,356.2,1674.2,443.9,1450.1000000000001,344.1,901.5,926.2,1439.1,396.8,1678.1,1263.7,1589.8,408.5,555.6,356.2
24,031,07-021,1536,1381,14,55,1,41,0,7,37,1085,993,7,30,1,31,0,5,18,757,155,923.3,146.9,737,241,750.9,182.3,460.9,492.1,721.1,228.2,746.9,644.5,923.3,198.3,301.2,146.9
24,031,07-022,2926,2368,96,170,0,213,1,11,67,2119,1760,67,106,0,159,1,5,21,1528.7,229.9,1658.9,243.2,1527,308.9,1465,213,994.5,701.3,1456.7,254.1,1527.8,1305.8,1658.9,269.3,389.4,243.2
24,031,07-023,4308,3147,89,262,5,645,3,24,133,3039,2245,60,191,4,474,1,12,52,1758.4,416.2,2166.1,428.1,1739.4,524.1,1534.8999999999999,389,929.2,1066,1573.7,446.7,1748.8,1345.5,2166.1,470.6,633.8,428.1
24,031,07-024,3256,2716,42,205,1,205,1,8,78,2454,2091,31,150,1,149,1,6,25,1651.3,326.4,1777.8,334.8,1647.8,441.90000000000003,1448,356.2,864.1,999.9,1471.7,409,1649.5,1261.2,1777.8,384.5,588.2,334.8
24,031,07-025,3086,2212,201,250,5,291,0,12,115,2356,1718,159,184,2,232,0,9,52,1570.9,342,1811.1,345.9,1594,398,1476.9,304,916,943.1,1483.1,373.9,1582.6,1292.3,1811.1,370.2,540,345.9
24,031,07-026,5734,4122,311,474,8,636,5,11,167,5321,3875,282,424,8,580,5,8,139,2419,291.9,2683.9,386.9,2384.9,368.1,2102,291,1540.8,884,2123.9,324,2402,1922.1,2683.9,329.8,499.8,386.9
24,031,07-027,2361,2006,20,182,8,82,1,15,47,1711,1486,15,114,3,65,1,8,19,1216.8,196.7,1304.3,206.1,1170,352.9,1108,261,615.2,779.2,1095,316.1,1193.4,939.2,1304.3,274.6,452,206.1
24,031,07-028,2474,1895,60,162,6,290,0,4,57,1766,1362,46,110,3,224,0,0,21,1102.9,282.2,1283.1,255.8,1094.1,347,1049.9,240.79999999999998,640.9,704.2,1063.1,285.9,1098.7,918.1,1283.1,314.8,410.3,255.8
24,031,07-030,1232,1082,31,47,0,52,0,0,20,960,855,18,36,0,40,0,0,11,555.5,131.7,684.1,135.6,549.5,165.7,484.8,123,293.9,336.8,497.2,141.2,552.5,425.5,684.1,148.7,200.3,135.6
24,031,07-031,1410,1111,54,91,1,132,4,1,16,1339,1068,53,81,1,118,2,1,15,953.2,166.6,639.9,123.3,941.9,161.8,773.5,139.3,507.2,421.6,789.5,156.2,947.5,690.1,639.9,164.2,239,123.3
24,031,07-032,1685,1440,95,66,6,57,0,1,20,1400,1222,66,50,3,49,0,1,9,674.8,230.2,957,266,685.2,278.2,608.2,225.1,336,529.3,601.1,274.9,679.9,515.1,957,254.2,343.1,266
24,031,08-001,4497,3087,513,408,6,389,1,14,79,3315,2336,356,270,4,299,1,8,41,2149,829.7,2164.1,792.9,2090,964.1,1689,612.2,1088.1,1284.7,1692.7,672.9,2119.6,1489.7,2164.1,896.9,856.5,792.9
24,031,08-002,5216,3799,443,358,6,468,0,20,122,3717,2746,312,246,6,337,0,14,56,2295.2,1063.1,2362.2,908.9,2280.9,1150.1,1778.3,713,1085.9,1501.4,1726,814.9,2288.1,1530.2,2362.2,1106.6,1010,908.9
24,031,08-003,3590,2840,160,191,12,323,0,2,62,2706,2131,125,127,10,281,0,2,30,1657.1,757.4,1731.9,637.2,1634,847.1,1431.2,680.1,788.9,1414.2,1388.8,769,1645.5,1202.8,1731.9,802.3,954.3000000000001,637.2
