GEOID20,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,uss_16_rep_cra,uss_16_dem_stu,gov_18_rep_lit,gov_18_dem_jor,atg_18_rep_was,atg_18_dem_bis,sos_18_rep_den,sos_18_dem_hum,pre_20_rep_tru,pre_20_dem_bid,uss_20_rep_ris,uss_20_dem_jor,arv_16,adv_16,arv_18,adv_18,arv_20,adv_20,nrv,ndv
16045458012,ID,Gem County,458012,832,48,759,0,1,0,0,9,15,682,37,630,0,1,0,0,6,8,425.5,88.5,382.7,93.4,402.6,101.4,404.6,90.5,391.7,107.4,555.7,128.2,539.8,129.2,404.1,91,399.6,99.7,547.8,128.7,443.2,105.5
16045458013,ID,Gem County,458013,187,11,160,0,0,0,0,2,14,145,4,127,0,0,0,0,2,12,113.3,24.3,107.6,29.5,102,37.9,103.4,32.2,105.9,29.7,155.3,44.2,145.5,44.6,110.4,26.9,103.8,33.3,150.4,44.4,119,34.6
16047472601,ID,Gooding County,472601,1620,494,1024,4,5,5,0,5,83,1132,304,762,4,5,3,0,4,50,245.6,87.4,261.8,88.5,191.7,113.9,216,95.1,208.7,103.1,338,134.3,319.9,150.5,253.7,87.9,205.4,104,328.9,142.4,254.5,110.4
16047472602,ID,Gooding County,472602,1968,553,1290,3,14,13,0,8,87,1406,324,1004,2,10,8,0,6,52,331.1,117.6,352.9,119.1,258.6,153.3,291.2,127.9,281.4,138.8,455.4,180.8,431.1,202.5,342,118.3,277.1,140,443.3,191.6,343.1,148.6
16047472603,ID,Gooding County,472603,3198,738,2337,1,11,5,1,4,101,2336,469,1782,1,8,4,1,3,68,948,162,1009.5,150.5,856,227.1,914.6,180.7,903.9,185.8,1169.6,249.2,1138.2,255.3,978.8,156.3,891.5,197.9,1153.9,252.3,991.4,201.5
16047472604,ID,Gooding County,472604,2854,1270,1481,5,15,4,1,9,69,2008,780,1148,5,15,3,1,2,54,548.3,194,578.5,188.3,409.3,192,431,170.3,415,194.9,644,215.8,603.3,231.8,563.4,191.1,418.4,185.7,623.7,223.8,518.5,198.1
16047472605,ID,Gooding County,472605,2886,1310,1457,1,13,5,1,15,84,2032,818,1143,1,9,4,1,6,50,602.5,128.7,597.3,128.6,539.1,107.6,547.3,102.3,545.3,109.6,726.7,153.3,694.2,156.3,599.9,128.7,543.9,106.5,710.4,154.8,607.5,126.6
16047472606,ID,Gooding County,472606,776,209,540,0,0,1,0,1,25,540,125,394,0,0,1,0,1,19,226.9,58.5,241.4,62.7,187.6,78,204,64.6,195.9,71.7,247.6,94.6,240.8,96.7,234.1,60.6,195.8,71.5,244.2,95.6,220.6,75.3
16047472607,ID,Gooding County,472607,2296,273,1915,6,12,7,1,10,72,1821,175,1566,6,12,6,1,7,48,821.5,177.8,773.3,216.3,749.6,234.1,793.2,190.5,767.5,214.3,1055.1,222.8,992.8,236.7,797.4,197.1,770.1,213,1023.9,229.8,850.4,213.2
16049497001,ID,Idaho County,497001,173,7,151,0,9,1,0,2,3,111,2,100,0,3,1,0,2,3,80.7,8,68.8,10,78.7,6,80.7,4,77.7,7,144.5,50.8,142.5,40.9,74.7,9,79,5.6,143.5,45.8,96.2,18.1
16049497002,ID,Idaho County,497002,455,2,426,1,3,0,0,3,20,384,1,361,0,3,0,0,2,17,172.3,19.9,155.4,22.2,148.5,20.7,145.5,13.8,150.8,15.3,228.9,23,214.4,37.5,163.8,21.1,148.3,16.6,221.6,30.2,173.7,21.8
16049497003,ID,Idaho County,497003,621,18,577,1,1,3,0,0,21,449,15,414,1,0,3,0,0,16,276,57.8,275,54.8,240.2,51.8,245.2,49.8,243.2,56.8,331.9,29.9,328.9,33.9,275.6,56.3,242.8,52.8,330.4,31.9,277.2,47.8
16049497004,ID,Idaho County,497004,598,18,563,2,0,1,0,0,14,454,12,429,2,0,1,0,0,10,258.1,66,249.4,63.1,202.8,59.2,199.9,59.2,198.9,60.2,297,57.3,282.4,66,253.8,64.5,200.6,59.5,289.7,61.6,241.2,61.6
16049497005,ID,Idaho County,497005,449,22,366,0,7,2,0,6,46,400,16,335,0,7,2,0,6,34,121,14.4,108.1,21.3,120.8,21.4,120.8,23.4,121.8,21.4,198.4,31.5,201.5,20.1,114.6,17.9,121.1,22,200,25.8,141.8,21.9
16049497006,ID,Idaho County,497006,271,4,253,3,1,0,0,5,5,209,4,195,1,1,0,0,5,3,132,20,132,10,101,24,107,14,99,24,147,21,148,19,132,15,102.3,20.7,147.5,20,123.7,18.9
16049497007,ID,Idaho County,497007,342,13,322,0,1,0,0,3,3,264,12,247,0,0,0,0,3,2,203.2,27.4,217.1,20.4,164,27.3,154.8,29.4,156.7,29.6,214.9,35.1,222.8,20,210.2,23.9,158.5,28.8,218.8,27.5,190.5,27
16049497008,ID,Idaho County,497008,288,1,281,0,2,0,0,2,2,202,0,197,0,2,0,0,2,1,152.8,35,168.6,25.9,146.2,29.8,137.1,34.8,134.1,29.8,188,39.7,191.6,32,160.7,30.5,139.1,31.5,189.8,35.9,159.8,32.4
16049497009,ID,Idaho County,497009,303,5,286,0,2,0,0,0,10,254,2,241,0,2,0,0,0,9,126.2,29.1,118.1,30.7,133.5,25.1,137.5,22.6,139.9,21,210.3,27.5,210.3,17.8,122.2,29.9,137,22.9,210.3,22.6,153.7,24.8
16049497010,ID,Idaho County,497010,1045,53,923,5,12,6,0,9,37,839,36,750,3,10,5,0,6,29,311,44,309,52,267,51,263,45,265,51,358,46,352,45,310,48,265,49,355,45.5,303.6,47.7
16049497011,ID,Idaho County,497011,1062,60,929,0,6,10,0,10,47,793,28,714,0,3,6,0,7,35,270,59,279,69,212,60,215,57,211,62,362,46,355,53,274.5,64,212.7,59.7,358.5,49.5,272,58
16049497012,ID,Idaho County,497012,838,53,713,6,19,10,2,4,31,646,27,567,3,19,10,0,4,16,264.1,48.8,273.1,49.9,206.7,58.1,210.5,54.2,206.7,59.1,281.4,44.9,292.5,29.6,268.6,49.3,207.9,57.1,286.9,37.3,247.8,49.2
16049497013,ID,Idaho County,497013,1280,55,1154,1,15,1,0,7,47,962,35,871,1,11,0,0,6,38,372,85.6,379,79.6,330.2,107.4,344.2,87.5,328.3,114.4,425.8,104.4,405.9,108.4,375.5,82.6,334.2,103.1,415.8,106.4,369.3,98.2
16049497014,ID,Idaho County,497014,1202,29,1123,0,7,5,1,3,34,919,16,868,0,4,4,0,3,24,434.1,85.8,461.5,82,426.3,91.7,436.1,85.8,418.5,101.5,443.9,53.7,444.9,47.8,447.8,83.9,427,93,444.4,50.7,437.9,78.3
16049497015,ID,Idaho County,497015,401,10,359,1,3,2,0,6,20,315,6,288,0,3,2,0,3,13,178.5,28.1,155.3,37,126.4,42.2,445.1,39.1,129.2,39.5,202.7,31.3,195.8,27.1,166.9,32.5,233.6,40.3,199.3,29.2,204.7,34.9
16049497016,ID,Idaho County,497016,48,3,37,1,0,1,0,0,6,41,3,32,0,0,1,0,0,5,16.1,3.9,15.4,6.2,16.2,6.7,17.1,7.4,16.4,8.3,23.8,19.2,24.2,21.4,15.7,5,16.6,7.5,24,20.3,18.5,10.4
16049497017,ID,Idaho County,497017,1674,65,1301,0,213,1,0,10,84,1353,39,1092,0,153,1,0,7,61,588.5,144,557.4,157.2,523.3,171.9,529.1,158.8,516.1,183.9,749.3,217.8,719.4,232.5,573,150.6,522.8,171.5,734.4,225.1,597.6,180.9
16049497018,ID,Idaho County,497018,706,52,609,15,22,1,0,1,6,641,50,549,15,22,1,0,1,3,150.5,29.6,148.4,30.9,106.7,29.4,103.7,32.3,100.7,36.2,147.7,31.7,146.2,30.2,149.4,30.2,103.7,32.6,147,30.9,129.1,31.5
16049497019,ID,Idaho County,497019,1715,51,1510,8,49,4,0,11,82,1409,24,1270,4,37,4,0,11,59,810.6,144.7,748.2,153.5,685,174.1,702.1,160.9,703.7,172.5,1035.8,168.2,981.2,185.6,779.4,149.1,696.9,169.2,1008.5,176.9,809.5,165.7
16049497020,ID,Idaho County,497020,156,10,129,2,1,2,0,0,12,126,7,109,1,1,2,0,0,6,64.7,28.9,71.6,28.9,58.7,26.9,56.7,32.8,57.7,29.9,74.6,100.5,80.6,82.6,68.2,28.9,57.7,29.8,77.6,91.5,66.4,47.2
16049497021,ID,Idaho County,497021,580,18,538,0,2,0,0,0,22,505,11,476,0,0,0,0,0,18,261.8,42.7,255.7,52.7,206.2,78.8,208.3,68.7,213.3,72.8,358.8,38.9,322.5,72.1,258.8,47.7,209.3,73.4,340.6,55.5,260.9,61
16049497022,ID,Idaho County,497022,747,27,670,2,5,0,0,6,37,633,17,586,0,0,0,0,6,24,319.7,75.5,309.8,79.4,251.1,90.3,259.1,79.4,260.1,90.3,388.2,71.8,361.4,93.5,314.7,77.4,256.8,86.7,374.8,82.6,307.1,82.9
16049497023,ID,Idaho County,497023,105,1,100,0,1,0,0,0,3,99,0,95,0,1,0,0,0,3,94.1,7.4,92,10.9,83.5,12.9,87.4,11.8,88.3,11.2,127.3,40,132,30.3,93,9.2,86.4,12,129.6,35.2,100.6,17.8
16049497024,ID,Idaho County,497024,539,10,466,4,19,1,2,2,35,453,5,402,4,11,1,2,2,26,272,15,241,25,206,16,205,21,205,24,247,25,247,26,256.5,20,205.3,20.3,247,25.5,231.9,21.7
16049497025,ID,Idaho County,497025,452,12,420,1,3,3,0,1,12,394,8,371,0,3,3,0,1,8,234.5,28.5,228.9,33.1,196.5,30.3,199.3,28.1,197.4,33.1,243.3,45.4,243.2,36.1,231.7,30.8,197.7,30.5,243.3,40.7,220.4,33.5
16049497026,ID,Idaho County,497026,380,9,349,1,11,0,0,2,8,315,6,290,1,10,0,0,2,6,151.8,9.6,133.4,7.4,137.8,20.7,140.8,19.4,140.8,22.3,213.4,43,197.8,36.5,142.6,8.5,139.8,20.8,205.6,39.8,159.4,22.7
16049497027,ID,Idaho County,497027,111,3,101,0,0,1,0,1,5,100,2,91,0,0,1,0,1,5,72.8,22.5,73.6,17.3,51,22,52.2,20.1,53.2,21.9,108.5,95.7,110.7,67.5,73.2,19.9,52.1,21.4,109.6,81.6,74.6,38.2
16051513501,ID,Jefferson County,513501,1691,271,1332,2,15,5,7,8,51,1188,143,982,1,14,5,2,7,34,347.7,64.8,431.4,72.7,284.9,81.7,314.8,57.8,286.9,75.7,400.5,86.7,405.4,77.7,389.5,68.7,295.5,71.7,403,82.2,353.1,73.9
16051513502,ID,Jefferson County,513502,1298,185,1011,9,15,10,0,9,59,971,135,771,5,14,7,0,7,32,233.8,46.4,275.4,48.3,173.2,52.1,182.7,45.4,174.2,57.7,349.2,79.5,345.5,81.4,254.6,47.3,176.7,51.7,347.4,80.4,247.7,58.7
16051513503,ID,Jefferson County,513503,6096,526,5354,19,18,28,4,26,121,3735,286,3326,12,12,14,4,20,61,1449.9,111.5,1648.9,155.3,1260.2,186.4,1311.9,160.5,1283,197.4,2193.6,224.6,2181.6,211.7,1549.4,133.4,1285,181.5,2187.6,218.2,1618.4,178.2
16051513504,ID,Jefferson County,513504,2920,261,2545,5,8,11,3,2,85,1865,155,1644,3,4,11,3,1,44,512,70.5,582.7,88.7,444.3,93.2,460.7,86.2,452.8,102.7,779.9,137.2,730.2,133.7,547.3,79.6,452.6,94,755,135.4,566.1,101.7
16051513505,ID,Jefferson County,513505,1533,140,1351,4,12,4,0,2,20,1027,91,911,3,6,4,0,1,11,502.3,57.5,508.8,63.4,396.2,80.7,396.4,72,385.4,81.1,707.7,84.2,663.6,81.5,505.5,60.4,392.7,77.9,685.6,82.9,508.6,74.3
16051513506,ID,Jefferson County,513506,2329,108,2146,6,6,4,5,0,54,1550,67,1431,5,5,4,5,0,33,717.2,63,734.3,94.5,595.9,97.6,606,96.5,592.3,114.1,1082,95.9,1040.3,114.2,725.8,78.7,598.1,102.7,1061.2,105.1,766.9,96.5
16051513507,ID,Jefferson County,513507,1971,119,1775,7,7,13,2,3,45,1381,81,1249,2,4,11,2,3,29,594.4,87.6,625.8,107.1,461,115.8,483.4,108,475.6,111,940,128.4,895.3,119.8,610.1,97.3,473.4,111.6,917.6,124.1,639.4,111.1
16051513508,ID,Jefferson County,513508,1347,47,1213,4,7,13,1,1,61,958,24,879,1,6,13,1,1,33,492,39.2,512.6,49.5,430.6,65.7,448.5,53.7,434.4,64.4,614.4,66.4,613.7,74.9,502.3,44.3,437.8,61.3,614,70.7,506.6,59.1
16051513509,ID,Jefferson County,513509,750,62,670,3,2,1,2,0,10,468,27,430,0,2,1,2,0,6,216.6,30.6,243.2,35,180.5,37,181.8,33.1,177.8,38.2,286,48.2,265.5,44,229.9,32.8,180,36.1,275.8,46.1,221.6,38
16051513510,ID,Jefferson County,513510,592,33,536,0,3,0,1,2,17,418,21,386,0,2,0,0,1,8,203.9,16.6,216.5,22.7,186.4,38.7,194.5,40.6,199.4,34.8,275.1,40.1,273.7,32.1,210.2,19.6,193.5,38.1,274.4,36.1,221.4,32.2
16051513511,ID,Jefferson County,513511,1473,136,1291,0,8,0,2,0,36,1035,86,920,0,6,0,2,0,21,504.1,80.9,554.4,79.1,412.6,84.6,425.2,72.6,421.7,80.4,750.5,75.1,696.2,108.6,529.2,80,419.8,79.2,723.3,91.8,537.8,83
16051513512,ID,Jefferson County,513512,580,119,447,0,2,3,0,0,9,341,83,249,0,0,3,0,0,6,177.5,18.7,136.1,16.8,136.1,13.8,139,9.9,141,6.9,261.3,29.6,224.8,33.5,156.8,17.7,138.7,10.2,243,31.6,173.7,18.4
16051513513,ID,Jefferson County,513513,619,103,501,1,1,0,0,0,13,415,80,326,0,0,0,0,0,9,213.5,17.3,224.9,31.2,169.9,11.2,176,9.1,171,14.1,324.7,24.4,324.2,26.5,219.2,24.3,172.3,11.5,324.5,25.5,229.2,19.1
16051513514,ID,Jefferson County,513514,1536,397,1085,2,2,3,0,10,37,1042,246,764,0,1,3,0,7,21,470.2,79.6,461.1,93.6,322.1,88.5,349,71.6,334.6,86.4,639.3,113.2,597.7,140.8,465.6,86.6,335.2,82.2,618.5,127,453.4,96.2
16051513515,ID,Jefferson County,513515,1070,337,707,3,2,0,0,9,12,719,203,506,0,0,0,0,2,8,387.5,49.8,379.7,62.5,327,43.9,325,43.9,317.2,56.6,481.2,120,464.7,107.3,383.6,56.1,323.1,48.1,473,113.7,383.2,69.1
16051513516,ID,Jefferson County,513516,1289,101,1132,1,6,8,0,6,35,922,56,829,1,3,7,0,6,20,493,41,500,47,446,46,446,50,443,50,665,108,651,84,496.5,44,445,48.7,658,96,520.6,60.9
16051513517,ID,Jefferson County,513517,3797,311,3334,7,13,15,3,28,86,2337,175,2089,2,8,9,3,13,38,889.7,98.1,1052.8,125.2,870.8,165.4,902.7,142,879.3,168,1310.2,194,1291.3,169.8,971.2,111.6,884.3,158.5,1300.8,181.9,1028.1,151.8
16053532501,ID,Jerome County,532501,2093,755,1278,0,4,3,0,5,48,1450,461,948,0,3,1,0,3,34,527.2,94.2,510.4,103.2,396.4,102.2,418.4,93.2,415.4,94.2,773.4,146.4,744.4,151.5,518.8,98.7,410.1,96.5,758.9,148.9,540.8,112.1
16053532502,ID,Jerome County,532502,1193,303,854,0,6,5,1,4,20,886,194,664,0,3,5,1,3,16,318.4,70.4,322.8,75.2,258.2,76.5,273.3,67.2,265.2,76.3,496.7,125.9,473.6,136,320.6,72.8,265.6,73.4,485.1,131,344,89.7
16053532503,ID,Jerome County,532503,963,233,703,0,5,1,1,7,13,740,151,569,0,1,1,1,5,12,337.1,64.5,338.3,69.4,316,66.2,325.7,60.5,320.3,64,383.8,53.8,384.2,62.1,337.7,66.9,320.7,63.6,384,58,343.6,62.9
16053532504,ID,Jerome County,532504,3481,707,2653,4,12,15,2,11,77,2656,457,2114,2,11,14,2,11,45,941.4,192.6,941.3,177.1,846.6,236.4,896.1,189.2,861.5,231.6,1138,228.8,1065.4,283.8,941.4,184.8,868.1,219.1,1101.7,256.3,955.7,219.9
16053532505,ID,Jerome County,532505,2989,1344,1538,4,21,8,1,7,66,2070,854,1140,2,15,6,1,5,47,442.9,137,502.7,123.7,397.2,152.2,417.2,136,406.8,146.5,549.5,226.2,507.7,235.8,472.8,130.4,407.1,144.9,528.6,231,460.6,165.4
16053532506,ID,Jerome County,532506,3373,1255,1954,6,12,22,1,7,116,2231,717,1417,6,3,19,1,4,64,592.9,253.2,700.9,230,497.6,216.7,525.5,194.2,500.5,221.1,591.4,294,587.3,277.4,646.9,241.6,507.8,210.7,589.4,285.7,570.9,240.9
16053532507,ID,Jerome County,532507,3650,1735,1735,9,20,9,11,11,120,2436,1025,1298,2,17,8,6,4,76,509.2,156.4,551.3,132.9,390,169.1,419.3,146.6,413.4,152.5,660.7,258,600.1,260,530.3,144.7,407.6,156.1,630.4,259,506.3,182.2
16053532508,ID,Jerome County,532508,1787,799,939,1,4,7,1,3,33,1187,453,694,0,1,7,1,3,28,240.5,98.3,270.3,94.1,164.4,105.1,177.1,99,163,111.3,260.2,170.3,257.2,161,255.4,96.2,168.2,105.1,258.7,165.7,219,119.9
16053532509,ID,Jerome County,532509,2624,1280,1263,10,13,1,1,3,53,1754,742,958,7,13,1,1,1,31,353.1,127.6,396.2,111.5,270.6,143.7,289.7,131.6,278.7,147.6,455.7,189.1,429.4,197.1,374.7,119.6,279.7,141,442.6,193.1,353.4,149.7
16053532510,ID,Jerome County,532510,2084,765,1236,5,13,9,3,12,41,1464,459,950,3,7,8,3,7,27,370,133,385,134,262,170,306,141,291,154,410,201,387,212,377.5,133.5,286.3,155,398.5,206.5,344.4,163.6
16055552001,ID,Kootenai County,552001,2832,157,2476,7,14,13,1,11,153,2172,94,1938,6,13,8,0,11,102,932.4,221.1,952.4,216.1,757.4,234.1,779.4,226.1,773.4,233.1,1110.7,252.1,1065.7,232.1,942.4,218.6,770.1,231.1,1088.2,242.1,910.2,230.7
16055552002,ID,Kootenai County,552002,2620,97,2363,2,11,18,0,16,113,2018,65,1842,1,7,18,0,10,75,1026,132,1016,135,829,170,842,168,837,172,1439,208,1401,199,1021,133.5,836,170,1420,203.5,1055.7,169.1
16055552003,ID,Kootenai County,552003,2620,77,2337,0,15,12,2,16,161,2096,45,1906,0,9,11,2,14,109,1064.8,221.2,1078.8,209.2,966.8,205.2,979.8,201.2,965.8,209.2,1356.2,230.3,1294.2,235.2,1071.8,215.2,970.8,205.2,1325.2,232.8,1100.9,215.9
16055552004,ID,Kootenai County,552004,1760,67,1536,1,19,14,1,17,105,1478,47,1316,0,13,14,1,16,71,656.7,232.6,658.4,216.1,623.1,199.6,636,187.6,630.8,198.5,892,253.7,869.2,239.8,657.5,224.3,630,195.2,880.6,246.8,709.4,218.3
16055552005,ID,Kootenai County,552005,2974,109,2692,5,10,8,0,24,126,2406,79,2200,3,4,6,0,21,93,1070.4,313.6,1127.2,294,942.8,353.5,954,350.3,950.8,369.5,1437.9,415.6,1426,362.2,1098.8,303.8,949.2,357.7,1432,388.9,1129.9,351.2
16055552006,ID,Kootenai County,552006,3598,88,3262,2,21,11,2,20,192,2811,62,2580,2,17,8,2,12,128,1290.6,227.2,1299.4,222.3,1132.2,222.3,1139.1,227.2,1132.2,231.2,1811.9,310.8,1749,293.1,1295,224.8,1134.5,226.9,1780.4,302,1364.9,247.7
16055552007,ID,Kootenai County,552007,3588,140,3208,8,26,14,1,17,174,2867,81,2604,8,25,13,1,16,119,1096.6,322.4,1171.8,273,955.2,315.5,975,298.7,958.2,316.5,1575.1,411.4,1503,371.8,1134.2,297.7,962.8,310.3,1539,391.6,1176.4,329.9
16055552012,ID,Kootenai County,552012,1335,47,1192,0,6,6,1,10,73,1052,31,950,0,6,4,0,8,53,513,115,486,131,389,159,391,154,398,156,648,136,602,134,499.5,123,392.7,156.3,625,135,489.6,140.7
16055552013,ID,Kootenai County,552013,1080,62,939,1,11,14,0,5,48,879,46,779,0,8,12,0,2,32,362.6,88.2,403.6,80.8,318.9,90.9,320.3,85.6,315,91.9,532.8,151.7,530,136,383.1,84.5,318.1,89.5,531.4,143.9,397.6,103.6
16055552014,ID,Kootenai County,552014,3024,118,2676,5,18,24,5,24,154,2307,75,2069,3,12,22,4,15,107,712.1,189.2,728.6,187,659.7,221,672.8,208.8,661.6,220.1,1236.9,333,1217.7,308.8,720.4,188.1,664.7,216.6,1227.3,320.9,841.3,238.3
16055552015,ID,Kootenai County,552015,2762,125,2409,10,24,29,7,16,142,2138,89,1887,7,19,24,7,12,93,846.9,297.9,917.4,271,787.3,275,800.2,255.2,776.4,289.9,1229.1,423,1208.3,391.2,882.1,284.4,788,273.4,1218.7,407.1,937.9,314.7
16055552016,ID,Kootenai County,552016,2378,69,2198,0,1,23,0,7,80,1981,45,1857,0,1,18,0,4,56,894,288,1020,239,852,316,852,306,834,331,1240,466,1250,419,957,263.5,846,317.7,1245,442.5,991.7,337.9
16055552017,ID,Kootenai County,552017,1847,98,1632,6,13,4,1,5,88,1439,63,1293,6,13,2,1,4,57,555,209,602,195,503,210,508,196,507,198,628,278,623,254,578.5,202,506,201.3,625.5,266,560.9,220
16055552018,ID,Kootenai County,552018,3944,250,3412,12,20,30,3,26,191,2994,151,2658,7,13,18,3,19,125,1066,253,1119,259,887,334,941,284,918,316,1591,471,1554,440,1092.5,256,915.3,311.3,1572.5,455.5,1153.7,336.7
16055552019,ID,Kootenai County,552019,2262,87,2044,4,21,17,3,13,73,1774,57,1636,0,14,15,0,13,39,667.6,271.2,755.5,240.9,649.5,273,646.8,265.7,656.7,262.9,926.7,349.3,928,332.8,711.5,256.1,651,267.2,927.4,341,747.3,285.1
16055552020,ID,Kootenai County,552020,3521,185,3047,5,29,51,3,18,183,2726,121,2401,4,23,42,0,14,121,856,277,921,261,708,315,730,273,718,300,1333,515,1326,466,888.5,269,718.7,296,1329.5,490.5,941.7,343.9
16055552021,ID,Kootenai County,552021,1662,69,1484,5,7,9,1,4,83,1321,50,1199,1,2,8,0,4,57,532.2,204.4,565.3,212.4,477,230.4,487.1,215.4,479.1,225.4,684.8,299.7,677.8,288.7,548.8,208.4,481.1,223.7,681.3,294.2,557.6,239.5
16055552022,ID,Kootenai County,552022,2054,107,1856,3,6,13,0,4,65,1657,71,1510,0,3,13,0,4,56,670.3,251.3,737.5,226,586.5,236.7,607.9,207.5,597.2,222.1,989.8,409.2,1013.2,375.1,703.9,238.7,597.2,222.1,1001.5,392.1,743.2,275.4
16055552041,ID,Kootenai County,552041,1824,82,1624,5,5,8,2,8,90,1443,52,1300,5,3,8,1,8,66,723,217,781,172,623,238,605,257,604,254,857,332,876,297,752,194.5,610.7,249.7,866.5,314.5,724.1,252.4
16055552061,ID,Kootenai County,552061,2682,69,2441,1,17,29,0,22,103,2182,48,2010,1,14,22,0,16,71,775,286,860.4,263,731.9,279,742.1,263.8,738,274.9,1263.1,460.1,1239.8,443,817.7,274.5,737.3,272.6,1251.5,451.6,907.2,324.3
16055552067,ID,Kootenai County,552067,738,28,665,0,2,6,0,3,34,655,18,605,0,2,3,0,3,24,261.5,102.8,266.5,100.8,273.4,90.8,267.5,87.8,262.5,99.8,394.2,142.7,397.2,128.7,264,101.8,267.8,92.8,395.7,135.7,303.2,107.6
16055552068,ID,Kootenai County,552068,1329,38,1167,2,18,0,0,18,86,1105,29,979,0,17,0,0,12,68,566.5,198,566.6,200.7,481.1,177.1,463.5,195.3,469.2,189.6,623.4,212.1,589.5,217.9,566.5,199.4,471.3,187.3,606.4,215,537.1,198.7
16055552070,ID,Kootenai County,552070,1105,31,1015,4,11,2,0,1,41,913,19,854,1,7,1,0,0,31,403.7,114.7,394.8,122.7,304.1,123.6,303.1,121.6,294.1,131.6,459.5,131.6,444.6,138.6,399.2,118.7,300.4,125.6,452,135.1,372,126.3
16055553008,ID,Kootenai County,553008,5850,332,5048,15,39,66,2,29,319,4280,195,3798,11,33,60,1,16,166,1339,322,1393,295,1143,359,1153,347,1154,348,2323,611,2187,587,1366,308.5,1150,351.3,2255,599,1527.4,409.9
16055553009,ID,Kootenai County,553009,5409,217,4741,13,50,32,3,28,325,3973,137,3547,6,34,21,3,19,206,1278,338,1334,297,836,282,849,265,835,283,1674,421,1632,396,1306,317.5,840,276.7,1653,408.5,1205.4,326
16055553010,ID,Kootenai County,553010,1100,66,971,1,7,4,0,3,48,832,48,737,1,6,2,0,3,35,349,63,344,62,572,191,586,189,580,198,928,235,889,218,346.5,62.5,579.3,192.7,908.5,226.5,606.9,165.1
16055553011,ID,Kootenai County,553011,2956,164,2518,8,34,18,10,17,187,2092,95,1824,8,26,12,7,9,111,661,180,704,172,514,194,529,187,520,195,998,261,959,257,682.5,176,521,192,978.5,259,697.9,206.6
16055553023,ID,Kootenai County,553023,3615,198,3116,25,28,27,9,4,208,2632,115,2332,18,17,25,6,4,115,667.1,185.1,684.9,195.6,544.4,231.4,566.4,220.8,551,235.3,934,327.4,902.1,307.1,676,190.4,553.9,229.1,918.1,317.3,692.8,243.2
16055553024,ID,Kootenai County,553024,1742,122,1499,6,12,8,0,10,85,1325,77,1169,4,8,7,0,4,56,503,186,535,173,357,187,365,190,360,195,565,232,544,236,519,179.5,360.7,190.7,554.5,234,461.3,199.9
16055553025,ID,Kootenai County,553025,4126,259,3522,17,40,44,2,8,234,2945,137,2590,13,26,35,0,6,138,875.2,309.1,945.1,285.1,726.7,311.5,754.7,288.4,742.6,299.6,1275.9,505.2,1215.9,489,910.2,297.1,741.4,299.8,1245.9,497.1,933.7,355.4
16055553026,ID,Kootenai County,553026,1743,80,1514,4,13,6,5,13,108,1270,46,1130,2,10,6,1,9,66,434,169,482,160,317,191,341,173,336,177,536,218,504,202,458,164.5,331.3,180.3,520,210,421.4,184.3
16055553027,ID,Kootenai County,553027,1697,76,1486,0,17,10,5,13,90,1257,53,1105,0,11,8,1,13,66,392,104,439,98,641,264,664,254,658,263,1090,379,1051,343,415.5,101,654.3,260.3,1070.5,361,705,243.6
16055553028,ID,Kootenai County,553028,7943,533,6722,22,61,61,15,43,486,5738,329,4973,19,37,57,11,40,272,1460,363,1559,364,885,360,919,328,902,351,2060,614,2000,571,1509.5,363.5,902,346.3,2030,592.5,1397.9,421.6
16055553029,ID,Kootenai County,553029,1958,131,1653,8,16,10,14,11,115,1477,80,1279,6,9,9,11,10,73,471,177,488,179,387,173,395,164,393,167,558,209,521,212,479.5,178,391.7,168,539.5,210.5,459,183
16055553030,ID,Kootenai County,553030,3588,179,3202,10,23,16,8,7,143,2801,106,2545,9,17,13,4,6,101,747,223,778,217,588,251,606,242,603,249,1132,396,1066,368,762.5,220,599,247.3,1099,382,788.6,278
16055553031,ID,Kootenai County,553031,1316,121,1016,7,24,16,3,16,113,1031,70,860,5,11,12,2,7,64,212.4,71.7,226.5,80.5,155.5,82.6,153.7,78.3,151.6,83.5,387,144,369.2,149.3,219.5,76.1,153.6,81.4,378.1,146.6,236.6,98.5
16055553032,ID,Kootenai County,553032,2607,183,2220,6,14,19,3,15,147,1913,112,1652,5,10,17,2,12,103,577,243.3,621.8,235.5,450.5,238.4,457.4,225.8,456.4,236.5,775.7,300.7,742.6,272.5,599.4,239.4,454.8,233.5,759.1,286.6,583.1,250.4
16055553033,ID,Kootenai County,553033,1354,66,1187,5,20,7,1,5,63,1064,54,948,5,16,4,0,2,35,347,123.4,386.1,102.3,294.8,115.4,301.8,109.3,294.8,115.4,470.4,181.5,444.4,172.5,366.5,112.8,297.1,113.3,457.4,177,362.7,131.4
16055553034,ID,Kootenai County,553034,2535,157,2214,20,20,12,1,7,104,1915,98,1708,16,10,8,0,7,68,736.9,216,781.9,217,618.9,230,635.9,223,628.9,228,965.9,350,958.9,319,759.4,216.5,627.9,227,962.4,334.4,761,254.7
