GEOID20,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,uss_16_rep_you,uss_16_dem_bay,gov_16_rep_hol,gov_16_dem_gre,atg_16_rep_hil,atg_16_dem_arr,uss_18_rep_bra,uss_18_dem_don,sos_18_rep_law,sos_18_dem_har,avg_16_rep,avg_16_dem,avg_18_rep,avg_18_dem,avg_20_rep,avg_20_dem
18043000220,IN,Floyd County,000220,2108,129,1664,163,0,6,0,14,132,1741,83,1411,147,0,4,0,4,92,367.4,346.7,330.9,390.8,327.5,382.6,355.5,365,247.1,319.7,258.5,299.4,345.3,371.3,252.8,309.5,NA,NA
18043000230,IN,Floyd County,000230,1509,83,1084,196,12,6,0,0,128,1227,59,938,141,11,6,0,0,72,199.9,278.7,186.9,305.7,193.3,296.7,215.5,286.4,138,305.5,143.9,302.5,198.9,291.9,140.9,304,NA,NA
18043000240,IN,Floyd County,000240,1952,74,1609,149,8,6,0,2,104,1564,54,1321,105,8,6,0,2,68,193,319,204,336,197,348,223,322,148,329,161,313,204.2,331.2,154.5,321,NA,NA
18043000250,IN,Floyd County,000250,1318,77,868,227,7,5,0,2,132,954,45,688,149,6,5,0,0,61,153.8,205.7,141.8,217.7,132.8,227.7,163.8,215.7,92.9,183.8,99.9,181.8,148.1,216.7,96.4,182.8,NA,NA
18043000260,IN,Floyd County,000260,1131,34,1008,13,2,6,0,9,59,908,21,838,11,1,6,0,7,24,360.4,327.2,355.3,346.2,355.5,341.6,376.7,327.2,277.2,312.2,288.6,289.6,362,335.6,282.9,300.9,NA,NA
18043000270,IN,Floyd County,000270,1455,57,1153,100,2,18,0,4,121,1131,33,941,70,2,17,0,3,65,268,261,265,285,260,287,285,278,171,249,182,245,269.5,277.8,176.5,247,NA,NA
18043000280,IN,Floyd County,000280,1732,81,1438,102,7,13,0,4,87,1377,44,1186,75,7,11,0,1,53,241,392,241,412,252,406,281,396,165,398,174,383,253.8,401.5,169.5,390.5,NA,NA
18043000290,IN,Floyd County,000290,894,43,723,40,1,6,0,2,79,709,29,597,33,1,6,0,2,41,186,155,175,169,167,176,198,152,141,148,145,147,181.5,163,143,147.5,NA,NA
18043000300,IN,Floyd County,000300,1288,61,1121,37,2,4,0,1,62,1078,36,956,33,1,4,0,1,47,271,312,272,320,254,337,280,311,197,313,202,303,269.2,320,199.5,308,NA,NA
18043000310,IN,Floyd County,000310,1002,38,853,41,2,15,1,2,50,846,33,738,30,0,15,1,0,29,245.4,233.6,229.2,263.8,246.4,245.4,247.6,231.8,201.3,220.8,207.2,206.8,242.2,243.7,204.2,213.8,NA,NA
18043000320,IN,Floyd County,000320,884,12,840,7,1,1,0,4,19,696,7,662,5,1,1,0,4,16,242.8,256.4,237,285.4,244.8,272.8,251.6,258.3,192.5,268,200.3,244.8,244.1,268.2,196.4,256.4,NA,NA
18043000330,IN,Floyd County,000330,1276,49,954,144,1,11,0,10,107,1003,33,806,106,1,9,0,1,47,254,229,236,251,231,260,264,238,185,214,195,209,246.2,244.5,190,211.5,NA,NA
18043000340,IN,Floyd County,000340,1713,125,1344,122,15,11,0,4,92,1351,75,1103,83,14,11,0,1,64,408,276,374,317,389,285,416,252,270,305,286,277,396.8,282.5,278,291,NA,NA
18043000350,IN,Floyd County,000350,1686,88,951,444,11,15,0,14,163,1094,36,710,247,5,9,0,7,80,118,220.3,118,230.3,119.7,220.3,130.5,218.6,79,155.5,88.1,155.5,121.6,222.4,83.6,155.5,NA,NA
18043000360,IN,Floyd County,000360,1529,74,1077,231,13,14,2,2,116,1133,39,864,151,13,11,0,2,53,282.8,263,263.8,284.8,267.8,275.7,284.9,261.9,191.1,252.2,188.5,249.4,274.8,271.4,189.8,250.8,NA,NA
18043000370,IN,Floyd County,000370,1701,134,1132,291,4,5,0,5,130,1270,80,937,188,4,3,0,5,53,237,323,215,348,220,338,235,328,159,285,171,273,226.8,334.2,165,279,NA,NA
18043000380,IN,Floyd County,000380,1319,58,937,214,9,6,0,5,90,992,38,753,128,8,6,0,4,55,172,168,151,202,155,204,175,194,100,162,110,150,163.2,192,105,156,NA,NA
18043000390,IN,Floyd County,000390,988,60,792,72,2,1,0,2,59,780,36,650,52,2,1,0,2,37,143.4,96.9,117.3,126.2,117.2,120.1,141.5,104.9,68.8,97.8,71.8,99.7,129.8,112,70.3,98.8,NA,NA
18043000400,IN,Floyd County,000400,1473,89,1183,117,1,18,0,1,64,1138,57,946,82,1,14,0,1,37,325.6,254.1,309.7,293.9,303.8,286.9,346.5,255.1,239.2,240.2,241.2,237.3,321.4,272.5,240.2,238.8,NA,NA
18043000410,IN,Floyd County,000410,1382,147,1032,133,2,5,0,2,61,1101,98,855,100,2,3,0,2,41,247,275,241,291,244,285,253,275,167,261,183,245,246.2,281.5,175,253,NA,NA
18043000420,IN,Floyd County,000420,1307,30,1141,44,3,19,0,4,66,1056,20,949,33,0,14,0,1,39,360,244,347,285,354,268,372,242,317,256,341,234,358.2,259.8,329,245,NA,NA
18043000430,IN,Floyd County,000430,1491,57,1194,136,4,21,0,4,75,1197,29,1003,99,3,19,0,2,42,301,245,287,272,294,271,314,250,209,253,220,231,299,259.5,214.5,242,NA,NA
18043000440,IN,Floyd County,000440,1152,38,1060,3,1,21,0,4,25,883,29,820,2,0,18,0,2,12,300,188,285,211,297,198,310,173,276,179,270,175,298,192.5,273,177,NA,NA
18043000450,IN,Floyd County,000450,1604,44,1421,41,0,44,0,6,48,1242,40,1098,36,0,28,0,6,34,420.8,207.5,429.2,221.5,433.9,205.6,443.2,182.2,381.5,207.3,403,189.6,431.8,204.2,392.2,198.4,NA,NA
18043000460,IN,Floyd County,000460,1124,47,906,63,0,42,0,6,60,870,29,717,55,0,39,0,5,25,346.3,222.2,355,233.8,360.8,222.2,378.1,192.4,269.4,208.8,283.8,188.6,360,217.7,276.6,198.7,NA,NA
18043000470,IN,Floyd County,000470,1000,45,889,12,5,1,2,3,43,822,22,759,7,2,1,1,2,28,303.6,146.3,279.1,177.2,284.5,166.3,303.5,150.1,238.9,162.3,243.5,149.6,292.7,160,241.2,155.9,NA,NA
18043000480,IN,Floyd County,000480,1212,26,1079,19,0,28,2,4,54,964,24,856,14,0,25,0,4,41,393,233,409,237,412,235,433,197,342,255,355,233,411.8,225.5,348.5,244,NA,NA
18043000490,IN,Floyd County,000490,2095,157,1545,220,0,44,1,9,119,1619,90,1245,167,0,36,1,5,75,427,288,417,314,412,326,435,292,353,295,362,280,422.8,305,357.5,287.5,NA,NA
18043000500,IN,Floyd County,000500,1188,76,921,108,3,17,0,4,59,927,41,744,95,3,13,0,3,28,317.1,227.8,318.1,237.5,312.4,243.2,335.4,219.1,209.7,213.6,216.5,204.8,320.8,231.9,213.1,209.2,NA,NA
18043000510,IN,Floyd County,000510,1176,19,1058,55,2,9,0,4,29,889,15,800,44,2,7,0,3,18,405,282,402,295,392,293,412,259,273,241,285,227,402.8,282.2,279,234,NA,NA
18043000520,IN,Floyd County,000520,1337,38,1122,74,0,59,0,4,40,1024,26,867,56,0,49,0,2,24,475,228,467,249,478,228,497,199,362,270,378,246,479.2,226,370,258,NA,NA
18043000530,IN,Floyd County,000530,1225,10,1136,25,0,27,0,4,23,980,7,929,15,0,13,0,2,14,504.1,224.8,508.6,233.8,510,224.2,531.2,191.4,415.6,230.5,437.5,202.9,513.5,218.6,426.6,216.7,NA,NA
18043000540,IN,Floyd County,000540,1119,19,988,56,1,9,0,5,41,934,15,833,43,1,7,0,0,35,282.6,240.8,263.2,277.6,261.3,279.5,290.3,246.7,215.7,226.4,212.9,220.6,274.4,261.1,214.3,223.5,NA,NA
18043000550,IN,Floyd County,000550,1714,99,1393,110,4,32,2,7,67,1492,77,1241,93,3,27,0,7,44,421.2,338.5,403.8,358.5,420.1,345.4,456.8,302.8,341.5,291.7,357,280.4,425.5,336.3,349.2,286,NA,NA
18043000560,IN,Floyd County,000560,1194,69,1007,52,5,17,1,5,38,1011,44,881,40,5,12,0,4,25,317,242,299,258,300,254,331,221,245,231,248,222,311.8,243.8,246.5,226.5,NA,NA
18043000570,IN,Floyd County,000570,730,44,607,31,1,11,0,2,34,561,21,482,26,1,8,0,1,22,188,168,184,188,188,183,198,167,148,191,164,174,189.5,176.5,156,182.5,NA,NA
18043000580,IN,Floyd County,000580,1778,88,1415,117,3,55,1,9,90,1365,62,1145,81,3,35,1,1,37,416.4,311.2,420.5,327.9,416.6,325.8,440.9,284.5,307.8,311,321.6,286.2,423.6,312.4,314.7,298.6,NA,NA
18043000590,IN,Floyd County,000590,624,13,533,42,1,13,2,0,20,504,10,442,27,0,11,0,0,14,211.3,137.3,197.8,157,199.5,154.1,215.7,137.7,166.6,137,182.8,118.4,206.1,146.5,174.7,127.7,NA,NA
18043000600,IN,Floyd County,000600,595,15,538,8,0,22,0,0,12,407,7,377,6,0,15,0,0,2,204.8,95.5,195.6,102.9,205.7,94.6,210.3,81.7,193.8,97.3,202,89.1,204.1,93.7,197.9,93.2,NA,NA
18045000010,IN,Fountain County,000010,1112,33,1028,0,5,1,0,2,43,844,23,787,0,3,0,0,2,29,434,78,397,115,364,147,460,58,328,85,353,68,413.8,99.5,340.5,76.5,NA,NA
18045000020,IN,Fountain County,000020,564,26,511,0,7,0,0,0,20,455,21,416,0,7,0,0,0,11,203.8,46.9,169.3,80.5,168.1,89.7,205.2,62.1,127.4,57.9,141.8,46.7,186.6,69.8,134.6,52.3,NA,NA
18045000030,IN,Fountain County,000030,606,11,577,0,0,7,0,0,11,446,6,427,0,0,7,0,0,6,212.2,45,188.7,73.3,179.9,86,216.1,52.8,136.9,46.9,153.5,31.3,199.2,64.3,145.2,39.1,NA,NA
18045000040,IN,Fountain County,000040,588,3,569,0,1,0,0,0,15,470,1,456,0,1,0,0,0,12,258,48,234,62,224,84,264,53,199,43,211,40,245,61.8,205,41.5,NA,NA
18045000050,IN,Fountain County,000050,361,3,346,0,0,2,0,0,10,295,3,284,0,0,2,0,0,6,119.3,41.4,110.9,49.8,109.9,54.5,132.5,34.8,94,43.2,109.9,32.9,118.2,45.1,102,38,NA,NA
18045000060,IN,Fountain County,000060,1671,52,1512,14,7,2,3,2,79,1301,30,1194,6,7,2,0,2,60,359.8,144,322.4,187.4,317.3,204.6,404.4,127.7,214.6,137.1,234.3,119.6,351,165.9,224.4,128.3,NA,NA
18045000070,IN,Fountain County,000070,1345,30,1254,9,0,2,0,0,50,1062,22,1001,7,0,2,0,0,30,415.9,167.6,366.7,211.8,358.7,229.8,431.1,153.5,276.5,151.7,302.7,137.5,393.1,190.7,289.6,144.6,NA,NA
18045000080,IN,Fountain County,000080,1385,27,1296,3,3,2,1,1,52,1129,21,1064,3,3,1,0,1,36,482,98,425,138,392,184,488,95,395,88,399,81,446.8,128.8,397,84.5,NA,NA
18045000090,IN,Fountain County,000090,428,7,411,0,0,0,0,1,9,347,3,338,0,0,0,0,1,5,196,35,164,60,165,66,193,38,131,46,154,31,179.5,49.8,142.5,38.5,NA,NA
18045000100,IN,Fountain County,000100,414,5,372,0,3,2,0,0,32,295,4,261,0,3,2,0,0,25,171,21,160,37,144,49,173,29,122,28,134,16,162,34,128,22,NA,NA
18045000110,IN,Fountain County,000110,662,8,632,1,1,1,0,1,18,536,8,513,1,1,1,0,1,11,255.2,48,221.8,74.4,222.6,84.6,260.2,44.1,177,34,196.2,24.8,239.9,62.8,186.6,29.4,NA,NA
18045000120,IN,Fountain County,000120,1067,13,1009,4,2,0,0,0,39,812,8,773,3,2,0,0,0,26,410.9,88.5,370.9,130.1,357.6,144.5,411.7,91.6,320.8,88.7,336,78.1,387.8,113.7,328.4,83.4,NA,NA
18045000130,IN,Fountain County,000130,1338,38,1237,5,2,18,1,4,33,1039,25,972,1,1,14,0,3,23,433.9,162.7,379.5,223.2,351.4,257.2,447.9,170.7,284.1,149.8,295.3,136.7,403.2,203.4,289.7,143.2,NA,NA
18045000140,IN,Fountain County,000140,1330,21,1265,11,1,0,0,0,32,1058,9,1026,4,1,0,0,0,18,477.7,178.9,405.8,225,411.3,247.4,494.6,164.1,358.4,197.8,388.8,175.6,447.4,203.8,373.6,186.7,NA,NA
18045000150,IN,Fountain County,000150,821,8,797,0,0,1,0,1,14,624,5,609,0,0,1,0,1,8,298.5,53.5,273.1,77.9,236.5,119.2,304.1,55.4,244,62,258.1,48.8,278,76.5,251.1,55.4,NA,NA
18045000160,IN,Fountain County,000160,858,84,730,3,3,0,1,7,30,645,56,553,3,1,0,1,6,25,229.1,61.4,184.5,97,192.2,98.6,229.5,68.6,151.7,65,161.6,62.1,208.8,81.4,156.6,63.5,NA,NA
18045000170,IN,Fountain County,000170,1240,39,1145,3,2,5,0,4,42,985,21,926,3,1,5,0,2,27,383.4,107.1,320.4,144.1,316.3,168.2,374.4,109.1,268.3,112.1,294.4,88.1,348.6,132.1,281.4,100.1,NA,NA
18045000180,IN,Fountain County,000180,689,4,658,3,1,0,0,0,23,564,2,539,3,1,0,0,0,19,327.6,53.7,293.2,88.1,286.2,93.1,330.5,63.9,235.9,62.8,261.9,45.8,309.4,74.7,248.9,54.3,NA,NA
18047000010,IN,Franklin County,000010,1934,51,1731,9,2,58,0,7,76,1403,33,1272,5,2,46,0,7,38,623.8,205.3,619.8,228.8,593.4,261,661.9,183.8,479,202.4,501.5,172.1,624.7,219.7,490.2,187.2,NA,NA
18047000020,IN,Franklin County,000020,355,4,328,0,0,0,0,0,23,265,1,250,0,0,0,0,0,14,120,41,106,54,116,47,132,27,103,34,105,31,118.5,42.2,104,32.5,NA,NA
18047000030,IN,Franklin County,000030,1012,4,993,0,1,0,0,1,13,804,3,791,0,1,0,0,0,9,429,92,383,141,389,129,422,94,301,93,306,96,405.8,114,303.5,94.5,NA,NA
18047000040,IN,Franklin County,000040,888,13,838,0,2,1,0,0,34,650,6,616,0,2,1,0,0,25,259,72,232,97,213,107,247,74,162,75,166,69,237.8,87.5,164,72,NA,NA
18047000050,IN,Franklin County,000050,1154,9,1113,3,0,3,0,1,25,892,3,861,2,0,3,0,0,23,481.5,104,429,150.6,418.1,159.5,461.7,100.1,356.7,104,359.7,92.1,447.6,128.6,358.2,98,NA,NA
18047000060,IN,Franklin County,000060,1091,14,1038,0,0,4,0,1,34,843,10,805,0,0,4,0,0,24,397.7,93.8,329.6,136.2,332.6,129.3,357.3,100.7,257.6,90.8,257.6,82.9,354.3,115,257.6,86.8,NA,NA
18047000070,IN,Franklin County,000070,1231,11,1182,0,1,3,0,1,33,977,10,936,0,1,3,0,0,27,499.5,103.9,457,140.2,447.2,142.3,486.1,115.7,340.3,103.2,361.8,93.8,472.4,125.5,351,98.5,NA,NA
18047000080,IN,Franklin County,000080,1364,9,1322,0,4,7,0,4,18,1049,5,1019,0,4,7,0,1,13,487.6,132.1,435.8,173.6,412.8,189.3,465.4,117.3,371.2,112.7,376.7,97.9,450.4,153.1,374,105.3,NA,NA
18047000090,IN,Franklin County,000090,1297,14,1255,0,0,0,0,4,24,988,13,963,0,0,0,0,0,12,510,113,480,149,462,161,504,111,375,103,376,102,489,133.5,375.5,102.5,NA,NA
18047000100,IN,Franklin County,000100,473,6,444,1,0,0,0,0,22,365,4,343,1,0,0,0,0,17,205.5,37,180,53.4,181.9,48.5,200.3,39.9,143.3,33,144.4,30.9,191.9,44.7,143.9,32,NA,NA
18047000110,IN,Franklin County,000110,689,4,674,0,0,0,0,1,10,528,3,516,0,0,0,0,0,9,261.8,63.2,227.3,94.8,238.1,83,253.9,59.3,194.6,57.3,194.6,55.3,245.3,75.1,194.6,56.3,NA,NA
18047000120,IN,Franklin County,000120,739,2,722,2,0,2,0,0,11,566,2,556,0,0,0,0,0,8,320.4,56.1,290.3,79.1,271.3,88.1,306.4,59.1,247.2,51.1,241.2,52.1,297.1,70.6,244.2,51.6,NA,NA
18047000130,IN,Franklin County,000130,1400,9,1350,2,5,0,1,2,31,1050,2,1018,0,5,0,1,0,24,470,53,409,105,410,104,461,64,345,60,348,54,437.5,81.5,346.5,57,NA,NA
18047000140,IN,Franklin County,000140,943,6,899,0,5,1,0,0,32,728,6,690,0,5,0,0,0,27,381,45,355,67,355,70,378,48,272,44,276,41,367.2,57.5,274,42.5,NA,NA
18047000150,IN,Franklin County,000150,647,2,639,0,1,0,0,0,5,528,0,524,0,1,0,0,0,3,201.2,170.6,198.1,167.8,207,164.9,228.2,134.7,131.8,144.6,137.8,137.6,208.6,159.5,134.8,141.1,NA,NA
18047000160,IN,Franklin County,000160,1040,7,986,0,0,2,0,0,45,784,1,751,0,0,0,0,0,32,307,50,272,80,271,79,299,58,180,41,183,38,287.2,66.8,181.5,39.5,NA,NA
18047000170,IN,Franklin County,000170,801,5,775,0,0,2,0,0,19,602,3,591,0,0,2,0,0,6,374.8,103.1,358.1,143.2,347.9,147.9,381.1,110.1,300.3,105.7,305,96.6,365.5,126.1,302.6,101.2,NA,NA
18047000180,IN,Franklin County,000180,932,17,886,0,1,6,0,0,22,664,9,639,0,1,0,0,0,15,368.3,88,349,109.2,328.7,139.2,382.8,73.5,263.9,77.3,270.7,63.8,357.2,102.5,267.3,70.6,NA,NA
18047000190,IN,Franklin County,000190,509,5,485,2,1,0,0,1,15,394,1,381,2,1,0,0,0,9,190,39,167,54,155,64,181,37,140,38,141,33,173.2,48.5,140.5,35.5,NA,NA
18047000200,IN,Franklin County,000200,460,5,446,0,0,1,0,0,8,364,4,355,0,0,0,0,0,5,172,25,156,42,145,46,159,32,133,34,130,31,158,36.2,131.5,32.5,NA,NA
18047000210,IN,Franklin County,000210,1120,7,1063,1,2,1,0,6,40,826,3,785,1,2,0,0,6,29,396,94,346,140,359,122,389,90,291,92,289,84,372.5,111.5,290,88,NA,NA
18047000220,IN,Franklin County,000220,1496,7,1453,3,0,0,0,1,32,1172,2,1144,3,0,0,0,1,22,650,96.1,622.2,116.9,624.1,109,656.8,87.2,468.8,91.2,478.7,80.3,638.3,102.3,473.8,85.8,NA,NA
18047000230,IN,Franklin County,000230,1210,8,1168,0,0,0,0,2,32,980,3,951,0,0,0,0,2,24,563,91.9,523.8,102.1,516.9,106,550.2,86.8,447.2,81.8,451.3,69.7,538.5,96.7,449.2,75.8,NA,NA
18049000010,IN,Fulton County,000010,1346,40,1194,23,5,4,0,1,79,1006,20,915,19,5,2,0,0,45,309,164,265,205,261,225,335,165,203,170,235,136,292.5,189.8,219,153,NA,NA
18049000020,IN,Fulton County,000020,770,32,698,3,4,0,0,3,30,553,17,511,2,3,0,0,3,17,241.1,49.5,214,66.9,216.9,80.5,254.6,46.6,161.7,70.7,188.8,49.4,231.7,60.9,175.2,60,NA,NA
18049000030,IN,Fulton County,000030,1177,84,1059,3,3,0,0,1,27,856,54,779,0,1,0,0,1,21,336.8,77,280.9,122.9,283.9,126.9,325.8,83,239.9,104.9,262.9,82,306.9,102.4,251.4,93.4,NA,NA
18049000040,IN,Fulton County,000040,1125,387,712,3,0,3,0,0,20,782,244,522,0,0,3,0,0,13,219.1,85.6,200.2,105.2,196.3,126.6,229.5,97.5,143.4,78.3,170.3,51.6,211.3,103.7,156.9,65,NA,NA
18049000050,IN,Fulton County,000050,1540,18,1468,5,7,3,0,2,37,1233,14,1178,2,6,3,0,2,28,536,155,458,219,450,247,533,166,391,200,458,135,494.2,196.8,424.5,167.5,NA,NA
18049000060,IN,Fulton County,000060,1390,44,1295,5,7,2,0,2,35,1009,20,962,3,4,2,0,1,17,407,92,371,124,357,144,407,98,287,129,327,92,385.5,114.5,307,110.5,NA,NA
18049000070,IN,Fulton County,000070,1127,13,1077,3,3,4,0,1,26,822,9,791,2,3,2,0,0,15,439.1,84.9,344.6,158.5,356.7,164.8,437.5,102.3,275.8,153,332.9,100.9,394.5,127.6,304.4,127,NA,NA
18049000080,IN,Fulton County,000080,1453,80,1283,9,8,13,0,1,59,1089,39,982,9,8,10,0,1,40,277.4,117.4,220.9,160,230,165.8,287.1,121.4,146.4,107.7,188.7,87,253.8,141.2,167.6,97.3,NA,NA
18049000090,IN,Fulton County,000090,1028,63,888,10,3,8,0,1,55,782,35,700,6,3,8,0,0,30,237.9,115,200,159,228.9,140,259,115,172,144,203,110,231.4,132.2,187.5,127,NA,NA
18049000100,IN,Fulton County,000100,1643,112,1455,19,4,2,0,5,46,1247,65,1125,19,4,2,0,4,28,328.1,109.4,273.4,167,283.3,175,347,116.3,215.7,135.2,246.6,95.4,308,141.9,231.1,115.3,NA,NA
18049000110,IN,Fulton County,000110,1022,30,933,9,2,10,0,6,32,832,14,780,4,2,9,0,4,19,347,131,293,182,291,195,360,123,257,176,319,104,322.8,157.8,288,140,NA,NA
18049000120,IN,Fulton County,000120,1124,22,1057,1,2,12,0,0,30,976,16,927,0,2,12,0,0,19,499,192.3,447.7,242.2,443.2,270,533.6,177.4,380.7,264.8,460,168.4,480.9,220.5,420.4,216.6,NA,NA
18049000130,IN,Fulton County,000130,1181,36,1077,12,1,1,0,7,47,856,18,798,7,1,1,0,7,24,306,98.7,259.6,137,250.7,160.1,308.1,110.7,204.3,116.8,225.5,93.6,281.1,126.6,214.9,105.2,NA,NA
18049000140,IN,Fulton County,000140,1200,40,1134,3,3,1,0,0,19,924,27,880,3,3,1,0,0,10,415.6,139.4,327.4,216.8,345.8,210.2,405.4,144.2,284.8,203.5,340.3,142.6,373.6,177.7,312.6,173.1,NA,NA
18049000150,IN,Fulton County,000150,1550,40,1447,4,9,9,0,4,37,1216,26,1146,3,9,8,0,0,24,473.9,156.1,384.4,246.5,406.3,239.2,498.5,149.7,333.2,220,398.1,156.1,440.8,197.9,365.6,188.1,NA,NA
18049000160,IN,Fulton County,000160,1259,22,1164,27,3,2,0,5,36,982,12,913,22,3,1,0,4,27,403,131,344,180,344,200,398,136,295,169,335,120,372.2,161.8,315,144.5,NA,NA
18049000170,IN,Fulton County,000170,545,5,511,2,0,2,0,4,21,417,3,395,0,0,1,0,2,16,234,62,192,101,197,107,231,70,163,96,193,68,213.5,85,178,82,NA,NA
18051000010,IN,Gibson County,000010,775,5,748,3,1,0,0,4,14,605,4,585,3,1,0,0,4,8,287.8,95,234.4,145.4,225.5,170.1,283.9,100.9,215.6,118.7,214.6,107.8,257.9,127.8,215.1,113.2,NA,NA
18051000020,IN,Gibson County,000020,712,12,674,0,3,3,0,1,19,553,7,530,0,1,3,0,1,11,255.6,88.8,217.6,127.8,212.5,135,255.6,87.9,190.7,93,194.7,76.1,235.3,109.9,192.7,84.6,NA,NA
18051000030,IN,Gibson County,000030,1317,13,1229,9,4,11,0,1,50,996,8,935,4,3,8,0,1,37,523.1,146.8,411.3,261.6,411.3,277.5,497.2,178.7,380.4,174.7,390.4,160.7,460.7,216.2,385.4,167.7,NA,NA
18051000040,IN,Gibson County,000040,1111,21,1025,9,3,2,0,3,48,830,10,780,7,3,2,0,1,27,325.9,128.1,250.4,190.4,228.4,222.7,304.6,145.3,203.3,131.4,204.4,128.2,277.3,171.6,203.9,129.8,NA,NA
18051000050,IN,Gibson County,000050,1168,37,1033,40,5,5,1,15,32,957,33,841,35,5,5,1,14,23,253.4,110.6,196.3,156.6,204.3,159.8,251.2,118.7,153.2,125.8,175.3,104.7,226.3,136.4,164.2,115.2,NA,NA
18051000060,IN,Gibson County,000060,1260,11,1226,2,0,1,0,1,19,1024,8,1001,2,0,1,0,0,12,464.1,164,344.7,271.8,344.7,294.1,441.8,181.5,335,192.2,347.6,175.7,398.8,227.9,341.3,183.9,NA,NA
18051000070,IN,Gibson County,000070,1638,21,1590,1,2,2,0,0,22,1278,17,1245,0,2,2,0,0,12,673,188.7,576.5,285.4,581.2,310.7,655,210.7,500.6,218.9,506.8,201.7,621.4,248.9,503.7,210.3,NA,NA
18051000080,IN,Gibson County,000080,1383,15,1341,3,5,0,0,2,17,981,10,952,2,4,0,0,2,11,562.4,139.6,513.8,192.1,501,214.8,563.4,137.6,457.4,149.5,472.3,134.7,535.1,171,464.9,142.1,NA,NA
18051000090,IN,Gibson County,000090,1446,20,1384,10,0,4,0,0,28,1056,7,1025,6,0,2,0,0,16,614.2,153.9,563.8,229.3,538.8,250.3,601.2,164.9,450.6,173.9,454.7,166.7,579.5,199.6,452.6,170.3,NA,NA
18051000100,IN,Gibson County,000100,1179,19,1102,8,0,3,0,4,43,867,12,820,7,0,1,0,2,25,485.9,109.9,389.1,186.8,428,174.1,484,115.2,371.3,121,379.4,114.9,446.8,146.5,375.4,118,NA,NA
18051000110,IN,Gibson County,000110,1503,35,1377,15,1,14,0,2,59,1088,20,1011,12,0,10,0,0,35,571,142,489,215,481,242,539,174,402,157,409,151,520,193.2,405.5,154,NA,NA
18051000120,IN,Gibson County,000120,1338,42,1205,16,2,5,0,1,67,1007,26,930,8,0,5,0,0,38,365.8,122.9,309.3,180.4,315.3,197.2,377.7,137.8,245.9,133.8,256.8,125.9,342,159.6,251.4,129.9,NA,NA
18051000130,IN,Gibson County,000130,1048,14,948,30,0,13,0,12,31,835,9,759,23,0,10,0,12,22,344,139,297,185,294,207,345,146,289,141,281,132,320,169.2,285,136.5,NA,NA
18051000140,IN,Gibson County,000140,485,17,399,18,0,17,0,0,34,381,13,322,15,0,13,0,0,18,103,53,88,70,88,71,107,56,64,47,66,42,96.5,62.5,65,44.5,NA,NA
18051000150,IN,Gibson County,000150,1694,73,1404,74,2,30,0,20,91,1271,47,1080,64,2,28,0,7,43,328,172,269,219,282,223,338,176,203,140,212,126,304.2,197.5,207.5,133,NA,NA
18051000160,IN,Gibson County,000160,780,36,640,47,2,0,0,6,49,590,26,500,26,2,0,0,6,30,197.2,63.2,153.9,97.5,157.9,103.7,191.1,72.5,120.8,70,124.8,66.7,175,84.2,122.8,68.3,NA,NA
18051000170,IN,Gibson County,000170,662,29,576,18,2,1,0,3,33,466,12,421,10,2,1,0,2,18,141,61,102,101,117,95,144,67,84,63,95,59,126,81,89.5,61,NA,NA
18051000180,IN,Gibson County,000180,423,3,387,9,0,1,0,0,23,335,3,317,3,0,1,0,0,11,92,52,82,57,81,65,88,54,93,43,93,42,85.8,57,93,42.5,NA,NA
18051000190,IN,Gibson County,000190,1271,16,1065,93,1,18,6,2,70,1005,12,859,70,1,15,6,1,41,375.9,188.9,321.3,244.6,322.9,266.4,385.6,190.5,248.9,172.9,263.1,159.2,351.4,222.6,256,166.1,NA,NA
18051000200,IN,Gibson County,000200,602,16,491,61,0,2,0,1,31,447,13,361,49,0,2,0,1,21,101,72,73,96,83,100,105,82,62,69,65,59,90.5,87.5,63.5,64,NA,NA
18051000210,IN,Gibson County,000210,837,7,789,13,1,2,0,0,25,628,4,607,5,1,2,0,0,9,330.7,99.8,272.7,160.6,272.7,171,324,115.9,268,93.1,267,79.8,300,136.8,267.5,86.4,NA,NA
18051000220,IN,Gibson County,000220,734,14,672,10,3,5,0,1,29,579,10,543,7,2,0,0,1,16,267.1,97.3,223.4,146.9,223.4,152.9,276,93.3,191.6,117.2,201.6,101.3,247.5,122.6,196.6,109.2,NA,NA
18051000230,IN,Gibson County,000230,691,15,607,38,5,9,0,0,17,529,11,465,33,4,6,0,0,10,232.3,113.2,184.6,168.8,177.7,181.7,228.3,123.1,159.8,111.2,163.8,105.2,205.7,146.7,161.8,108.2,NA,NA
18051000240,IN,Gibson County,000240,964,10,911,14,2,9,0,2,16,764,7,719,13,1,8,0,2,14,404.6,109.8,354.6,160.5,335.5,190.5,403.4,115.7,338.9,123.5,357.1,103.3,374.5,144.1,348,113.4,NA,NA
