GEOID20,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,uss_16_dem_ben,uss_16_rep_gle,gov_18_dem_pol,gov_18_rep_sta,atg_18_dem_wei,atg_18_rep_bra,sos_18_dem_gri,sos_18_rep_wil,pre_20_dem_bid,pre_20_rep_tru,uss_20_dem_hic,uss_20_rep_gar,arv_16,adv_16,arv_18,adv_18,arv_20,adv_20,nrv,ndv
08075075010,CO,Logan County,075010,1234,113,1083,1,1,5,2,5,24,945,69,850,0,1,3,2,4,16,86.3,634.6,145.5,581.4,102.3,582.4,103.3,579.4,100.3,570.4,98.3,729.7,100.3,728.7,608,115.9,577.4,102,729.2,99.3,629.5,105.2
08075075011,CO,Logan County,075011,775,79,665,2,0,6,0,3,20,614,58,531,0,0,6,0,3,16,49,395.6,86.9,359.6,59.9,372.6,63.9,356.6,65.9,366.6,74.9,442.5,67.9,448.5,377.6,67.9,365.3,63.3,445.5,71.4,391.7,66.9
08075075012,CO,Logan County,075012,526,32,473,2,5,2,0,2,10,397,15,367,0,4,2,0,2,7,40,252,69,238,36,242,33,242,37,237,44,285,40,286,245,54.5,240.3,35.3,285.5,42,254.6,42.7
08075075013,CO,Logan County,075013,851,100,728,1,1,0,0,3,18,670,69,586,0,0,0,0,3,12,57,443,138,363,70,394,65,396,74,380,77,478,71,489,403,97.5,390,69.7,483.6,74,420.5,78.9
08075075014,CO,Logan County,075014,529,71,443,0,1,2,0,2,10,408,38,358,0,1,2,0,2,7,30,265,66,237,38,223,40,219,38,215,31,318,32,314,251,48,219,38.7,316,31.5,255.9,39.3
08075075015,CO,Logan County,075015,723,45,649,2,9,0,0,3,15,546,29,498,2,4,0,0,3,10,72,317,117,274,88,278,82,275,92,268,88,353,84,360,295.5,94.5,273.6,87.3,356.5,86,303.5,89
08075075016,CO,Logan County,075016,358,24,317,1,3,1,0,2,10,248,12,227,1,0,0,0,0,8,25,178,44,159,20,173,25,166,25,163,22,197,20,202,168.5,34.5,167.3,23.3,199.5,21,176.9,25.9
08077077001,CO,Mesa County,077001,2540,171,2206,2,18,11,0,6,126,1911,119,1676,1,14,8,0,6,87,169.6,1161.3,217.4,1103.6,204.6,929.9,163.4,968.6,184.8,931.4,252.1,1367.5,243.7,1343.2,1132.5,193.5,943.3,184.3,1355.3,247.9,1115.1,205.1
08077077002,CO,Mesa County,077002,2334,228,1911,14,26,18,2,12,123,1795,137,1522,11,17,14,2,10,82,257,1069,327,1024,324,879,262,924,269,918,378,1198,355,1211,1046.5,292,907,285,1204.5,366.5,1031.9,310.3
08077077003,CO,Mesa County,077003,2103,178,1809,11,3,12,4,9,77,1556,89,1392,8,1,12,0,7,47,329,877,411,841,378,740,343,773,320,785,448,917,401,945,859,370,766,347,931,424.5,839.7,375.7
08077077004,CO,Mesa County,077004,3279,443,2585,15,16,9,7,12,192,2459,301,1985,10,14,8,3,11,127,440.6,1129.9,471.9,1098,511,883.8,442.6,922,465.7,907.9,682.8,1211.4,664.6,1197.4,1113.9,456.2,904.6,473.1,1204.4,673.7,1050.1,525.6
08077077005,CO,Mesa County,077005,2221,196,1881,22,6,13,4,16,83,1728,140,1499,7,5,11,3,11,52,271.6,802.8,316.4,790.9,353.2,734.2,307.4,767,306.4,760,456.6,964,414.8,980.9,796.9,294,753.8,322.3,972.4,435.7,828.6,346.6
08077077006,CO,Mesa County,077006,3247,353,2699,7,9,12,6,3,158,2324,217,1990,6,5,8,6,2,90,382.4,1153.1,418.1,1168,434,990.2,380.4,1022,393.3,1015.1,559.2,1372.6,527.4,1378.6,1160.6,400.3,1009.1,402.6,1375.6,543.3,1157.1,442.1
08077077007,CO,Mesa County,077007,2766,404,2150,15,23,33,4,12,125,2119,279,1697,9,19,23,3,9,80,354,952.9,401.6,916,409.2,749.6,342.9,789.9,362,777.9,508.3,1144.4,481.6,1128.4,934.4,377.9,772.5,371.4,1136.4,495,922.7,408.5
08077077008,CO,Mesa County,077008,1166,65,1026,3,3,16,0,1,52,896,39,799,1,3,11,0,1,42,128.7,281.8,128.7,300.6,133.1,273.9,128,267.5,125.7,271.2,189.9,310.3,174.7,330.7,291.2,128.7,270.9,128.9,320.5,182.3,290.9,144.1
08077077009,CO,Mesa County,077009,1242,56,1104,5,5,4,0,8,60,1024,44,917,4,5,4,0,8,42,256.3,543.5,273.2,532.4,261.2,491,234,506.6,248.6,495.1,323,617.4,309.4,614.2,538,264.8,497.6,247.9,615.8,316.2,542.9,272.2
08077077010,CO,Mesa County,077010,1387,157,1131,2,4,11,1,17,64,1162,115,970,0,1,11,1,11,53,195.1,538.2,210.4,525.6,222.8,438.6,180.3,471.3,190.1,463.1,259,588.7,239.9,575.6,531.9,202.8,457.7,197.7,582.2,249.5,514.4,213.9
08077077011,CO,Mesa County,077011,281,14,244,2,1,2,0,5,13,247,10,217,0,1,2,0,5,12,26.2,125.2,27.2,129.1,32,110.7,31.1,108.7,29.1,110.7,42.7,131.1,40.8,128.2,127.2,26.7,110,30.7,129.6,41.8,120.5,32.7
08077077012,CO,Mesa County,077012,1861,126,1612,5,13,12,0,6,87,1542,90,1350,5,13,10,0,6,68,195.3,856.4,229.6,836.2,205.4,766.5,199.9,754.7,200.2,748.5,274.4,1036.6,253.2,1014.5,846.3,212.4,756.6,201.8,1025.5,263.8,859,222.6
08077077013,CO,Mesa County,077013,3156,518,2433,22,24,13,2,16,128,2412,324,1930,16,21,12,2,16,91,267.9,677.9,302.2,650.8,264.4,498.1,239.1,507.5,251.5,501.9,401.5,732,377.1,731.2,664.3,285,502.5,251.7,731.6,389.3,614.2,300.5
08077077014,CO,Mesa County,077014,1842,190,1549,5,5,17,0,12,64,1538,151,1299,4,5,17,0,9,53,230.4,790.5,270.8,755.8,244.6,649.6,210.1,677.9,212.9,663.9,302.6,868.6,290.7,858.4,773.1,250.6,663.8,222.5,863.5,296.7,752.1,251.7
08077077015,CO,Mesa County,077015,1409,191,1122,5,11,8,0,12,60,1177,154,943,3,8,5,0,10,54,229.3,555.2,269.8,530.2,255,485.7,244.5,482.5,231,499.6,299,606.3,278,626.4,542.7,249.5,489.3,243.5,616.4,288.5,540.8,258.1
08077077016,CO,Mesa County,077016,1148,41,1044,3,7,3,0,13,37,961,33,888,2,7,3,0,7,21,203.3,595,216.6,592.3,213.1,534.2,186.9,541.8,197.9,540.1,266.5,696.2,261.1,692.8,593.6,209.9,538.7,199.3,694.5,263.8,598.9,220.8
08077077017,CO,Mesa County,077017,1552,210,1201,3,9,21,2,13,93,1286,147,1020,2,9,18,2,13,75,309.4,465.2,324.2,448.2,319,341.2,288.9,373.7,306.2,351.3,388.6,443.6,393.2,441.3,456.7,316.8,355.4,304.7,442.4,390.9,409.2,332.8
08077077018,CO,Mesa County,077018,1038,62,932,2,3,2,0,6,31,816,48,745,1,3,0,0,3,16,77,466.9,110,442.9,99,407.9,81,418.9,84,416.9,118,533.9,106,533.9,454.9,93.5,414.6,88,533.9,112,460.2,96.4
08077077019,CO,Mesa County,077019,928,102,743,9,8,10,0,3,53,720,62,595,9,8,8,0,3,35,66,370.9,86.3,357.3,87.2,279,78.1,285.2,69.8,290.6,90.2,386.2,85.5,387.1,364.1,76.2,284.9,78.4,386.6,87.8,336.6,80.5
08077077020,CO,Mesa County,077020,2627,186,2311,7,14,10,2,13,84,2188,116,1964,7,14,8,2,13,64,393.1,1129.9,459.4,1074.9,456.8,888.8,409.4,920.9,417.1,898.2,610.6,1146.1,562,1151.5,1102.4,426.3,902.7,427.8,1148.8,586.3,1030,472.6
08077077021,CO,Mesa County,077021,3705,665,2761,22,31,22,3,17,184,2779,415,2150,15,29,21,3,12,134,377.9,1193.6,451.6,1111.3,407,912,359.7,949.2,365.4,936.1,558.4,1376.6,523.4,1362.4,1152.5,414.8,932.4,377.4,1369.5,540.9,1120.2,434.8
08077077022,CO,Mesa County,077022,4029,813,2942,25,29,29,2,12,177,3113,539,2368,18,22,29,1,7,129,383.4,1262.7,463.8,1171.6,408.9,891.6,358.8,947.7,371.9,912.5,600.7,1400.1,544,1367.8,1217.1,423.6,917.3,379.9,1383.9,572.4,1136.3,447.4
08077077023,CO,Mesa County,077023,4365,1190,2872,36,48,13,3,21,182,3199,755,2224,27,37,13,1,11,131,354.4,983,402.6,920,389.5,683.5,349.3,718.5,344.4,710.4,598.7,1126.3,538,1125.2,951.5,378.5,704.1,361.1,1125.8,568.4,895.3,425.3
08077077024,CO,Mesa County,077024,5101,1344,3429,49,39,11,2,22,205,3682,833,2613,41,31,11,2,13,138,387.6,1098.3,425.2,1019.4,427.1,729.4,409.2,748.3,420.1,730.5,627.3,1270.9,573,1242.2,1058.9,406.4,736.1,418.8,1256.6,600.1,977,467.1
08077077025,CO,Mesa County,077025,2887,434,2228,23,20,15,4,10,153,2315,287,1876,16,18,12,4,5,97,384.5,1243.8,427.8,1213,409.6,997.4,359,1036.3,389.5,1004,497.7,1383,456.9,1366.6,1228.4,406.2,1012.6,386,1374.8,477.3,1177.7,417.9
08077077026,CO,Mesa County,077026,4338,1035,2919,28,40,44,10,22,240,3349,677,2383,21,29,38,10,13,178,422.8,1011,485.1,935.3,427.8,763.5,398,784.7,402.8,777.9,625.2,1148.4,563.8,1124.4,973.2,454,775.4,409.5,1136.4,594.5,935,475.1
08077077027,CO,Mesa County,077027,3056,438,2384,11,17,47,2,24,133,2364,255,1946,11,14,31,2,17,88,405.2,1084.9,437.5,1058.2,439.3,872.2,385,907.2,397,904.4,561.8,1264.4,514.9,1260.7,1071.6,421.4,894.6,407.1,1262.6,538.3,1050.3,448.7
08077077028,CO,Mesa County,077028,1943,118,1722,2,4,6,2,9,80,1555,76,1408,2,4,5,2,5,53,325.7,989,341.9,1035.1,346.4,945,305.6,961.9,298.9,961.8,420.9,1105.3,386.3,1132.6,1012,333.8,956.2,317,1118.9,403.6,1018.7,346.5
08077077029,CO,Mesa County,077029,2693,215,2334,4,7,11,1,13,108,1999,129,1767,2,3,7,1,12,78,233.2,1182.3,273.4,1152.2,278.6,1149.9,250.4,1160.1,253.4,1154.1,356.1,1486.9,324.9,1502.9,1167.2,253.3,1154.7,260.8,1494.9,340.5,1255.5,281.4
08077077030,CO,Mesa County,077030,4728,966,3322,27,22,147,4,15,225,3692,623,2742,25,14,119,4,10,155,574.6,1151.2,618.7,1140.8,677.4,1041.5,605.2,1074.1,621.6,1068.8,1022,1505.3,952.4,1542.7,1146,596.7,1061.5,634.7,1524,987.2,1217.8,724.6
08077077031,CO,Mesa County,077031,1830,115,1589,5,0,16,1,6,98,1383,83,1229,3,0,13,1,1,53,324.1,750.3,363.1,753.4,341.1,697.3,289.1,724.3,301.1,714.3,414.2,862.4,376.2,892.4,751.8,343.6,712,310.5,877.4,395.2,770.6,344.2
08077077032,CO,Mesa County,077032,1445,93,1287,5,3,7,0,3,47,1196,67,1091,1,3,7,0,3,24,288.3,624.4,307.8,628.3,314.7,534.5,277.5,567.8,284.4,556,386,634.2,366.4,643,626.4,298,552.8,292.2,638.6,376.2,598.3,317.9
08077077033,CO,Mesa County,077033,2416,140,2091,9,13,38,0,5,120,1960,78,1751,9,13,37,0,5,67,520.6,946,561.7,969.4,585.8,924.7,538.1,932.3,519.3,962.8,745.9,1123.7,681.5,1164.2,957.7,541.1,939.9,547.7,1144,713.7,1003.3,593.3
08077077034,CO,Mesa County,077034,1335,75,1175,3,2,17,2,3,58,996,52,881,0,2,15,2,3,41,232.9,523.6,245.6,542.2,248.6,465.8,209.4,491.3,212.4,481.5,313.2,566.6,300.4,577.4,532.9,239.3,479.5,223.5,572,306.8,521.2,251.8
08077077035,CO,Mesa County,077035,1908,102,1660,4,5,20,1,11,105,1525,70,1350,4,5,13,0,5,78,436.6,755.4,492.2,743.1,479.6,680.2,430.2,711.9,425.4,723.3,638.5,740.7,602.3,780.8,749.2,464.4,705.1,445.1,760.8,620.4,733.6,500.7
08077077036,CO,Mesa County,077036,1182,74,1038,5,4,12,0,7,42,1007,53,902,5,4,7,0,4,32,352.6,465.2,372.3,494.4,402.5,450.5,385.7,466.1,366.1,493.4,468.6,456.8,442.9,483.3,479.8,362.4,470,384.8,470,455.7,472.8,398.7
08077077037,CO,Mesa County,077037,1813,99,1593,7,1,28,0,5,80,1546,71,1378,7,0,24,0,5,61,448.7,599.3,464.7,593.3,524.5,561.3,478.6,596.2,472.6,605.2,653.1,679,621.2,708,596.3,456.7,587.6,491.9,693.5,637.1,620.3,523.3
08077077038,CO,Mesa County,077038,3639,669,2673,38,23,38,4,33,161,3052,509,2332,28,17,31,4,30,101,722.2,943.9,774.4,940.1,746.2,764.3,690.1,797.8,683.9,809.5,943.2,1090.1,913.3,1105.2,942,748.3,790.5,706.8,1097.7,928.2,921.6,781.9
08077077039,CO,Mesa County,077039,3254,445,2556,27,22,31,4,15,154,2810,344,2255,27,20,24,2,12,126,858,530,861,506,927,380,883,397,882,402,1161,597,1110,621,518,859.5,393,897.3,609,1135.5,490.4,954.6
08077077040,CO,Mesa County,077040,2568,282,2063,16,5,70,3,15,114,2081,201,1701,14,5,55,3,12,90,470,899,511,905,485,773,428,825,426,824,670,1031,615,1059,902,490.5,807.3,446.3,1045,642.5,902.3,515
08077077041,CO,Mesa County,077041,2077,184,1732,2,8,34,6,14,97,1603,119,1370,2,8,24,2,13,65,303.7,751.6,327.7,782.4,333.5,714.1,297,732.4,302.8,730.5,432.5,866.9,400.8,897.7,767,315.7,725.7,311.1,882.3,416.6,782.2,342.6
08077077042,CO,Mesa County,077042,2142,218,1805,4,3,16,3,14,79,1801,172,1547,3,3,14,1,9,52,509.1,903.5,576.9,906.3,560.5,834.3,474.4,891.3,458.3,910.5,686.1,982,632.8,1029.1,904.9,543,878.7,497.7,1005.5,659.5,922.4,556.9
08077077043,CO,Mesa County,077043,4336,832,2974,96,77,116,25,81,135,3857,735,2650,88,75,110,25,75,99,745,807,812,811,754,598,688,620,692,648,965,777,900,823,809,778.5,622,711.3,800,932.5,726.3,793.7
08077077044,CO,Mesa County,077044,3411,391,2792,31,20,47,9,13,108,3061,315,2563,18,20,45,8,9,83,603.3,855,670.2,802.2,598.6,699.5,523.2,754.1,536.4,742.8,832.4,984.1,772,975.7,828.6,636.8,732.1,552.7,979.9,802.2,830.5,648
08077077045,CO,Mesa County,077045,4401,735,3236,52,24,69,15,26,244,3755,571,2832,42,18,66,15,19,192,810,745,868,731,871,526,794,579,823,567,1180,898,1103,931,738,839,557.3,829.3,914.5,1141.5,711,921.3
08077077046,CO,Mesa County,077046,3357,390,2734,31,9,34,1,30,128,2867,301,2385,29,9,24,1,25,93,629,922,679,919,666,748,609,786,613,797,944,1030,881,1057,920.5,654,777,629.3,1043.5,912.5,894.1,717.3
08077077047,CO,Mesa County,077047,2497,227,2094,27,7,21,1,13,107,2027,165,1750,14,7,20,1,3,67,443.6,873.1,491.9,883.2,447.3,786.9,403,812.5,397.9,826.9,568.2,905.5,544.4,911.7,878.1,467.8,808.8,416.1,908.6,556.3,857.1,470.9
08077077048,CO,Mesa County,077048,2781,324,2257,9,6,27,5,20,133,2248,208,1896,9,6,23,4,10,92,588.1,1236.2,629.9,1264.7,626.9,1166.8,557,1213,566.3,1196.7,805.5,1455,744.7,1494.3,1250.4,609,1192.2,583.4,1474.7,775.1,1289.5,645.5
08077077049,CO,Mesa County,077049,4037,720,3009,47,33,50,1,14,163,3203,502,2483,33,25,38,1,6,115,496,1029,559,979,568,783,490,847,513,829,785,1186,721,1185,1004,527.5,819.7,523.7,1185.5,753,976.9,590.3
08077077050,CO,Mesa County,077050,2961,534,2181,27,22,48,6,12,131,2256,347,1743,19,15,37,3,8,84,324.6,919.3,384,893.6,411.6,750.1,367.1,784.7,380.9,787.7,571.7,1066.6,540.1,1080.4,906.4,354.3,774.1,386.5,1073.5,555.9,897.5,425.7
08077077051,CO,Mesa County,077051,2604,383,2041,22,11,27,3,5,112,2000,240,1646,15,10,18,1,2,68,364,970.5,405.9,953.8,400.7,795.9,365.4,817.9,371.8,818.5,510.4,1070.9,502.2,1058.7,962.2,384.9,810.8,379.3,1064.8,506.3,926.6,417.2
08077077052,CO,Mesa County,077052,3895,832,2766,33,22,39,6,43,154,2888,507,2171,26,17,29,1,32,105,305.3,1010.7,350.1,963.1,373.1,771.2,324,779.9,336.5,778.8,550.1,1209.5,510.7,1212.1,986.9,327.7,776.6,344.6,1210.8,530.4,960.8,392.8
08077077053,CO,Mesa County,077053,4124,1079,2707,22,18,30,9,17,242,3025,669,2115,16,10,23,8,12,172,407.3,1147.1,467.7,1092.4,459,863.2,416,902.5,420.8,874.4,616.3,1374.8,566.8,1355.2,1119.7,437.5,880,431.9,1365,591.6,1087.1,479.1
08077077054,CO,Mesa County,077054,5834,1519,3791,59,55,61,12,41,296,4451,1033,3046,51,46,48,8,29,190,591,1286.8,634.1,1229.3,611.1,1011.1,550.1,1054.2,571.1,1032,922.3,1673.8,864.5,1645.6,1258,612.5,1032.4,577.4,1659.7,893.4,1276.1,677.7
08077077055,CO,Mesa County,077055,3100,551,2279,23,20,22,0,20,185,2436,372,1865,20,15,22,0,12,130,377.4,870.4,427.6,808,437.7,641.4,387.4,676.1,394.6,676.5,584.1,1036.3,543.8,1003.4,839.2,402.5,664.7,406.6,1019.9,563.9,816,450.4
08077077056,CO,Mesa County,077056,4170,703,3120,18,38,56,0,39,196,3293,438,2603,16,33,45,0,27,131,487,1351,557.8,1281.6,566.5,1120.1,502.1,1176.3,510.9,1162.2,801.1,1669.6,735.7,1661.5,1316.3,522.4,1152.9,526.5,1665.5,768.4,1346.1,594.4
08077077057,CO,Mesa County,077057,3614,453,2900,12,17,57,4,24,147,2820,290,2328,10,12,45,4,20,111,458.5,1320.6,513.3,1307.7,513,1093.2,459,1134.1,462.9,1127.8,667.4,1586.6,647.5,1581.7,1314.2,485.9,1118.4,478.3,1584.1,657.5,1307.4,531.7
08079040001,CO,Mineral County,040001,865,47,775,0,4,3,0,0,36,773,33,706,0,4,3,0,0,27,237,344,301,326,259,319,252,316,266,311,317,427,302,437,335,269,315.3,259,432,309.5,354.3,276.3
08081081001,CO,Moffat County,081001,2099,145,1807,12,10,7,1,16,101,1552,93,1364,6,10,5,0,15,59,114.4,984.6,177.5,908.2,138.4,851.8,142.5,831.9,137.6,842.8,173.4,1039.9,161.3,1014.9,946.4,146,842.2,139.5,1027.4,167.3,924.9,149.3
08081081002,CO,Moffat County,081002,1083,158,822,12,16,7,1,8,59,836,103,660,7,14,3,1,5,43,40,464.5,82.9,405.9,55.6,354.2,61.5,348.3,62.5,350.3,73.2,509.3,62.5,497.6,435.2,61.5,350.9,59.8,503.5,67.8,418.6,62.6
08081081003,CO,Moffat County,081003,1662,140,1440,7,7,4,0,1,63,1283,93,1128,2,6,4,0,1,49,99.3,875.1,174.4,805,120.3,724.9,124.3,727.9,131.3,706.8,157.4,934.2,145.3,929.1,840.1,136.8,719.8,125.3,931.7,151.3,814.7,136
08081081004,CO,Moffat County,081004,58,8,47,0,1,0,0,0,2,48,6,39,0,1,0,0,0,2,9,17.9,8,17.9,7,15.9,6,16.9,7,17.9,7,30.9,8,26.9,17.9,8.5,16.9,6.6,28.9,7.5,20.6,7.4
08081081005,CO,Moffat County,081005,1765,427,1265,5,8,13,0,2,45,1306,269,991,4,8,9,0,1,24,111.9,628.8,171.3,575.1,118.1,496.8,113.2,502.6,133,487.7,147.4,645.3,132.3,642.1,602,141.6,495.7,121.4,643.7,139.9,568.3,132.5
08081081006,CO,Moffat County,081006,308,10,278,0,1,0,0,0,19,250,6,237,0,1,0,0,0,6,15,184.1,42,153.1,14,156.1,15,155.1,20,147.1,16,194.1,16,187.1,168.6,28.5,152.7,16.4,190.6,16,168.1,19.7
08081081007,CO,Moffat County,081007,1483,273,1109,3,13,3,0,14,68,1054,180,804,3,11,3,0,10,43,93.7,513.2,130,465.9,88.7,404.5,81.7,409.5,89.8,402.4,102.9,585.4,106.8,563.3,489.6,111.8,405.4,86.7,574.4,104.9,477.7,99.1
08081081008,CO,Moffat County,081008,363,31,313,2,2,0,0,1,14,306,17,276,2,2,0,0,1,8,42,152,51,134,37,118,42,113,42,107,41,162,42,157,143,46.5,112.7,40.3,159.5,41.5,134.7,42.4
08081081009,CO,Moffat County,081009,1509,328,1053,17,15,8,0,11,77,1122,201,831,15,13,8,0,9,45,116.7,490.9,172.6,444,131.7,368.1,121.7,366.1,130.7,360.2,154.6,511.8,140.7,499.9,467.4,144.7,364.8,128,505.8,147.7,434.4,138.4
08081081010,CO,Moffat County,081010,178,13,145,0,10,0,0,0,10,132,9,107,0,10,0,0,0,6,7.1,97,19.2,83.8,8.1,83.7,5.1,83.7,6.1,84.7,10.2,89.1,7.1,86,90.4,13.1,84.1,6.5,87.6,8.6,86.9,9
08081081011,CO,Moffat County,081011,1344,356,931,7,10,2,0,4,34,984,214,732,7,7,0,0,2,22,81,383,114,345,79,308,74,308,91,291,115,406,110,385,364,97.5,302.3,81.3,395.5,112.5,346.6,94.9
08081081012,CO,Moffat County,081012,757,139,564,4,4,4,0,1,41,597,99,459,3,4,3,0,1,28,65,268,90,233,71,176,69,184,76,181,112,276,103,277,250.5,77.5,180.3,72,276.5,107.5,227.9,83.7
08081081013,CO,Moffat County,081013,683,96,539,8,1,4,0,2,33,523,67,420,8,1,3,0,2,22,79,246,105,215,77,170,66,178,68,181,93,286,85,278,230.5,92,176.3,70.3,282,89,222,81.9
08083083001,CO,Montezuma County,083001,608,42,518,1,11,1,0,0,35,496,30,426,0,10,0,0,0,30,59.1,294.3,74.1,279.3,88.1,321.3,95.1,313.3,97.1,303.3,72.2,358.4,69.2,350.4,286.8,66.6,312.6,93.5,354.4,70.7,317.2,79.3
08083083002,CO,Montezuma County,083002,3062,252,2496,7,136,9,0,20,142,2474,159,2091,2,96,9,0,14,103,679,1020,719,988,750,881,722,873,715,897,985,1159,933,1172,1004,699,883.7,729,1165.5,959,998.6,786.1
08083083003,CO,Montezuma County,083003,2165,160,1827,0,50,9,0,15,104,1809,102,1570,0,39,6,0,15,77,347.5,1042.6,380.8,999.1,382.9,961.5,370.4,937.4,372.2,938.7,449.4,1215.6,422.8,1216.5,1020.8,364.1,945.9,375.2,1216.1,436.1,1044.5,389.4
08083083004,CO,Montezuma County,083004,1513,168,1178,8,63,6,1,3,86,1270,127,1011,8,56,4,1,2,61,231,540,257,511,246,486,236,485,237,480,307,638,301,638,525.5,244,483.7,239.7,638,304,539.7,259.3
08083083005,CO,Montezuma County,083005,2624,468,1761,4,239,19,1,13,119,2100,315,1487,3,188,17,1,12,77,395,594,431,564,444,529,421,527,417,533,563,754,531,730,579,413,529.7,427.3,742,547,604.4,457.4
08083083006,CO,Montezuma County,083006,3207,327,2602,9,70,9,5,14,171,2664,227,2233,9,46,8,4,14,123,797.8,903.8,829,863.2,932.5,801.2,888.4,793.9,901.1,812.8,1222.3,1079.9,1173.8,1100.1,883.5,813.4,802.6,907.3,1090,1198.1,907.8,963.5
08083083007,CO,Montezuma County,083007,2580,294,2086,18,60,11,1,11,99,2117,196,1779,8,47,11,1,7,68,335.1,1002.5,390.3,983.1,395.2,955,373.9,951.1,363.2,961.7,505.6,1226.2,479.4,1223.3,992.8,362.7,955.9,377.4,1224.7,492.5,1043.3,406.1
08083083008,CO,Montezuma County,083008,1476,35,10,2,1399,0,4,3,23,990,30,9,2,928,0,4,3,14,187,39,165,32,112,25,117,29,114,23,329,43,290,48,35.5,176,25.7,114.3,45.5,309.5,34.1,187.7
08083083009,CO,Montezuma County,083009,3435,481,2286,10,463,16,3,13,163,2623,293,1887,8,314,15,0,11,95,342.3,1057.3,396.1,985.9,377.5,849.9,370.7,837.2,356,833.3,500.8,1235.3,475.3,1200.1,1021.6,369.2,840.2,368.1,1217.7,488.1,999.9,402.7
08083083010,CO,Montezuma County,083010,3100,575,1791,10,516,29,3,13,163,2331,368,1487,9,322,27,3,13,102,323.9,594.9,363.9,542.9,363.9,501.9,351.9,497.9,362.9,486.9,495.9,779.8,493.9,764.8,568.9,343.9,495.6,359.6,772.3,494.9,595.6,393.8
08083083011,CO,Montezuma County,083011,2079,307,1480,3,159,19,6,2,103,1590,196,1209,2,101,14,4,0,64,275.2,764.7,298.8,735.5,310.8,621.2,284.6,626.2,293.5,616.3,405.9,816.9,368.6,829.8,750.1,287,621.2,296.3,823.3,387.2,715.8,319.6
08085085001,CO,Montrose County,085001,1854,436,1321,4,20,22,1,1,49,1450,292,1088,3,18,18,0,1,30,222,592,249,564,253,565,239,564,247,562,348,748,332,751,578,235.5,563.7,246.3,749.5,340,620.9,270
08085085002,CO,Montrose County,085002,1397,113,1188,6,2,13,0,1,74,1125,67,990,4,2,8,0,0,54,213,638,235,636,231,615,218,615,212,623,268,729,254,732,637,224,617.7,220.3,730.5,261,655.4,233
08085085003,CO,Montrose County,085003,2766,852,1741,15,21,17,4,11,105,2129,550,1453,11,17,14,3,11,70,387,600.2,429,566.5,423.6,459.4,388.6,483.2,396.1,470.9,528.8,702.4,519.6,706.4,583.4,408,471.2,402.8,704.4,524.2,569.9,439
08085085004,CO,Montrose County,085004,2261,505,1631,1,15,31,2,8,68,1817,357,1372,1,15,22,0,5,45,346,557,366,534,365,410,363,415,361,411,515,608,471,635,545.5,356,412,363,621.5,493,510,398.1
08085085005,CO,Montrose County,085005,995,57,892,1,5,0,0,0,40,818,38,747,0,5,0,0,0,28,56.3,546.5,91.4,498.4,81.3,459.6,69.1,466.7,80.1,447.8,96.7,558,94.8,554.9,522.4,73.8,458,76.8,556.4,95.7,504.5,81.4
08085085006,CO,Montrose County,085006,1340,174,1093,8,6,16,0,0,43,1108,115,939,6,6,15,0,0,27,265.7,511,271.8,534,260.8,461.8,237.7,474.9,251.8,473.9,335.1,537.3,325,555.4,522.5,268.8,470.2,250.1,546.3,330,506.9,278.3
08085085007,CO,Montrose County,085007,1509,466,889,23,9,21,0,24,77,1154,325,709,16,8,18,0,20,58,200,348,213,331,208,265,193,279,200,271,272,409,261,414,339.5,206.5,271.7,200.3,411.5,266.5,331,221
08085085008,CO,Montrose County,085008,572,35,477,1,2,2,0,2,53,468,30,393,1,2,1,0,2,39,26.3,282.6,42.5,256.3,24.4,194.2,21.4,189.3,22.4,191.2,43.5,279.6,42.5,273.6,269.5,34.4,191.5,22.7,276.6,43,238.1,31.8
08085085009,CO,Montrose County,085009,2501,823,1555,6,9,20,2,10,76,1935,551,1284,5,9,14,1,10,61,310.1,623.4,351.2,585.4,329.1,483.3,303.1,514.3,311.1,508.3,451.2,703.5,426.2,706.5,604.4,330.7,502,314.5,705,438.7,589.2,354.6
08085085010,CO,Montrose County,085010,135,7,119,1,1,0,0,0,7,108,4,97,1,1,0,0,0,5,25,88.2,30,71.2,19,66.2,22,67.1,19,67.2,20,87.2,19,85.2,79.7,27.5,66.8,20,86.2,19.5,76.1,22
08085085011,CO,Montrose County,085011,265,49,202,0,0,2,0,4,8,205,33,162,0,0,2,0,2,6,40.2,89.6,41.2,86.6,47.2,92.5,42.2,91.5,46.2,89.5,53.3,93.6,49.3,98.7,88.1,40.7,91.2,45.2,96.1,51.3,91.7,45.7
08085085012,CO,Montrose County,085012,2130,612,1378,12,11,9,0,10,98,1649,427,1125,10,7,8,0,8,64,154.2,687.8,197.6,669.3,182.1,601.2,165.9,612.4,155.9,618.3,210.7,829.9,197.6,831,678.6,175.9,610.6,168,830.4,204.1,692.8,180.6
