GEOID20,state,county,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,uss_18_dem_rin,uss_18_rep_bra,gov_18_dem_mil,gov_18_rep_moo,pre_20_dem_bid,pre_20_rep_tru,uss_20_dem_gid,uss_20_rep_col,arv_16,adv_16,arv_18,adv_18,arv_20,adv_20,nrv,ndv
230299564001082,ME,Washington County,38,1,36,0,1,0,0,0,0,28,0,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564001083,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,1,2,1,3,1,3,3,1,2,0.5,3,1,2.6,0.8
230299564001084,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564001085,ME,Washington County,5,0,5,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564001086,ME,Washington County,7,0,6,0,0,1,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564001087,ME,Washington County,9,0,8,0,0,0,1,0,0,4,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564001088,ME,Washington County,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,5,0,3,2,3,2,5,2,5,5,1,3,1,5,2,4.2,1.4
230299564001089,ME,Washington County,26,1,25,0,0,0,0,0,0,20,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564001090,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,1,5,2,5,3,7,3,7,7,2,5,1.5,7,3,6.2,2.2
230299564001091,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564001092,ME,Washington County,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564001093,ME,Washington County,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564001094,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,2,1,2,1,3,2,1,2,0.5,2.5,1,2.2,0.8
230299564002000,ME,Washington County,64,0,62,0,0,0,0,0,2,46,0,44,0,0,0,0,0,2,4,10,1,6,4,7,5,11,4,11,10,4,6.5,2.5,11,4.5,9,3.6
230299564002001,ME,Washington County,10,1,9,0,0,0,0,0,0,10,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564002002,ME,Washington County,3,1,1,0,1,0,0,0,0,2,1,0,0,1,0,0,0,0,2,4,1,3,2,3,2,5,2,5,4,2,3,1.5,5,2,4,1.8
230299564002003,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564002004,ME,Washington County,10,0,9,0,0,1,0,0,0,8,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564002005,ME,Washington County,58,0,58,0,0,0,0,0,0,58,0,58,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0.5,1,0.2
230299564002006,ME,Washington County,3,0,2,0,1,0,0,0,0,3,0,2,0,1,0,0,0,0,15,37,4,24,14,26,19,41,16,43,37,15,25,9,42,17.5,34.2,13.6
230299564002007,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,2,13,8,14,10,22,8,23,19,8,13.5,5,22.5,9,18.2,7.2
230299564002008,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564002009,ME,Washington County,8,0,7,0,0,0,0,0,1,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564002010,ME,Washington County,45,4,38,0,0,0,0,1,2,28,1,25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564002011,ME,Washington County,23,0,23,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564002012,ME,Washington County,7,6,0,0,0,0,0,0,1,6,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564002013,ME,Washington County,5,0,4,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564002014,ME,Washington County,3,0,2,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564002015,ME,Washington County,17,0,14,0,0,0,0,0,3,15,0,13,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564002016,ME,Washington County,10,0,6,0,0,0,0,2,2,7,0,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564002017,ME,Washington County,14,0,14,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564002018,ME,Washington County,23,0,22,0,0,0,0,0,1,18,0,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564002019,ME,Washington County,86,3,83,0,0,0,0,0,0,70,3,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564002020,ME,Washington County,10,3,5,0,0,0,0,2,0,7,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564002021,ME,Washington County,15,0,11,0,0,0,0,0,4,9,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564002022,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564002023,ME,Washington County,34,4,26,0,0,0,0,0,4,25,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564002024,ME,Washington County,26,1,23,0,0,0,0,0,2,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564002025,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564002026,ME,Washington County,21,1,17,0,0,0,0,0,3,20,0,17,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564002027,ME,Washington County,9,2,4,0,0,0,0,0,3,4,0,4,0,0,0,0,0,0,3,8,1,5,3,5,4,8,3,9,8,3,5,2,8.5,3.5,7,2.8
230299564002028,ME,Washington County,8,0,8,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,3,6,1,4,3,5,3,7,3,8,6,3,4.5,2,7.5,3,6,2.6
230299564002029,ME,Washington County,11,1,9,0,0,0,0,0,1,10,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564002030,ME,Washington County,5,0,4,0,0,0,0,0,1,5,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564002031,ME,Washington County,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,4,10,1,6,4,7,5,11,4,11,10,4,6.5,2.5,11,4.5,9,3.6
230299564002032,ME,Washington County,49,0,49,0,0,0,0,0,0,32,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564002033,ME,Washington County,88,0,88,0,0,0,0,0,0,70,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564002034,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,2,12,7,12,9,19,7,20,17,7,12,4.5,19.5,8,16,6.4
230299564002035,ME,Washington County,85,0,85,0,0,0,0,0,0,75,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564002036,ME,Washington County,6,0,6,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564002037,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564002038,ME,Washington County,11,0,10,0,0,0,0,0,1,10,0,9,0,0,0,0,0,1,15,37,4,24,14,26,19,41,16,43,37,15,25,9,42,17.5,34.2,13.6
230299564002039,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564002040,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564002041,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,1,6,3,6,5,10,4,10,9,3,6,2,10,4.5,8.2,3.2
230299564002042,ME,Washington County,5,0,5,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,9,1,6,3,6,5,10,4,10,9,3,6,2,10,4.5,8.2,3.2
230299564002043,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0.5,1,0.2
230299564002044,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564002045,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564002046,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564002047,ME,Washington County,9,0,9,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564002048,ME,Washington County,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564002049,ME,Washington County,18,0,18,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564002050,ME,Washington County,4,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564002051,ME,Washington County,7,0,7,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564002052,ME,Washington County,11,0,9,0,0,1,0,0,1,10,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564002053,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564002054,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,1,2,2,1,2,2,1,1,0.5,2,1.5,1.6,1
230299564002055,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564002056,ME,Washington County,33,0,32,0,0,0,0,0,1,31,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564002057,ME,Washington County,22,0,21,0,0,0,0,0,1,21,0,21,0,0,0,0,0,0,5,13,2,9,5,9,7,15,5,15,13,5,9,3.5,15,6,12.2,4.8
230299564002058,ME,Washington County,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,11,1,7,4,8,6,12,5,13,11,4,7.5,2.5,12.5,5.5,10.2,4
230299564002059,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,58,7,39,23,42,31,66,25,68,58,23,40.5,15,67,28,54.6,21.8
230299564002060,ME,Washington County,8,0,8,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564002061,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564002062,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564002063,ME,Washington County,42,0,42,0,0,0,0,0,0,36,0,36,0,0,0,0,0,0,3,8,1,6,3,6,4,9,4,10,8,3,6,2,9.5,4,7.8,3
230299564002064,ME,Washington County,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564002065,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564002066,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564002067,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564002068,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564002069,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564002070,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,1,2,2,4,1,4,3,1,2,0.5,4,1.5,3,1
230299564002071,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,1,8,5,8,6,13,5,14,12,5,8,3,13.5,5.5,11,4.4
230299564002072,ME,Washington County,8,0,8,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,3,7,1,5,3,5,4,8,3,8,7,3,5,2,8,3.5,6.6,2.8
230299564002073,ME,Washington County,3,1,1,0,1,0,0,0,0,2,1,0,0,1,0,0,0,0,14,36,4,24,14,25,19,40,15,42,36,14,24.5,9,41,17,33.4,13.2
230299564002074,ME,Washington County,19,0,17,0,0,0,0,1,1,12,0,10,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564003000,ME,Washington County,97,1,96,0,0,0,0,0,0,73,0,73,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,0.8
230299564003001,ME,Washington County,9,2,3,0,0,0,0,3,1,8,2,2,0,0,0,0,3,1,3,5,0,4,3,4,3,6,3,6,5,3,4,1.5,6,3,5,2.4
230299564003002,ME,Washington County,19,0,18,0,0,0,0,0,1,16,0,15,0,0,0,0,0,1,8,15,1,10,8,11,9,17,7,17,15,8,10.5,4.5,17,8,14,6.6
230299564003003,ME,Washington County,18,3,15,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564003004,ME,Washington County,51,0,47,0,0,0,0,0,4,50,0,47,0,0,0,0,0,3,11,21,2,14,11,15,12,23,10,24,21,11,14.5,6.5,23.5,11,19.4,9.2
230299564003005,ME,Washington County,33,0,33,0,0,0,0,0,0,25,0,25,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0.5,0,1,0,0.8,0
230299564003006,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564003007,ME,Washington County,55,0,53,0,0,0,0,0,2,40,0,39,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0.5,0,1,0,0.8,0
230299564003008,ME,Washington County,15,0,15,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564003009,ME,Washington County,40,3,36,0,1,0,0,0,0,26,0,25,0,1,0,0,0,0,1,2,0,1,1,2,1,2,1,2,2,1,1.5,0.5,2,1,1.8,0.8
230299564003010,ME,Washington County,10,0,8,0,2,0,0,0,0,10,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564003011,ME,Washington County,60,0,60,0,0,0,0,0,0,43,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564003012,ME,Washington County,22,0,15,2,0,0,0,0,5,20,0,15,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564003013,ME,Washington County,34,0,28,0,0,0,0,0,6,31,0,26,0,0,0,0,0,5,7,13,1,8,7,9,7,14,6,14,13,7,8.5,4,14,6.5,11.6,5.6
230299564003014,ME,Washington County,13,1,11,0,0,0,0,0,1,11,0,11,0,0,0,0,0,0,27,51,4,34,28,37,30,57,25,59,51,27,35.5,16,58,27.5,47.6,22.8
230299564003015,ME,Washington County,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,20,39,3,26,21,29,23,43,19,45,39,20,27.5,12,44,21,36.4,17.2
230299564003016,ME,Washington County,29,0,25,0,2,0,0,0,2,23,0,21,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564003017,ME,Washington County,21,0,21,0,0,0,0,0,0,21,0,21,0,0,0,0,0,0,2,4,0,3,2,3,2,4,2,5,4,2,3,1,4.5,2,3.8,1.6
230299564003018,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,3,2,3,2,4,2,5,4,2,3,1,4.5,2,3.8,1.6
230299564003019,ME,Washington County,14,3,11,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564003020,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0.5,0,1,0,0.8,0
230299564003021,ME,Washington County,26,3,23,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564003022,ME,Washington County,35,0,34,0,0,0,0,0,1,22,0,22,0,0,0,0,0,0,2,3,0,2,2,2,2,4,2,4,3,2,2,1,4,2,3,1.6
230299564003023,ME,Washington County,13,0,7,0,0,0,0,0,6,13,0,7,0,0,0,0,0,6,1,2,0,1,1,1,1,2,1,2,2,1,1,0.5,2,1,1.6,0.8
230299564003024,ME,Washington County,121,2,119,0,0,0,0,0,0,95,2,93,0,0,0,0,0,0,2,4,0,3,2,3,2,5,2,5,4,2,3,1,5,2,4,1.6
230299564003025,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564003026,ME,Washington County,28,0,24,0,0,0,0,0,4,21,0,20,0,0,0,0,0,1,6,11,1,7,6,8,6,12,5,12,11,6,7.5,3.5,12,5.5,10,4.8
230299564003027,ME,Washington County,12,2,7,1,0,0,0,0,2,9,0,7,0,0,0,0,0,2,1,1,0,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,0.8
230299564003028,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,1,5,4,5,4,8,3,8,7,4,5,2.5,8,3.5,6.6,3.2
230299564003029,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564003030,ME,Washington County,36,1,34,0,0,0,0,0,1,26,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564003031,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,1,1,2,1,2,2,1,1,0.5,2,1,1.6,0.8
230299564003032,ME,Washington County,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,0.8
230299564003033,ME,Washington County,65,0,65,0,0,0,0,0,0,56,0,56,0,0,0,0,0,0,20,39,3,26,21,29,23,43,19,45,39,20,27.5,12,44,21,36.4,17.2
230299564003034,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,1,5,4,5,4,8,4,9,8,4,5,2.5,8.5,4,7,3.4
230299564003035,ME,Washington County,19,0,19,0,0,0,0,0,0,19,0,19,0,0,0,0,0,0,2,3,0,2,2,2,2,4,2,4,3,2,2,1,4,2,3,1.6
230299564003036,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564003037,ME,Washington County,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564003038,ME,Washington County,14,0,13,0,0,0,0,0,1,13,0,13,0,0,0,0,0,0,4,8,1,5,4,6,5,9,4,9,8,4,5.5,2.5,9,4.5,7.4,3.6
230299564003039,ME,Washington County,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,41,3,27,22,30,24,45,20,46,41,21,28.5,12.5,45.5,22,37.8,18
230299564003040,ME,Washington County,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564003041,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0.5,0,1,0,0.8,0
230299564003042,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564003043,ME,Washington County,22,0,20,0,1,0,0,0,1,22,0,20,0,1,0,0,0,1,3,6,0,4,3,4,3,6,3,7,6,3,4,1.5,6.5,3,5.4,2.4
230299564003044,ME,Washington County,11,0,11,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,1,2,0,1,1,1,1,2,1,2,2,1,1,0.5,2,1,1.6,0.8
230299564003045,ME,Washington County,6,0,6,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564003046,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564003047,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,2,2,2,3,1,3,3,1,2,1,3,1.5,2.6,1.2
230299564003048,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564003049,ME,Washington County,77,0,77,0,0,0,0,0,0,74,0,74,0,0,0,0,0,0,1,1,0,1,1,1,1,2,1,2,1,1,1,0.5,2,1,1.4,0.8
230299564003050,ME,Washington County,2,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564003051,ME,Washington County,7,0,7,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564003052,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,1,6,5,7,5,10,5,11,9,5,6.5,3,10.5,5,8.6,4.2
230299564003053,ME,Washington County,61,0,53,0,1,0,0,0,7,51,0,44,0,1,0,0,0,6,1,1,0,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,0.8
230299564003054,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,1,7,6,8,6,12,5,12,11,6,7.5,3.5,12,5.5,10,4.8
230299564003055,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,1,1,2,1,2,2,1,1,0.5,2,1,1.6,0.8
230299564003056,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564003057,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564003058,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,1,9,7,10,8,15,7,16,14,7,9.5,4,15.5,7.5,12.8,6
230299564003059,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,4,3,4,3,6,3,7,6,3,4,1.5,6.5,3,5.4,2.4
230299564003060,ME,Washington County,10,0,8,1,0,0,0,0,1,7,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564003061,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,4,3,4,3,6,3,7,6,3,4,1.5,6.5,3,5.4,2.4
230299564003062,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564003063,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,54,4,36,29,40,32,60,26,62,54,28,38,16.5,61,29,50.4,23.8
230299564003064,ME,Washington County,8,0,8,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564003065,ME,Washington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299564003066,ME,Washington County,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
