GEOID20,state,county,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,uss_16_dem_sch,uss_16_rep_car,uss_18_dem_hir,uss_18_rep_cur,gov_18_dem_ige,gov_18_rep_tup,pre_20_dem_bid,pre_20_rep_tru,arv_16,adv_16,arv_18,adv_18,arv_20,adv_20,nrv,ndv
150030068173006,HI,Honolulu County,196,9,0,0,0,164,6,0,17,155,3,0,0,0,139,4,0,9,51.3,27.7,61.7,18,52.5,21.2,48.6,23,70.3,41,22.9,56.5,22.1,50.5,41,70.3,26.2,56.9
150030068181000,HI,Honolulu County,1695,125,181,38,0,1029,82,2,238,1430,95,171,37,0,875,67,2,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030068191000,HI,Honolulu County,1002,95,122,23,0,453,95,0,214,821,63,105,23,0,392,72,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030068192000,HI,Honolulu County,1644,110,92,36,0,1082,79,0,245,1337,93,87,26,0,910,54,0,167,380.6,205.6,457.7,133.4,389.4,157.5,361.1,170.8,521.6,304.6,169.5,419.1,164.2,375.2,304.6,521.6,194.4,422.1
150030069001000,HI,Honolulu County,64,6,24,9,0,6,1,1,17,32,5,18,5,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030069001001,HI,Honolulu County,90,12,50,15,3,1,3,1,5,43,5,26,7,0,1,3,1,0,1,0.9,0.9,0.8,0.8,0.6,0.7,0.6,2.7,1.7,0.9,0.9,0.6,0.8,1.7,2.7,0.9,1.2
150030069001002,HI,Honolulu County,326,50,148,27,1,50,9,2,39,239,39,111,23,1,41,5,2,17,2.9,2.5,2.7,2.2,2.3,1.7,2,1.8,7.9,4.9,2.4,2.8,1.8,2.1,4.9,7.9,2.6,3.6
150030069001003,HI,Honolulu County,70,15,15,14,0,10,0,0,16,56,11,11,14,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030069001004,HI,Honolulu County,143,32,70,23,1,7,0,0,10,71,16,35,10,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030069001005,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.8,0.5,0.2,0.3,0.2,0.2,0.5,0.8,0.3,0.4
150030069001006,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030069001007,HI,Honolulu County,137,22,52,23,0,16,9,0,15,120,22,44,19,0,16,8,0,11,0.9,0.8,0.8,0.7,0.7,0.5,0.6,0.5,2.4,1.5,0.8,0.9,0.5,0.6,1.5,2.4,0.8,1.1
150030069001008,HI,Honolulu County,27,6,5,2,0,1,0,0,13,14,5,3,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030069001009,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030069002000,HI,Honolulu County,122,13,65,23,0,7,1,0,13,61,3,33,17,0,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030069002001,HI,Honolulu County,315,27,177,48,0,23,3,6,31,172,14,101,31,0,15,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030069002002,HI,Honolulu County,148,19,57,29,3,16,0,2,22,73,12,27,15,3,8,0,2,6,7.4,6.4,6.8,5.6,5.9,4.2,5.2,4.5,20.1,12.4,6,7.1,4.3,5.6,12.4,20.1,6.6,9.1
150030069002003,HI,Honolulu County,48,5,21,8,0,0,0,1,13,32,3,13,4,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030069002004,HI,Honolulu County,125,30,51,16,0,12,2,0,14,65,17,27,6,0,9,0,0,6,3.8,3.3,3.5,2.9,3.1,2.2,2.7,2.3,10.4,6.4,3.1,3.6,2.2,2.9,6.4,10.4,3.4,4.7
150030069002005,HI,Honolulu County,164,24,85,12,0,12,10,3,18,76,11,45,7,0,9,3,0,1,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0.1,0.1,0,0
150030069002006,HI,Honolulu County,49,4,23,10,0,3,3,0,6,31,4,12,8,0,3,0,0,4,0.5,0.4,0.4,0.4,0.4,0.3,0.3,0.3,1.3,0.8,0.4,0.4,0.3,0.3,0.8,1.3,0.4,0.6
150030069002007,HI,Honolulu County,277,36,147,44,0,25,0,0,25,158,14,95,26,0,18,0,0,5,8.4,7.2,7.6,6.3,6.7,4.7,5.8,5,22.6,14,6.8,8,4.8,6.2,14,22.6,7.4,10.2
150030069002008,HI,Honolulu County,51,8,27,5,0,2,3,0,6,34,4,22,3,0,0,0,0,5,0.5,0.4,0.4,0.4,0.4,0.3,0.3,0.3,1.3,0.8,0.4,0.4,0.3,0.3,0.8,1.3,0.4,0.6
150030069002009,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,3.5,3.7,3.1,3.3,2.3,2.9,2.5,11.1,6.9,3.3,3.9,2.4,3.1,6.9,11.1,3.7,5
150030069002010,HI,Honolulu County,70,5,32,7,0,15,0,0,11,37,1,17,5,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030069002011,HI,Honolulu County,108,22,44,19,0,1,3,3,16,63,12,30,11,0,1,0,3,6,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.8,0.5,0.2,0.3,0.2,0.2,0.5,0.8,0.3,0.4
150030069002012,HI,Honolulu County,40,7,15,6,0,7,0,0,5,26,3,12,6,0,5,0,0,0,0.4,0.3,0.4,0.3,0.3,0.2,0.3,0.2,1.1,0.7,0.3,0.4,0.2,0.3,0.7,1.1,0.3,0.5
150030069002013,HI,Honolulu County,47,8,31,1,0,1,0,2,4,24,3,17,0,0,1,0,2,1,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.9,0.6,0.3,0.3,0.2,0.2,0.6,0.9,0.3,0.4
150030069002014,HI,Honolulu County,72,21,24,7,0,6,1,0,13,34,10,10,3,0,4,1,0,6,0.5,0.4,0.4,0.4,0.4,0.3,0.3,0.3,1.3,0.8,0.4,0.4,0.3,0.3,0.8,1.3,0.4,0.6
150030069002015,HI,Honolulu County,59,9,27,4,0,2,5,0,12,32,3,13,4,0,2,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030069002016,HI,Honolulu County,72,16,31,14,0,4,1,3,3,47,9,17,11,0,4,1,3,2,0.6,0.5,0.6,0.5,0.5,0.3,0.4,0.4,1.6,1,0.5,0.6,0.3,0.4,1,1.6,0.5,0.7
150030069002017,HI,Honolulu County,30,12,9,3,0,0,0,0,6,13,4,6,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030069003000,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.5,0.3,0.2,0.2,0.1,0.1,0.3,0.5,0.2,0.2
150030069003001,HI,Honolulu County,633,108,288,98,0,58,23,0,58,357,54,175,57,0,38,11,0,22,2.7,2.3,2.4,2,2.1,1.5,1.9,1.6,7.3,4.5,2.1,2.5,1.6,2,4.5,7.3,2.4,3.3
150030069003002,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030069003003,HI,Honolulu County,167,28,76,22,0,14,8,0,19,86,16,42,11,0,9,0,0,8,0.7,0.6,0.6,0.5,0.5,0.4,0.5,0.4,1.8,1.1,0.6,0.6,0.4,0.5,1.1,1.8,0.6,0.8
150030069003004,HI,Honolulu County,55,15,10,5,0,7,1,0,17,19,4,8,0,0,1,0,0,6,4.7,4,4.3,3.5,3.7,2.6,3.3,2.8,12.7,7.8,3.8,4.5,2.7,3.5,7.8,12.7,4.1,5.7
150030069003005,HI,Honolulu County,57,5,29,10,1,0,1,0,11,30,5,17,2,0,0,1,0,5,2.1,1.9,2,1.6,1.7,1.2,1.5,1.3,5.8,3.6,1.8,2,1.2,1.6,3.6,5.8,1.9,2.6
150030069003006,HI,Honolulu County,87,11,52,6,0,17,1,0,0,59,6,37,2,0,13,1,0,0,0.5,0.5,0.5,0.4,0.4,0.3,0.4,0.3,1.4,0.9,0.4,0.5,0.3,0.4,0.9,1.4,0.5,0.6
150030069003007,HI,Honolulu County,226,32,115,37,0,9,9,0,24,114,20,57,22,0,5,5,0,5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.2,0.1,0.1,0.1,0.1,0.2,0.3,0.1,0.1
150030069003008,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,1.5,1.6,1.3,1.4,1,1.2,1,4.7,2.9,1.4,1.6,1,1.3,2.9,4.7,1.5,2.1
150030069003009,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030069003010,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030069003011,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.2,0.1,0.1,0.1,0.1,0.2,0.3,0.1,0.1
150030070011000,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,5.4,11.1,3.7,8.4,4.4,7.9,4.6,12.7,8.4,4.6,10.3,4.5,8.2,8.4,12.7,5.3,9.9
150030070011001,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030070011002,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,6.5,13.5,4.4,10.1,5.3,9.5,5.6,15.4,10.2,5.4,12.5,5.4,9.8,10.2,15.4,6.4,12
150030070011003,HI,Honolulu County,342,70,185,32,3,18,11,2,21,294,55,164,32,3,18,8,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030070011004,HI,Honolulu County,63,11,26,9,0,7,2,0,8,39,3,21,4,0,5,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030070011005,HI,Honolulu County,196,48,92,23,2,13,6,1,11,157,34,82,21,2,13,0,1,4,23.6,13.3,27.7,9.1,20.8,10.9,19.6,11.5,31.6,20.9,11.2,25.6,11.2,20.2,20.9,31.6,13.1,24.7
150030070011006,HI,Honolulu County,142,16,63,25,1,9,10,2,16,108,12,51,19,1,9,5,2,9,3.6,3.1,3.3,2.7,2.9,2,2.5,2.2,9.8,6.1,2.9,3.5,2.1,2.7,6.1,9.8,3.2,4.4
150030070011007,HI,Honolulu County,27,6,8,1,0,0,2,0,10,12,5,5,0,0,0,2,0,0,12.3,10.6,11.2,9.3,9.8,6.9,8.5,7.4,33.2,20.5,9.9,11.8,7.2,9.2,20.5,33.2,10.9,15
150030070011008,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030070011009,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.1,0.2,0.1,0.1,0.1,0.5,0.3,0.2,0.2,0.1,0.2,0.3,0.5,0.2,0.2
150030070011010,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0.9,1,0.8,0.9,0.6,0.7,0.6,2.9,1.8,0.9,1,0.6,0.8,1.8,2.9,0.9,1.3
150030070011011,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.8,0.8,0.7,0.7,0.5,0.6,0.5,2.4,1.5,0.8,0.9,0.5,0.6,1.5,2.4,0.8,1.1
150030070011012,HI,Honolulu County,106,27,23,20,3,6,7,0,20,86,19,23,18,3,6,5,0,12,0.8,0.7,0.7,0.6,0.7,0.5,0.6,0.5,2.2,1.4,0.6,0.8,0.5,0.6,1.4,2.2,0.7,1
150030070012000,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,1.6,1.7,1.4,2.1,1.6,1.9,1.7,5.1,3.9,1.5,1.8,1.6,2,3.9,5.1,2,2.5
150030070012001,HI,Honolulu County,689,109,293,131,0,85,19,1,51,527,88,243,95,0,56,19,1,25,6.4,5.6,6.1,5,7.3,5.8,6.5,6.1,17.8,13.7,5.3,6.2,5.9,6.9,13.7,17.8,7.2,8.8
150030070012002,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.9,0.7,0.3,0.3,0.3,0.3,0.7,0.9,0.4,0.4
150030070021000,HI,Honolulu County,182,30,92,24,0,13,0,2,21,97,11,55,7,0,10,0,2,12,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.2,0.1,0.1,0.1,0.1,0.2,0.3,0.1,0.1
150030070021001,HI,Honolulu County,53,10,34,0,0,0,4,0,5,27,5,16,0,0,0,2,0,4,0.7,0.6,0.7,0.6,0.6,0.4,0.5,0.4,2,1.2,0.6,0.7,0.4,0.6,1.2,2,0.6,0.9
150030070021002,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0.1,0.1,0,0
150030070021003,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0,0.1,0,0.2,0.1,0.1,0.1,0,0.1,0.1,0.2,0.1,0.1
150030070021004,HI,Honolulu County,92,13,50,16,0,0,5,0,8,47,2,29,10,0,0,5,0,1,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0.1,0.1,0,0
150030070021005,HI,Honolulu County,40,11,22,4,1,0,1,0,1,21,8,8,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030070021006,HI,Honolulu County,195,17,149,19,3,2,1,0,4,97,2,76,13,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030070021007,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030070021008,HI,Honolulu County,57,4,30,4,4,3,6,0,6,26,4,11,2,4,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030070021009,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030070021010,HI,Honolulu County,74,8,58,0,0,6,0,0,2,33,4,27,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030070021011,HI,Honolulu County,24,9,4,10,0,0,0,0,1,14,4,1,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030070021012,HI,Honolulu County,74,21,28,8,2,9,0,0,6,50,18,18,5,2,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030070021013,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,2.1,2.2,1.8,1.9,1.3,1.7,1.4,6.5,4,2,2.3,1.4,1.8,4,6.5,2.1,2.9
150030070021014,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030070021015,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9,0.9,0.8,0.8,0.6,0.7,0.6,2.8,1.7,0.9,0.9,0.6,0.8,1.7,2.8,0.9,1.2
150030070021016,HI,Honolulu County,85,18,37,15,0,5,0,0,10,51,10,24,6,0,5,0,0,6,0.1,0,0.1,0,0,0,0,0,0.2,0.1,0,0.1,0,0,0.1,0.2,0,0.1
150030070022000,HI,Honolulu County,296,56,137,26,0,38,1,0,38,256,49,131,24,0,30,1,0,21,0.1,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0.1,0.1,0,0
150030070022001,HI,Honolulu County,49,1,33,9,2,0,1,1,2,40,1,30,5,2,0,0,0,2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.2,0.1,0.1,0.1,0.1,0.2,0.3,0.1,0.1
150030070022002,HI,Honolulu County,39,7,18,9,0,0,0,0,5,30,7,14,9,0,0,0,0,0,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4,0.3,0.1,0.2,0.1,0.1,0.3,0.4,0.1,0.2
150030070022003,HI,Honolulu County,428,91,202,57,2,32,12,0,32,291,61,141,36,2,24,7,0,20,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.8,0.5,0.2,0.3,0.2,0.2,0.5,0.8,0.3,0.4
150030070022004,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030070022005,HI,Honolulu County,52,18,25,0,0,0,3,0,6,27,11,15,0,0,0,0,0,1,0.3,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.8,0.5,0.2,0.3,0.2,0.2,0.5,0.8,0.3,0.4
150030070022006,HI,Honolulu County,45,7,24,0,0,5,2,0,7,26,3,12,0,0,5,2,0,4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4,0.2,0.1,0.1,0.1,0.1,0.2,0.4,0.1,0.2
150030070022007,HI,Honolulu County,61,7,25,8,0,5,0,3,13,37,3,15,4,0,1,0,3,11,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.1,0.6,0.4,0.2,0.2,0.1,0.2,0.4,0.6,0.2,0.3
150030070022008,HI,Honolulu County,97,12,55,7,0,14,1,0,8,52,4,30,6,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030070022009,HI,Honolulu County,84,15,45,16,1,0,1,0,6,73,11,40,16,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030070022010,HI,Honolulu County,106,16,53,15,1,11,2,0,8,74,13,36,11,1,9,0,0,4,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.9,0.6,0.3,0.3,0.2,0.2,0.6,0.9,0.3,0.4
150030070022011,HI,Honolulu County,30,12,5,1,0,5,4,0,3,14,5,5,1,0,2,0,0,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4,0.2,0.1,0.1,0.1,0.1,0.2,0.4,0.1,0.2
150030070022012,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.7,0.5,0.2,0.2,0.2,0.2,0.5,0.7,0.3,0.3
150030070022013,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,7.2,7.6,6.3,6.7,4.7,5.8,5,22.7,14,6.8,8,4.8,6.2,14,22.7,7.4,10.2
150030070022014,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030070022015,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.7,0.5,0.2,0.2,0.2,0.2,0.5,0.7,0.3,0.3
150030071001000,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0.1,0.1,0,0
150030071001001,HI,Honolulu County,17,4,7,3,0,0,3,0,0,17,4,7,3,0,0,3,0,0,0.3,0.2,0.3,0.2,0.3,0.2,0.3,0.3,0.7,0.6,0.2,0.3,0.2,0.3,0.6,0.7,0.3,0.4
150030071001002,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030071001003,HI,Honolulu County,174,17,83,10,0,25,12,10,17,104,9,52,9,0,23,2,5,4,0.7,0.7,0.7,0.6,0.8,0.7,0.8,0.7,2.1,1.6,0.6,0.7,0.7,0.8,1.6,2.1,0.9,1
150030071001004,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.3,0.5,0.4,0.4,0.4,1.2,0.9,0.3,0.4,0.4,0.4,0.9,1.2,0.5,0.6
150030071001005,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030071001006,HI,Honolulu County,77,17,18,20,0,3,0,1,18,35,8,11,8,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030071001007,HI,Honolulu County,121,14,74,19,0,0,4,0,10,80,6,52,16,0,0,3,0,3,0.4,0.3,0.4,0.3,0.4,0.3,0.4,0.4,1,0.8,0.3,0.4,0.3,0.4,0.8,1,0.4,0.5
150030071001008,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0
150030071001009,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4,0.3,0.1,0.1,0.1,0.2,0.3,0.4,0.1,0.2
150030071001010,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030071001011,HI,Honolulu County,191,40,75,24,0,15,19,0,18,107,19,44,13,0,11,11,0,9,0.7,0.6,0.6,0.5,0.8,0.6,0.7,0.6,1.8,1.4,0.6,0.6,0.6,0.8,1.4,1.8,0.7,0.9
150030071001012,HI,Honolulu County,140,30,52,11,0,18,4,1,24,88,22,32,6,0,14,2,1,11,0.6,0.6,0.6,0.5,0.7,0.6,0.7,0.6,1.8,1.4,0.6,0.6,0.6,0.7,1.4,1.8,0.7,0.9
150030071001013,HI,Honolulu County,81,15,32,6,2,14,2,0,10,71,11,31,5,2,13,0,0,9,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0.1,0.1,0,0
150030071001014,HI,Honolulu County,17,3,1,0,0,0,0,0,13,8,1,0,0,0,0,0,0,7,0.6,0.5,0.5,0.5,0.7,0.5,0.6,0.5,1.6,1.2,0.5,0.6,0.5,0.6,1.2,1.6,0.6,0.8
150030071001015,HI,Honolulu County,55,18,21,4,0,0,7,0,5,31,11,15,2,0,0,3,0,0,0.4,0.3,0.4,0.3,0.4,0.4,0.4,0.4,1.1,0.8,0.3,0.4,0.4,0.4,0.8,1.1,0.4,0.5
150030071001016,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.4,0.3,0.4,0.3,1,0.7,0.3,0.3,0.3,0.4,0.7,1,0.4,0.5
150030071001017,HI,Honolulu County,69,7,26,8,4,1,14,2,7,57,4,24,7,4,1,11,2,4,0.4,0.3,0.3,0.3,0.4,0.3,0.4,0.3,1,0.8,0.3,0.3,0.3,0.4,0.8,1,0.4,0.5
150030071001018,HI,Honolulu County,43,12,21,5,0,4,1,0,0,29,6,21,0,0,2,0,0,0,0.2,0.1,0.1,0.1,0.2,0.1,0.2,0.1,0.4,0.3,0.1,0.2,0.1,0.2,0.3,0.4,0.1,0.2
150030071001019,HI,Honolulu County,23,6,0,4,0,1,1,0,11,10,1,0,4,0,0,1,0,4,0.8,0.7,0.7,0.6,0.9,0.7,0.8,0.7,2.2,1.7,0.6,0.8,0.7,0.9,1.7,2.2,0.9,1.1
150030071001020,HI,Honolulu County,155,23,81,35,0,7,1,0,8,90,10,48,21,0,7,1,0,3,0.7,0.6,0.7,0.6,0.8,0.6,0.7,0.7,2,1.5,0.6,0.7,0.6,0.8,1.5,2,0.8,1
150030071001021,HI,Honolulu County,269,52,136,30,0,4,6,1,40,146,28,77,19,0,3,6,0,13,1.5,1.3,1.4,1.2,1.7,1.3,1.5,1.4,4.2,3.2,1.2,1.4,1.4,1.6,3.2,4.2,1.7,2.1
150030071001022,HI,Honolulu County,125,44,55,3,0,4,5,0,14,77,26,34,3,0,2,4,0,8,0.9,0.8,0.8,0.7,1,0.8,0.9,0.8,2.4,1.8,0.8,0.9,0.8,0.9,1.8,2.4,1,1.2
150030071001023,HI,Honolulu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4,0.3,0.1,0.1,0.1,0.1,0.3,0.4,0.1,0.2
150030071001024,HI,Honolulu County,86,11,32,23,0,12,0,1,7,44,5,17,14,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030071001025,HI,Honolulu County,57,7,29,7,1,6,1,0,6,36,3,18,7,1,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030071001026,HI,Honolulu County,18,5,3,2,0,3,1,0,4,14,3,3,2,0,2,1,0,3,0.8,0.7,0.8,0.6,0.9,0.7,0.8,0.8,2.3,1.7,0.6,0.8,0.8,0.9,1.7,2.3,0.9,1.1
150030071002000,HI,Honolulu County,246,12,149,38,0,28,5,0,14,140,9,80,26,0,19,1,0,5,2.2,1.9,2.1,1.7,2.5,2,2.2,2.1,6.2,4.7,1.8,2.2,2,2.4,4.7,6.2,2.5,3
150030071002001,HI,Honolulu County,448,86,235,43,0,19,5,0,60,249,38,143,29,0,13,5,0,21,3.5,3.1,3.4,2.8,4,3.2,3.6,3.3,9.8,7.5,3,3.5,3.2,3.8,7.5,9.8,4,4.9
150030071002002,HI,Honolulu County,318,73,176,15,1,11,2,0,40,174,27,104,13,1,6,2,0,21,2.3,2,2.2,1.8,2.6,2.1,2.4,2.2,6.5,5,1.9,2.2,2.2,2.5,5,6.5,2.6,3.2
150030071002003,HI,Honolulu County,116,29,58,4,1,3,0,7,14,58,12,35,4,1,3,0,1,2,0.3,0.2,0.3,0.2,0.3,0.3,0.3,0.3,0.8,0.6,0.2,0.3,0.3,0.3,0.6,0.8,0.3,0.4
150030071002004,HI,Honolulu County,51,15,7,10,0,6,0,1,12,20,6,0,5,0,5,0,0,4,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.9,0.7,0.3,0.3,0.3,0.3,0.7,0.9,0.4,0.4
