GEOID20,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,sos_16_rep_esp,sos_16_dem_oli,uss_18_dem_hei,uss_18_rep_ric,gov_18_dem_luj,gov_18_rep_pea,atg_18_dem_bal,atg_18_rep_hen,sos_18_dem_tou,sos_18_rep_cla,arv_16,adv_16,arv_18,adv_18,arv_20,adv_20,nrv,ndv
35001000543,NM,Bernalillo County,000543,891,434,309,27,47,23,0,4,47,706,330,260,20,35,22,0,4,35,124,170,129,216,184,79,196,120,217,83,210,94,126.5,193,94,201.8,NA,NA,104.8,198.8
35001000544,NM,Bernalillo County,000544,1495,576,694,49,55,73,0,2,46,1261,459,621,41,46,63,0,2,29,239,269,215,349,298,168,317,225,350,160,321,189,227,309,185.5,321.5,NA,NA,199.3,317.3
35001000545,NM,Bernalillo County,000545,1259,475,531,38,56,71,3,20,65,991,336,471,29,35,57,1,10,52,205,245,196,301,242,113,270,173,309,103,280,126,200.5,273,128.8,275.2,NA,NA,152.7,274.5
35001000546,NM,Bernalillo County,000546,963,313,567,11,26,24,0,4,18,815,238,509,8,25,21,0,3,11,273,227,260,302,238,194,252,270,291,185,268,219,266.5,264.5,217,262.2,NA,NA,233.5,263
35001000547,NM,Bernalillo County,000547,1157,453,542,61,33,26,1,5,36,906,342,452,45,25,20,0,2,20,169,251,181,285,244,99,277,160,294,118,269,132,175,268,127.2,271,NA,NA,143.2,270
35001000548,NM,Bernalillo County,000548,770,175,516,12,11,17,0,4,35,653,130,462,9,9,12,0,4,27,207.5,210.5,212.4,254.8,222,143.3,228.7,207.6,255.4,157.1,234.8,180.1,209.9,232.6,172,235.2,NA,NA,184.7,234.3
35001000549,NM,Bernalillo County,000549,1420,448,732,61,71,49,2,2,55,1200,342,657,48,63,44,2,2,42,276.1,295,294,363.8,286,172.4,310.9,266.1,370.7,175.4,337.9,200.3,285,329.4,203.6,326.4,NA,NA,230.7,327.4
35001000550,NM,Bernalillo County,000550,925,278,520,28,24,36,1,4,34,797,235,454,22,24,33,1,4,24,196,251,197,309,286,137,283,195,309,146,305,158,196.5,280,159,295.8,NA,NA,171.5,290.5
35001000551,NM,Bernalillo County,000551,581,418,132,2,6,1,0,4,18,446,301,120,2,6,1,0,4,12,73.7,98.3,75.6,114.2,106,49.7,112.6,68.3,121.4,50.2,112.9,59.3,74.7,106.3,56.9,113.2,NA,NA,62.8,110.9
35001000552,NM,Bernalillo County,000552,944,221,646,2,6,4,0,28,37,774,152,567,2,6,3,0,19,25,258.9,261.8,258.3,316.9,268.3,189.5,306.2,254.5,314.9,198.7,308.2,218.9,258.6,289.3,215.4,299.4,NA,NA,229.8,296
35001000553,NM,Bernalillo County,000553,1082,232,773,4,9,8,0,18,38,870,157,646,4,9,8,0,10,36,386.4,245.7,410.4,307.8,274.4,280.1,298.7,384.8,332.7,302.4,294.6,344.8,398.4,276.8,328,300.1,NA,NA,351.5,292.3
35001000554,NM,Bernalillo County,000554,767,283,415,6,13,4,1,15,30,643,218,373,5,5,4,0,15,23,195.4,209.2,190.1,265,215.3,144.5,227.3,197.1,249,150.8,227.1,168.9,192.7,237.1,165.3,229.7,NA,NA,174.5,232.2
35001000555,NM,Bernalillo County,000555,767,133,566,4,10,8,0,8,38,633,94,477,4,10,7,0,6,35,196,190,219,221,215,122,230,192,253,142,238,165,207.5,205.5,155.2,234,NA,NA,172.7,224.5
35001000556,NM,Bernalillo County,000556,732,157,539,1,6,1,0,6,22,590,110,450,1,4,0,0,5,20,186,197,216,225,212,162,226,216,242,175,224,196,201,211,187.2,226,NA,NA,191.8,221
35001000557,NM,Bernalillo County,000557,870,200,629,5,1,7,0,4,24,705,133,540,4,0,7,0,4,17,206.9,119.3,205.7,164.8,133.8,151.5,146.8,203.8,164.4,161.6,148.9,182.1,206.3,142.1,174.7,148.5,NA,NA,185.3,146.3
35001000558,NM,Bernalillo County,000558,851,179,604,13,12,8,0,7,28,661,131,489,11,9,4,0,2,15,188.4,171.7,184.5,218,191.4,136.1,196.3,190.4,218,149,211.1,155.9,186.4,194.8,157.8,204.2,NA,NA,167.4,201.1
35001000559,NM,Bernalillo County,000559,1055,213,766,9,12,5,0,10,40,880,160,656,7,12,5,0,10,30,221.2,223.6,240.9,271.9,236.7,169.6,253.2,230.6,265.4,183.2,259.7,198.2,231.1,247.8,195.4,253.7,NA,NA,207.3,251.7
35001000560,NM,Bernalillo County,000560,932,190,638,4,9,53,0,2,36,747,126,543,3,4,38,0,1,32,228.3,167.3,238.4,192.3,171.3,166.4,175.7,239.2,214.1,181,190.3,209.3,233.3,179.8,199,187.9,NA,NA,210.4,185.2
35001000561,NM,Bernalillo County,000561,712,202,405,42,24,11,0,4,24,586,145,360,33,20,11,0,4,13,148.8,145.5,148.8,199.4,153.5,89.2,170.8,146.4,195.7,100.4,174.6,117.3,148.8,172.5,113.3,173.6,NA,NA,125.1,173.2
35001000562,NM,Bernalillo County,000562,1064,292,640,15,38,40,4,2,33,965,254,605,10,35,30,3,2,26,198.8,315.5,201.7,352.8,338.4,135,337.9,208,371.2,145.4,360.9,164.3,200.3,334.1,163.2,352.1,NA,NA,175.5,346.1
35001000563,NM,Bernalillo County,000563,581,132,368,18,13,20,0,5,25,477,95,330,13,10,11,0,2,16,253,209.2,260.6,269.5,213,188.8,218.7,261.3,266.4,190.7,230.8,228.9,256.8,239.3,217.4,232.2,NA,NA,230.6,234.6
35001000564,NM,Bernalillo County,000564,587,86,441,4,4,29,0,3,20,470,62,362,4,4,23,0,3,12,201,167,210,194,172,130,180,191,208,143,184,169,205.5,180.5,158.2,186,NA,NA,174,184.2
35001000565,NM,Bernalillo County,000565,1140,273,664,26,102,9,0,3,63,958,212,590,26,66,6,0,3,55,249.3,228.3,229.3,289.6,236.4,181.8,243.4,249.2,269.6,193.9,245.5,222,239.3,258.9,211.7,248.7,NA,NA,220.9,252.1
35001000566,NM,Bernalillo County,000566,891,183,629,5,3,29,0,3,39,769,142,557,4,3,25,0,3,35,410.3,362,420.4,427.2,386,284.4,393.4,410.2,450.4,318.7,417.6,358.6,415.3,394.6,343,411.8,NA,NA,367.1,406.1
35001000567,NM,Bernalillo County,000567,197,62,113,3,0,13,2,2,2,151,39,96,3,0,9,2,0,2,153.5,170.9,163.1,188.1,166.6,112.6,169.5,160.4,194.3,119.6,175,141.2,158.3,179.5,133.4,176.4,NA,NA,141.7,177.4
35001000568,NM,Bernalillo County,000568,819,152,574,8,5,35,0,10,35,658,117,474,8,4,20,0,9,26,344.1,216.9,340.3,254.4,218.2,238.9,218.2,336.4,273.1,262.1,236.3,297,342.2,235.7,283.6,236.5,NA,NA,303.1,236.2
35001000569,NM,Bernalillo County,000569,923,90,757,4,5,25,0,1,41,813,70,684,4,2,20,0,1,32,109.9,133.8,121.2,147.7,139.9,84.5,142.5,122.7,158.2,93.1,148.3,107.8,115.5,140.8,102,147.2,NA,NA,106.5,145.1
35001000570,NM,Bernalillo County,000570,415,68,315,5,2,0,0,2,23,357,57,278,5,2,0,0,2,13,42.4,40.2,44.7,48.8,41.8,30.9,44.1,43.3,48.4,34.8,45.5,37.6,43.5,44.5,36.7,44.9,NA,NA,38.9,44.8
35001000571,NM,Bernalillo County,000571,709,166,501,6,13,0,1,7,15,608,138,435,5,12,0,0,7,11,337.9,294.6,333.1,378.8,330.7,246.4,362,329.1,376.4,272.9,352.4,297,335.5,336.7,286.3,355.4,NA,NA,302.7,349.1
35001000572,NM,Bernalillo County,000572,608,248,331,2,0,3,0,1,23,492,173,296,0,0,3,0,0,20,199.9,169.6,194.9,224.9,175.2,140.4,195.4,192.1,213.2,146.4,198.8,176.9,197.4,197.2,164,195.7,NA,NA,175.1,196.2
35001000573,NM,Bernalillo County,000573,584,174,367,6,7,0,1,4,25,448,127,287,6,6,0,1,3,18,228.8,178.9,231.1,208,180.3,185,185.9,249,214.6,195.3,191.1,217.9,229.9,193.4,211.8,193,NA,NA,217.8,193.1
35001000574,NM,Bernalillo County,000574,745,66,621,7,3,20,0,0,28,623,46,532,7,1,19,0,0,18,338.5,421.2,374.3,463.7,439.3,260.4,447.3,379.7,496.3,287.2,465.3,333.3,356.4,442.5,315.1,462,NA,NA,328.9,455.5
35001000575,NM,Bernalillo County,000575,901,112,722,3,4,15,0,4,41,790,81,654,3,4,15,0,3,30,257.2,201.1,259.9,234,202.7,208,209.1,280,241.4,219.7,214.9,245.1,258.6,217.6,238.2,217,NA,NA,245,217.2
35001000576,NM,Bernalillo County,000576,860,139,671,0,6,9,0,7,28,687,95,553,0,6,9,0,7,17,249.8,252.4,272,307,267.2,191.4,285.8,260.4,299.6,206.8,293.2,223.8,260.9,279.7,220.6,286.5,NA,NA,234,284.2
35001000577,NM,Bernalillo County,000577,916,173,676,8,13,6,0,6,34,734,124,557,5,11,6,0,6,25,424.1,243.8,420.8,337.8,273.6,310.5,300.1,417.4,336.2,331.2,304.7,373.1,422.4,290.8,358,303.7,NA,NA,379.5,299.4
35001000578,NM,Bernalillo County,000578,743,186,489,3,5,8,0,2,50,646,147,440,2,5,8,0,2,42,220.5,141,235.1,175.6,157.4,159.7,171.3,219.7,190.8,172.6,168.7,196.9,227.8,158.3,187.2,172.1,NA,NA,200.8,167.5
35001000579,NM,Bernalillo County,000579,1027,254,705,4,21,2,1,13,27,862,186,641,2,14,2,0,1,16,83.1,72.4,81.9,93.2,81.3,60.6,89,80.9,92.6,67.1,86.6,73,82.5,82.8,70.4,87.4,NA,NA,74.4,85.9
35001000580,NM,Bernalillo County,000580,775,206,482,8,4,10,1,14,50,620,171,390,7,1,10,1,9,31,276.3,262.2,292,318.5,271.2,201.6,287.4,282.3,314.6,226.6,295.6,246.5,284.1,290.3,239.2,292.2,NA,NA,254.2,291.6
35001000581,NM,Bernalillo County,000581,2145,956,505,200,341,67,0,14,62,1509,692,415,102,203,55,0,7,35,63.7,160.4,73,172,129.2,26.5,143.2,40.4,139,33.5,140.4,33.9,68.3,166.2,33.6,137.9,NA,NA,45.2,147.4
35001000582,NM,Bernalillo County,000582,593,169,373,1,21,1,0,3,25,485,131,316,1,21,1,0,3,12,84,83.2,83.6,101.1,85,61.8,97.5,82.8,100,64.8,98.2,71.2,83.8,92.2,70.1,95.2,NA,NA,74.7,94.2
35001000583,NM,Bernalillo County,000583,715,173,457,14,12,24,0,4,31,580,126,391,11,8,21,0,4,19,145,119.8,149.4,154.5,122,108.2,125.3,149.7,152.6,109.3,132.2,131.1,147.2,137.2,124.6,133.1,NA,NA,132.1,134.4
35001000584,NM,Bernalillo County,000584,539,122,367,3,4,20,0,1,22,399,91,272,3,4,15,0,0,14,203.1,208,220.2,258.9,221.3,158.2,228.5,215.2,263.4,161.6,232.9,195.3,211.6,233.5,182.6,236.5,NA,NA,192.3,235.5
35001000585,NM,Bernalillo County,000585,515,76,382,7,4,24,0,0,22,464,69,351,7,4,20,0,0,13,217,242.4,232.9,270.9,245,155.6,245,233.3,289,173.7,258.1,203.1,224.9,256.6,191.4,259.3,NA,NA,202.6,258.4
35001000586,NM,Bernalillo County,000586,978,171,658,26,9,62,1,1,50,860,144,603,19,9,51,1,1,32,86.9,97.1,93.3,108.5,98.2,62.3,98.2,93.5,115.8,69.6,103.4,81.4,90.1,102.8,76.7,103.9,NA,NA,81.2,103.5
35001000587,NM,Bernalillo County,000587,667,123,459,0,7,39,0,2,37,521,88,395,0,3,19,0,2,14,321.7,359.4,345.3,401.6,363.3,230.6,363.3,346,428.5,257.5,382.6,301.1,333.5,380.5,283.8,384.4,NA,NA,300.4,383.1
35001000588,NM,Bernalillo County,000588,766,159,530,8,2,35,0,3,29,654,129,463,5,2,32,0,3,20,93.2,104.1,100,116.3,105.2,66.8,105.2,100.2,124.1,74.6,110.8,87.2,96.6,110.2,82.2,111.3,NA,NA,87,111
35001000589,NM,Bernalillo County,000589,1674,496,689,41,19,289,1,11,128,1263,334,563,38,13,222,1,7,85,350.8,335.1,342,397.4,326.2,223.4,347.3,314.2,387.4,240.6,361.8,266.3,346.4,366.3,261.1,355.7,NA,NA,289.6,359.2
35001000590,NM,Bernalillo County,000590,1376,420,679,29,15,158,0,14,61,1006,293,522,15,12,117,0,13,34,348.1,320.6,378.5,355.7,333.4,244.8,339.1,345.3,386.1,269.4,357.6,299.3,363.3,338.2,289.7,354.1,NA,NA,314.2,348.8
35001000591,NM,Bernalillo County,000591,1101,523,266,140,87,35,4,15,31,768,366,206,73,62,32,1,7,21,15.8,37.1,19.2,40.7,30.3,7.8,33.3,11.9,32.2,9.8,31.8,10.2,17.5,38.9,9.9,31.9,NA,NA,12.5,34.2
35001000592,NM,Bernalillo County,000592,1237,266,743,7,4,156,1,3,57,926,178,601,1,3,109,0,3,31,357.7,303.7,390.3,343.3,291.1,243.7,301.5,352.9,349.4,267.6,318.5,306.3,374,323.5,292.6,315.1,NA,NA,319.7,317.9
35001000593,NM,Bernalillo County,000593,751,155,504,7,8,42,0,10,25,640,124,454,6,5,34,0,6,11,245.7,225.7,259.7,264.1,240.3,178.3,241.2,250.5,280.3,189.7,255.4,212.5,252.7,244.9,207.8,254.3,NA,NA,222.7,251.2
35001000594,NM,Bernalillo County,000594,1321,337,741,11,10,155,2,8,57,948,215,569,11,9,106,2,6,30,230.3,146.7,240.9,180,149.5,164.2,153.1,229.4,185.9,179.1,160.9,205.5,235.6,163.3,194.5,162.3,NA,NA,208.2,162.7
35001000595,NM,Bernalillo County,000595,988,207,737,2,7,2,0,6,27,840,157,648,2,7,2,0,5,19,254.6,163.2,271.3,203.4,182.1,184.4,198.2,253.7,220.7,199.2,195.2,227.4,263,183.3,216.2,199,NA,NA,231.8,193.8
35001000596,NM,Bernalillo County,000596,666,179,451,4,7,4,1,2,18,535,120,388,4,3,4,1,2,13,139.7,80.5,138.8,111.3,90.3,102.2,99.1,137.5,111,109.1,100.5,122.9,139.2,95.9,117.9,100.2,NA,NA,125,98.8
35001000597,NM,Bernalillo County,000597,1004,247,711,0,5,5,0,11,25,812,171,608,0,5,1,0,11,16,237.2,136.3,235.4,189,153,173.7,167.9,233.5,188.1,185.3,170.4,208.7,236.3,162.7,200.3,169.9,NA,NA,212.3,167.5
35001000598,NM,Bernalillo County,000598,563,79,399,8,3,47,0,2,25,435,55,324,6,2,35,0,2,11,104.9,69.4,105.5,82,69.5,76.7,70.7,102.2,80.5,84.5,73.2,93.8,105.2,75.7,89.3,73.5,NA,NA,94.6,74.2
35001000599,NM,Bernalillo County,000599,1125,705,244,38,27,67,0,1,43,805,493,189,25,20,47,0,1,30,152.6,203.5,160.2,233.1,204.2,89.5,218.2,129.9,232.5,95.6,219.1,111.2,156.4,218.3,106.5,218.5,NA,NA,123.2,218.4
35001000600,NM,Bernalillo County,000600,1151,642,225,106,88,37,0,15,38,839,427,189,88,65,29,0,12,29,40.8,88.8,46.7,96.4,77,24.9,85,36.8,89.2,26.3,86.6,30.3,43.7,92.6,29.6,84.4,NA,NA,34.3,87.2
35001000601,NM,Bernalillo County,000601,1308,449,731,16,17,47,0,0,48,1120,360,658,16,12,37,0,0,37,321,275,331,343,305,210,297,319,351,237,320,264,326,309,257.5,318.2,NA,NA,280.3,315.2
35001000602,NM,Bernalillo County,000602,872,164,517,30,23,102,0,9,27,737,124,463,23,16,80,0,9,22,141,93.2,141.8,110.2,93.4,103.1,95,137.4,108.2,113.6,98.3,126,141.4,101.7,120,98.8,NA,NA,127.1,99.8
35001000603,NM,Bernalillo County,000603,718,91,540,0,5,66,0,2,14,624,63,498,0,5,47,0,0,11,259.8,289.9,278.8,324,293.1,186.2,293.1,279.3,345.7,207.9,308.7,243.1,269.3,307,229.1,310.1,NA,NA,242.5,309.1
35001000604,NM,Bernalillo County,000604,1125,974,84,19,28,5,0,3,12,803,691,52,18,26,4,0,3,9,22,82.8,28.1,82.8,62.9,12.5,68.4,18.5,68.2,15.5,67.2,15.8,25.1,82.8,15.6,66.7,NA,NA,18.7,72
35001000605,NM,Bernalillo County,000605,726,385,245,3,22,54,2,1,14,549,267,211,3,17,40,2,1,8,152,136.8,153.2,170.1,142.7,106.2,153,149.6,179.6,109,161.6,127.5,152.6,153.4,123.1,159.2,NA,NA,132.9,157.3
35001000606,NM,Bernalillo County,000606,1030,482,437,23,35,17,2,7,27,775,319,370,23,25,17,2,1,18,413.8,371.8,436.7,447.4,353.1,253.5,380.8,373.9,427.1,282.3,386.7,319.6,425.3,409.6,307.3,386.9,NA,NA,346.6,394.5
35001000607,NM,Bernalillo County,000607,989,606,234,36,71,8,4,1,29,777,462,211,26,57,6,3,1,11,96.6,157.4,101.1,177.7,149,56.7,157,87.1,177,58.6,165.3,65.8,98.8,167.5,67.1,162.1,NA,NA,77.6,163.9
35001000608,NM,Bernalillo County,000608,715,161,506,7,6,15,0,0,20,568,109,418,5,6,15,0,0,15,342.2,160.1,357.8,201.3,176.4,260.9,185.6,335.8,225,274.4,192,307.4,350,180.7,294.6,194.8,NA,NA,313.1,190.1
35001000609,NM,Bernalillo County,000609,692,382,240,26,22,2,0,3,17,539,270,220,19,22,2,0,1,5,54.3,71.2,56.1,84.6,71.7,35.8,79.6,50.1,87.8,35.8,80.2,44.2,55.2,77.9,41.5,79.8,NA,NA,46,79.2
35001000610,NM,Bernalillo County,000610,1466,622,621,51,80,24,7,6,55,1058,411,486,47,48,23,7,3,33,172.7,170.8,177,200.7,183.5,122.3,200.7,162.5,212.9,132.3,204,143.1,174.9,185.8,140,200.3,NA,NA,151.7,195.4
35001000611,NM,Bernalillo County,000611,1071,498,443,26,31,19,4,2,48,793,329,350,25,31,17,4,2,35,119.1,120.7,119.9,144.3,119.8,79,129.4,108.8,136.2,88.8,128.5,94.9,119.5,132.5,92.9,128.5,NA,NA,101.7,129.8
35001000612,NM,Bernalillo County,000612,1192,594,436,14,52,35,1,4,56,841,387,343,9,32,33,1,1,35,218.6,221.6,220.1,264.9,219.8,145,237.6,199.8,250.1,163,235.8,174.2,219.3,243.2,170.5,235.8,NA,NA,186.8,238.3
35001000613,NM,Bernalillo County,000613,450,153,203,10,37,19,0,4,24,401,128,190,9,35,18,0,4,17,38.3,245.8,42.3,269.7,232.3,22.6,252.7,39.6,245.5,26.3,248.6,30.6,40.3,257.7,29.8,244.8,NA,NA,33.3,249.1
35003000001,NM,Catron County,000001,708,204,436,14,6,0,0,14,34,631,168,410,10,4,0,0,8,31,262,76,222,117,117,168,98,225,130,165,120,173,242,96.5,182.8,116.2,NA,NA,202.5,109.7
35003000002,NM,Catron County,000002,732,90,596,6,12,8,0,8,12,648,76,534,3,12,5,0,6,12,339,74,322,103,90,258,85,310,112,263,90,285,330.5,88.5,279,94.2,NA,NA,296.2,92.3
35003000003,NM,Catron County,000003,401,47,337,1,1,0,0,1,14,367,38,316,0,0,0,0,1,12,185,90,161,121,102,120,96,169,109,127,95,155,173,105.5,142.8,100.5,NA,NA,152.8,102.2
35003000004,NM,Catron County,000004,355,93,242,4,4,0,0,1,11,320,80,224,3,3,0,0,1,9,163,43,146,59,52,134,51,152,62,130,51,139,154.5,51,138.8,54,NA,NA,144,53
35003000005,NM,Catron County,000005,313,47,248,2,4,0,0,3,9,276,42,219,2,3,0,0,2,8,169.4,48.4,164.8,65.4,62,131.2,59.3,159.7,74.1,129.7,60.5,142.2,167.1,56.9,140.7,63.9,NA,NA,149.5,61.6
35003000006,NM,Catron County,000006,247,33,212,0,0,0,0,0,2,212,26,184,0,0,0,0,0,2,79,20,80,31,30,57,29,65,29,53,34,58,79.5,25.5,58.2,30.5,NA,NA,65.3,28.8
35003000007,NM,Catron County,000007,456,60,353,5,13,0,0,8,17,420,48,334,1,13,0,0,8,16,241,68.5,234.3,92.8,87.9,186.8,84,227.2,105,184.6,85.7,202.3,237.6,80.7,200.2,90.6,NA,NA,212.7,87.3
35003000008,NM,Catron County,000008,273,23,235,1,7,0,0,2,5,249,18,217,0,7,0,0,2,5,24.9,7.1,24.2,9.6,9.1,19.3,8.7,23.5,10.8,19.1,8.8,20.9,24.6,8.3,20.7,9.4,NA,NA,22,9
35003000009,NM,Catron County,000009,94,5,79,2,0,0,0,0,8,93,4,79,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0
35005000001,NM,Chaves County,000001,965,300,610,4,7,7,0,4,33,771,213,520,4,5,6,0,2,21,314,62,317,78,63,216,72,264,89,229,65,257,315.5,70,241.5,72.2,NA,NA,266.2,71.5
35005000002,NM,Chaves County,000002,856,362,440,11,5,5,0,0,33,616,222,359,9,5,3,0,0,18,276,91,286,112,83,181,78,228,96,188,83,208,281,101.5,201.2,85,NA,NA,227.8,90.5
35005000003,NM,Chaves County,000003,1153,529,532,21,5,39,0,0,27,789,316,395,21,5,31,0,0,21,306,104,309,135,110,195,96,256,121,209,102,228,307.5,119.5,222,107.2,NA,NA,250.5,111.3
35005000004,NM,Chaves County,000004,997,462,461,11,10,18,0,0,35,749,328,371,11,8,14,0,0,17,257,110,272,121,100,192,100,244,123,199,101,225,264.5,115.5,215,106,NA,NA,231.5,109.2
35005000005,NM,Chaves County,000005,1022,401,550,8,5,27,0,0,31,760,264,447,7,3,19,0,0,20,336.5,84,333.5,114.8,102.2,237.4,85.8,313.1,129.5,248.6,100.9,282.8,335,99.4,270.5,104.6,NA,NA,292,102.9
35005000006,NM,Chaves County,000006,1340,618,615,16,27,35,0,5,24,1054,412,558,16,16,33,0,1,18,296,106,297,134,93,200,89,253,126,202,89,232,296.5,120,221.8,99.2,NA,NA,246.7,106.2
35005000007,NM,Chaves County,000007,1165,439,677,14,6,3,0,2,24,845,275,536,8,5,3,0,0,18,411,106,393,158,114,287,107,375,151,306,111,351,402,132,329.8,120.8,NA,NA,353.8,124.5
35005000008,NM,Chaves County,000008,1270,496,677,21,6,37,4,2,27,999,338,591,12,6,30,4,1,17,440.5,110,436.5,150.2,133.8,310.6,112.2,409.9,169.5,325.4,132.1,370.2,438.5,130.1,354,136.9,NA,NA,382.2,134.6
35005000009,NM,Chaves County,000009,1695,569,989,16,10,51,0,12,48,1286,378,800,13,8,35,0,8,44,530,124,529,167,124,392,132,495,184,414,132,467,529.5,145.5,442,143,NA,NA,471.2,143.8
35005000010,NM,Chaves County,000010,1085,288,755,5,2,3,0,11,21,840,191,619,3,1,3,0,8,15,496.3,69.8,490.4,99.2,76.7,383.3,66.8,471.7,103.2,400,73.7,443.2,493.3,84.5,424.5,80.1,NA,NA,447.5,81.6
35005000011,NM,Chaves County,000011,599,153,393,4,3,19,0,5,22,461,95,325,2,3,18,0,5,13,175.8,38.9,178.3,48.9,49.2,133.8,42.9,175.5,61.6,143.4,51,159.3,177.1,43.9,153,51.2,NA,NA,161,48.8
35005000012,NM,Chaves County,000012,742,174,520,1,1,0,1,0,45,560,116,417,0,1,0,1,0,25,287.2,34.1,282,68.2,43.1,218.2,39,283.2,72.7,227.8,45.7,256.8,284.6,51.1,246.5,50.1,NA,NA,259.2,50.5
35005000013,NM,Chaves County,000013,1623,913,626,11,18,16,0,10,29,1130,587,477,9,15,11,0,10,21,258,137,273,155,133,179,140,241,155,196,136,222,265.5,146,209.5,141,NA,NA,228.2,142.7
35005000014,NM,Chaves County,000014,1637,775,699,34,11,66,2,3,47,1265,536,605,28,11,48,2,3,32,225.1,123.6,237.1,147.6,119,132.8,121.8,192.8,145.8,155.9,129.2,162.4,231.1,135.6,161,128.9,NA,NA,184.4,131.2
35005000015,NM,Chaves County,000015,664,299,325,15,0,2,0,0,23,483,181,279,9,0,0,0,0,14,170.9,84.4,176.9,106.4,83,109.2,96.2,148.2,98.2,124.1,92.8,133.6,173.9,95.4,128.8,92.6,NA,NA,143.8,93.5
35005000016,NM,Chaves County,000016,803,445,295,13,6,23,0,5,16,642,328,262,12,6,21,0,5,8,180,77,169,100,63,133,72,150,83,129,74,139,174.5,88.5,137.8,73,NA,NA,150,78.2
35005000017,NM,Chaves County,000017,859,231,576,5,2,19,0,1,25,702,158,511,4,2,10,0,1,16,389.2,86.1,394.7,108.2,108.8,296.2,95.1,388.5,136.4,317.6,113,352.7,391.9,97.1,338.7,113.3,NA,NA,356.5,107.9
35005000020,NM,Chaves County,000020,715,277,387,12,2,17,0,2,18,560,196,327,8,2,13,0,2,12,154.4,47.9,155.7,58.8,55.9,119.2,57.7,149.4,72.8,123.7,60.1,135.6,155.1,53.4,132,61.6,NA,NA,139.7,58.9
35005000021,NM,Chaves County,000021,1184,423,670,27,5,21,1,4,33,898,267,552,27,5,14,1,4,28,372.4,115.6,375.6,141.8,134.8,287.4,139.2,360.3,175.7,298.3,145,327,374,128.7,318.3,148.7,NA,NA,336.8,142
35005000022,NM,Chaves County,000022,1121,493,560,13,10,12,0,7,26,849,321,470,13,10,11,0,7,17,314,144,325,175,146,210,163,277,182,224,159,253,319.5,159.5,241,162.5,NA,NA,267.2,161.5
35005000023,NM,Chaves County,000023,1114,676,347,31,20,1,1,8,30,782,428,280,30,17,1,1,4,21,178.7,91.4,186.7,106.2,79.4,117.2,88.4,147,106.2,120.2,88.4,137,182.7,98.8,130.3,90.6,NA,NA,147.8,93.3
35005000024,NM,Chaves County,000024,787,518,219,9,1,4,2,8,26,597,380,180,5,0,3,0,7,22,101,68,105,79,69,56,76,79,78,69,76,70,103,73.5,68.5,74.8,NA,NA,80,74.3
35005000025,NM,Chaves County,000025,718,370,289,16,7,3,0,5,28,517,246,239,14,2,1,0,5,10,135,80,140,98,70,90,77,110,81,94,75,100,137.5,89,98.5,75.8,NA,NA,111.5,80.2
35005000031,NM,Chaves County,000031,1616,1010,496,24,2,28,1,4,51,1103,648,370,18,2,23,1,1,40,213,126,245,135,111,141,115,199,136,150,107,181,229,130.5,167.8,117.2,NA,NA,188.2,121.7
35005000032,NM,Chaves County,000032,958,613,302,21,6,1,0,3,12,695,420,242,17,6,1,0,2,7,96.4,69.5,111.3,70.5,72.5,62.6,73.5,80.5,84.4,61.6,71.5,68.6,103.8,70,68.3,75.5,NA,NA,80.1,73.7
35005000033,NM,Chaves County,000033,921,613,263,11,8,0,0,7,19,626,394,197,10,6,0,0,7,12,157,106,170,121,81,87,83,115,97,89,81,100,163.5,113.5,97.8,85.5,NA,NA,119.7,94.8
35005000034,NM,Chaves County,000034,843,591,221,6,4,2,1,1,17,618,413,181,5,3,1,1,1,13,68.7,72.8,82.5,71.9,65.9,40.9,70.2,63.4,73.7,46,65.9,53,75.6,72.4,50.8,69,NA,NA,59.1,70.1
35005000035,NM,Chaves County,000035,1111,645,382,22,17,5,0,5,35,765,386,308,16,16,5,0,3,31,170,93,190,107,99,106,105,146,120,117,101,131,180,100,125,106.2,NA,NA,143.3,104.2
35005000036,NM,Chaves County,000036,1394,620,702,17,6,6,2,8,33,1082,460,566,17,6,3,0,8,22,444.5,116.1,432.3,157.1,129.9,299.2,122.7,376.4,151.7,328.3,119.9,361.8,438.4,136.6,341.4,131,NA,NA,373.7,132.9
35005000041,NM,Chaves County,000041,2195,979,1105,22,20,8,1,6,54,1588,612,900,13,10,6,1,5,41,518.2,146.8,521.2,192.1,152.7,348.8,151.7,437.4,187.2,355.7,154.7,403.9,519.7,169.5,386.4,161.6,NA,NA,430.9,164.2
35005000042,NM,Chaves County,000042,1139,836,276,5,10,3,0,1,8,816,571,227,4,6,3,0,0,5,95,86,104,96,69,47,86,64,91,47,76,56,99.5,91,53.5,80.5,NA,NA,68.8,84
35005000043,NM,Chaves County,000043,1145,841,270,7,9,4,0,3,11,827,578,223,7,7,4,0,1,7,95,117,102,137,99,53,111,81,111,66,106,63,98.5,127,65.8,106.8,NA,NA,76.7,113.5
