GEOID20,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,uss_16_rep_pau,uss_16_dem_gra,arv_16,adv_16,arv_18,adv_18,arv_20,adv_20,nrv,ndv
2111100I154,KY,Jefferson County,00I154,2461,202,1568,468,3,110,5,16,89,1781,140,1179,331,3,75,4,4,45,598.8,526.2,561.9,630.7,580.3,578.5,NA,NA,NA,NA,580.3,578.5
2111100I155,KY,Jefferson County,00I155,110,14,82,2,1,0,0,2,9,82,14,58,1,1,0,0,1,7,21,12,21,15,21,13.5,NA,NA,NA,NA,21,13.5
2111100I156,KY,Jefferson County,00I156,751,76,520,88,4,38,0,0,25,570,62,414,52,4,26,0,0,12,177,132,142,174,159.5,153,NA,NA,NA,NA,159.5,153
2111100J101,KY,Jefferson County,00J101,1930,247,898,650,7,10,0,13,105,1412,150,748,438,5,6,0,8,57,161,411,126,466,143.5,438.5,NA,NA,NA,NA,143.5,438.5
2111100J104,KY,Jefferson County,00J104,2642,179,1208,973,8,34,5,35,200,1877,109,1019,622,8,24,0,14,81,223.8,462,173.8,535.9,198.8,498.9,NA,NA,NA,NA,198.8,498.9
2111100J105,KY,Jefferson County,00J105,899,104,562,149,1,52,3,1,27,725,78,467,121,1,39,3,0,16,140.5,193.7,133.8,214.5,137.2,204.1,NA,NA,NA,NA,137.2,204.1
2111100J107,KY,Jefferson County,00J107,1909,183,823,727,1,43,0,3,129,1377,123,670,456,1,33,0,3,91,140.5,314.6,125.6,348.4,133.1,331.5,NA,NA,NA,NA,133.1,331.5
2111100J108,KY,Jefferson County,00J108,1990,194,1275,275,4,96,0,13,133,1543,144,1050,182,4,71,0,10,82,295,428,291,500,293,464,NA,NA,NA,NA,293,464
2111100J111,KY,Jefferson County,00J111,1713,159,862,496,7,63,1,8,117,1271,109,695,339,7,42,1,0,78,183.1,318.1,163.1,353.1,173.1,335.6,NA,NA,NA,NA,173.1,335.6
2111100J113,KY,Jefferson County,00J113,1987,259,1188,258,8,174,0,13,87,1524,185,994,169,8,111,0,8,49,347,408,328,483,337.5,445.5,NA,NA,NA,NA,337.5,445.5
2111100J114,KY,Jefferson County,00J114,2811,547,1356,584,8,166,2,13,135,2124,410,1101,402,6,118,0,4,83,355,448,352,509,353.5,478.5,NA,NA,NA,NA,353.5,478.5
2111100J117,KY,Jefferson County,00J117,1144,112,713,129,1,129,0,4,56,901,89,593,83,1,102,0,4,29,225.9,247.8,204.8,285.6,215.4,266.7,NA,NA,NA,NA,215.4,266.7
2111100J119,KY,Jefferson County,00J119,1264,121,822,147,2,109,0,3,60,962,92,671,105,2,63,0,1,28,275.9,262.6,243.6,314.1,259.8,288.3,NA,NA,NA,NA,259.8,288.3
2111100J120,KY,Jefferson County,00J120,1972,362,1154,271,7,91,4,4,79,1560,280,985,181,7,55,3,0,49,354.2,317.8,318.3,381.6,336.3,349.7,NA,NA,NA,NA,336.3,349.7
2111100J122,KY,Jefferson County,00J122,1896,195,1070,456,1,51,9,9,105,1308,138,845,226,1,38,4,3,53,292,317,260,371,276,344,NA,NA,NA,NA,276,344
2111100J123,KY,Jefferson County,00J123,946,83,709,91,3,5,7,3,45,718,54,566,54,3,5,7,0,29,173.4,141.7,163.6,167,168.5,154.3,NA,NA,NA,NA,168.5,154.3
2111100J130,KY,Jefferson County,00J130,714,75,413,148,3,10,0,4,61,519,44,332,92,1,10,0,4,36,88,105,71,139,79.5,122,NA,NA,NA,NA,79.5,122
2111100J135,KY,Jefferson County,00J135,2009,179,1108,462,1,169,25,2,63,1515,115,921,301,1,109,20,0,48,411,266.4,372.4,334.8,391.7,300.6,NA,NA,NA,NA,391.7,300.6
2111100J137,KY,Jefferson County,00J137,1492,74,1096,163,1,6,72,3,77,1183,56,906,112,0,5,49,3,52,407.7,202,372.4,258.7,390.1,230.3,NA,NA,NA,NA,390.1,230.3
2111100J138,KY,Jefferson County,00J138,597,57,446,60,0,9,0,6,19,440,39,345,32,0,9,0,6,9,49.4,28.9,38,43.3,43.7,36.1,NA,NA,NA,NA,43.7,36.1
2111100J140,KY,Jefferson County,00J140,675,69,283,271,0,24,0,1,27,510,47,238,194,0,20,0,1,10,76,135,79,150,77.5,142.5,NA,NA,NA,NA,77.5,142.5
2111100J141,KY,Jefferson County,00J141,1593,432,1064,30,2,5,1,2,57,1137,232,832,22,2,5,1,0,43,318.9,159.5,287.4,210.4,303.2,184.9,NA,NA,NA,NA,303.2,184.9
2111100J142,KY,Jefferson County,00J142,8,2,2,1,0,2,0,0,1,7,1,2,1,0,2,0,0,1,1.8,1.1,1.6,1.4,1.7,1.3,NA,NA,NA,NA,1.7,1.3
2111100J143,KY,Jefferson County,00J143,221,24,140,27,0,18,0,1,11,164,10,117,18,0,12,0,0,7,48,30,46,34,47,32,NA,NA,NA,NA,47,32
2111100J144,KY,Jefferson County,00J144,1018,54,820,63,5,17,3,2,54,828,34,697,51,1,13,0,0,32,416,206,378,266,397,236,NA,NA,NA,NA,397,236
2111100J145,KY,Jefferson County,00J145,1431,55,1228,63,1,8,0,2,74,1150,34,1016,42,1,6,0,2,49,488,239,446,311,467,275,NA,NA,NA,NA,467,275
2111100J146,KY,Jefferson County,00J146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.1,NA,NA,NA,NA,0,0.1
2111100J147,KY,Jefferson County,00J147,1962,158,1084,593,14,16,0,6,91,1478,84,921,385,11,16,0,1,60,230.7,384.9,201.9,430.6,216.3,407.7,NA,NA,NA,NA,216.3,407.7
2111100J148,KY,Jefferson County,00J148,1877,317,989,269,2,197,1,10,92,1492,216,845,206,2,163,0,7,53,273,365,263,418,268,391.5,NA,NA,NA,NA,268,391.5
2111100J149,KY,Jefferson County,00J149,1927,323,595,506,5,381,13,16,88,1430,237,473,341,5,309,10,13,42,131,385,130,410,130.5,397.5,NA,NA,NA,NA,130.5,397.5
2111100J150,KY,Jefferson County,00J150,1176,93,545,331,0,138,14,6,49,863,64,460,222,0,93,7,2,15,146,203.1,125.1,240.2,135.5,221.7,NA,NA,NA,NA,135.5,221.7
2111100J151,KY,Jefferson County,00J151,61,24,33,1,0,1,0,0,2,38,10,27,1,0,0,0,0,0,4.1,6.1,4.1,8.1,4.1,7.1,NA,NA,NA,NA,4.1,7.1
2111100J152,KY,Jefferson County,00J152,1428,228,1049,46,2,33,1,6,63,1101,139,857,36,2,22,1,0,44,334.5,155.9,271.9,234.7,303.2,195.3,NA,NA,NA,NA,303.2,195.3
2111100J153,KY,Jefferson County,00J153,737,116,546,18,1,2,0,3,51,544,74,429,12,0,1,0,2,26,159,79,127,120,143,99.5,NA,NA,NA,NA,143,99.5
2111100J154,KY,Jefferson County,00J154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.7,0.3,0.8,0.3,0.8,NA,NA,NA,NA,0.3,0.8
2111100J155,KY,Jefferson County,00J155,424,13,389,3,0,2,0,3,14,360,4,336,3,0,2,0,2,13,179.9,72.8,154.5,104,167.2,88.4,NA,NA,NA,NA,167.2,88.4
2111100K104,KY,Jefferson County,00K104,3194,131,2182,580,3,137,2,7,152,3054,118,2128,529,3,123,0,7,146,104,305,147,293,125.5,299,NA,NA,NA,NA,125.5,299
2111100K105,KY,Jefferson County,00K105,4080,228,2515,899,15,175,6,43,199,3870,207,2489,787,15,171,6,42,153,101.9,664.5,167.9,661.5,134.9,663,NA,NA,NA,NA,134.9,663
2111100K110,KY,Jefferson County,00K110,1072,41,438,531,2,7,0,4,49,822,23,382,386,1,6,0,0,24,80.8,292.7,70.1,316.1,75.4,304.4,NA,NA,NA,NA,75.4,304.4
2111100K111,KY,Jefferson County,00K111,1006,79,425,410,2,7,0,3,80,708,50,365,250,2,4,0,1,36,74.7,188.3,59.8,219.2,67.3,203.8,NA,NA,NA,NA,67.3,203.8
2111100K112,KY,Jefferson County,00K112,1325,82,671,431,3,48,1,8,81,1102,59,612,324,3,37,1,6,60,76.5,262.5,96.3,262.9,86.4,262.7,NA,NA,NA,NA,86.4,262.7
2111100K113,KY,Jefferson County,00K113,598,22,235,290,6,9,0,0,36,477,17,202,232,4,8,0,0,14,49.3,204,42,219.6,45.6,211.8,NA,NA,NA,NA,45.6,211.8
2111100K114,KY,Jefferson County,00K114,1778,128,756,788,9,17,0,2,78,1312,86,661,497,9,15,0,1,43,142.7,374.5,125.8,412.2,134.2,393.3,NA,NA,NA,NA,134.2,393.3
2111100K116,KY,Jefferson County,00K116,270,36,138,84,0,1,0,0,11,207,28,117,54,0,1,0,0,7,33,52,26,64,29.5,58,NA,NA,NA,NA,29.5,58
2111100K117,KY,Jefferson County,00K117,1700,273,1004,292,3,20,3,28,77,1379,162,889,229,1,17,3,18,60,181,334.1,192,373.1,186.5,353.6,NA,NA,NA,NA,186.5,353.6
2111100K118,KY,Jefferson County,00K118,1254,46,222,916,2,32,1,1,34,938,40,197,656,2,18,0,1,24,34.3,479.4,40.2,471.6,37.3,475.5,NA,NA,NA,NA,37.3,475.5
2111100K119,KY,Jefferson County,00K119,1344,177,610,310,8,198,0,3,38,1024,127,513,222,7,125,0,2,28,246,317,216,367,231,342,NA,NA,NA,NA,231,342
2111100K122,KY,Jefferson County,00K122,1829,227,480,976,5,23,4,8,106,1363,158,404,708,1,14,4,8,66,109.3,597.9,82.6,627.7,96,612.8,NA,NA,NA,NA,96,612.8
2111100K123,KY,Jefferson County,00K123,2250,64,492,1569,9,10,1,3,102,1596,33,417,1087,6,5,1,1,46,96,652.1,83.8,666.1,89.9,659.1,NA,NA,NA,NA,89.9,659.1
2111100K125,KY,Jefferson County,00K125,608,79,258,246,1,0,0,3,21,445,48,220,170,0,0,0,3,4,56,142,47,159,51.5,150.5,NA,NA,NA,NA,51.5,150.5
2111100K126,KY,Jefferson County,00K126,876,70,357,397,3,18,0,2,29,676,37,308,296,0,10,0,2,23,71,231,52,250,61.5,240.5,NA,NA,NA,NA,61.5,240.5
2111100K127,KY,Jefferson County,00K127,1954,142,1190,482,5,26,0,16,93,1543,112,1001,351,1,19,0,6,53,370,398,300,483,335,440.5,NA,NA,NA,NA,335,440.5
2111100K128,KY,Jefferson County,00K128,1395,85,1073,159,0,3,0,6,69,1070,57,866,90,0,3,0,4,50,296,235,248,311,272,273,NA,NA,NA,NA,272,273
2111100K129,KY,Jefferson County,00K129,1184,41,974,72,4,12,0,8,73,1009,34,846,55,4,6,0,7,57,119,411,131,446,125,428.5,NA,NA,NA,NA,125,428.5
2111100K130,KY,Jefferson County,00K130,887,31,220,603,5,4,0,8,16,748,30,200,493,5,3,0,5,12,97,417.9,83.2,433.9,90.1,425.9,NA,NA,NA,NA,90.1,425.9
2111100K131,KY,Jefferson County,00K131,1478,141,513,707,9,7,1,5,95,1103,88,420,519,6,6,1,4,59,158.2,353.4,138.1,387.8,148.1,370.6,NA,NA,NA,NA,148.1,370.6
2111100K132,KY,Jefferson County,00K132,681,46,488,107,0,0,0,7,33,529,31,410,66,0,0,0,6,16,147,99,121,141,134,120,NA,NA,NA,NA,134,120
2111100K133,KY,Jefferson County,00K133,2128,103,1233,406,0,304,0,7,75,1889,90,1126,351,0,259,0,7,56,123,366,144,388,133.5,377,NA,NA,NA,NA,133.5,377
2111100K134,KY,Jefferson County,00K134,813,30,665,40,0,27,0,0,51,715,22,603,28,0,25,0,0,37,166,275,163,318,164.5,296.5,NA,NA,NA,NA,164.5,296.5
2111100K135,KY,Jefferson County,00K135,105,8,78,12,0,0,0,2,5,94,8,68,11,0,0,0,2,5,3,15.4,5.1,14.4,4.1,14.9,NA,NA,NA,NA,4.1,14.9
2111100K136,KY,Jefferson County,00K136,324,29,100,171,2,0,0,2,20,246,19,88,127,1,0,0,0,11,22,89,21,89,21.5,89,NA,NA,NA,NA,21.5,89
2111100K137,KY,Jefferson County,00K137,1815,62,177,1286,11,227,0,9,43,1164,29,134,833,11,126,0,9,22,3,171,11,169,7,170,NA,NA,NA,NA,7,170
2111100K138,KY,Jefferson County,00K138,300,13,223,44,0,3,0,2,15,251,9,192,35,0,2,0,2,11,70,64,56,81,63,72.5,NA,NA,NA,NA,63,72.5
2111100K139,KY,Jefferson County,00K139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,3.7,3.2,4.7,3.5,4.2,NA,NA,NA,NA,3.5,4.2
2111100K140,KY,Jefferson County,00K140,903,64,331,412,2,8,3,3,80,686,49,293,294,2,3,3,1,41,34,180,37,190,35.5,185,NA,NA,NA,NA,35.5,185
2111100K141,KY,Jefferson County,00K141,415,20,333,30,1,11,0,0,20,377,14,306,30,0,10,0,0,17,51,110,54,126,52.5,118,NA,NA,NA,NA,52.5,118
2111100K142,KY,Jefferson County,00K142,143,132,6,4,0,0,0,0,1,141,132,4,4,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,0,0
2111100K143,KY,Jefferson County,00K143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0
2111100K144,KY,Jefferson County,00K144,1199,166,588,257,3,148,1,2,34,924,110,498,190,3,101,1,2,19,249.3,291.4,233.3,326.4,241.3,308.9,NA,NA,NA,NA,241.3,308.9
2111100K145,KY,Jefferson County,00K145,1915,104,1152,506,0,65,0,4,84,1523,73,986,361,0,44,0,4,55,431,438,382,509,406.5,473.5,NA,NA,NA,NA,406.5,473.5
2111100K146,KY,Jefferson County,00K146,2015,143,1241,454,6,48,3,4,116,1538,93,1016,313,6,38,3,4,65,436.7,379.5,410.3,434.7,423.5,407.1,NA,NA,NA,NA,423.5,407.1
2111100K147,KY,Jefferson County,00K147,2429,180,1527,539,9,35,0,17,122,1980,139,1305,417,6,17,0,16,80,482.9,473,405.6,591,444.2,532,NA,NA,NA,NA,444.2,532
2111100K148,KY,Jefferson County,00K148,1173,177,631,246,0,82,0,2,35,926,140,536,177,0,52,0,1,20,228.7,252.6,201.7,304.6,215.2,278.6,NA,NA,NA,NA,215.2,278.6
2111100K149,KY,Jefferson County,00K149,21,1,12,2,0,1,0,0,5,15,1,12,0,0,0,0,0,2,1,0.1,1,0.1,1,0.1,NA,NA,NA,NA,1,0.1
2111100K150,KY,Jefferson County,00K150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0
2111100K151,KY,Jefferson County,00K151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0,0.2,NA,NA,NA,NA,0,0.2
2111100L104,KY,Jefferson County,00L104,1625,14,101,1444,1,0,0,10,55,1158,4,84,1023,0,0,0,10,37,22,607,32,599,27,603,NA,NA,NA,NA,27,603
2111100L108,KY,Jefferson County,00L108,2448,114,806,1479,7,8,0,5,29,2205,107,798,1259,7,8,0,4,22,19,370,25,364,22,367,NA,NA,NA,NA,22,367
2111100L110,KY,Jefferson County,00L110,216,2,136,49,0,17,1,1,10,212,2,136,49,0,16,0,1,8,5,12,5,12,5,12,NA,NA,NA,NA,5,12
2111100L111,KY,Jefferson County,00L111,1700,58,478,1067,12,25,2,7,51,1293,50,464,703,12,22,2,5,35,31,258,46,260,38.5,259,NA,NA,NA,NA,38.5,259
2111100L112,KY,Jefferson County,00L112,1238,46,324,789,5,10,2,10,52,872,33,284,507,5,10,0,7,26,12,326,28,324,20,325,NA,NA,NA,NA,20,325
