GEOID20,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,uss_16_rep_blu,uss_16_dem_kan,gov_16_rep_gre,gov_16_dem_kos,atg_16_rep_haw,atg_16_dem_hen,sos_16_rep_ash,sos_16_dem_smi,uss_18_rep_haw,uss_18_dem_mcc,pre_20_rep_tru,pre_20_dem_bid,gov_20_rep_par,gov_20_dem_gal,atg_20_rep_sch,atg_20_dem_fin,sos_20_rep_ash,sos_20_dem_fal,arv_16,adv_16,arv_18,adv_18,arv_20,adv_20,nrv,ndv
291890AP032,MO,St. Louis County,0AP032,1563,66,782,502,0,124,2,14,73,1206,55,672,335,0,87,0,9,48,151.1,245.6,128.3,268.4,141,256.6,164.6,234.7,152.8,235.1,102.9,246.9,218,462.6,216.8,459.2,236.9,421,251.8,418.1,147.5,248.1,102.9,246.9,230.9,440.2,176.4,324.8
291890AP033,MO,St. Louis County,0AP033,419,34,258,84,2,15,0,3,23,311,17,211,50,2,15,0,1,15,28.9,41.6,21,48.4,24,45,29.4,42.6,28.3,40.7,18.6,53.1,75,111,77,104,86,89,84,88,26.3,43.7,18.6,53.1,80.5,98,47.2,66.3
291890AP034,MO,St. Louis County,0AP034,485,12,121,319,2,1,2,8,20,384,8,105,252,2,0,2,5,10,75.8,448.6,65.9,456.1,71.8,447.4,84,450.3,77,442.7,53.1,369.2,48,160.9,51,150.9,50,151.9,50,150.9,74.9,449,53.1,369.2,49.7,153.7,62.6,322.9
291890AP035,MO,St. Louis County,0AP035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,108.4,11.8,108.9,12.3,108.4,14.4,107.4,16.4,105.8,8.4,42.1,1,1,0,2,1,1,1,0,13.6,107.8,8.4,42.1,0.8,1,7.9,58.5
291890AP036,MO,St. Louis County,0AP036,346,18,18,298,0,0,0,4,8,257,7,18,222,0,0,0,4,6,3.1,58.7,2.6,61.2,2.9,59.2,3.4,62.8,5.2,60.7,8.2,59.2,9.3,80.5,7.2,82.6,7.3,84.5,7.3,83.4,3.4,60.5,8.2,59.2,7.8,82.8,5.6,69.3
291890AP037,MO,St. Louis County,0AP037,849,165,348,298,2,8,0,2,26,591,94,288,187,2,7,0,1,12,82.2,149.3,66.3,165.7,76.2,160.6,87.5,156.8,78.6,146.4,46.4,129.3,73.1,170.3,77,158.6,68.6,163.2,73.3,158.5,78.2,155.8,46.4,129.3,73,162.6,72.9,155.9
291890AP038,MO,St. Louis County,0AP038,936,39,62,773,2,2,1,12,45,663,30,43,542,2,2,1,9,34,23.9,457.8,20.6,457.1,29.1,452.1,32.5,452.1,26.1,453.7,21.2,381.1,25.7,308.3,28.6,299.2,24.9,297,26.7,303.7,26.5,454.6,21.2,381.1,26.5,302.1,25.9,386.2
291890AP039,MO,St. Louis County,0AP039,781,156,292,266,3,14,0,4,46,578,80,257,196,3,12,0,4,26,101.5,180.2,75.7,202.6,91,190.2,104.4,187.8,93.2,183.7,65.9,184,103.3,184.1,97.7,179.2,103.4,165.1,100.9,169.9,93.1,188.9,65.9,184,101.4,174.6,93.7,182.7
291890AP040,MO,St. Louis County,0AP040,1036,59,777,119,3,15,0,1,62,869,35,696,91,3,12,0,0,32,227.9,271,173.7,324.6,184.2,312.9,229.1,284.6,209.4,282.1,117.8,223.6,205.6,294.3,201.8,293.3,215.1,274.5,229.2,260.3,204.9,295,117.8,223.6,212.9,280.6,199.4,282.1
291890AP041,MO,St. Louis County,0AP041,1004,58,480,199,4,186,1,7,69,793,32,398,166,3,157,0,5,32,169,272,166,288,169,282,182,275,183,264,138,276,179,322,181,320,183,303,194,301,173.8,276.2,138,276,184.2,311.5,174.4,290.3
291890AP042,MO,St. Louis County,0AP042,31,11,7,2,3,5,0,0,3,15,0,4,2,2,5,0,0,2,1.4,1.4,1.3,1.6,1.3,1.6,1.6,1.4,1.5,1.4,1.1,1.5,5,3,4,4,5,3,5,3,1.4,1.5,1.1,1.5,4.8,3.2,2.7,2.2
291890AP043,MO,St. Louis County,0AP043,447,104,140,164,0,9,0,7,23,312,72,116,102,0,9,0,5,8,124.9,189.1,85.3,220.7,108.9,208.3,125.6,198.9,112.9,194.2,77,188.8,38.5,75.1,36.6,73.2,34.7,73.2,34.7,73.2,111.5,202.3,77,188.8,36.1,73.7,77.9,149.5
291890AP044,MO,St. Louis County,0AP044,535,38,242,202,0,13,0,1,39,478,27,231,181,0,13,0,1,25,82,178,64,189,73,184,89,176,90,170,59,172,70,188,75,175,76,164,75,164,79.6,179.4,59,172,74,172.8,75.3,176
291890AP045,MO,St. Louis County,0AP045,461,24,48,370,0,0,0,1,18,318,15,41,250,0,0,0,1,11,18,191.9,15.8,191.7,20.5,185.1,23,189.5,18.3,188.2,18.5,175.8,17.5,107.2,18.4,105.4,16.6,106.2,17.5,100.7,19.1,189.3,18.5,175.8,17.5,104.9,18.4,154.2
291890AP046,MO,St. Louis County,0AP046,127,11,72,16,0,9,0,5,14,101,9,63,11,0,9,0,3,6,34.3,40.8,26.1,48.9,27.7,47.1,34.5,42.8,31.5,42.5,17.7,33.7,26,27,23,26,23,25,22,24,30.8,44.4,17.7,33.7,23.5,25.5,26.6,35.8
291890AP047,MO,St. Louis County,0AP047,35,3,14,14,0,0,0,0,4,23,2,12,5,0,0,0,0,4,1.9,21.4,1.9,21.4,2.8,19.6,4.7,18.6,3.8,19.6,29.9,63.8,8.4,26,7.5,26,8.4,25.1,8.4,23.3,3,20.1,29.9,63.8,8.2,25.1,7.8,26.5
291890AP048,MO,St. Louis County,0AP048,219,50,107,49,0,0,0,0,13,155,34,83,32,0,0,0,0,6,21,37.6,17,41.7,19.5,40.5,22.4,39.4,20.1,36.7,28.9,51.8,32.4,64.7,35.5,61.2,33.1,62.4,36.3,58.2,20,39.2,28.9,51.8,34.3,61.6,26.6,49.4
291890AP049,MO,St. Louis County,0AP049,1054,73,703,173,2,14,0,17,72,857,58,613,104,1,12,0,13,56,256.7,250.3,186.5,325.6,215.1,315.8,258.8,285.1,244.6,270,169.1,291.5,219.4,292.7,227.2,282.7,223.9,275.5,236.8,263.7,232.3,289.4,169.1,291.5,226.8,278.6,223.8,285.3
291890AP050,MO,St. Louis County,0AP050,244,6,58,171,0,0,0,0,9,174,1,55,113,0,0,0,0,5,12.2,140.4,10.7,140,14.2,135.1,15.8,138.6,12.3,137.7,12.2,127.1,22,57,17,55,16,54,17,53,13,138.3,12.2,127.1,18,54.8,14.9,103.8
291890AP051,MO,St. Louis County,0AP051,60,4,23,31,0,0,0,0,2,46,4,22,18,0,0,0,0,2,1.8,12.6,1.6,12.7,1.9,12.3,2.2,12.5,1.9,12.4,2.1,12.8,2.6,4.7,1.5,3.9,1.8,3.6,1.5,4.4,1.9,12.5,2.1,12.8,1.9,4.1,1.9,9.2
291890AP200,MO,St. Louis County,0AP200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291890AP201,MO,St. Louis County,0AP201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291890AP202,MO,St. Louis County,0AP202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291890AP203,MO,St. Louis County,0AP203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.7,0.2,0.7,0.2,0.7,0.3,0.7,0.3,0.6,0.1,0.4,0.2,0.7,0.2,0.7,0.3,0.7,0.3,0.6,0.2,0.7,0.1,0.4,0.3,0.7,0.2,0.7
291890AP206,MO,St. Louis County,0AP206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0,0.9,0,0.9,0.1,0.9,0.1,0.9,0,0.7,0.1,1.2,0.1,1.2,0.1,1.2,0.1,1.1,0.1,0.9,0,0.7,0.1,1.2,0.1,1
291890AP207,MO,St. Louis County,0AP207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291890AP208,MO,St. Louis County,0AP208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,2.7,1.4,3.1,1.5,2.9,1.9,2.7,1.8,2.6,0.2,0.8,0.4,1.6,0.3,1.6,0.3,1.6,0.3,1.6,1.7,2.8,0.2,0.8,0.3,1.6,1,2.1
291890AP211,MO,St. Louis County,0AP211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,1.7,0.9,2,1,1.8,1.2,1.7,1.2,1.7,0.1,0.5,0.2,1,0.2,1,0.2,1,0.2,1,1.1,1.8,0.1,0.5,0.2,1,0.6,1.4
291890AP214,MO,St. Louis County,0AP214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291890AP215,MO,St. Louis County,0AP215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,7.2,3.2,8.4,4.1,7.9,4.8,7.6,4.3,7.4,2.9,7.2,1.5,2.9,1.4,2.8,1.3,2.8,1.3,2.8,4.2,7.7,2.9,7.2,1.4,2.8,3,5.7
291890AP216,MO,St. Louis County,0AP216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291890AP217,MO,St. Louis County,0AP217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291890AP218,MO,St. Louis County,0AP218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291890AP225,MO,St. Louis County,0AP225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291890AP230,MO,St. Louis County,0AP230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291890AP232,MO,St. Louis County,0AP232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.1,0,0.1,0,0,0,0,0,0.1,0,0.1
291890AP233,MO,St. Louis County,0AP233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291890AP237,MO,St. Louis County,0AP237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291890CC001,MO,St. Louis County,0CC001,1918,101,1212,282,2,224,0,11,86,1551,79,1026,208,2,180,0,4,52,280.8,473.1,278.7,487.4,312.7,460.9,348.1,432.4,337.2,415.4,224.3,458.9,337,675,352,656,388,594,418,569,311.5,453.8,224.3,458.9,373.8,623.5,327.7,522.2
291890CC002,MO,St. Louis County,0CC002,713,31,507,97,0,38,0,3,37,564,20,415,63,0,35,0,3,28,251.3,388.9,237.2,422.5,261.1,403,295.3,381.6,288.6,358.9,215.8,422.5,132.3,290.3,139.2,289.4,155.1,256.8,162,250.8,266.7,391,215.8,422.5,147.2,271.8,213.8,346.5
291890CC003,MO,St. Louis County,0CC003,1161,55,623,192,0,247,0,6,38,913,32,523,146,0,190,0,6,16,83.8,154.3,81.2,160.6,89.8,156.1,100.7,145.8,100.7,139.8,67,148.2,140,343,156,336,155,327,159,321,91.2,151.3,67,148.2,152.5,331.8,113.3,223.2
291890CC004,MO,St. Louis County,0CC004,632,33,380,90,3,83,0,17,26,594,28,371,79,3,76,0,15,22,92.7,213.7,98.7,218.1,104.7,210.5,117.6,198.9,124.5,183.8,81.7,179.9,94.9,232.1,98.2,224.4,112,202.7,113.2,202.7,107.6,205,81.7,179.9,104.6,215.5,103.8,206.7
291890CC005,MO,St. Louis County,0CC005,619,31,457,65,0,36,0,2,28,485,21,365,45,0,35,0,0,19,172.7,317.9,167.2,330.7,184.9,321.5,207.4,300.2,207.4,288,138.1,305.3,118.8,204.6,126.6,193.3,137,178.6,137.8,179.4,187.9,311.6,138.1,305.3,130,189,159.8,261.9
291890CC006,MO,St. Louis County,0CC006,1518,51,1159,140,4,109,0,7,48,1214,35,952,96,4,88,0,6,33,231.4,381.8,220.8,405.6,247.1,383.8,277,358,269.4,342.3,213.3,400.8,307.9,543.5,329.6,519.2,353,476.7,357.6,464.1,249.1,374.3,213.3,400.8,337,500.9,280.7,427.6
291890CC007,MO,St. Louis County,0CC007,716,34,542,36,5,50,0,2,47,589,25,451,28,5,48,0,0,32,73.3,113.5,69.2,123.3,76.2,117.6,86.2,111.3,84.2,104.7,63,123.3,153,289,155,283,170,254,178,243,77.8,114.1,63,123.3,164,267.2,110.8,176.3
291890CC008,MO,St. Louis County,0CC008,6,0,5,0,0,1,0,0,0,4,0,4,0,0,0,0,0,0,79,130.4,75.3,138.6,84.3,131.2,94.5,122.4,91.9,117,72.7,136.9,37.6,61.3,40,58.6,42.6,53.9,43.1,52.5,85,127.9,72.7,136.9,40.8,56.6,66.1,100.3
291890CC009,MO,St. Louis County,0CC009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.4,76.3,46.6,78,50.5,74.3,56.2,68.8,54.5,67,42.3,75.2,0,0,0,0,0,0,0,0,50.7,72.9,42.3,75.2,0,0,29.6,44
291890CC010,MO,St. Louis County,0CC010,276,28,206,12,0,10,0,8,12,227,18,182,12,0,8,0,2,5,132.2,222.9,131.3,229.6,147.3,217.1,163.9,203.7,158.8,195.6,105.7,216.1,79,114,84,104,89,100,87,94,146.7,213.8,105.7,216.1,84.8,103,117.8,169.7
291890CC011,MO,St. Louis County,0CC011,2145,91,1134,436,3,368,0,45,68,1876,72,1047,355,2,298,0,44,58,279.5,469.6,286.7,479.9,310.6,456.8,345.8,423.2,335.4,412.1,260.3,462.4,303.3,632.2,317.4,617.1,341.5,561.9,347.6,568.9,311.6,448.3,260.3,462.4,327.4,595,312.8,508.4
291890CC012,MO,St. Louis County,0CC012,455,1,367,14,0,53,0,0,20,306,0,259,11,0,32,0,0,4,26.4,87.4,31,87.8,32.6,85,35.7,80.9,37.5,76.9,22.4,83.2,38.2,157.3,40.1,155.4,45.5,147.7,51.1,141.8,32.6,83.6,22.4,83.2,43.7,150.5,36.1,110.3
291890CC013,MO,St. Louis County,0CC013,74,7,51,2,2,8,0,0,4,56,4,40,2,2,5,0,0,3,5.1,16.9,6,16.9,6.3,16.4,6.9,15.6,7.2,14.8,4.3,16.1,7.4,30.5,7.8,30.1,8.8,28.6,9.9,27.5,6.3,16.1,4.3,16.1,8.5,29.2,7,21.4
291890CC014,MO,St. Louis County,0CC014,1986,60,1536,152,4,147,0,12,75,1777,42,1419,128,4,124,0,8,52,530,981,541,980,597,921,646,881,623,858,367,779,428,864,462,831,499,790,518,768,587.4,924.2,367,779,476.8,813.2,521.1,865.3
291890CC015,MO,St. Louis County,0CC015,779,18,670,15,0,34,0,0,42,569,4,502,14,0,26,0,0,23,340,319.5,405.6,284.5,404.9,291.1,428.2,259,420.2,254.6,360.4,304.2,224,283,237,273,266,236,281,228,399.8,281.8,360.4,304.2,252,255,336.7,273.3
291890CC016,MO,St. Louis County,0CC016,394,11,311,31,0,20,0,4,17,337,5,274,30,0,13,0,2,13,25.1,42.1,25.7,43,27.9,41,31,38,30.1,36.9,23.3,41.5,71.7,120.8,74.7,116.9,82.5,105.1,86.4,104.1,27.9,40.2,23.3,41.5,78.8,111.7,47.8,68.9
291890CC017,MO,St. Louis County,0CC017,1768,40,708,477,0,460,3,3,77,1413,24,641,339,0,364,3,3,39,67.5,212.2,57.3,220,64.7,211,79.2,206.3,69.4,203.2,31.2,136.4,148,553,152,528,167,507,170,506,67.6,210.6,31.2,136.4,159.2,523.5,100.6,328.3
291890CC018,MO,St. Louis County,0CC018,2,1,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,315.8,553.7,295.4,597.7,317.6,581.6,361.1,546.8,345.1,535.9,143.3,278.4,108.8,278.6,113.8,270.7,122.5,252.8,127.9,249.9,327,563.1,143.3,278.4,118.2,263,225.1,414.6
291890CC019,MO,St. Louis County,0CC019,1136,35,935,17,3,97,0,3,46,817,11,694,13,3,67,0,1,28,312,338.3,363.8,327,369.4,327,402.4,286.5,391.1,273.3,295,364.7,294.4,448.9,336.1,409,364.3,364.3,373.1,358.5,367.8,310.4,295,364.7,342,395.2,350.2,349.8
291890CC020,MO,St. Louis County,0CC020,1459,58,1168,18,1,156,1,8,49,1101,22,891,18,1,132,1,8,28,577.6,367,606.6,366.2,601.3,365.3,663.3,316.6,638.4,296.8,505.5,344.6,600.3,409.7,628.1,379.9,658.8,329.5,656.7,339.6,617.4,342.4,505.5,344.6,636,364.7,613.7,351.5
291890CC021,MO,St. Louis County,0CC021,487,16,381,19,0,61,0,2,8,384,12,312,16,0,43,0,0,1,49.8,48.1,53.9,49.3,54,48.7,60.6,42.6,57.5,42.8,45.1,48.2,161.8,264.6,180.1,243.3,191.6,233.6,202.9,220.1,55.1,46.3,45.1,48.2,184.1,240.4,105.7,124.1
291890CC022,MO,St. Louis County,0CC022,822,20,501,47,0,184,0,2,68,543,14,373,35,0,99,0,1,21,20.2,66.7,23.7,67,24.8,64.9,27.2,61.7,28.6,58.7,17.2,63.8,29.3,121.2,30.8,119.7,34.9,113.7,39.2,109.3,24.9,63.8,17.2,63.8,33.5,116,27.6,84.6
291890CC023,MO,St. Louis County,0CC023,1669,51,1210,59,0,279,0,2,68,1242,33,944,34,0,196,0,1,34,375,587,401,586,413,573,444,535,451,501,325,580,367,696,401,668,446,600,443,601,416.8,556.4,325,580,414.2,641.2,406.6,592.7
291890CC024,MO,St. Louis County,0CC024,151,14,101,2,0,21,0,4,9,113,12,78,2,0,12,0,4,5,27.1,25.2,28.9,24,29.5,21.5,33.2,17.9,31.4,18.5,24.6,28.3,27.7,33.9,25.9,33.9,30.8,29.5,31.4,28.3,30,21.4,24.6,28.3,28.9,31.4,29,26.1
291890CC025,MO,St. Louis County,0CC025,707,31,522,23,1,88,2,2,38,559,20,430,17,0,73,2,0,17,215.4,192.7,241.6,194.7,252.6,181.6,273.7,162.5,266.6,160.5,136.5,136.8,214.4,234.5,226.4,230.5,250.5,194.3,257.4,191.5,250,178.4,136.5,136.8,237.2,212.7,233.5,188
291890CC026,MO,St. Louis County,0CC026,72,1,67,0,1,0,1,1,1,64,0,60,0,1,0,1,1,1,19.2,12.3,20.2,12.3,20,12.3,22.1,10.7,21.2,10,17.6,12,57,10,56,8,56,7,56,8,20.5,11.5,17.6,12,56.2,8.2,34.5,10.3
291890CC027,MO,St. Louis County,0CC027,1395,37,1027,40,1,221,0,20,49,1034,27,772,33,0,151,0,20,31,307,361.8,331.2,359.1,337.1,351.9,355.9,329.3,336.9,330.4,279.3,348.2,307.6,454.1,335.9,431,355.6,396.7,365,389.9,333.6,346.5,279.3,348.2,341,417.9,331.1,375.2
291890CC028,MO,St. Louis County,0CC028,74,0,64,4,1,4,0,0,1,64,0,54,4,1,4,0,0,1,143.8,165.4,150.1,173.4,156.4,164.5,175.2,151,169.8,150.1,112.2,145.3,30.2,18.5,32.1,17.5,33.1,16.6,31.2,15.6,159.1,160.9,112.2,145.3,31.6,17,103.4,101.8
291890CC030,MO,St. Louis County,0CC030,293,8,94,104,0,75,0,5,7,245,2,92,79,0,65,0,5,2,16,91,13,93,16,92,23,92,21,89,5.1,22.3,1.1,7.7,1.2,7.5,1.5,7.1,1.8,6.9,17.8,91.4,5.1,22.3,1.4,7.3,10,50.9
291890CC031,MO,St. Louis County,0CC031,1167,45,852,143,1,63,0,4,59,953,27,724,117,1,51,0,3,30,288.2,380.9,276.2,416.8,295.2,394.9,334.1,370,337,329.1,248.3,416.8,254.3,468.7,270.2,460.7,308.1,413.8,321.1,392.9,306.1,378.3,248.3,416.8,288.4,434,293.3,404.5
291890CC032,MO,St. Louis County,0CC032,68,16,13,6,5,6,0,8,14,44,11,9,4,5,6,0,5,4,2,3.5,2,3.5,1.6,3.5,1.9,3.5,2.1,3,3.6,3.3,12,12,12,11,13,10,12,11,1.9,3.4,3.6,3.3,12.2,11,6.2,6.4
291890CC033,MO,St. Louis County,0CC033,419,9,326,5,0,62,0,0,17,311,5,259,2,0,40,0,0,5,86.9,147.3,89,150.1,95.9,142,101.6,135.2,101,129.3,73.5,146.7,125.3,185.2,125.2,189.2,145.2,167.5,146.6,164.7,94.9,140.8,73.5,146.7,135.6,176.6,109,155.7
291890CC034,MO,St. Louis County,0CC034,61,1,50,2,0,8,0,0,0,56,1,46,1,0,8,0,0,0,19,20.7,22.2,20,22.6,20,24.6,17.5,23.9,16.7,18,22.3,30.6,39.1,32.9,40,36.7,34.7,37.9,33.5,22.4,19,18,22.3,34.5,36.8,26.8,26.4
291890CC035,MO,St. Louis County,0CC035,1111,27,878,83,5,41,0,8,69,885,16,702,70,5,34,0,7,51,211.8,363.1,204.8,396.2,232.8,372.1,274.9,327,259,330.9,174.7,434.2,224.7,462.3,251.8,449.3,252.9,423.2,270.9,407.1,236.7,357.9,174.7,434.2,250.1,435.5,235.8,396.5
291890CC036,MO,St. Louis County,0CC036,491,14,344,25,0,95,0,0,13,370,8,277,14,0,65,0,0,6,97,178,100,184,99,180,118,161,110,165,87,183,106,207,114,195,115,188,124,180,104.8,173.6,87,183,114.8,192.5,107,182.1
291890CC037,MO,St. Louis County,0CC037,219,12,119,18,0,50,0,1,19,170,11,95,12,0,37,0,1,14,49,87,47,89,56,80,59,77,62,71,25.5,76.9,40,104,43,101,45,96,51,93,54.6,80.8,25.5,76.9,44.8,98.5,47.7,87.5
291890CC038,MO,St. Louis County,0CC038,35,1,8,16,0,7,0,0,3,24,1,8,8,0,6,0,0,1,59.8,188.1,50.8,195,57.4,187,70.2,182.9,61.5,180.1,27.6,120.9,1.9,4.7,3.7,4.7,2.8,4.7,2.8,4.7,59.9,186.6,27.6,120.9,2.8,4.7,33.8,107.3
291890CC039,MO,St. Louis County,0CC039,139,2,109,4,0,22,0,0,2,113,1,93,2,0,16,0,0,1,46.1,53.8,49.5,53.6,50.4,52.4,53.1,49.1,50.2,49.4,41.8,52.1,44.6,49.5,44.6,47.5,47.5,41.7,43.7,47.5,49.9,51.7,41.8,52.1,45.1,46.6,47.2,49.7
291890CC040,MO,St. Louis County,0CC040,165,13,131,6,0,12,0,0,3,137,3,114,5,0,12,0,0,3,44.7,53.4,43.2,53.4,48.1,46.9,50.9,46.6,48.3,44.9,97.3,96.4,50.1,62,55,58.1,55.2,54,54.2,56,47,49,97.3,96.4,53.7,57.5,54.7,57.2
291890CC041,MO,St. Louis County,0CC041,496,14,334,92,0,32,0,3,21,447,11,314,77,0,27,0,3,15,142.3,234.8,135.8,249.5,152,236.1,170.4,220.2,165.7,210.5,82,185,110,216,117,210,120,202,123,201,153.2,230.2,82,185,117.5,207.2,131.8,216.5
291890CC042,MO,St. Louis County,0CC042,1842,64,1016,409,0,273,0,8,72,1588,51,924,322,0,239,0,5,47,139.8,294.7,131.6,312.3,143.9,299.4,155,292.4,153.8,283.6,125.2,301.2,153.2,392.4,160.2,381.3,172.5,356.1,180.1,352,144.8,296.5,125.2,301.2,166.5,370.5,151.5,326.5
291890CC043,MO,St. Louis County,0CC043,5,0,0,1,0,0,0,0,4,5,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3.9,32.8,0,0,0,0,0,0,0,0,0,0,3.9,32.8,0,0,0.4,3.3
291890CC044,MO,St. Louis County,0CC044,1326,32,968,158,3,109,0,8,48,1110,25,819,142,3,88,0,6,27,282,489,256,526,285,503,317,476,303,456,210,508,267,569,276,560,292,535,299,523,288.6,490,210,508,283.5,546.8,278.7,514.5
291890CC045,MO,St. Louis County,0CC045,69,11,41,6,0,6,0,0,5,55,5,34,6,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291890CC046,MO,St. Louis County,0CC046,629,14,535,12,0,58,0,0,10,504,6,432,9,0,47,0,0,10,59,82.6,69.8,77.5,69.5,78.5,76.4,71.3,75.2,69.5,57.7,86.6,211,252,218,247,238,213,235,214,70,75.9,57.7,86.6,225.5,231.5,131,139.2
291890CC047,MO,St. Louis County,0CC047,368,22,167,62,2,85,2,4,24,275,16,143,41,2,57,1,4,11,23.8,45.4,23.1,45.4,24,43.9,23.4,45.2,22.7,43,27.4,60.9,23.6,49.9,21,51.1,23,49.7,22.5,50.1,23.4,44.6,27.4,60.9,22.5,50.2,23.4,48.4
291890CC048,MO,St. Louis County,0CC048,73,1,39,4,0,9,0,0,20,45,1,23,3,0,7,0,0,11,45.8,149.8,51.8,151.4,54.2,147.2,64,135.8,64.9,131.6,55.5,199.8,96.1,371.3,105.3,362.1,116.5,345.6,129.2,332.4,56.2,143.2,55.5,199.8,111.8,352.9,78.3,232.7
291890CC049,MO,St. Louis County,0CC049,806,26,661,23,0,61,2,3,30,634,18,525,21,0,53,2,2,13,244.6,221.5,267.7,224.6,265.4,226.1,297.4,193.8,280.4,195.7,231.5,233.4,234.2,271.4,248.9,256.7,265.4,239.4,274,228.9,271.1,212.3,231.5,233.4,255.6,249.1,260.9,229.1
291890CC050,MO,St. Louis County,0CC050,1009,38,706,97,1,133,3,1,30,832,24,603,70,1,113,3,1,17,177.9,376.6,189.9,393.6,189.7,386.6,219.8,361.6,214,348.4,146.7,414.5,167.8,486.1,177.9,484.2,200,453.1,204.9,443.1,198.3,373.3,146.7,414.5,187.7,466.6,188.9,414.8
291890CC051,MO,St. Louis County,0CC051,21,1,20,0,0,0,0,0,0,12,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291890CC052,MO,St. Louis County,0CC052,223,2,190,9,0,15,1,2,4,164,1,145,7,0,5,1,2,3,157.8,220.7,186.5,207,185.8,209.8,204.3,190.6,200.9,185.8,154.3,231.4,35,108,38,106,41,99,42,99,187.1,202.8,154.3,231.4,39,103,124.6,165.7
291890CC053,MO,St. Louis County,0CC053,2064,98,1264,461,5,148,0,4,84,1730,62,1122,360,4,119,0,3,60,154.4,245.5,144,268,153.6,263,178.9,241.8,168.1,238.5,308,610,365,745,388,724,413,680,437,658,159.8,251.4,308,610,400.8,701.8,271,467.4
291890CC054,MO,St. Louis County,0CC054,215,0,210,4,0,1,0,0,0,209,0,205,4,0,0,0,0,0,39,100,33,96,36,93,42,79,42,86,23,80,39,98,46,83,42,80,51,77,38.4,90.8,23,80,44.5,84.5,39.3,87.2
