GEOID20,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,uss_16_rep_lee,uss_16_dem_sno,gov_16_rep_her,gov_16_dem_wei,atg_16_rep_rey,atg_16_dem_har,uss_18_rep_rom,uss_18_dem_wil,pre_20_rep_tru,pre_20_dem_bid,gov_20_rep_cox,gov_20_dem_pet,atg_20_rep_rey,atg_20_dem_sko,arv_16,adv_16,arv_18,adv_18,arv_20,adv_20,nrv,ndv
49019GD3570,UT,Grand County,GD3570,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.3,26.1,35.2,25.4,34.7,27.8,31.3,24.4,29.8,26.7,3,5,3,5,3,6,33.4,25.9,29.8,26.7,3,5.3,21.5,18.3
49019GD4470,UT,Grand County,GD4470,1299,164,1026,6,42,8,0,2,51,994,106,811,3,26,8,0,1,39,55.9,72.8,68.8,73.5,72.8,69.8,67,59.6,56.6,71.9,251,408.8,270.9,357.8,260,378.6,66.1,68.9,56.6,71.9,260.7,381.7,137.9,186.6
49019GD4570,UT,Grand County,GD4570,10,0,7,0,0,0,0,0,3,6,0,3,0,0,0,0,0,3,182.5,237.8,224.9,240,237.8,227.9,218.8,194.6,184.8,234.7,9.8,17,8.9,17,9.8,15.2,216,225.1,184.8,234.7,9.5,16.4,134.7,148
49019GD5470,UT,Grand County,GD5470,906,72,734,0,15,15,0,9,61,753,50,627,0,15,15,0,4,42,210.3,258.3,251.3,263.7,250.7,278.3,223.1,244,222,268.6,209,363.6,231,327.6,218,335.3,233.8,261,222,268.6,219.3,342.2,226.9,292.4
49019GD5569,UT,Grand County,GD5569,5,0,4,0,0,0,0,0,1,4,0,4,0,0,0,0,0,0,2.4,1.4,2.7,1.4,2.7,1.4,2.6,1.4,1.5,1.5,1.6,2.6,1.6,2.4,1.6,2.5,2.6,1.4,1.5,1.5,1.6,2.5,2.1,1.8
49019GD6569,UT,Grand County,GD6569,82,11,54,3,1,1,0,1,11,65,4,50,3,0,1,0,1,6,19.1,15.8,16.7,19.3,15,20.4,20.1,14.6,22,20.1,15.1,18.3,18.2,12.2,15.9,14.1,17.7,17.5,22,20.1,16.4,14.9,17.8,16.9
49019GD7569,UT,Grand County,GD7569,42,4,32,0,1,5,0,0,0,34,4,24,0,1,5,0,0,0,13.8,2.3,14.5,3.4,13.5,2.4,13.8,3.2,12.1,4.3,18.8,3.9,16.8,4.9,16.8,3.9,13.9,2.8,12.1,4.3,17.5,4.2,15,3.5
49019GD8469,UT,Grand County,GD8469,394,12,333,12,4,2,10,0,21,357,9,313,10,3,2,10,0,10,16.6,29.2,15.8,32.3,15.6,33.7,14.4,30.9,16.9,32.1,75.6,167.1,83.4,155,74.1,165.9,15.6,31.5,16.9,32.1,77.7,162.7,39.1,80.8
49019GD856N,UT,Grand County,GD856N,58,12,38,0,0,1,0,2,5,51,9,36,0,0,1,0,2,3,58.3,75.2,63.8,80.4,64.5,81.9,58.6,77,59.5,81.2,46.9,52.1,46.5,47.3,44.1,48.6,61.3,78.6,59.5,81.2,45.8,49.4,55.3,68
49019GD856S,UT,Grand County,GD856S,21,1,19,1,0,0,0,0,0,16,0,15,1,0,0,0,0,0,194.3,221.3,221.6,232.4,225.5,233.8,203.8,223.1,198.3,236.8,183.5,213.8,184.6,193.6,178.6,201.3,211.3,227.7,198.3,236.8,182.2,202.9,198.8,219.5
49019GD9470,UT,Grand County,GD9470,1383,160,1109,6,53,12,0,6,37,1049,107,870,3,30,12,0,4,23,468.9,286.9,507.5,317,507.3,326,483.4,269.7,408,378,348.1,391.6,341,343.3,347.8,351.3,491.8,299.9,408,378,345.6,362.1,426.5,333
49021BERYLN,UT,Iron County,BERYLN,506,131,338,2,14,6,2,6,7,347,88,245,0,3,6,2,0,3,124.9,12.8,135,17.8,123.1,18.6,124,14.3,81.5,18.5,152.9,15.3,115.9,20.2,142.8,16.1,126.7,15.9,81.5,18.5,137.2,17.2,125,16.7
49021BERYLS,UT,Iron County,BERYLS,224,75,142,0,1,1,0,0,5,148,44,101,0,1,1,0,0,1,24.9,2.5,26.9,3.5,24.5,3.7,24.7,2.8,16.2,3.7,30.4,3,23,4,28.4,3.2,25.2,3.1,16.2,3.7,27.2,3.4,24.9,3.3
49021BHEAD0,UT,Iron County,BHEAD0,65,9,45,0,1,2,0,0,8,29,4,17,0,1,1,0,0,6,11.2,2.3,12.1,2.3,11.5,3.1,11.2,2.5,10.5,3.4,15.8,5.3,15.2,4.2,14.8,4.8,11.5,2.6,10.5,3.4,15.3,4.8,12.8,3.5
49021BHEADE,UT,Iron County,BHEADE,19,4,9,0,1,2,0,0,3,5,1,3,0,0,0,0,0,1,39.5,6,40.6,5.5,38.4,8.6,38.3,6.3,36.1,10.2,52.1,14.7,47.5,12.7,47.1,14.1,39.2,6.6,36.1,10.2,48.9,13.8,42.5,9.8
49021BHEADI,UT,Iron County,BHEADI,151,12,135,0,1,2,0,0,1,124,7,114,0,0,2,0,0,1,9.6,2.4,9.8,2.2,8.9,3.5,9.1,2.5,8.9,3.8,12.7,5.8,11.8,5.1,11.3,5.6,9.4,2.6,8.9,3.8,11.9,5.5,10.3,3.9
49021BHEADS,UT,Iron County,BHEADS,25,0,22,0,0,3,0,0,0,20,0,17,0,0,3,0,0,0,17.7,4.3,18,4,16.3,6.3,16.7,4.7,16.3,7,23.4,10.7,21.7,9.3,20.7,10.3,17.2,4.8,16.3,7,21.9,10.1,18.8,7.1
49021CC0001,UT,Iron County,CC0001,2197,201,1821,15,71,23,10,3,53,1534,126,1290,12,51,22,10,3,20,281.8,70.1,379.6,69.4,372.3,75.9,353.4,62.1,284,92.7,454.1,146,425.6,111.7,442.4,129.9,346.8,69.4,284,92.7,440.7,129.2,374.2,94.7
49021CC0002,UT,Iron County,CC0002,2086,257,1607,13,96,25,5,6,77,1515,169,1198,10,66,21,2,5,44,363.7,83.9,444.6,85.9,420.6,76.9,398.6,71.9,346.7,102.9,628.4,175.8,607.4,142.9,596.4,150.9,406.9,79.7,346.7,102.9,610.8,156.5,475.8,111.4
49021CC0003,UT,Iron County,CC0003,1544,150,1257,6,39,10,8,6,68,1188,87,1010,5,21,9,5,6,45,320.5,80.1,386.6,76.1,355.6,93.1,347.5,68.1,270.4,117.1,446.8,182.2,407.8,141.2,411.8,154.2,352.5,79.4,270.4,117.1,422.1,159.2,368.4,114
49021CC0004,UT,Iron County,CC0004,1341,108,1085,17,28,35,2,6,60,1067,90,861,10,23,33,2,6,42,168,63,245,61,231,67,210,66,176,80,328,136,316,109,319,118,213.5,64.2,176,80,321,121,249.1,87.5
49021CC0006,UT,Iron County,CC0006,3274,512,2423,19,131,40,27,13,109,2377,339,1805,9,91,39,23,12,59,342,109,470,123,457,128,435,108,337,143,664,296,643,240,645,255,426,117,337,143,650.7,263.7,499.1,175.2
49021CC0007,UT,Iron County,CC0007,1519,544,841,10,54,11,4,5,50,1060,335,621,9,43,8,2,5,37,161,57,208,58,191,60,183,55,166,60,246,108,204,103,229,97,185.8,57.5,166,60,226.3,102.7,198.5,74.8
49021CC0008,UT,Iron County,CC0008,880,102,703,8,16,11,2,1,37,711,56,599,8,13,10,1,0,24,153,35,169,43,169,42,156,28,123,38,174,96,177,78,158,90,161.8,37,123,38,169.7,88,159.9,56.2
49021CC0009,UT,Iron County,CC0009,1242,81,1016,22,23,40,21,7,32,1079,62,897,19,15,40,18,7,21,160,63,226,63,219,64,206,53,146,51,232,120,240,83,217,95,202.8,60.8,146,51,229.7,99.3,205.8,74
49021CC0010,UT,Iron County,CC0010,1025,114,789,32,9,27,20,1,33,934,103,719,31,8,25,18,1,29,103.4,33.7,186.1,34.2,185.6,27,168.1,32.2,137.4,46.5,168.1,76.9,180.8,55.5,164.6,67.7,160.8,31.8,137.4,46.5,171.2,66.7,161.8,46.7
49021CC0011,UT,Iron County,CC0011,785,83,614,12,8,29,9,0,30,716,75,561,12,7,24,8,0,29,58.6,23.3,93.9,21.8,89.4,21,78.9,18.8,61.6,25.5,102.9,39.1,108.2,22.5,101.4,26.3,80.2,21.2,61.6,25.5,104.2,29.3,86.9,24.8
49021CC0012,UT,Iron County,CC0012,630,48,512,14,5,28,2,3,18,531,37,432,13,2,28,2,3,14,94,51,146,55,141,52,130,50,112,48,148,80,163,64,155,72,127.8,52,112,48,155.3,72,136.1,59
49021CC0013,UT,Iron County,CC0013,913,55,788,5,13,14,4,0,34,653,36,574,5,10,7,4,0,17,151,62,235,65,216,62,206,48,165,74,248,82,229,68,243,72,202,59.2,165,74,240,74,211.6,66.6
49021CC0014,UT,Iron County,CC0014,884,85,678,32,19,24,3,0,43,716,57,566,21,19,21,3,0,29,205,51,300,46,310,40,292,45,253,42,320,84,316,56,307,71,276.8,45.5,253,42,314.3,70.3,287.9,54.4
49021CC0015,UT,Iron County,CC0015,896,51,767,9,13,8,16,2,30,685,44,588,7,9,5,7,2,23,281.6,78.7,368.3,76.7,369.5,64.2,336,70.5,316,89.7,408.6,137.6,413.9,99.7,380.9,124.4,338.8,72.5,316,89.7,401.1,120.5,359.3,92.7
49021CC0017,UT,Iron County,CC0017,1464,97,1177,52,36,34,14,0,54,1195,69,963,49,32,32,13,0,37,202.7,66.9,275.6,67.9,263.7,57.9,247.7,48.9,186.8,62.9,291.6,126.8,288.6,91.9,275.6,105.9,247.4,60.4,186.8,62.9,285.3,108.2,254.1,78.6
49021CC0018,UT,Iron County,CC0018,2128,128,1882,22,9,30,5,1,51,1466,64,1325,12,6,23,4,1,31,411.1,72.9,504.8,74.5,489.6,81.7,464.8,77.7,438.3,84.1,712.4,185.1,681.9,131.4,693.1,169.1,467.6,76.7,438.3,84.1,695.8,161.9,549.5,109.6
49021CC0019,UT,Iron County,CC0019,1659,103,1441,13,10,28,6,9,49,1226,82,1058,10,7,18,5,9,37,522.3,145.1,685.4,152.1,696.3,135.1,645.3,143.1,583.2,135.1,785.4,230.2,809.4,168.1,803.4,195.1,637.3,143.8,583.2,135.1,799.4,197.8,691.3,163
49021CC0021,UT,Iron County,CC0021,899,82,761,0,13,10,10,0,23,611,45,534,0,12,5,4,0,11,172.5,33.2,251.2,32.4,240.4,34.5,228.9,39,200,53.7,304.8,110.1,283.7,80.1,299.8,89.9,223.2,34.8,200,53.7,296.1,93.4,247.7,59.1
49021CC0022,UT,Iron County,CC0022,914,59,782,5,3,17,3,2,43,624,32,546,5,0,15,3,2,21,253,53.4,317.2,54.9,322.5,53.7,300.8,46.7,269.1,60.5,393,109.5,381.2,81,399.6,90.1,298.4,52.2,269.1,60.5,391.3,93.5,329.6,68.7
49021CC0023,UT,Iron County,CC0023,1732,242,1357,2,31,5,6,9,80,1125,132,917,2,21,5,4,9,35,179.7,37.8,213.6,37.3,203.3,41.6,194.6,34.1,160.4,39.3,301.6,99.8,291.6,79.2,300,81.6,197.8,37.7,160.4,39.3,297.7,86.8,230.6,56.3
49021CC0024,UT,Iron County,CC0024,1210,75,1075,8,0,16,2,0,34,845,58,758,4,0,11,0,0,14,218.9,39.9,258.9,44.5,264.2,37.6,261.9,34.6,266.5,39.9,384.1,80.7,399.4,49.2,381,70.7,251,39.2,266.5,39.9,388.2,66.8,304.4,49.6
49021CC005I,UT,Iron County,CC005I,2089,238,1697,18,27,23,21,5,60,1448,144,1188,14,27,22,13,5,35,283.2,84.7,336.4,84.5,340.4,78,313.5,80.1,245.4,83.7,445.6,152.2,426.9,113.8,440,121.2,318.4,81.8,245.4,83.7,437.5,129.1,353.9,99.8
49021CC005U,UT,Iron County,CC005U,37,3,30,0,0,0,0,1,3,22,3,18,0,0,0,0,1,0,138.9,42.4,164.8,42.1,166.6,39.1,152.7,40.2,116.3,41.8,215.4,75.7,204.8,57.2,212.5,60.2,155.7,41,116.3,41.8,210.9,64.4,171.5,49.8
49021CC020I,UT,Iron County,CC020I,239,20,206,0,1,6,0,1,5,148,8,135,0,0,4,0,0,1,41.7,6.5,46.4,7.2,43.7,7.5,42.4,6.8,40.3,8.7,75.1,13.8,64.2,11.8,72.4,11.6,43.5,7,40.3,8.7,70.6,12.4,53.3,9.2
49021CC020U,UT,Iron County,CC020U,3004,138,2712,2,37,14,10,6,85,2156,101,1938,1,28,14,5,6,63,847.9,138.7,952.1,149.4,897.3,157.6,869.9,141.9,812.1,177.2,1514.4,306.2,1314.3,257.7,1465,255.6,891.8,146.9,812.1,177.2,1431.2,273.2,1084.1,198
49021CC025I,UT,Iron County,CC025I,1942,119,1725,1,19,15,3,2,58,1233,77,1089,1,14,14,3,1,34,168.6,31.3,205.8,31.1,194.3,34.2,184.5,31,170.9,36,297.8,68.7,274.3,51.8,286.9,63,188.3,31.9,170.9,36,286.3,61.2,222.9,43.4
49021CC025U,UT,Iron County,CC025U,1351,79,1207,2,14,8,0,3,38,914,53,814,1,11,6,0,2,27,613.4,121.7,742.5,116.4,670.7,128,637.6,107.4,571.9,138.6,1113.9,209.3,967,176.2,1058.2,193.2,666,118.4,571.9,138.6,1046.4,192.9,796.9,148.8
49021CC16I0,UT,Iron County,CC16I0,2362,309,1863,15,49,24,5,5,92,1606,187,1300,6,32,22,5,0,54,218.6,40.9,254.8,42.5,237.5,44,232.4,39.3,213.9,55.4,464.3,118,424.6,98.3,455.3,95.9,235.8,41.7,213.9,55.4,448.1,104.1,312.7,66.8
49021CC16UN,UT,Iron County,CC16UN,1304,76,1187,1,4,2,0,2,32,902,46,837,1,0,1,0,2,15,303.2,56.7,353.4,58.9,329.4,61.1,322.3,54.5,296.6,76.9,644,163.6,588.9,136.3,631.5,133.1,327,57.8,296.6,76.9,621.5,144.3,433.7,92.6
49021CC16US,UT,Iron County,CC16US,12,4,3,0,3,0,0,0,2,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49021CHIGH0,UT,Iron County,CHIGH0,99,6,87,0,0,0,0,0,6,86,3,79,0,0,0,0,0,4,22.5,6.9,26.7,6.8,27,6.3,24.7,6.6,36.5,9.7,64.8,8.2,61.8,7.4,63.3,7.4,25.2,6.7,36.5,9.7,63.3,7.7,40.9,7.4
49021ENO002,UT,Iron County,ENO002,1838,168,1520,6,35,4,2,14,89,1195,102,1000,2,27,1,2,9,52,379.1,52.9,463.3,59.9,431.2,74.6,417.3,49.5,350.5,72,581.3,101.5,540.5,75.5,560.4,84.2,422.7,59.2,350.5,72,560.7,87,465.4,71.2
49021ENO003,UT,Iron County,ENO003,2869,219,2505,3,28,3,4,12,95,1896,132,1674,0,16,3,4,10,57,638.3,97.3,786.4,110.6,715.4,117.4,691.8,96.2,589.8,117.6,1086.3,179.1,923.7,173.3,1005.1,172.5,708,105.4,589.8,117.6,1005,175,804.6,133
49021ENO01I,UT,Iron County,ENO01I,184,18,163,0,0,0,0,0,3,115,7,106,0,0,0,0,0,2,79,13.7,95.6,16,93.2,16.6,87,12.4,71.8,16.9,121.8,26.5,115.4,18.4,118.7,21.3,88.7,14.7,71.8,16.9,118.6,22.1,97.8,17.7
49021ENO01U,UT,Iron County,ENO01U,106,2,101,0,0,1,0,0,2,81,2,79,0,0,0,0,0,0,75.3,17.4,89.1,20.9,93.2,17.5,82.7,15.3,66.9,19.4,122.3,35.6,118.7,23.9,121.3,27.9,85.1,17.8,66.9,19.4,120.8,29.1,96.2,22.2
49021ENO04C,UT,Iron County,ENO04C,21,3,17,0,0,0,0,0,1,13,0,13,0,0,0,0,0,0,46.3,5.5,58.4,7,55.4,5.9,54.1,5.7,46.4,6.6,84.6,10.4,72.3,7.8,81.6,9.2,53.6,6,46.4,6.6,79.5,9.1,62.4,7.3
49021ENO04E,UT,Iron County,ENO04E,1976,98,1781,3,17,2,2,3,70,1163,57,1051,3,15,2,2,3,30,327.1,38.8,412.5,49.5,391.3,41.9,382,40.1,327.7,46.9,597.3,73.2,510.7,55,576,65.1,378.2,42.6,327.7,46.9,561.3,64.5,440.6,51.3
49021ENO04W,UT,Iron County,ENO04W,486,18,437,1,12,1,0,0,17,303,8,274,1,9,0,0,0,11,127.1,15.1,160.4,19.2,152.1,16.3,148.5,15.6,127.3,18.3,232.4,28.5,198.6,21.4,224.1,25.3,147,16.6,127.3,18.3,218.3,25.1,171.3,20
49021KANARE,UT,Iron County,KANARE,179,9,166,0,0,1,0,3,0,150,9,137,0,0,1,0,3,0,130.4,28.4,142.6,29.7,142.4,28.8,135,26.1,113,31,199.4,39,180.9,34,188.7,38.8,137.6,28.2,113,31,189.7,37.2,154,32
49021KANARI,UT,Iron County,KANARI,442,17,409,0,3,5,1,0,7,333,8,312,0,3,3,1,0,6,58.2,11.6,62.5,12.3,62.2,12.1,59.5,10.6,50.9,13.1,89,14.4,79.9,13.4,83.4,15.6,60.6,11.7,50.9,13.1,84.1,14.5,68.2,12.9
49021KANARU,UT,Iron County,KANARU,120,4,111,0,1,1,0,0,3,84,2,78,0,1,1,0,0,2,80.3,15.2,86.9,16.3,85.5,16.2,82,14.3,71.9,17.8,127.7,21.4,113.2,19.4,120.6,21.7,83.7,15.5,71.9,17.8,120.5,20.8,96,17.8
49021MIDV00,UT,Iron County,MIDV00,1474,116,1266,2,23,9,3,10,45,1020,68,898,2,16,6,3,5,22,280.1,63.8,321.8,70.9,286,78.1,266.8,67.7,262.2,70.8,506.4,95.6,420.4,87.2,465.9,93.3,288.7,70.1,262.2,70.8,464.2,92,351.2,78.4
49021MODE0N,UT,Iron County,MODE0N,91,8,69,0,6,2,1,0,5,79,5,67,0,2,1,1,0,3,6.8,2.9,7.8,2.9,5.8,2.9,5.8,1,6.3,2,11.2,2.9,7.8,2.4,10.7,2.4,6.6,2.4,6.3,2,9.9,2.6,7.8,2.4
49021MODE0S,UT,Iron County,MODE0S,23,5,15,0,0,0,0,0,3,21,5,14,0,0,0,0,0,2,6.6,2.8,7.6,2.8,5.7,2.8,5.7,0.9,6.2,1.9,10.9,2.8,7.6,2.4,10.4,2.4,6.4,2.4,6.2,1.9,9.6,2.5,7.6,2.4
49021NEWCSN,UT,Iron County,NEWCSN,92,26,64,0,0,0,0,1,1,58,7,49,0,0,0,0,1,1,81,8.4,92.9,8.3,84,9,81.8,8.2,71.3,6.9,134.1,11.8,105.4,9.6,126,10.4,84.9,8.5,71.3,6.9,121.8,10.6,97,9.1
49021NEWCSS,UT,Iron County,NEWCSS,477,110,346,2,5,4,0,0,10,317,65,238,1,4,3,0,0,6,51.6,5,58.6,5.1,53,5.4,51.8,5,44.9,3.8,84.4,6.6,65.6,5.4,79.1,5.8,53.8,5.1,44.9,3.8,76.4,5.9,61.1,5.3
49021PARAGI,UT,Iron County,PARAGI,536,22,497,0,3,1,0,1,12,403,16,376,0,3,1,0,1,6,186.9,21.6,217.9,25.4,208.6,26.3,198.2,22.6,176.6,27.2,267.7,33.8,263,34.8,270.6,36.6,202.9,24,176.6,27.2,267.1,35.1,223.7,28.5
49021PARAUE,UT,Iron County,PARAUE,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.9,0.4,4.5,0.5,4.3,0.5,4.1,0.5,3.6,0.6,5.5,0.7,5.4,0.7,5.6,0.8,4.2,0.5,3.6,0.6,5.5,0.7,4.6,0.6
49021PARAUW,UT,Iron County,PARAUW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2,0.9,9.6,1.1,9.2,1.1,8.7,1,7.8,1.2,11.8,1.5,11.5,1.5,11.9,1.6,8.9,1,7.8,1.2,11.7,1.5,9.8,1.3
49021PARN0I,UT,Iron County,PARN0I,1587,100,1457,0,2,3,1,2,22,1149,49,1082,0,0,3,1,1,13,375.4,40.1,409.7,46.5,390.3,53,371.6,49.8,321.8,48.5,487.9,71.7,461.4,58.2,467.9,67.8,386.8,47.3,321.8,48.5,472.4,65.9,410.7,54.4
49021PARN0U,UT,Iron County,PARN0U,15,0,13,0,1,0,0,0,1,10,0,8,0,1,0,0,0,1,183.9,19.6,200.7,22.8,191.2,26,182,24.4,157.6,23.7,238.9,35.1,226,28.5,229.1,33.2,189.4,23.2,157.6,23.7,231.3,32.3,201.2,26.7
49021PARS0I,UT,Iron County,PARS0I,1413,102,1252,1,9,10,3,3,33,1070,64,960,1,7,7,1,3,27,302,51.6,343.9,53.2,335.6,59.7,319.3,57.5,285.1,64.7,449.2,102.1,445.1,70,441.5,84.8,325.2,55.5,285.1,64.7,445.3,85.6,365.2,67.9
49021PARSUE,UT,Iron County,PARSUE,18,0,18,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,12.4,2.1,14.1,2.2,13.8,2.5,13.1,2.4,11.7,2.7,18.5,4.2,18.3,2.9,18.2,3.5,13.4,2.3,11.7,2.7,18.3,3.5,15,2.8
49021PARSUW,UT,Iron County,PARSUW,19,2,16,0,0,0,0,0,1,14,2,12,0,0,0,0,0,0,90.2,15.5,102.8,16,100.4,18,95.5,17.3,85.3,19.5,134.6,30.8,133.4,21.1,132.3,25.5,97.2,16.7,85.3,19.5,133.4,25.8,109.3,20.5
49021PARV0E,UT,Iron County,PARV0E,88,2,82,0,0,0,0,0,4,56,2,51,0,0,0,0,0,3,53,3,55.1,2.5,54.2,3.8,53,2.5,47.9,5.9,69.9,6.8,62.3,5.5,64.4,6.4,53.8,3,47.9,5.9,65.5,6.2,57.5,4.6
49021PARV0W,UT,Iron County,PARV0W,272,16,252,0,1,0,0,0,3,185,8,175,0,0,0,0,0,2,88,9.1,94.1,9.4,90.3,11.3,87.1,9.3,79.8,12.7,124.6,16.4,110.7,13.8,115.5,15.8,89.9,9.8,79.8,12.7,116.9,15.4,98.8,12.2
49021SUM000,UT,Iron County,SUM000,311,17,278,0,3,1,0,0,12,248,11,227,0,3,1,0,0,6,221.6,37,251.3,40.4,256.1,34.5,244.1,33.8,230.6,34.2,328.6,67.7,324,46.8,326.3,59.3,243.3,36.5,230.6,34.2,326.3,57.9,272.8,44.2
49023CA0011,UT,Juab County,CA0011,136,5,75,0,52,2,0,0,2,97,5,55,0,35,0,0,0,2,20,6,25,5,27,4,26,3,22,5,31,10,26,6,28,6,24.5,4.5,22,5,28.3,7.3,25.6,5.6
49023EUREKI,UT,Juab County,EUREKI,662,46,599,2,0,0,3,1,11,517,23,482,1,0,0,3,1,7,177.3,79.7,186.1,92.2,211.2,72.8,184.1,75.1,166.6,87.8,260.6,103.5,238,83.6,249,106.1,189.7,79.9,166.6,87.8,249.2,97.7,209.1,87.6
49023EUREKU,UT,Juab County,EUREKU,35,0,32,0,0,2,0,0,1,28,0,28,0,0,0,0,0,0,18.5,4.3,19.8,4.8,20.6,4.2,19.7,3.9,26.1,6.1,29.1,7.5,27.7,7.4,24.8,9.8,19.6,4.3,26.1,6.1,27.2,8.2,23.3,6
49023LEV06E,UT,Juab County,LEV06E,120,7,109,0,0,0,0,0,4,83,4,75,0,0,0,0,0,4,118,19.3,144.5,19.7,140.9,23,124.4,27.4,21.4,1,192.4,19.7,173.5,17.3,177.6,23,131.9,22.3,21.4,1,181.2,20,136.6,18.8
49023LEV06I,UT,Juab County,LEV06I,862,46,801,0,0,0,0,3,12,595,24,560,0,0,0,0,3,8,40.8,6.7,50,6.8,48.8,7.9,43,9.5,277.7,39,66.6,6.8,60,6,61.4,7.9,45.7,7.7,277.7,39,62.7,6.9,81,11.3
49023LEV06W,UT,Juab County,LEV06W,23,3,18,0,0,0,0,0,2,10,1,8,0,0,0,0,0,1,197.4,28.9,240.7,26.7,235.1,32.7,209.6,38.7,103.1,10.3,324.5,34.1,295.5,25.9,302.7,36.9,220.7,31.7,103.1,10.3,307.6,32.3,238.6,29.3
49023MONA5E,UT,Juab County,MONA5E,21,0,18,0,0,0,0,0,3,15,0,15,0,0,0,0,0,0,92.3,10,117,10.6,110.4,12.9,103.6,11.4,108.9,11.6,166.1,19.3,154.8,12.7,159.5,16.1,105.8,11.2,108.9,11.6,160.2,16.1,126.6,13.1
49023MONA5I,UT,Juab County,MONA5I,1746,51,1642,1,3,1,10,1,37,1122,36,1062,1,1,0,2,1,19,278.6,30.1,352.9,32.1,333,38.9,312.6,34.5,328.6,35,501.2,58.3,467.2,38.4,481.3,48.6,319.3,33.9,328.6,35,483.2,48.5,381.9,39.5
49023MONA5W,UT,Juab County,MONA5W,429,9,408,0,0,0,0,1,11,280,4,271,0,0,0,0,1,4,205.2,21.9,262.4,23.6,246.3,28.6,231.9,25.2,241.1,25.7,376.1,42.2,342.9,28,360.4,35.3,236.5,24.8,241.1,25.7,359.8,35.2,283.3,28.8
49023NEP1IA,UT,Juab County,NEP1IA,1631,50,1534,0,4,1,1,1,40,1045,23,1000,0,0,0,1,1,20,228.3,41,301.2,35.6,289.2,47,263.1,50.5,289.3,51.1,471.2,46.2,417.2,43.5,442.4,58.3,270.5,43.5,289.3,51.1,443.6,49.3,337.7,46.7
49023NEP1UA,UT,Juab County,NEP1UA,19,0,19,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,86.3,10.1,105.7,7,104.2,9.1,97.4,8.5,98.7,11.6,186.8,18.7,177,9.6,180,18.4,98.4,8.7,98.7,11.6,181.3,15.6,129.5,11.6
49023NEP2IA,UT,Juab County,NEP2IA,1516,132,1322,3,8,9,9,1,32,997,73,874,3,5,6,8,1,27,143.9,13.8,176.9,11.1,169.2,19.2,161.8,12.7,175.2,16.6,261.7,25.3,247.8,17.2,249.1,31.1,162.9,14.2,175.2,16.6,252.9,24.6,198.2,18.4
49023NEP2UA,UT,Juab County,NEP2UA,104,1,103,0,0,0,0,0,0,73,1,72,0,0,0,0,0,0,32.7,3.3,42.2,2.5,40.5,3.9,38.2,2.8,43,3.4,66.6,6.6,64.1,5.3,65.2,7.8,38.4,3.1,43,3.4,65.3,6.6,49.1,4.4
49023NEP2UB,UT,Juab County,NEP2UB,59,2,57,0,0,0,0,0,0,42,2,40,0,0,0,0,0,0,130.6,14.5,160,9.8,156.3,14.5,143.4,15.2,156.2,16.9,232.8,24.8,218.4,14.8,223.3,24.6,147.6,13.5,156.2,16.9,224.8,21.4,177.6,16.9
49023NEP3IA,UT,Juab County,NEP3IA,1161,69,1026,0,12,8,10,1,35,782,39,702,0,8,6,10,1,16,142.1,18,159.8,20,152.6,23.3,149.2,17,136.8,18.8,200.6,26,189.9,20.9,190.1,27.4,150.9,19.6,136.8,18.8,193.5,24.8,165.1,21.4
49023NEP3UE,UT,Juab County,NEP3UE,200,6,190,0,1,0,1,1,1,159,6,151,0,0,0,1,1,0,194.6,30.1,252,29.5,245.7,31,224.2,30.2,229.3,23.9,368.6,37.1,357.4,29.1,359.7,43.6,229.1,30.2,229.3,23.9,361.9,36.6,278.9,31.8
49023NEP3UW,UT,Juab County,NEP3UW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.4,0,0.4,0,0.4,0,0.5,0.1,0.6,0.1,0.6,0.1,0.5,0.1,0.4,0,0.5,0.1,0.6,0.1,0.5,0.1
49023NEP4IA,UT,Juab County,NEP4IA,1098,63,1000,1,4,6,6,0,18,768,28,721,0,4,3,3,0,9,104,15.6,131.7,15.9,132.3,16.2,123.1,15.6,133.2,15.9,164.7,23,167.9,12.1,154.4,23,122.8,15.8,133.2,15.9,162.3,19.3,138.9,17.2
49023NEP4UA,UT,Juab County,NEP4UA,21,1,19,0,0,0,0,0,1,21,1,19,0,0,0,0,0,1,226.9,34.1,287.5,34.7,288.6,35.4,268.6,34.1,290,34.5,361.1,50,367.7,26.6,338.9,50.2,267.9,34.6,290,34.5,355.9,42.2,303.6,37.5
