GEOID20,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,uss_18_rep_new,uss_18_dem_klo,gov_18_rep_joh,gov_18_dem_wal,atg_18_rep_war,atg_18_dem_ell,sos_18_rep_how,sos_18_dem_sim,pre_20_dem_bid,pre_20_rep_tru,uss_20_dem_smi,uss_20_rep_lew,arv_16,adv_16,arv_18,adv_18,arv_20,adv_20,nrv,ndv
27053000850,MN,Hennepin County,000850,2785,137,2187,116,8,135,0,29,173,2250,97,1835,76,6,111,0,25,100,638.3,985.8,537,1097.9,639.9,980.7,680.7,894.8,618.9,957.9,1288.8,641,1139.2,689.5,638.3,985.8,619.1,982.8,665.2,1214,635,1049.3
27053000855,MN,Hennepin County,000855,3015,97,2539,46,6,187,2,7,131,2469,74,2143,39,5,134,0,4,70,731.2,931,661.6,1094,806.8,933,840.6,829,803.9,888.5,1337.3,842.2,1196.7,915,731.2,931,778.2,936.1,878.6,1267,800.2,1029.9
27053000860,MN,Hennepin County,000860,2196,61,1764,65,6,205,0,6,89,1782,40,1489,42,4,147,0,6,54,354.1,829.3,294.7,908.9,381.4,802.9,411.5,735.5,384.1,772.7,1058.4,368.1,959.5,409.8,354.1,829.3,367.9,805,389,1009,372,866.7
27053000865,MN,Hennepin County,000865,3252,107,2886,8,3,95,0,23,130,2312,63,2096,7,2,81,0,20,43,639.1,1217.3,639.9,1347.7,883.3,1080.3,952.5,954.9,876.1,1030.3,1587.2,716.3,1387.8,883.5,639.1,1217.3,837.9,1103.3,799.9,1487.5,798.7,1229.4
27053000870,MN,Hennepin County,000870,2715,77,2360,18,5,81,0,23,151,1926,40,1733,14,5,56,0,10,68,323.4,1164.1,312.7,1305.4,435.5,1175.8,480.3,1067.7,435.5,1115.4,1463.2,404.3,1340.5,479.3,323.4,1164.1,416,1166.1,441.8,1401.8,410.1,1233.2
27053000875,MN,Hennepin County,000875,2914,90,2453,50,2,159,2,19,139,2126,43,1868,35,2,117,0,9,52,672.1,1015.1,601.4,1202,788.3,1003.2,844,893.8,785.4,954.5,1318.3,716.8,1180.2,823.1,672.1,1015.1,754.8,1013.4,770,1249.2,747.3,1081
27053000880,MN,Hennepin County,000880,2789,61,2428,16,3,168,0,8,105,2045,36,1832,14,3,111,0,8,41,595.8,1014,474.5,1122.5,606.6,974.6,660.9,879.9,617.5,916.4,1272.5,562.2,1153.1,640.2,595.8,1014,589.9,973.3,601.2,1212.8,594,1047.6
27053000885,MN,Hennepin County,000885,1841,40,1632,27,0,72,1,0,69,1388,24,1260,15,0,58,0,0,31,425.7,737.5,335.8,850.4,442.7,738.5,472.6,660.5,434.7,715.5,906.3,425.7,830.4,475.6,425.7,737.5,421.4,741.2,450.7,868.4,430.4,777
27053000890,MN,Hennepin County,000890,2737,74,2388,15,7,96,0,5,152,1808,41,1645,5,4,59,0,5,49,545.6,950.3,480.5,1119.4,634.6,948.2,667.6,861.1,622.6,909.2,1219.6,550.6,1097.4,682.7,545.6,950.3,601.3,959.5,616.7,1158.5,597.8,1015
27053000895,MN,Hennepin County,000895,2702,119,2184,119,8,143,0,4,125,1919,84,1601,75,7,96,0,2,54,437.4,967.7,365.5,1055.6,469.4,943.8,495.4,867.9,462.4,916.8,1184.4,489.4,1058.6,541.3,437.4,967.7,448.2,946,515.3,1121.5,465.8,999.3
27053000900,MN,Hennepin County,000900,1983,79,1574,55,0,201,0,0,74,1432,42,1192,29,0,141,0,0,28,498.1,706.7,439.7,812.9,551.8,694.7,584.4,603.5,559.6,658.3,899.5,525.4,818,578.2,498.1,706.7,533.9,692.4,551.8,858.8,533.9,742
27053000905,MN,Hennepin County,000905,2950,111,2422,60,4,221,0,13,119,2158,62,1818,42,2,159,0,13,62,612.6,1113.2,510.3,1245.4,645.7,1103.8,663.3,1001.8,642.9,1047.2,1388.1,592.2,1256.8,661.1,612.6,1113.2,615.5,1099.5,626.7,1322.4,618.3,1165.2
27053000910,MN,Hennepin County,000910,1101,38,885,23,4,82,0,9,60,776,16,662,14,3,55,0,3,23,225.2,325.4,187.9,404.3,242,348.4,266.8,299.6,244.7,326.2,438.8,212.8,398,249.1,225.2,325.4,235.4,344.6,230.9,418.4,232.6,363
27053000915,MN,Hennepin County,000915,3106,292,1404,264,3,1056,0,19,68,2465,185,1271,188,3,754,0,17,47,359.8,754.6,294.1,834.7,348,778.6,375.2,718.4,349.3,761.8,1036.2,372.2,934,375.9,359.8,754.6,341.6,773.4,374.1,985.1,353.5,831.2
27053000920,MN,Hennepin County,000920,3064,121,2503,93,4,158,0,15,170,2143,65,1815,64,0,129,0,9,61,432,1226,379,1311,493,1198,545,1094,512,1151,1495,475,1365,549,432,1226,482.2,1188.5,512,1430,483.6,1262.9
27053000925,MN,Hennepin County,000925,2691,104,1932,161,1,358,2,11,122,2021,65,1546,100,1,236,2,6,65,633.9,869.2,552.8,990.8,658.6,873.2,703.1,779.2,658.6,836.6,1140.2,583.4,1050.2,631.9,633.9,869.2,643.2,869.9,607.6,1095.2,631.7,934.2
27053000930,MN,Hennepin County,000930,2757,103,2254,44,2,214,0,9,131,2147,58,1816,34,0,160,0,3,76,554,1062,492,1163,620,1029,668,909,618,944,1341,555,1226,607,554,1062,599.5,1011.2,581,1283.5,587.7,1096.3
27053000935,MN,Hennepin County,000935,3128,139,2197,282,15,362,0,7,126,2907,111,2132,235,15,318,0,2,94,361,847,351,1057,420,968,451,887,431,937,1286,572,1160,556,361,847,413.2,962.2,564,1223,448.9,1020.3
27053000940,MN,Hennepin County,000940,4093,131,2860,406,10,568,0,13,105,3646,103,2754,251,3,460,0,9,66,684.1,1493,579,1622.9,686,1505.9,732,1380.9,673,1460.9,1855.9,704.1,1734.9,714,684.1,1493,667.5,1492.7,709.1,1795.4,681.8,1579.2
27053000945,MN,Hennepin County,000945,1675,21,1306,24,0,248,0,11,65,1413,12,1167,24,0,164,0,11,35,464.9,625.8,368.4,711.4,463.5,606.5,492.4,532.1,479,579.5,782.8,474.9,721.9,506.8,464.9,625.8,450.8,607.4,490.9,752.3,464.3,651.4
27053000965,MN,Hennepin County,000965,2355,159,1998,50,6,51,0,9,82,2003,123,1742,30,6,40,0,9,53,566.5,765.5,417.6,824.6,528.9,688.7,537.2,633.5,526.1,677.4,958.9,643.9,841.1,640,566.5,765.5,502.5,706,641.9,900,551.5,770
27053000975,MN,Hennepin County,000975,440,17,257,126,8,6,2,2,22,413,14,255,113,7,4,2,2,16,34.3,74.8,34.1,90,38.1,77,42.9,79.5,37.9,77.5,116.1,55.6,99.5,49.8,34.3,74.8,38.2,81,52.7,107.8,41.8,87.8
27053000985,MN,Hennepin County,000985,2278,75,1863,103,4,109,0,18,106,1901,56,1586,83,0,99,0,14,63,296.3,1110.7,265,1258.4,336.2,1172.3,382.2,1095.8,352,1149.8,1397.2,299.9,1295.9,352.6,296.3,1110.7,333.9,1169.1,326.2,1346.6,326.3,1211.4
27053000990,MN,Hennepin County,000990,3370,118,2745,171,7,134,0,17,178,2770,75,2346,118,5,103,0,14,109,462.3,1537,401.1,1669.6,502.6,1560.1,552.8,1430.3,494.8,1495.4,1809.8,523.8,1670.3,557.2,462.3,1537,487.8,1538.8,540.5,1740,499.2,1596
27053001000,MN,Hennepin County,001000,2735,82,2311,71,10,93,0,20,148,2193,55,1913,51,9,71,0,10,84,305.6,1137.5,260.3,1344.1,332.2,1254.1,375.9,1149.3,330.1,1244.7,1629.4,370.1,1527.1,411,305.6,1137.5,324.6,1248,390.6,1578.2,340.7,1326.6
27053001005,MN,Hennepin County,001005,2606,120,2027,216,8,81,0,11,143,2221,89,1811,154,8,70,0,2,87,485.3,1005.8,369.1,1112.9,465,1009.8,494.4,936,461.9,970.6,1220.4,473.6,1109.9,494.4,485.3,1005.8,447.6,1007.3,484,1165.2,463.4,1052.2
27053001010,MN,Hennepin County,001010,2286,99,1865,104,5,83,0,9,121,1882,66,1583,75,3,76,0,8,71,299.8,1072.4,243.9,1131.3,313.8,1061.4,347.8,969.4,295.8,1057.4,1271.3,315.8,1184.3,333.8,299.8,1072.4,300.3,1054.9,324.8,1227.8,307.2,1106.8
27053001015,MN,Hennepin County,001015,3378,104,2554,442,13,107,0,18,140,2838,63,2236,337,13,97,0,17,75,519.2,1180.2,444.3,1363,528.2,1260.1,572.1,1147.3,540.2,1208.2,1624.6,572.1,1469.8,582.1,519.2,1180.2,521.2,1244.7,577.1,1547.2,536.9,1321.9
27053001020,MN,Hennepin County,001020,2694,79,2167,193,0,97,0,19,139,2190,54,1831,128,0,81,0,16,80,509.5,1154.7,386.5,1274.3,488.9,1165.7,519.2,1068,488.8,1124.5,1383.9,543,1285.9,556.2,509.5,1154.7,470.8,1158.1,549.6,1334.9,498.9,1208.1
27053001025,MN,Hennepin County,001025,3205,179,2504,212,7,145,0,19,139,2608,124,2113,157,7,127,0,14,66,436.2,1168.8,383.1,1366.7,461.4,1264.1,506.2,1165.4,452.6,1235.7,1559.8,493.7,1428,520,436.2,1168.8,450.8,1258,506.9,1493.9,464.7,1312.7
27053001050,MN,Hennepin County,001050,2903,39,2678,24,6,28,0,6,122,2140,20,2004,16,6,20,0,6,68,1242.6,496.3,995.8,673.9,1117.3,536,1161.4,457.2,1136.7,485.5,690.2,1364.5,627.2,1313,1242.6,496.3,1102.8,538.1,1338.8,658.7,1190.2,566.6
27053001065,MN,Hennepin County,001065,726,19,668,2,2,11,0,0,24,576,10,543,0,2,8,0,0,13,275.5,293.3,185.1,294.8,255.4,223.4,267.1,199.9,256.4,214.5,289.2,264,258.8,269.1,275.5,293.3,241,233.1,266.6,274,253.2,253.4
27053001080,MN,Hennepin County,001080,666,9,614,1,0,4,0,8,30,483,4,460,0,0,2,0,5,12,290.9,131.6,231.3,172.4,263.4,135.1,274.4,111.5,261.9,120.8,175.7,347,163.6,326.1,290.9,131.6,257.7,134.9,336.6,169.7,285,144.4
27053001110,MN,Hennepin County,001110,3053,169,1692,634,10,377,3,19,149,2449,106,1494,457,10,278,3,10,91,321.8,824.5,245.9,874,289.9,830.9,319.9,762,285.9,832.9,1122.7,337.8,974.8,341.9,321.8,824.5,285.4,825,339.8,1048.7,306.2,888.8
27053001115,MN,Hennepin County,001115,4218,292,2166,1247,13,260,6,16,218,3184,200,1846,758,12,214,6,11,137,401.8,1214.9,336.6,1298.3,402.8,1204.6,431.4,1123.6,382.1,1213.3,1573.5,429.6,1368.3,440.4,401.8,1214.9,388.2,1209.9,435,1470.9,403.5,1285.2
27053001120,MN,Hennepin County,001120,2664,333,1613,410,11,108,0,14,175,2198,223,1476,284,11,94,0,10,100,405.1,811.9,291.2,801.3,327.2,746.8,342.7,710.5,313.9,769.9,998.6,438.6,856.4,416.8,405.1,811.9,318.8,757.1,427.7,927.5,362.2,813.6
27053001125,MN,Hennepin County,001125,3223,257,2128,560,10,88,0,17,163,2658,152,1939,361,7,77,0,12,110,351,963,315,1169,372,1104,408,1008,364,1090,1424,449,1272,459,351,963,364.8,1092.8,454,1348,388.3,1147.1
27053001130,MN,Hennepin County,001130,2522,165,1870,229,9,98,0,22,129,2045,112,1583,164,9,80,0,20,77,353.8,968.2,251,1048.5,324.4,967.7,354.7,879.5,315.1,965.3,1208.7,368,1063.9,406.8,353.8,968.2,311.3,965.2,387.4,1136.3,339.1,1014.5
27053001135,MN,Hennepin County,001135,3399,241,2364,429,10,183,0,14,158,2811,154,2138,267,7,156,0,10,79,542.9,1162.6,415.6,1191.5,488.7,1105.8,521.5,1014.1,477.9,1079.8,1376.2,486,1210.2,498.5,542.9,1162.6,475.9,1097.8,492.3,1293.2,490.2,1162.9
27053001150,MN,Hennepin County,001150,3755,74,3497,14,7,38,0,13,112,2816,52,2646,8,4,26,0,11,69,1415.7,784.4,1130.7,981,1315.8,783.1,1358.3,676.9,1291.4,748.9,1068.1,1532.9,955.6,1540.1,1415.7,784.4,1274.1,797.5,1536.5,1011.8,1369.3,856.8
27053001160,MN,Hennepin County,001160,1741,96,1511,19,3,31,0,9,72,1307,65,1168,14,3,23,0,9,25,503.5,520.6,345.4,596.6,426.7,506.8,439.8,447.4,425.7,479.8,619,469.8,548.2,461.3,503.5,520.6,409.4,507.6,465.5,583.6,438.9,531.2
27053001170,MN,Hennepin County,001170,646,15,611,0,0,2,0,3,15,491,7,468,0,0,0,0,3,13,249,110,186,168,227,126,235,105,220,119,163,262,153,251,249,110,217,129.5,256.5,158,232.9,134.9
27053001190,MN,Hennepin County,001190,2606,88,2197,103,8,79,0,12,119,2072,43,1821,63,6,62,0,6,71,807,787,583,917,679,801,724,706,681,746,967,796,895,789,807,787,666.8,792.5,792.5,931,722.7,831.3
27053001195,MN,Hennepin County,001195,2447,89,2034,83,15,79,0,24,123,1955,48,1717,42,12,57,0,16,63,716.9,730.9,534.9,860.8,632.9,749.9,660.9,678.9,627.9,719.9,932.8,724.9,843.8,715.9,716.9,730.9,614.1,752.4,720.4,888.3,659.2,788.1
27053001200,MN,Hennepin County,001200,2583,96,1934,259,12,130,0,21,131,1955,63,1561,150,7,97,0,15,62,691,690.4,473.4,793,582.1,683.6,616.1,601.3,579.2,650.6,948.1,764.1,843.9,724.8,691,690.4,562.7,682.1,744.5,896,633,744.4
27053001205,MN,Hennepin County,001205,2441,85,1994,110,12,74,0,29,137,1928,50,1637,75,7,68,0,21,70,571.8,544.4,431.8,675,513.7,586.3,541.5,507.2,523.5,544.9,874.6,705.8,789.2,687.4,571.8,544.4,502.6,578.4,696.6,831.9,567.9,645.9
27053001210,MN,Hennepin County,001210,2778,114,2242,134,6,136,0,10,136,2138,63,1795,83,6,112,0,7,72,784.1,816.7,552.2,890.9,687.1,751,719,670.6,683.9,724.5,1005.7,802.4,889.7,809.5,784.1,816.7,660.5,759.2,805.9,947.7,719.7,821.3
27053001215,MN,Hennepin County,001215,3104,137,2067,365,11,329,1,18,176,2272,81,1604,239,7,243,1,7,90,505.2,609.3,363.1,684.5,458.1,578.2,474.1,532.6,446,575.1,820.5,550.8,714.1,551.6,505.2,609.3,435.3,592.6,551.2,767.3,478.4,644.9
27053001220,MN,Hennepin County,001220,3307,75,2444,261,2,319,0,5,201,2485,48,1931,158,2,241,0,1,104,797.5,839.5,613.1,947.2,731.2,831.2,778.6,733.6,727.4,790.5,1132.1,800.2,986.4,833.4,797.5,839.5,712.6,825.7,816.8,1059.2,754.5,894.4
27053001225,MN,Hennepin County,001225,3304,91,2437,344,18,259,0,21,134,2477,57,1923,215,14,200,0,15,53,881.1,802.9,674.2,951,842.2,775.3,858.2,697,830.8,739.8,1130.9,964.1,993.4,988.8,881.1,802.9,801.3,790.8,976.5,1062.2,862.8,870.1
27053001230,MN,Hennepin County,001230,3020,108,2458,161,8,149,2,9,125,2324,56,1971,112,7,112,2,2,62,827.3,751.4,575.2,887.7,700,767.4,743.2,662.6,728.4,711.3,994.7,847,890.8,827.7,827.3,751.4,686.7,757.2,837.4,942.8,749.8,809.4
27053001235,MN,Hennepin County,001235,3152,151,2437,167,11,225,0,18,143,2382,101,1913,98,9,171,0,13,77,785,897,594,1032,717,888,743,795,717,849,1152,810,1050,822,785,897,692.8,891,816,1101,741.1,951.9
27053001240,MN,Hennepin County,001240,4253,124,3141,294,6,506,1,12,169,2929,85,2206,178,6,369,0,6,79,886,976.2,696.5,1078.4,824.2,940.9,884.1,825,819.3,889.8,1389.7,957.7,1228.6,1009.8,886,976.2,806,933.5,983.8,1309.1,868.2,1046.9
27053001245,MN,Hennepin County,001245,3342,150,2263,283,9,475,4,22,136,2577,106,1856,180,9,343,4,18,61,728.5,872.9,582.4,996,681.2,880.1,718.4,793.4,683.6,845.2,1294.9,862.2,1167.2,848,728.5,872.9,666.4,878.7,855.1,1231.1,729.2,978.5
27053001250,MN,Hennepin County,001250,2768,136,2141,250,8,62,1,22,148,2131,84,1782,123,4,54,0,16,68,696.4,871.3,496.3,982.4,608.3,838.3,634.4,768.3,620.4,797.3,1067.5,723.4,976.4,718.4,696.4,871.3,589.8,846.6,720.9,1021.9,642.5,900.2
27053001255,MN,Hennepin County,001255,2186,94,1757,87,15,102,2,2,127,1730,56,1453,58,14,79,1,2,67,649.3,594.6,512.6,700.1,605.4,586.8,639.5,525.3,622.9,552.6,804.5,642.5,703,663.9,649.3,594.6,595.1,591.2,653.2,753.8,619.4,638.1
27053001260,MN,Hennepin County,001260,2475,126,1924,212,1,105,1,4,102,2003,92,1623,145,1,86,0,2,54,616.4,762.7,491.9,882.2,572.6,777.6,605.4,718.9,562.6,757.7,990.7,612.4,880.2,623.4,616.4,762.7,558.1,784.1,617.9,935.5,583.5,824.3
27053001265,MN,Hennepin County,001265,2891,95,2398,119,5,109,0,19,146,2242,56,1934,84,5,86,0,5,72,857.7,872.8,640.2,1017,796.5,849.6,834.6,767.5,785.5,796.6,1111.2,895.8,1020,905.8,857.7,872.8,764.2,857.7,900.8,1065.6,816.6,919.2
27053001270,MN,Hennepin County,001270,2684,114,2207,144,9,97,0,2,111,2192,81,1861,88,5,84,0,2,71,677.5,826.5,523.5,950,627.7,830.4,657.2,736.4,618.7,809,1024.7,739.3,900.1,716.2,677.5,826.5,606.8,831.4,727.8,962.4,651.4,868.2
27053001275,MN,Hennepin County,001275,2886,67,2293,196,1,206,0,19,104,2219,33,1843,122,1,156,0,19,45,770.1,949.3,581.8,1103.7,748.1,922.4,784,818.8,751.1,872.6,1174.5,793,1065.9,833.8,770.1,949.3,716.3,929.4,813.4,1120.2,751.7,986.7
27053001280,MN,Hennepin County,001280,2161,45,1823,57,0,144,0,8,84,1631,35,1397,45,0,107,0,2,45,609,589,478,697,599,570,620,503,612,517,795,638,690,681,609,589,577.2,571.8,659.5,742.5,605.3,623
27053001285,MN,Hennepin County,001285,3738,87,3239,71,3,177,2,5,154,2656,37,2384,40,3,110,0,4,78,1217.4,1094.6,930.7,1380.4,1210.2,1091.8,1247.6,986.3,1183.1,1039.5,1533.5,1411.6,1330.5,1480.8,1217.4,1094.6,1142.9,1124.5,1446.2,1432,1240.2,1208.1
27053001290,MN,Hennepin County,001290,4084,87,2741,139,1,917,0,11,188,2602,52,1750,87,0,635,0,0,78,691.5,889.2,614.3,1037.8,792.8,849.3,804.2,776.1,773.6,829.9,1298.9,922.8,1163.1,964.5,691.5,889.2,746.2,873.3,943.7,1231,794.8,977.7
27053001295,MN,Hennepin County,001295,2987,111,2336,118,5,301,1,8,107,2113,64,1659,93,3,231,1,7,55,747.6,711.9,621.1,825.8,770.8,659.7,814.2,572.8,767.9,624.9,965.9,826.8,842.2,883.8,747.6,711.9,743.5,670.8,855.3,904.1,776,743.3
27053001300,MN,Hennepin County,001300,2274,86,1877,132,5,82,1,8,83,1770,65,1518,71,1,65,1,7,42,621.1,589.8,450.6,700.3,545.1,597.7,564.3,524.4,540.2,581.6,827.4,614.2,731.1,621.4,621.1,589.8,525.1,601,617.8,779.2,565.3,650.3
27053001305,MN,Hennepin County,001305,2782,93,1908,395,20,284,1,8,73,2368,83,1747,244,17,225,1,7,44,268.1,311.5,287.7,488.6,326,449.4,340.4,400.9,328.5,425.6,832.4,522.6,737.1,503.9,268.1,311.5,320.7,441.1,513.2,784.7,368.2,520.8
27053001335,MN,Hennepin County,001335,1743,85,1537,22,5,22,0,3,69,1345,48,1223,13,2,12,0,3,44,485.2,412.2,331.4,484.8,409.9,402.2,416.1,358.9,404.9,381.1,516,529.5,439.7,503.6,485.2,412.2,390.6,406.7,516.6,477.9,440.1,427.8
27053001345,MN,Hennepin County,001345,337,8,302,0,0,4,0,0,23,264,3,239,0,0,2,0,0,20,76.3,161.7,38.7,115.4,49.8,102.3,54.4,91.8,49.2,95.8,116.9,51.2,101.8,57.8,76.3,161.7,48,101.3,54.5,109.3,53.9,112.2
27053001350,MN,Hennepin County,001350,2130,57,1927,17,3,66,0,3,57,1627,39,1498,14,1,35,0,3,37,768.2,596.4,633.6,752.4,788.3,575.6,812.7,509.6,781.7,550.4,818,854.5,710.4,887,768.2,596.4,754.1,597,870.8,764.2,789.4,644.7
27053001355,MN,Hennepin County,001355,4707,107,3589,131,2,642,1,10,225,3210,58,2567,65,0,406,1,9,104,1085.3,883.1,932.8,1135.2,1134.2,908.9,1188.8,794.8,1142.8,859.1,1443.8,1298.1,1269.3,1354.7,1085.3,883.1,1099.7,924.5,1326.4,1356.6,1162.4,1042
27053001360,MN,Hennepin County,001360,1448,118,983,172,13,74,1,13,74,1233,78,919,111,13,55,1,8,48,162,595,109,642,122,613,128,595,129,606,705,162,639,158,162,595,122,614,160,672,138.6,627.9
27053001365,MN,Hennepin County,001365,4171,450,3100,207,44,122,0,21,227,3424,324,2647,157,37,106,0,13,140,468.6,1816,321.7,1978.6,369.1,1904,415.4,1777.2,390,1853.7,2285.3,450.4,2129,458.5,468.6,1816,374,1878.4,454.5,2207.2,410.5,1963.4
27053001370,MN,Hennepin County,001370,3453,268,2741,143,26,72,0,15,188,2795,186,2322,92,19,66,0,12,98,315,1692.2,238,1864.2,277,1801.2,326,1685.2,295,1729.2,2053.2,321,1939.2,343,315,1692.2,284,1769.9,332,1996.2,302.2,1823.5
27053001375,MN,Hennepin County,001375,3393,283,2607,221,12,72,4,18,176,2724,175,2206,140,11,67,4,11,110,303,1569,217,1670,260,1616,287,1530,243,1594,1831,277,1728,278,303,1569,251.8,1602.5,277.5,1779.5,266.4,1648.3
27053001380,MN,Hennepin County,001380,2845,227,2066,191,29,143,1,11,177,2405,158,1814,165,24,126,1,8,109,257.3,1315.1,201.6,1424.8,258,1373.5,284.1,1271.9,255,1323.2,1625.7,272.3,1512.6,289.4,257.3,1315.1,249.7,1348.3,280.9,1569.1,259.7,1406.7
27053001385,MN,Hennepin County,001385,3615,417,2464,377,36,90,0,10,221,3080,305,2212,300,24,83,0,10,146,300,1615,202,1693,228,1649,261,1557,229,1599,1910,279,1744,266,300,1615,230,1624.5,272.5,1827,252.1,1681
27053001390,MN,Hennepin County,001390,3562,251,2338,251,30,485,0,12,195,3253,217,2213,184,22,442,0,9,166,202.6,1284.4,150.9,1399.8,179.4,1380.9,196,1306,180.2,1341.4,1556.5,221.6,1371,240.3,202.6,1284.4,176.6,1357,230.9,1463.8,195.8,1377.1
27053001395,MN,Hennepin County,001395,2158,179,1493,302,25,46,0,6,107,1874,125,1345,243,25,46,0,6,84,143,1002,116,1077,130,1043,143,1020,131,1037,1163,112,1062,127,143,1002,130,1044.2,119.5,1112.5,128.9,1057.7
27053001400,MN,Hennepin County,001400,4930,902,2675,931,72,94,6,19,231,3975,602,2489,534,62,89,5,17,177,289,1702,203,1786,227,1770,239,1709,222,1740,2136,334,1888,313,289,1702,222.8,1751.2,323.5,2012,261,1818.7
27053001405,MN,Hennepin County,001405,1451,109,1037,151,9,47,4,6,88,1173,78,900,93,9,33,4,5,51,166.3,623.9,104.3,662.2,131.9,628.8,147.6,579.6,124,609.1,771.5,150.6,689.8,158.4,166.3,623.9,126.9,619.9,154.5,730.6,140.4,652.1
27053001410,MN,Hennepin County,001410,2517,382,1464,389,72,55,0,10,145,2076,273,1294,296,59,52,0,7,95,134,1008,110,1053,128,1036,141,1002,130,1036,1230,143,1125,141,134,1008,127.2,1031.8,142,1177.5,132.4,1070
27053001415,MN,Hennepin County,001415,1882,63,1462,124,32,60,0,17,124,1571,48,1269,84,19,48,0,17,86,79.3,1108.6,73.3,1174,90.2,1154.2,93.1,1129.4,80.2,1142.3,1240.3,89.2,1203.7,104,79.3,1108.6,84.2,1149.9,96.6,1222,87,1164.6
27053001420,MN,Hennepin County,001420,3503,165,2319,511,25,264,0,19,200,3154,154,2213,323,24,256,0,16,168,165,1339,119,1341,135,1326,158,1266,137,1306,1511,157,1326,147,165,1339,137.2,1309.8,152,1418.5,145.4,1345
27053001425,MN,Hennepin County,001425,3303,237,2263,283,13,367,0,2,138,3228,229,2240,268,10,353,0,0,128,223.4,950.3,153.8,868,171.4,854.1,189.4,806.7,190.8,815.7,463.8,98.9,394.5,95.8,223.4,950.3,176.3,836.1,97.3,429.2,160.5,736.2
27053001430,MN,Hennepin County,001430,7960,341,3776,1109,19,2354,8,29,324,7152,301,3587,650,16,2297,7,21,273,194,1711,128.2,1618.8,156.4,1585.8,169.2,1516.8,155.6,1549.7,2208.5,193.7,2001.9,187.9,194,1711,152.4,1567.8,190.8,2105.2,169.3,1741.8
27053001435,MN,Hennepin County,001435,1643,88,1215,71,10,139,0,7,113,1491,80,1128,56,6,126,0,7,88,88.7,898.1,75.4,986.9,93.6,976,106.8,932.3,94.4,946.7,1059.8,93.5,1001.3,101.7,88.7,898.1,92.5,960.5,97.6,1030.6,93.4,971.6
27053001440,MN,Hennepin County,001440,1393,125,703,270,20,181,0,0,94,1306,113,691,218,20,177,0,0,87,93.4,594.9,56,536.4,68.4,539.1,72.7,526.2,71.8,526.3,416.7,48.9,350.4,48.8,93.4,594.9,67.2,532,48.8,383.6,65.7,498.6
27053001445,MN,Hennepin County,001445,3566,202,2927,152,19,88,3,14,161,2930,140,2488,111,14,76,1,11,89,210,2056,196,2158,244,2120,265,2030,238,2048,2419,217,2331,248,210,2056,235.8,2089,232.5,2375,231.1,2166
27053001450,MN,Hennepin County,001450,1978,102,1399,296,24,73,2,9,73,1749,73,1331,196,22,58,2,9,58,59,754.3,46.3,647.1,55.2,650.8,60.1,625.3,49.3,639,644.8,52.3,592,57.3,59,754.3,52.7,640.6,54.8,618.4,54.2,650.5
27053001455,MN,Hennepin County,001455,5348,236,3563,142,9,1185,0,4,209,5269,226,3530,132,9,1171,0,4,197,343.2,1250.8,206,1054.9,241.8,1020,264.7,937.4,240.8,967.3,837.1,151.6,732.1,151.5,343.2,1250.8,238.4,994.9,151.6,784.6,228.5,971.4
27053001456,MN,Hennepin County,001456,2018,201,1471,139,28,46,0,9,124,1626,131,1268,87,17,31,0,7,85,150,1030,131,1104,142,1091,161,1041,148,1065,1237,165,1164,178,150,1030,145.5,1075.2,171.5,1200.5,153.6,1104.6
27053001460,MN,Hennepin County,001460,4860,175,3576,212,20,654,3,20,200,4552,160,3385,177,19,612,3,20,176,369.6,1122.8,175.4,1037.3,209.5,1000.2,225.8,915.2,216.4,944.4,1139.4,231.3,910.9,242.8,369.6,1122.8,206.8,974.3,237.1,1025.1,238.7,1010
27053001465,MN,Hennepin County,001465,4693,335,3264,405,32,383,2,15,257,4440,300,3171,332,30,372,0,15,220,308.7,2028.6,228.5,2105.4,266.8,2072,302.4,1975.9,283,1995,2282.4,264.9,2008.3,294.3,308.7,2028.6,270.2,2037.1,279.6,2145.3,278.4,2066.8
27053001470,MN,Hennepin County,001470,4851,199,3712,329,30,328,0,22,231,4607,171,3614,261,28,321,0,22,190,263,2143,240,2463,336,2371,373,2218,330,2303,3083,379,2809,458,263,2143,319.8,2338.8,418.5,2946,339.9,2484.3
27053001475,MN,Hennepin County,001475,1612,115,1113,225,7,52,0,8,92,1462,86,1045,196,7,51,0,8,69,118.1,806.4,81.3,853.7,108.5,827.4,126.7,772.6,109.6,807.3,1080,127.4,995.3,146.4,118.1,806.4,106.5,815.3,136.9,1037.6,116.8,877.5
27053001480,MN,Hennepin County,001480,2611,171,2042,160,18,82,0,12,126,2401,127,1932,138,15,79,0,6,104,228,1121,156,1185,183,1160,215,1075,189,1110,1504,233,1372,242,228,1121,185.8,1132.5,237.5,1438,206.6,1218.1
27053001485,MN,Hennepin County,001485,5115,424,3253,1086,27,94,0,19,212,4239,315,3030,616,20,79,0,14,165,308.4,2127.3,226.7,2193.1,261,2139.2,292,2052.6,271.9,2096.6,2745.2,375.6,2471.9,361.9,308.4,2127.3,262.9,2120.4,368.7,2608.5,299.6,2260.8
