GEOID20,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,uss_18_dem_war,uss_18_rep_die,gov_18_rep_bak,gov_18_dem_gon,atg_18_dem_hea,atg_18_rep_mcm,pre_20_dem_bid,pre_20_rep_tru,uss_20_dem_mar,uss_20_rep_oco,arv_16,adv_16,arv_18,adv_18,arv_20,adv_20,nrv,ndv
25021000802,MA,Norfolk County,000802,4509,255,3717,133,2,235,5,37,125,3558,159,3059,87,2,160,0,19,72,1132.9,848.4,919.3,814.4,1399.8,392,1172,621.9,1574.9,921.8,1549.8,970,848.4,1132.9,945.4,827.8,945.9,1562.4,929.4,1123.5
25021000803,MA,Norfolk County,000803,4089,164,3494,39,3,203,1,20,165,3218,119,2817,25,1,154,0,16,86,1127,844,940,785,1315,443,1156,611,1451,926,1413,955,844,1127,903.7,846.3,940.5,1432,906,1088.3
25021000804,MA,Norfolk County,000804,4164,83,3647,51,1,197,1,32,152,3237,47,2904,47,1,145,1,18,74,1236,989,967,1015,1641,394,1225,814,1660,1062,1561,1192,989,1236,1156.7,862,1127,1610.5,1118.8,1173.8
25021000805,MA,Norfolk County,000805,4491,148,3610,77,3,507,7,22,117,3530,81,2969,51,3,348,7,16,55,1170.3,827.3,1002.1,821.7,1435.8,428.1,1229.2,637.5,1675.1,897.4,1603.1,974,827.3,1170.3,965,886.5,935.7,1639.1,932.3,1184.7
25021000806,MA,Norfolk County,000806,3966,191,3292,150,11,160,0,36,126,3192,138,2687,127,11,127,0,27,75,1220.7,787.7,962.9,727.3,1288.2,436.9,1180.8,572.5,1532.9,779.6,1502.9,802,787.7,1220.7,862.7,860.2,790.8,1517.9,826.2,1139.5
25021000807,MA,Norfolk County,000807,3924,128,3442,36,0,181,0,7,130,2887,69,2600,28,0,130,0,7,53,1355,888,1024,882,1511,450,1286,663,1727,881,1639,997,888,1355,1018.7,920,939,1683,970.3,1246.8
25021000808,MA,Norfolk County,000808,4043,96,3556,47,0,226,0,14,104,3033,53,2720,31,0,163,0,10,56,1184.2,991.3,966,956.3,1559,388,1187.1,770.6,1521.8,1077.1,1427.4,1169.7,991.3,1184.2,1095.3,847,1123.4,1474.6,1087.3,1112.4
25021000916,MA,Norfolk County,000916,2887,204,1735,509,6,183,2,65,183,2262,131,1427,390,6,140,2,47,119,773,526,610,450,730,323,739,337,989,531,1008,483,526,773,505.7,557.3,507,998.5,509.5,740.3
25021000917,MA,Norfolk County,000917,2869,196,2074,343,5,98,0,30,123,2333,146,1741,264,5,74,0,20,83,708,663,556,587,879.1,277,733,432,894.1,686,905.1,664,663,708,632.7,522,675,899.6,651.9,678.9
25021000918,MA,Norfolk County,000918,2878,182,1902,390,2,163,0,63,176,2331,116,1632,294,2,133,0,46,108,719.7,612.8,557.8,523.8,818.7,256.9,701.7,392.9,927.6,591.8,972.6,539.8,612.8,719.7,578.4,505.5,565.8,950.1,579.9,689.4
25021000919,MA,Norfolk County,000919,2771,241,1773,418,1,85,0,67,186,2227,166,1541,312,1,67,0,46,94,711,583,575,469,720,322,706,347,899,572,920,519,583,711,512,534.3,545.5,909.5,535,688.8
25021001177,MA,Norfolk County,001177,3276,108,2805,64,5,128,2,16,148,2433,53,2131,53,1,100,2,13,80,1095.3,585.3,920.8,632.8,1174.7,420.5,1141.8,466,1440.1,606.8,1349.8,708.7,585.3,1095.3,757.8,827.7,657.7,1395,695.7,1061.4
25021001178,MA,Norfolk County,001178,3222,104,2824,46,0,98,0,18,132,2284,59,2051,26,0,78,0,10,60,1204.2,645.5,949.2,732.6,1329.9,378.1,1166.4,557.6,1588.2,593.1,1400.7,819.3,645.5,1204.2,873.3,831.3,706.2,1494.4,779.7,1114.5
25021001179,MA,Norfolk County,001179,3154,105,2776,9,0,150,0,3,111,2248,43,2037,5,0,113,0,3,47,1045.8,532.5,804.8,665.4,1185.1,319.9,1015.6,490.4,1287.8,572.9,1150.3,739.7,532.5,1045.8,780.3,713.4,656.3,1219.1,697.7,937.4
25021001180,MA,Norfolk County,001180,3147,89,2792,22,1,114,0,14,115,2319,64,2095,10,1,76,0,12,61,1032.2,623.7,861.3,697.4,1240.8,348.2,1072.3,540.6,1311.6,588.2,1194,752.4,623.7,1032.2,826.3,760.6,670.3,1252.8,740.5,969.9
25021001197,MA,Norfolk County,001197,3048,79,2644,56,3,119,0,39,108,2296,51,2032,39,3,86,0,30,55,918,755,716,712,1159,302,897,578,1194,732,1128,823,755,918,816.3,638.3,777.5,1161,793.2,859.2
25021001198,MA,Norfolk County,001198,3391,117,2976,52,6,106,2,41,91,2652,72,2379,39,2,77,2,29,52,1006.9,691.9,822.1,679.1,1157.3,362.5,994.3,541.2,1260.3,738.9,1198.6,809.4,691.9,1006.9,792.5,726.3,774.2,1229.4,769.6,940.8
25021001199,MA,Norfolk County,001199,3299,120,2907,39,5,72,1,19,136,2519,66,2273,21,4,65,0,19,71,1046,727,836,709,1188,399,1021,581,1333,724,1266,802,727,1046,826,752,763,1299.5,788.5,983.5
25021001200,MA,Norfolk County,001200,3377,96,3052,27,7,80,1,14,100,2630,53,2418,24,7,63,0,12,53,1015,759,836,738,1302,330,1048,598,1340,793,1258,897,759,1015,879.3,738,845,1299,847.8,971.2
25021001251,MA,Norfolk County,001251,2802,93,2450,55,5,102,0,18,79,2250,54,2000,42,4,92,0,18,40,864.6,634.1,746.7,593.7,1041,335.2,899.5,490.9,1160.4,628.9,1134.6,676.1,634.1,864.6,708.5,660.5,652.5,1147.5,677.4,856.8
25021001252,MA,Norfolk County,001252,2787,110,2471,28,3,63,0,14,98,2241,63,2029,28,3,47,0,11,60,879.2,612.7,735.7,641.7,1093.2,319,929,485.2,1105.7,658.5,1031.9,738.3,612.7,879.2,740,661.3,698.4,1068.8,704.9,833.4
25021001253,MA,Norfolk County,001253,2871,87,2525,28,5,69,1,20,136,2229,43,2016,21,3,51,1,18,76,874,639,777,627,1089,344,937,510,1232,709,1140,797,639,874,742,686,753,1186,728.5,884
25021001255,MA,Norfolk County,001255,2823,240,1051,1132,7,193,0,28,172,2131,161,814,898,7,147,0,16,88,1322.6,211.6,1182.7,201.4,715.6,685.6,1252.3,161.6,1537.2,255.2,1541,255,211.6,1322.6,359.5,1040.2,255.1,1539.1,300.1,1253.6
25021001256,MA,Norfolk County,001256,2659,223,1295,832,9,94,0,30,176,2210,181,1132,664,9,70,0,25,129,956.3,181,792.9,157,480.8,490.7,841.5,128.7,1048,174.1,1037.2,184.5,181,956.3,255.5,708.4,179.3,1042.6,217.7,861.1
25021001257,MA,Norfolk County,001257,2857,157,2013,398,3,123,3,19,141,2074,101,1455,339,1,95,3,18,62,1403.1,235.9,1158.3,291.7,903,598.1,1272.8,218.8,1579.5,262.7,1520.2,309.4,235.9,1403.1,471.2,1009.7,286,1549.8,370.2,1255.3
25021001258,MA,Norfolk County,001258,3012,130,2446,133,4,114,1,25,159,2204,73,1815,106,3,98,1,17,91,1230,446,947,532,1075,451,1141,386,1444,444,1357,528,446,1230,664.3,846.3,486,1400.5,568.5,1095
25021001259,MA,Norfolk County,001259,2933,176,1879,548,5,133,0,43,149,2157,128,1392,424,5,94,0,32,82,1223.7,348.9,1008.8,357.9,804.8,578.9,1149.7,245.9,1459.7,353.9,1426.7,373.9,348.9,1223.7,469.6,912.5,363.9,1443.2,414.2,1141.2
25021001260,MA,Norfolk County,001260,2859,168,2076,255,1,200,3,20,136,2433,113,1832,225,1,155,3,17,87,897,330,769,381,822,338,896,278,1132,353,1095,388,330,897,493.7,667.7,370.5,1113.5,425.3,854.5
25021001261,MA,Norfolk County,001261,2961,93,2553,36,2,182,0,11,84,2127,48,1867,27,1,135,0,9,40,1055.9,644.9,827.1,682.4,1135.1,390.3,1080.8,448.9,1264.5,654.6,1203.7,707.5,644.9,1055.9,755.5,766.1,681.1,1234.1,712.2,970.4
25021001262,MA,Norfolk County,001262,2698,79,2187,55,2,278,0,6,91,2014,41,1678,40,2,198,0,6,49,907,556,734,571,965,357,939,380,1083,562,1055,580,556,907,638.7,676.7,571,1069,602.3,845.8
25021001263,MA,Norfolk County,001263,2960,60,2501,77,6,208,0,19,89,2120,38,1814,57,4,148,0,16,43,966,637,781,639,1052,371,1009,433,1197,654,1159,672,637,966,708,720.3,663,1178,681.2,913.8
25021001264,MA,Norfolk County,001264,2868,75,2314,115,3,260,1,15,85,2200,44,1814,97,0,201,1,13,30,873.3,697.1,710.2,717.1,1113.2,320.1,947.3,503,1212.3,735.1,1141.3,783.1,697.1,873.3,777.8,659.2,759.1,1176.8,758.1,867.4
25021001290,MA,Norfolk County,001290,3369,162,2471,89,3,477,0,25,142,2605,107,1982,65,3,352,0,20,76,1172.7,461.6,998.4,428.2,947.8,519.3,1120,345.3,1411.2,460.7,1385.1,509.3,461.6,1172.7,573.8,879.2,485,1398.2,525.5,1101.1
25021001291,MA,Norfolk County,001291,3083,100,2520,27,0,332,0,13,91,2326,57,1970,20,0,231,0,9,39,1224,462,1103,511,1159,487,1245,405,1524,449,1429,569,462,1224,691.7,945,509,1476.5,592.5,1168.7
25021001292,MA,Norfolk County,001292,3200,132,2552,38,0,347,0,43,88,2392,92,1919,26,0,277,0,36,42,1187.9,343.9,958.9,458.8,1034.7,441.3,1139.7,328.9,1383.8,356.8,1236.6,504.2,343.9,1187.9,607.5,846.6,430.5,1310.2,504.6,1058
25021001293,MA,Norfolk County,001293,3036,141,2424,98,2,231,0,14,126,2234,74,1864,64,1,167,0,6,58,1194.2,392.5,1021.5,422.2,978,499.6,1155.6,321.2,1453.1,386.9,1346.6,505,392.5,1194.2,573.8,892.2,446,1399.9,501,1111.7
25021001294,MA,Norfolk County,001294,3116,98,2586,14,0,230,0,9,179,2276,67,1948,13,0,174,0,3,71,1292.6,424.7,1128.7,528.3,1177,526.2,1304.2,404.9,1626.9,437,1493.6,596,424.7,1292.6,703.4,986.3,516.5,1560.2,594.7,1228.7
25021001295,MA,Norfolk County,001295,3092,86,2555,26,1,275,1,14,134,2292,45,1958,16,1,202,1,6,63,1312,376,1134,401,980,592,1278,293,1528,379,1451,461,376,1312,558,1001.3,420,1489.5,481.7,1215.8
25021001296,MA,Norfolk County,001296,3055,93,2695,35,0,133,0,14,85,2211,64,1985,22,0,88,0,7,45,1336,369,1107,497,1130,530,1293,370,1521,370,1364,560,369,1336,665.7,976.7,465,1442.5,549.3,1191.8
25021001297,MA,Norfolk County,001297,3408,153,2755,36,1,358,1,23,81,2425,84,2040,22,0,239,1,11,28,1335.9,461.3,1129.1,537.2,1171.3,546.3,1302,417.5,1694.2,483.5,1572.9,632.9,461.3,1335.9,708.7,992.5,558.2,1633.6,617.3,1263.4
25021001298,MA,Norfolk County,001298,3162,115,2650,20,1,237,1,15,123,2169,62,1868,20,0,162,1,11,45,1396,312,1205,415,1072,622,1395,288,1693,314,1559,471,312,1396,591.7,1074,392.5,1626,478.7,1311.7
25021001299,MA,Norfolk County,001299,3570,143,2805,69,2,413,0,22,116,2722,92,2204,48,2,307,0,13,56,1337.5,409.6,1166.7,444.7,1045,614.6,1297.1,356.4,1724.2,438.7,1640,519.9,409.6,1337.5,615.4,1026.1,479.3,1682.1,535.7,1296.7
25021001380,MA,Norfolk County,001380,3487,372,2500,436,11,55,0,9,104,2941,346,2033,424,11,52,0,5,70,609,555,502,587,892,222,666,461,874,584,806,665,555,609,646.7,463.3,624.5,840,624,613.2
25021001381,MA,Norfolk County,001381,4278,106,3893,62,2,104,0,12,99,3244,59,3006,41,2,75,0,12,49,1304.1,995.2,1051.8,1062.8,1665.7,483.7,1329,857.2,1739.2,1072.7,1617,1230.6,995.2,1304.1,1195.2,954.8,1151.7,1678.1,1147.4,1254.1
25021001382,MA,Norfolk County,001382,3897,124,3416,98,1,147,0,11,100,2914,89,2558,84,1,117,0,7,58,1034,901,860,966,1480,396,1130,750,1475,906,1344,1074,901,1034,1065.3,795.3,990,1409.5,1012.8,1039.8
25021001441,MA,Norfolk County,001441,3874,231,3033,299,4,146,0,36,125,3211,159,2614,219,1,111,0,28,79,1081,701,904,648,1113,458,1117,483,1446,728,1445,720,701,1081,748,826.3,724,1445.5,732.2,1075.2
25021001442,MA,Norfolk County,001442,3292,213,2473,342,3,134,0,27,100,2582,146,2035,225,3,105,0,17,51,1003,625,799,573,999,402,1010,406,1267,592,1232,644,625,1003,659.3,737,618,1249.5,639.8,952.2
25021001443,MA,Norfolk County,001443,3554,260,2835,194,0,91,1,39,134,2940,195,2380,164,0,69,1,31,100,1049,620,881,582,1053,425,1067,429,1318,627,1316,632,620,1049,688,791,629.5,1317,657.2,1009.3
25021001444,MA,Norfolk County,001444,3226,141,2662,125,6,116,0,31,145,2622,101,2250,82,4,83,0,19,83,1115,721,885,738,1240,408,1130,533,1349,728,1299,751,721,1115,837,807.7,739.5,1324,785.2,1031
25021001445,MA,Norfolk County,001445,3802,293,1940,314,5,1051,2,35,162,2925,203,1615,247,5,729,2,27,97,893,403,744,356,709,410,847,277,1105,407,1105,404,403,893,447.3,667,405.5,1105,426,850.7
25021001446,MA,Norfolk County,001446,3265,549,1932,280,0,165,0,97,242,2599,368,1666,207,0,131,0,71,156,821,513,596,423,740,307,731,325,953,525,977,498,513,821,496,544.7,511.5,965,504,730.8
25021001447,MA,Norfolk County,001447,3687,264,2634,332,5,230,0,49,173,3045,209,2262,249,5,175,0,33,112,905,660,700,573,897,388,883,417,1268,701,1282,680,660,905,629,657,690.5,1275,654.7,904.3
25021001448,MA,Norfolk County,001448,3440,168,2704,208,5,178,0,34,143,2837,103,2290,158,3,153,0,28,102,1116,651,935,604,1105,452,1109,472,1301,697,1297,684,651,1116,727,832,690.5,1299,702.2,1035
25021001449,MA,Norfolk County,001449,3471,205,2719,205,4,240,0,25,73,2769,143,2228,150,4,183,0,16,45,992,773.3,765.7,744.9,1158.1,358.6,1014.7,520.4,1176.9,793.7,1177.3,775.1,773.3,992,807.8,713,784.4,1177.1,794.2,914.2
25021001510,MA,Norfolk County,001510,3529,203,2945,118,1,151,2,10,99,2938,124,2526,82,0,124,2,10,70,797,735,689,687,1106,304,842,573,1108,827,1069,858,735,797,788.7,611.7,842.5,1088.5,797.7,801.5
25021001511,MA,Norfolk County,001511,3298,115,2834,101,2,119,4,17,106,2657,61,2322,85,0,94,4,13,78,710,708,634,649,1025,320,841,508,1097,803,1071,843,708,710,727.3,598.3,823,1084,756,778.8
25021001512,MA,Norfolk County,001512,3118,116,2734,67,2,84,4,14,97,2416,69,2165,46,0,65,4,12,55,709,780,581,675,1013,275,750,535,991,844,979,870,780,709,741,535.3,857,985,786.2,714.2
25021001531,MA,Norfolk County,001531,3188,173,1981,200,16,640,0,40,138,2723,135,1732,153,13,571,0,25,94,837.1,416.2,584.9,397.2,657.9,318.5,695.8,299.6,947.1,441.8,949.9,427.6,416.2,837.1,451.6,533.1,434.7,948.5,440,722.2
25021001532,MA,Norfolk County,001532,3249,239,1348,273,6,1205,0,32,146,2471,130,1085,191,4,967,0,19,75,815,384.4,546.7,306.6,543.5,315.3,611.2,240.2,893,457.2,921.5,398.2,384.4,815,363.4,491.1,427.7,907.2,388.4,683.8
25021001533,MA,Norfolk County,001533,3350,155,1980,178,5,885,0,38,109,2906,132,1767,144,5,753,0,23,82,889.8,386.4,786.4,349.3,666.4,464.4,889.8,260.5,1091.8,435.1,1094.7,435.1,386.4,889.8,425.4,713.5,435.1,1093.2,422.1,869.5
25021001534,MA,Norfolk County,001534,2969,125,2390,105,6,246,0,27,70,2442,100,1989,92,6,183,0,21,51,896.3,712.2,735,702.9,1068.6,366.7,980.2,477.2,1073.4,763.8,1089.7,726.2,712.2,896.3,749.5,694,745,1081.5,741.8,856.9
25021001535,MA,Norfolk County,001535,3135,113,2647,81,10,160,0,28,96,2544,73,2193,56,10,128,0,23,61,863.1,681.3,710.4,653.9,991.9,382.1,957.5,436.8,983.1,735.1,991,715.7,681.3,863.1,694.2,683.3,725.4,987,702.5,814.5
25021001536,MA,Norfolk County,001536,3987,287,2185,206,4,1083,1,56,165,3407,222,1977,164,2,883,1,48,110,800.1,455.6,577.4,385.9,654.8,319.6,680.4,305.9,940.7,482.2,959.9,445.7,455.6,800.1,448.9,525.8,463.9,950.3,455,713
25021001537,MA,Norfolk County,001537,3773,261,1939,458,3,887,2,43,180,3252,203,1789,350,2,735,2,36,135,795.2,354.5,591.5,294.8,567,333,671.8,238,995,357.4,1009.6,341.8,354.5,795.2,366.6,532.1,349.6,1002.3,358.9,732.7
25021001538,MA,Norfolk County,001538,3256,128,1160,233,6,1565,0,45,119,2711,93,1102,192,3,1212,0,34,75,544,308,408,262,487,202,486,199,643,272,648,260,308,544,316,365.3,266,645.5,298,488.5
25021001539,MA,Norfolk County,001539,3233,258,1615,223,3,910,0,58,166,2731,194,1448,174,3,733,0,50,129,778,351,583,285,520,361,675,208,880,388,912,342,351,778,337.7,539.7,365,896,349,698.2
25021001540,MA,Norfolk County,001540,3725,176,2153,196,3,1013,0,25,159,3170,123,1977,168,3,775,0,17,107,886,483,704,431,762,387,865,293,1089,496,1113,461,483,886,495.3,652,478.5,1101,487.7,840.7
25021001541,MA,Norfolk County,001541,3246,159,1961,140,3,878,0,14,91,2841,134,1778,118,2,746,0,12,51,988.2,497.4,897.7,462.6,896.9,495.7,1053.6,338,1354.3,537.1,1358.2,516.9,497.4,988.2,565.8,815.7,527,1356.3,541.5,1024.6
25021001542,MA,Norfolk County,001542,3331,115,1593,82,1,1419,0,11,110,2750,80,1413,62,1,1105,0,11,78,910,375,729,372,706,399,846,269,1056,371,1053,383,375,910,449,658,377,1054.5,412.7,832.2
25021001543,MA,Norfolk County,001543,3041,108,1017,133,7,1696,0,11,69,2596,92,918,110,3,1418,0,11,44,655.5,265.6,492.4,229.4,451.9,275.7,565.1,170.1,771.3,303.4,781.3,276.2,265.6,655.5,283.8,444.4,289.8,776.3,282.7,590.2
25021001544,MA,Norfolk County,001544,3117,128,1821,100,8,961,0,8,91,2556,98,1535,78,5,772,0,7,61,905,613,685,583,887,368,902,372,973,564,972,563,613,905,614,651.7,563.5,972.5,597,800.8
25021001545,MA,Norfolk County,001545,3188,124,972,65,0,1952,0,18,57,2673,94,882,56,0,1585,0,16,40,658,227,485,205,414,285,543,155,558,119,574,94,227,658,258,437.7,106.5,566,202.3,517.2
25021001546,MA,Norfolk County,001546,4330,313,2334,391,4,949,1,116,222,3785,269,2126,333,3,787,1,91,175,950.9,431.6,736.6,366.8,689.7,414.6,842.2,274.1,1271.8,513.3,1265.8,506.3,431.6,950.9,443.5,664.5,509.8,1268.8,463.6,913.7
25021001547,MA,Norfolk County,001547,3515,199,2169,245,8,692,2,55,145,2933,158,1882,193,3,547,2,50,98,972.6,582.5,745.3,556.7,885.2,427.7,951.7,365.2,1129.4,608.4,1113.5,604.4,582.5,972.6,602.4,708.2,606.4,1121.4,600.4,890
25021001548,MA,Norfolk County,001548,3492,198,2278,171,0,686,0,27,132,2958,152,1992,149,0,564,0,15,86,916.4,636.5,686.7,667.3,996.8,368.3,932.3,444.8,1274.6,777.6,1302.5,735.6,636.5,916.4,702.9,662.4,756.6,1288.6,709.8,913.5
25021001549,MA,Norfolk County,001549,3415,244,1669,415,0,861,0,75,151,2886,187,1488,335,0,703,0,64,109,807,271,640,240,496,392,708,180,926,329,945,306,271,807,305.3,580,317.5,935.5,303.7,736.3
25021001550,MA,Norfolk County,001550,3675,241,1760,283,4,1134,1,64,188,3043,163,1575,231,3,912,0,34,125,818,404,624,376,659,356,739,282,1011,464,1047,424,404,818,439,573,444,1029,434.8,765.8
25021001551,MA,Norfolk County,001551,4165,281,2150,359,6,1108,0,69,192,3691,214,1999,309,3,985,0,55,126,843.8,328.6,735.3,273.4,595.1,427.3,802.4,225,1228.7,388.9,1225.8,373.1,328.6,843.8,364.5,655,381,1227.2,364,877.2
25021001552,MA,Norfolk County,001552,3068,114,1313,129,2,1419,0,16,75,2740,103,1247,116,1,1209,0,11,53,868,337,692,296,576,426,779,230,995,358,998,338,337,868,367.3,632.3,348,996.5,355.8,793
25021001553,MA,Norfolk County,001553,3355,160,1861,98,2,1107,2,27,98,2842,127,1632,87,2,904,2,23,65,929.9,444.7,807.9,428,802,459.5,962.5,300.5,1179.6,466.7,1131.3,478.5,444.7,929.9,510.2,743.3,472.6,1155.5,486.7,911.8
25021001554,MA,Norfolk County,001554,3115,184,1686,131,1,1019,2,7,85,2625,161,1473,121,0,796,2,4,68,708.8,376.1,667.9,431.4,757.7,344.6,816.5,307,801.7,399.5,772.9,408.6,376.1,708.8,498.7,609.7,404,787.3,446.7,685.4
25021001555,MA,Norfolk County,001555,3140,104,1800,31,1,1102,0,5,97,2576,80,1539,26,1,862,0,3,65,1011.8,557.3,726.2,489.3,778.6,428,880.7,342.2,1139.4,561.8,1115.9,574.1,557.3,1011.8,536.7,678.3,568,1127.7,550.6,883.7
25021001556,MA,Norfolk County,001556,3332,130,1504,108,2,1488,2,21,77,2796,96,1331,93,2,1211,2,15,46,824.5,377.3,627.3,317.9,629.8,338.2,720.6,252.6,930.7,434.2,955.4,402.3,377.3,824.5,400.1,562,418.3,943,402.4,732.8
25021001557,MA,Norfolk County,001557,3029,132,996,86,1,1711,0,20,83,2545,104,904,70,1,1408,0,12,46,624,259,485,236,442,300,572,172,741,317,751,276,259,624,283.3,452.3,296.5,746,283.7,578.8
25021001558,MA,Norfolk County,001558,3991,165,2842,198,2,674,0,20,90,3764,137,2739,191,2,602,0,20,73,1018.6,563.5,838.2,557.1,1059.2,377.3,1022.9,427.7,1333.3,676.9,1269.4,732.7,563.5,1018.6,681.4,746.1,704.8,1301.3,669.5,976.6
25021001559,MA,Norfolk County,001559,3173,101,1341,102,3,1514,2,19,91,2635,71,1194,78,1,1212,2,16,61,791.3,316.3,582.5,263.6,533.1,329.1,669.7,194.5,857.5,344.9,861.1,343,316.3,791.3,330.4,527.1,344,859.3,332.6,681.9
25021001560,MA,Norfolk County,001560,3053,99,2590,29,0,232,1,16,86,2480,67,2145,26,0,181,1,14,46,1058.4,839.6,864.2,877.9,1283,451,1190.1,575.9,1248.5,886,1238.7,881.9,839.6,1058.4,912.3,835.1,884,1243.6,890.7,1008.5
25021001561,MA,Norfolk County,001561,2541,254,713,1072,4,272,0,70,156,2068,176,630,857,4,237,0,58,106,974,263,785,234,567,458,835,181,1137,261,1129,243,263,974,327.3,692.7,252,1133,291.5,886.3
25021001562,MA,Norfolk County,001562,3256,428,835,1359,5,378,0,87,164,2610,296,753,1088,4,286,0,71,112,1095.1,304.3,856.1,237.6,581.2,521,922.8,187.6,1266.7,350.9,1283.4,310.9,304.3,1095.1,335.5,766.6,330.9,1275.1,328.8,990.9
25021001563,MA,Norfolk County,001563,2999,291,872,1104,6,551,0,52,123,2465,218,783,871,5,466,0,37,85,957,348,750,274,627,417,792,247,1178,427,1210,356,348,957,382.7,653,391.5,1194,379.8,884
25021001564,MA,Norfolk County,001564,3485,437,1035,1126,8,620,0,66,193,2822,303,936,882,4,502,0,54,141,957.1,321.4,793.4,297.2,642.3,455.4,870.8,225.9,1258.2,424.7,1257.2,374.7,321.4,957.1,388.5,706.5,399.7,1257.7,381,932
25021001565,MA,Norfolk County,001565,2646,306,587,1381,8,175,1,56,132,2184,215,541,1125,8,158,1,44,92,930,158,683,154,446,390,706,133,1026,198,1027,187,158,930,244.3,593,192.5,1026.5,212.7,793.7
25021001566,MA,Norfolk County,001566,2814,341,671,1207,4,342,3,51,195,2270,239,615,964,4,272,2,44,130,907,244,772,204,483,492,803,164,1193,249,1197,227,244,907,283.7,689,238,1195,261.8,894
25021001567,MA,Norfolk County,001567,2905,271,847,1221,0,278,0,73,215,2397,194,801,973,0,222,0,56,151,983.8,287.8,802.6,234,571.6,473,862.3,191.2,1208.8,279.8,1207.8,250.9,287.8,983.8,332.2,712.6,265.4,1208.3,302.5,923.1
25021001568,MA,Norfolk County,001568,2798,303,780,1082,5,414,0,57,157,2207,205,678,841,5,334,0,36,108,822,286,635,249,498,394,699,191,1064,352,1085,318,286,822,312.7,576,335,1074.5,315.7,783.2
25021001569,MA,Norfolk County,001569,2702,329,724,1063,8,369,0,69,140,2186,259,645,826,8,304,0,54,90,908,235,683,192,463,421,735,149,972,260,973,237,235,908,268,613,248.5,972.5,256,782
25021001570,MA,Norfolk County,001570,2826,224,780,1190,15,426,1,42,148,2296,166,700,928,15,350,0,30,107,958,272,746,197,522,432,806,153,1134,285,1134,261,272,958,290.7,661.3,273,1134,281.7,868.3
25021001571,MA,Norfolk County,001571,2896,250,766,1244,5,393,0,61,177,2369,171,684,987,5,338,0,47,137,1070,196,838,181,562,458,889,134,1178,230,1177,216,196,1070,292.3,728.3,223,1177.5,253.2,935
25021001572,MA,Norfolk County,001572,3116,364,679,1613,4,283,0,45,128,2493,257,637,1242,4,231,0,35,87,945.9,182.7,702.9,149.4,469.8,405,745.2,122.4,1059.3,206.1,1074.6,179.1,182.7,945.9,247.2,617.7,192.6,1066.9,218.2,822.1
25021001670,MA,Norfolk County,001670,3846,138,2821,123,4,581,1,35,143,2882,86,2202,94,4,397,0,16,83,1560.9,440.1,1267.2,445.7,1082.8,703.1,1398.7,383.2,1816.7,562.3,1780.8,589.1,440.1,1560.9,637.3,1123,575.7,1798.7,583.9,1421.2
25021001671,MA,Norfolk County,001671,3571,135,2285,150,1,838,0,21,141,2595,86,1751,113,1,569,0,11,64,1381.6,509.9,1119.2,494.7,1128,533.9,1278.7,386.4,1676.8,534.9,1601.6,582.9,509.9,1381.6,669.7,977.2,558.9,1639.2,606.1,1265.3
25021001672,MA,Norfolk County,001672,3775,97,2627,115,6,748,0,18,164,2757,43,2031,86,6,512,0,13,66,1535,512,1247,530,1228,598,1410,414,1829,502,1754,570,512,1535,724,1085,536,1791.5,626,1395.5
25021001673,MA,Norfolk County,001673,3660,94,2264,164,3,970,0,28,137,2697,60,1769,127,2,663,0,15,61,1480,449,1245,429,1104,638,1401,352,1873,463,1833,510,449,1480,628.3,1094.7,486.5,1853,551.2,1411.7
25021001674,MA,Norfolk County,001674,3723,140,2409,184,1,794,0,31,164,2822,82,1976,146,1,528,0,15,74,1269.3,543,1064.9,475.2,1029.6,549.3,1195.7,392.2,1592.4,548,1556.5,544.1,543,1269.3,632.4,936.6,546,1574.5,588.7,1204.7
25021001811,MA,Norfolk County,001811,4116,301,2330,919,2,299,0,62,203,3357,214,2024,706,0,221,0,46,146,1220,642,952,597,1078,511,1138,450,1444,662,1449,646,642,1220,708.3,867,654,1446.5,679.2,1119
25021001812,MA,Norfolk County,001812,3539,244,2096,672,0,213,2,111,201,2848,143,1825,496,0,160,2,90,132,1032.2,597.2,824.2,512.2,933.2,427.1,958.2,403.1,1263.3,601.2,1283.3,555.2,597.2,1032.2,616.2,736.5,578.2,1273.3,600.3,964.7
25021001813,MA,Norfolk County,001813,3488,173,2147,595,3,274,0,76,220,2722,105,1787,433,3,215,0,44,135,1058,628,843,584,1048,398,1006,451,1326,640,1347,607,628,1058,694.3,749,623.5,1336.5,659.7,996.3
25021001814,MA,Norfolk County,001814,3522,154,2527,452,1,172,2,44,170,2815,105,2079,349,1,145,2,28,106,1076.4,833.1,869.8,802.3,1274,405.1,1082.3,620.6,1376.2,837.1,1346.4,838.1,833.1,1076.4,899,785.8,837.6,1361.3,867.5,1026.1
25021001815,MA,Norfolk County,001815,3463,288,2087,507,6,119,0,129,327,2759,184,1783,381,6,98,0,85,222,908,598,692,505,839,349,804,406,1082,594,1096,554,598,908,583.3,615,574,1089,582.7,821.8
