GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREGHAW,G20PREIWES,G20PREIBLA,G20PREIKEN,G20PREILAR,G20PREIFUE,G20USSRHAG,G20USSDBRA,G20USSIHOO,G20USSISTA,G20USSIMCL,G20USSIJAM,G20USSIHIL,G20USSIGRU,G20USSIHEN,G20USSIFAP
47185009602,47,185,009602,339.1,75.13,0.97,0,0.01,0,0,0,0,333.29,71.24,0.96,0.96,0,1.92,1.92,0,0.96,0.01
47185009603,47,185,009603,1295.52,239.62,9.9,0,3.03,2.94,0,0,0.98,1262.7,235.44,4.97,0.06,11.89,0.98,3,0,1.97,3.07
47185009604,47,185,009604,1757.6,406.47,23.09,1.01,5,5.01,0.01,0,0,1732.57,386.31,2.03,1.03,13.03,3.01,3.02,5,5.03,7.01
47185009605,47,185,009605,486.92,85.82,4.06,0.99,0,0.99,0,0,0,486.39,73.78,1.06,0,6,2.96,1.03,0,1.06,1.03
47185009606,47,185,009606,947.95,169.52,10.44,0.01,1.04,0.01,1.05,0,0,921.92,161.95,2.02,2.06,3.31,5.08,3.06,0,4.29,0.06
47185009607,47,185,009607,1495.23,289.91,16.88,0.99,0,0.99,0.99,0,0,1489.27,257.15,4.96,5.96,5.96,0.99,2.98,0,4.96,1.99
47185009608,47,185,009608,737.69,262.33,8.89,1.96,0,0,0,0,0,715.09,233.84,4.91,0.98,5.91,1,1.98,0.98,4.91,0.98
47185009609,47,185,009609,237.31,65.67,3.11,0.04,0,0,0,0,0,235.91,64.16,0.09,0.02,1.09,1,1.02,0.02,0.09,0.02
47185009610,47,185,009610,549.13,136.76,11.02,1,0.02,1.02,0.01,0,0,544.13,120.63,2.01,2.02,2.03,0.01,0,0.02,2.02,1.02
47185009611,47,185,009611,657.87,224.24,2.98,0,1.98,1.98,0.99,0,0,657.87,207.37,0.99,1.98,3.97,0.99,0,1.98,1.98,1.98
47187009701,47,187,009701,2207.83,864.02,28.87,1,2.99,2.99,1,1,3.98,2203.84,793.34,9.95,0,28.87,1.99,1.99,3.98,9.95,5.97
47187009702,47,187,009702,2006.57,859.77,38.23,5.03,2.01,10.04,2,1,2.02,2014.96,759.69,11.1,0,45.14,3.04,8.01,5.05,9.04,12.08
47187009703,47,187,009703,919.66,333.53,5.92,0,1.97,0.99,0,0.99,0,912.76,291.09,3.95,0,5.92,2.96,1.97,0.99,0.99,4.93
47187009704,47,187,009704,583.61,178.04,10.99,0,1.02,2,0,0.01,1.98,594.42,163.58,2.04,0,3.05,0.04,1.02,0.01,2.99,1.06
47187009705,47,187,009705,1949.99,528.66,32.73,1.98,4.96,1.98,0,0,0,1991.65,445.34,7.93,0,36.7,2.98,0.99,0.99,1.98,7.93
47187009706,47,187,009706,2841.33,1393.36,71.02,1,12,7,0,1,2,2941.36,1245.3,8.01,0,46.03,4,7,2,11,19.01
47187009707,47,187,009707,1786.65,764.17,23.48,0.98,2.94,8.81,0,0,2.94,1840.46,633.06,6.85,1.96,45.01,5.87,2.94,3.91,3.91,7.83
47187009708,47,187,009708,1139.31,332.87,9.24,2.01,4.04,1.01,1,0,0,1166.61,267.26,1.06,1,11.27,0.02,1.01,2.01,3.01,6.06
47187009709,47,187,009709,3061,1555,52,6,10,7,1,1,3,3169,1391,16,2,42,10,3,3,8,22
47187009710,47,187,009710,2049,1144,31,1,7,6,1,1,1,2114,1013,8,0,36,8,2,6,11,15
47187009711,47,187,009711,1381,894,41,4,5,9,2,0,0,1432,824,5,0,27,2,3,4,4,17
47187009712,47,187,009712,2307.75,1602.1,46.22,8.01,6.03,8.05,1.02,1.01,3.02,2459.71,1382.92,11.01,0.01,37.27,6.01,3.02,8.02,9.03,18.09
47187009713,47,187,009713,2463.93,1149.97,32,1,8,8,0,0,3,2601.93,969.97,5,0,37,1,1,2,8,12
47187009714,47,187,009714,2139.65,1474.77,39.46,1.97,5.92,8.88,3.95,1.97,2.96,2314.25,1259.72,0.99,1.97,49.32,1.97,2.96,3.95,4.93,16.77
47187009715,47,187,009715,2121,1398,26,4,7,8,1,1,2,2249,1189,7,1,38,3,3,8,4,27
47187009716,47,187,009716,2775,1673,51,4,6,16,2,1,3,2859,1460,10,1,71,6,8,6,7,24
47187009717,47,187,009717,2702,1021,24,0,2,4,1,0,0,2769,862,7,0,42,4,1,1,6,19
47187009718,47,187,009718,2949.07,1867.03,41,5,14,7,0,0,3,3104.07,1609.03,9,0,63,6,5,7,9,36
47187009719,47,187,009719,2564,1650,44,3,8,9,1,1,3,2771,1428,9,1,30,5,2,7,4,13
47187009720,47,187,009720,1840,1388,35,1,5,4,0,0,1,1969,1202,10,2,38,7,2,3,5,12
47187009721,47,187,009721,1893,1249,21,2,4,10,1,1,3,2043,1062,5,1,26,1,0,2,5,12
47187009722,47,187,009722,3174,1676,47,2,10,8,2,3,1,3444,1382,16,1,22,2,5,3,7,21
47187009723,47,187,009723,1714.85,984.38,18.92,3,3.98,3.98,1,1.99,3.96,1837.95,828.3,7.94,1.98,13,0.04,3.98,1.98,3.01,5.11
47187009724,47,187,009724,2308.18,1590.04,19.84,4.96,3.97,3.97,0.99,1.98,0.99,2513.51,1336.11,4.96,0.99,20.83,4.96,3.97,0.99,5.95,21.82
47187009725,47,187,009725,1528.97,809.74,18,2.89,2.07,6.58,0.92,0.94,3.77,1631.34,698.12,3.15,0.05,8.32,2.91,3.74,2.02,2.99,13.49
47187009726,47,187,009726,2810.77,1926.63,56.21,5.06,8.01,6.27,0.06,0.05,3.16,2951,1686.18,12.9,0.98,35.81,7.07,2.17,7,9.01,27.29
47187009727,47,187,009727,2013.27,1396.86,30.18,3.08,8.98,6.13,2.02,2.05,1.15,2229.91,1158.51,9.92,0.02,23.79,5.07,2.13,1.1,6.94,15.24
47187009728,47,187,009728,1426.02,774.29,34.05,2.01,4.01,8.02,1,0,1.01,1571.25,638.96,5.01,0,16.03,2.01,0.01,0,4.01,15.04
47187009729,47,187,009729,1717.6,1051.64,19.79,2.08,1.24,4.16,2.05,1.05,0.03,1852.33,898.34,5.26,0,13.63,1.13,5.05,3.03,4.18,5.4
47187009730,47,187,009730,3136,1682,43,2,10,7,0,0,1,3410,1391,7,4,25,5,1,3,3,17
47187009731,47,187,009731,1026.28,451.09,16.35,3.85,2.88,4.81,0,0,0,1050.3,407.8,1.93,0,8.67,0,0.96,2.89,0,7.69
47187009732,47,187,009732,2064.06,1735.32,48.75,6.08,7.14,5.25,0,2,3.08,2196.36,1530.54,6.14,1,36.48,6.08,3.11,4.03,5.17,22.56
47187009733,47,187,009733,1024,1138,22,3,10,6,0,1,3,1093,1041,6,0,23,1,3,3,5,13
47187009734,47,187,009734,1528.92,1156.39,26.19,2.91,4.85,8.73,0,0,2.91,1643.39,990.5,4.85,0,16.49,2.91,3.88,0.97,5.82,19.4
47187009735,47,187,009735,1589,1210,32,1,9,8,1,0,0,1672,1066,6,2,19,6,5,4,3,12
47187009736,47,187,009736,1207,1149,25,3,3,5,0,0,1,1267,1044,3,0,20,7,4,2,2,12
47187009737,47,187,009737,2122.69,1102.48,41.52,2.95,6.9,7.03,0,1.95,1.04,2238.11,960.97,6.98,0.04,31.25,3.06,1.04,2.04,7.9,8.96
47187009738,47,187,009738,1616.68,1314.11,59.33,2.97,8.9,5.93,0.99,0,2.97,1722.48,1180.62,4.94,0,24.72,7.91,1.98,5.93,6.92,22.74
47187009739,47,187,009739,2758.53,1804.23,62.01,2,12,9,4,2,1,2907.54,1568.19,13,3,58.01,7,9,5,6,23
47187009740,47,187,009740,2915.6,1720.13,60.32,4.02,10.05,5.07,0.03,0.02,3.02,3090.04,1479.36,6.01,0.02,51.41,9.02,4.02,5.03,9.04,29.14
47187009741,47,187,009741,1099.73,478.41,16.65,0.23,2.28,2.36,0,0.05,4.02,1126.45,412.32,2.24,0,20.08,1.07,0.06,1.16,7.19,9.52
47187009742,47,187,009742,1503.73,705.44,33.09,1,2.01,6.02,0,3,4.02,1553.82,645.32,3.02,0,16.02,3,4.01,1,2.02,9.01
47187009999,47,187,009999,2524,1004,60,3,6,9,2,0,5,2656,854,5,2,53,2,5,0,6,16
47189009801,47,189,009801,1648.01,911.01,36,5,16,5,0,2,2,1673.01,834.01,10,8,18,5,4,3,5,7
47189009802,47,189,009802,1557.95,1183.92,44.31,2.07,15.24,8.02,5.01,5.02,3.01,1624.19,1065.09,8.09,5.07,21.15,9.16,6,6.03,7.13,14.05
47189009803,47,189,009803,2373.77,1180.24,37.98,4.21,16.82,5.06,6,2.06,2.01,2415.69,1057.94,20.04,8.19,15.5,16.44,3.98,3.14,9.42,9.13
47189009804,47,189,009804,1576,625,34,0,15,6,7,5,4,1591,575,9,6,19,7,3,2,4,10
47189009805,47,189,009805,1049,257,8,3,3,2,2,2,0,1042,236,7,4,6,2,0,1,4,0
47189009806,47,189,009806,3165.74,963.53,27.89,2,18.87,4,8.92,2.97,4.97,3192.32,854.34,10.99,5.01,19.97,12.94,5.96,4,5.03,10.02
47189009807,47,189,009807,1812.47,518.05,21.7,0.17,11.56,6.74,2.89,1.93,3.85,1786.72,463.17,7.71,3.06,7.71,10.77,3.4,4.82,9.01,9.97
47189009808,47,189,009808,728.34,190.83,12.99,0,2,0,1,0,1,710.35,177.84,4,3,4,2,3,1,0,2
47189009809,47,189,009809,1014.28,416.88,10.97,1.99,8.98,1.99,2.99,2.99,1,1002.31,371,10.97,3.99,11.97,3.99,1.99,1,5.98,1.99
47189009810,47,189,009810,1886,1008,34,4,13,12,2,2,1,1931,890,12,5,22,11,3,3,5,20
47189009811,47,189,009811,1292,357,13,3,14,3,2,2,0,1251,326,10,4,8,8,3,1,5,2
47189009812,47,189,009812,546.01,104.62,3.27,1,1.11,1.08,1.08,0.04,0.04,527.21,93.2,3.19,2,1.31,2.19,3,0.08,1.27,1.08
47189009814,47,189,009814,1702.92,895.73,32.02,5.65,21.66,2.83,1.88,1.88,0.94,1734.94,809.08,7.54,6.59,15.07,14.13,0.94,3.77,11.3,5.65
47189009815,47,189,009815,2810.4,2065.09,52.43,8.03,42.16,13.05,10.07,9.08,1.03,2927.16,1859.86,15.17,10.05,38.18,24.14,5.04,10.04,9.13,20.13
47189009816,47,189,009816,1003.99,266.38,6.73,0,2.89,1.92,1.92,0.96,0.96,983.79,230.8,4.81,0,7.69,4.81,0,1.92,6.73,1.92
47189009817,47,189,009817,1004,292,11,1,10,4,1,2,3,996,261,15,5,9,7,2,2,2,2
47189009818,47,189,009818,2308.91,721.16,22.75,0.99,12.86,3.96,4.95,4.95,2.97,2309.9,639.06,11.87,3.96,23.74,6.92,1.98,1.98,2.97,3.96
47189009819,47,189,009819,2582.43,1062.76,41.02,4,16.01,12,9.01,4.01,4,2582.43,950.67,20.01,8,16.02,24.01,7,3,11,15
47189009820,47,189,009820,1747.82,452.22,17.17,1.02,17.07,6.03,5.01,3.01,2,1728.77,414.9,8.08,2.02,9.08,13.06,3.02,3.01,4.01,6.06
47189009822,47,189,009822,2044.66,1206.92,42.85,3,16,4.99,6.98,7.89,3.03,2119.84,1084.2,16.96,5.09,17.95,14.03,4.05,3.97,12.89,12.94
47189009823,47,189,009823,1860.64,758.43,24.43,6.05,23.11,6.07,5.98,4.02,0.99,1847.6,695.72,14.2,12.98,13.21,11.13,6.04,1.02,12.96,9.17
47189009824,47,189,009824,1716.05,729.75,29.73,5.95,14.44,11.04,5.95,2.55,2.55,1744.93,661.78,5.95,8.5,24.64,5.95,4.25,2.55,8.5,4.25
47189009825,47,189,009825,1694.59,720.79,37.27,5.88,16.67,6.86,0.98,2.94,0,1686.74,649.2,18.63,3.92,18.63,12.75,4.9,1.96,2.94,14.71
47189009826,47,189,009826,504.45,614.89,9.95,0.99,21.89,0.99,5.97,6.96,0,490.52,556.19,6.96,13.93,12.93,10.94,2.98,2.98,11.94,3.98
47189009827,47,189,009827,501.28,393.23,8.08,2.01,8.13,2.01,6.04,4.04,1,472.17,366.81,8.06,2.08,11.1,7.07,7.02,1.02,2.08,0.03
47189009828,47,189,009828,577,162,3,0,5,1,1,1,0,558,146,4,3,5,5,1,0,1,1
47189009829,47,189,009829,1988.43,904.83,40.13,1.23,15.55,6.42,4.23,1.1,0.1,2000.54,821.23,12.23,3.32,15.94,6.23,7.16,6.1,6.32,13.16
47189009830,47,189,009830,2879.62,1016.73,39.15,0.04,14.14,8.04,2.04,6.03,2.01,2899.54,912.34,11.09,6.08,11.08,18.07,4.04,6.01,12.08,11.06
47189009831,47,189,009831,1374,723,21,2,19,7,3,7,0,1355,661,11,4,21,13,2,3,10,2
47189009832,47,189,009832,1743.98,874.92,31.98,3.76,22.48,3.81,6.5,5.55,1.88,1789.56,790.15,8.55,2.94,14.15,15.95,4.63,5.61,14.04,9.39
47189009833,47,189,009833,1318.52,550.32,21,2.24,11.5,4.19,1.49,0.44,1.12,1330.89,490.17,8.45,6.06,10.84,9.04,0.37,2.39,6.95,5.6
