GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school_elm,school,cd_1980,cd_1990
45019000014,45,019,000014,1396,5,1383,5,0,0,3,864,5,858,1,0,0,0,87.76,123.75,NA,13330,90572,NA,01440,2,6
45019000015,45,019,000015,1946,98,1835,7,3,1,2,1450,92,1348,6,3,1,0,147.28,207.68,NA,13330,90572,NA,01440,2,6
45019000016,45,019,000016,2039,364,1658,6,3,0,8,1500,342,1149,4,2,0,3,152.36,214.84,NA,13330,90572,NA,01440,2,6
45019000017,45,019,000017,2354,515,1833,0,2,3,1,1904,463,1435,0,2,3,1,193.4,272.71,NA,13330,90572,NA,01440,2,6
45019000018,45,019,000018,2080,1864,136,36,5,38,1,1999,1807,118,35,5,33,1,203.04,286.31,NA,13330,90572,NA,01440,2,6
45019000022,45,019,000022,2570,734,1777,58,0,0,1,1881,596,1231,53,0,0,1,551,237,NA,NA,93549,NA,01440,2,6
45019000025,45,019,000025,7216,2998,4149,53,2,13,1,5085,2267,2769,35,2,12,0,1127.8,624.92,NA,34495,92769,NA,01440,2,6
45019000028,45,019,000028,7310,6430,739,67,20,54,0,5654,5086,466,52,13,37,0,574.29,809.81,NA,13330,90572,NA,01440,2,1
45019000029,45,019,000029,2886,1603,1237,32,4,8,2,2304,1398,876,22,3,5,0,234.02,330,NA,13330,90572,NA,01440,2,1
45019000030,45,019,000030,3136,3054,45,20,2,15,0,2654,2600,29,14,2,9,0,269.58,380.13,NA,13330,90572,NA,01440,2,1
45019000033,45,019,000033,4892,1497,3280,56,10,48,1,3360,1188,2086,43,9,34,0,341.29,481.25,NA,50875,90572,NA,01440,2,6
45019000034,45,019,000034,4482,3117,1194,110,37,24,0,3342,2513,700,82,25,22,0,339.46,478.67,NA,50875,90572,NA,01440,2,1
45019000035,45,019,000035,3885,2886,922,44,15,16,2,2870,2377,442,26,13,11,1,291.52,411.07,NA,50875,90572,NA,01440,2,1
45019000036,45,019,000036,3180,2147,906,87,10,29,1,2404,1760,541,70,8,24,1,244.18,344.32,NA,50875,90572,NA,01440,2,1
45019000037,45,019,000037,4806,1309,3338,97,18,38,6,2945,1040,1802,61,14,26,2,299.13,421.81,NA,50875,90572,NA,01440,2,6
45019000038,45,019,000038,3694,1744,1894,32,6,18,0,2607,1423,1147,21,6,10,0,264.8,373.4,NA,50875,90572,NA,01440,2,6
45019000039,45,019,000039,3219,1709,1435,33,11,31,0,2407,1393,955,30,11,18,0,244.49,344.75,NA,50875,90572,NA,01440,2,6
45019000040,45,019,000040,3304,813,2452,29,4,3,3,2199,680,1486,24,3,3,3,223.36,314.96,NA,50875,90572,NA,01440,2,6
45019000041,45,019,000041,1533,546,940,22,5,20,0,1140,490,617,16,4,13,0,115.79,163.28,NA,50875,90572,NA,01440,2,6
45019000042,45,019,000042,577,369,176,18,6,7,1,577,369,176,18,6,7,1,58.61,82.64,NA,50875,90572,NA,01440,2,1
45019000043,45,019,000043,3431,456,2920,34,4,17,0,2334,387,1909,23,4,11,0,237.07,334.3,NA,50875,90572,NA,01440,2,6
45019000044,45,019,000044,2566,499,2050,7,4,6,0,1965,483,1469,4,4,5,0,199.59,281.44,NA,13330,90572,NA,01440,2,6
45019000045,45,019,000045,2188,41,2131,10,6,0,0,1446,36,1399,8,3,0,0,146.87,207.11,NA,13330,90572,NA,01440,2,6
45019000047,45,019,000047,6713,5688,945,31,7,42,0,5084,4402,628,18,6,30,0,688.74,1599.43,NA,48535,92301,NA,01440,2,1
45019000048,45,019,000048,1623,1603,14,1,1,4,0,1266,1248,12,1,1,4,0,171.51,398.28,NA,70090,92301,NA,01440,2,1
45019000049,45,019,000049,3680,3638,0,36,1,5,0,2933,2904,0,26,1,2,0,397.34,922.72,NA,36115,92301,NA,01440,2,1
45019000050,45,019,000050,4465,1306,3149,6,1,3,0,3097,961,2126,6,1,3,0,419.55,974.32,NA,43585,92080,NA,01440,2,6
45019000199,45,019,000199,24,22,1,1,0,0,0,24,22,1,1,0,0,0,2.44,3.44,NA,13330,90572,NA,01440,2,1
45019000999,45,019,000999,28,22,6,0,0,0,0,28,22,6,0,0,0,0,2.84,4.01,NA,13330,90572,NA,01440,2,6
45019001901,45,019,001901,3591,3075,476,27,1,12,0,2900,2547,326,17,1,9,0,241.81,670.24,NA,13330,91664,NA,01440,2,1
45019001902,45,019,001902,3567,2728,792,25,6,16,0,2694,2202,456,18,4,14,0,224.63,622.63,NA,13330,91664,NA,01440,2,1
45019002002,45,019,002002,6081,5171,803,59,13,32,3,4528,3985,469,39,10,24,1,377.55,1046.49,NA,13330,91664,NA,01440,2,1
45019002003,45,019,002003,4574,1474,3066,19,3,12,0,3376,1162,2188,13,2,11,0,321.78,533.88,NA,26035,91664,NA,01440,2,6
45019002004,45,019,002004,1255,1247,2,3,2,1,0,1062,1055,2,2,2,1,0,88.55,245.45,NA,26035,91664,NA,01440,2,1
45019002005,45,019,002005,3940,3601,276,29,7,23,4,2961,2747,169,23,3,17,2,246.89,684.33,NA,13330,91664,NA,01440,2,1
45019002006,45,019,002006,4410,3499,854,31,5,21,0,3257,2638,580,21,5,13,0,271.58,752.74,NA,13330,91664,NA,01440,2,1
45019002007,45,019,002007,2551,2498,25,11,1,16,0,1930,1892,17,11,1,9,0,160.93,446.05,NA,13330,91664,NA,01440,2,1
45019002101,45,019,002101,6212,3678,2433,81,6,14,0,4508,2830,1612,52,4,10,0,429.68,712.9,NA,13330,91703,NA,01440,2,1
45019002102,45,019,002102,4194,2542,1518,113,8,13,0,3258,2138,1030,80,5,5,0,310.54,515.22,NA,38162,91703,NA,01440,2,1
45019002398,45,019,002398,1318,483,826,9,0,0,0,949,374,569,6,0,0,0,384,84,NA,NA,90988,NA,01440,2,6
45019002498,45,019,002498,4152,1033,3044,63,9,3,0,2873,824,1994,45,7,3,0,637.2,353.08,NA,45790,92769,NA,01440,2,6
45019002601,45,019,002601,9074,6408,2472,75,19,99,1,6506,4824,1537,59,13,73,0,660.84,931.84,NA,13330,90182,NA,01440,2,1
45019002602,45,019,002602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,90572,NA,01440,2,1
45019002604,45,019,002604,3933,3282,541,57,15,37,1,3098,2631,380,47,10,29,1,314.67,443.72,NA,13330,90572,NA,01440,2,1
45019002605,45,019,002605,4456,2788,1583,39,5,37,4,3640,2391,1184,28,5,28,4,369.73,521.35,NA,13330,90572,NA,01440,2,1
45019002606,45,019,002606,2438,2294,74,22,1,47,0,1862,1767,49,13,1,32,0,189.13,266.69,NA,13330,90572,NA,01440,2,1
