GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school,cd_1980,cd_1990
20103071198,20,103,071198,9577,8078,1083,197,79,124,16,7328,6063,961,140,65,92,7,874.02,881.87,NA,38650,38650,08340,5,2
20105009861,20,105,009861,3653,3624,1,15,11,1,1,2780,2755,1,12,11,1,0,311,612,NA,41300,20375,08790,3,4
20107009551,20,107,009551,4007,3946,22,16,20,3,0,2970,2926,16,8,18,2,0,81,114,NA,37575,40825,08250,4,2
20107009552,20,107,009552,4247,4187,15,18,24,3,0,3177,3148,8,6,14,1,0,178,309,NA,56450,57175,07750,4,2
20109009546,20,109,009546,2308,2271,8,22,7,0,0,1714,1691,8,13,2,0,0,311,622,NA,51825,51850,10050,3,4
20109009547,20,109,009547,773,765,3,4,1,0,0,551,544,3,3,1,0,0,16,35,NA,80075,80100,00013,3,4
20111000001,20,111,000001,5806,4927,364,289,39,179,8,4828,4174,290,193,22,144,5,74.65,102.99,NA,21275,21275,05940,1,4
20111000002,20,111,000002,6027,5739,53,147,12,76,0,4344,4160,33,88,9,54,0,2245.36,2515.89,NA,21275,21275,05940,1,4
20111000003,20,111,000003,5818,4769,77,753,29,188,2,4028,3428,44,432,23,99,2,62.28,85.92,NA,21275,21275,05940,1,4
20111000004,20,111,000004,3347,2971,76,172,19,109,0,2673,2384,63,111,15,100,0,1381.64,1548.11,NA,21275,21275,05940,1,4
20111000005,20,111,000005,4738,3884,113,634,33,66,8,3239,2739,78,359,21,39,3,50.08,69.09,NA,21275,21275,05940,1,4
20111000006,20,111,000006,2599,2529,6,43,16,5,0,1817,1775,6,22,12,2,0,39,66,NA,58600,525,03210,1,4
20111000007,20,111,000007,2734,2660,2,41,17,14,0,1877,1837,1,23,11,5,0,254,310,NA,1675,1700,03210,1,4
20111000008,20,111,000008,3663,3588,15,35,16,5,4,2636,2596,12,16,8,2,2,172,162,NA,30475,11800,06930,1,4
20113009881,20,113,009881,2747,2708,3,19,13,4,0,1972,1951,1,10,10,0,0,20,36,NA,10475,10500,04440,1,4
20113009882,20,113,009882,3255,3179,21,28,5,17,5,2609,2546,21,23,4,11,4,479,699,NA,41375,41375,00002,1,4
20113009883,20,113,009883,2800,2781,1,8,5,5,0,2030,2017,0,5,5,3,0,39,47,NA,44925,44950,00002,1,4
