GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school_elm,school,cd_1980,cd_1990
53065009502,53,065,009502,2771,2696,3,26,35,11,0,1842,1800,1,15,19,7,0,420.62,527.03,NA,14170,90688,06270,01630,5,5
53065009503,53,065,009503,1689,1556,0,37,67,27,2,1169,1100,0,17,41,11,0,266.94,334.47,NA,14170,90688,NA,01630,5,5
53065009504,53,065,009504,954,900,2,18,30,2,2,687,657,1,11,16,2,0,156.87,196.56,NA,14170,90688,NA,01630,5,5
53065009505,53,065,009505,2012,1955,3,14,23,14,3,1493,1446,2,12,22,8,3,340.92,427.18,NA,14170,90688,NA,01630,5,5
53065009506,53,065,009506,1919,1874,1,14,27,3,0,1303,1278,1,8,16,0,0,297.54,372.81,NA,NA,90688,NA,01630,5,5
53065009507,53,065,009507,2116,2055,2,24,24,11,0,1536,1499,1,12,18,6,0,350.74,439.48,NA,12140,90560,NA,01260,5,5
53065009508,53,065,009508,2357,2272,0,44,35,6,0,1572,1526,0,18,26,2,0,358.96,449.78,NA,12140,90560,09240,01260,5,5
53065009509,53,065,009509,1128,1103,0,9,12,4,0,799,779,0,7,10,3,0,182.45,228.61,NA,NA,90672,02730,01560,5,5
53065009510,53,065,009510,1502,255,3,49,1188,3,4,923,200,3,24,691,2,3,210.76,264.09,67105,NA,93216,NA,09630,5,5
53065009511,53,065,009511,2356,2233,3,38,71,10,1,1590,1527,1,22,34,5,1,363.07,454.93,NA,67210,93232,09240,04830,5,5
53065009512,53,065,009512,957,915,7,16,18,1,0,714,693,4,6,10,1,0,163.04,204.29,NA,NA,93232,04500,01260,5,5
53065009513,53,065,009513,1613,1570,1,18,10,14,0,1196,1176,0,7,6,7,0,273.1,342.2,NA,NA,91680,04500,02070,5,5
53065009514,53,065,009514,3915,3703,33,77,58,39,5,2497,2382,13,42,39,20,1,570.18,714.44,NA,NA,91680,NA,05640,5,5
